N	2gram	Bakhtin_Fr_7	Komedia
415	том и	2	1
416	том же	1	1
417	намека на	1	1
418	и вся	3	1
419	двери но	1	1
420	на совершенно	1	1
421	свое время	2	1
422	присущее всем	1	1
423	то чего	1	1
424	того как	5	1
425	почти во	1	1
426	к новым	1	1
427	из людей	1	1
428	которого и	1	1
429	и снова	1	1
430	особый характер	2	1
431	на котором	1	1
432	так много	3	1
433	найти в	1	1
434	и по	3	1
435	таким путем	1	1
436	три с	1	1
437	он хочет	6	1
438	по своей	1	1
439	во всем	1	1
440	к защите	1	1
441	со своим	1	1
442	в сознании	1	1
443	венки а	1	1
444	ведут в	1	1
445	что на	1	1
446	они так	2	1
447	ну а	1	1
448	и брата	1	1
449	у меня	1	1
450	в остальных	1	1
451	все то	3	1
452	его для	1	1
453	как только	1	1
454	числе и	2	1
455	всего в	5	1
456	указывает на	1	1
457	это я	1	1
458	однако по	2	1
459	правда не	2	1
460	от друга	1	1
461	ни одно	1	1
462	эпизод с	11	1
463	здесь также	1	1
464	и от	8	1
465	и нашел	1	1
466	в себя	2	1
467	и может	2	1
468	в v	1	1
469	как с	1	1
470	и когда	1	1
471	что у	3	1
472	с собой	1	1
473	над человеком	1	1
474	времени и	1	1
475	особенно в	2	1
476	к его	1	1
477	на которую	1	1
478	в весьма	1	1
479	к первому	1	1
480	представляется мне	1	1
481	жизнь и	2	1
482	мы в	2	1
483	без основания	1	1
484	эта цель	1	1
485	он к	1	1
486	из одного	4	1
487	своего отца	1	1
488	могла не	1	1
489	тем чем	1	1
490	что видел	1	1
491	два момента	1	1
492	и ничем	1	1
493	и та	1	1
494	язык и	1	1
495	его жизни	1	1
496	после того	4	1
497	все его	3	1
498	там же	1	1
499	нас от	1	1
500	нас в	3	1
501	большое количество	1	1
502	три раза	2	1
503	от них	1	1
504	этому поводу	1	1
505	этот момент	1	1
506	во втором	1	1
507	ее на	1	1
508	присуще и	1	1
509	сказать и	1	1
510	в ту	1	1
511	в описании	3	1
512	в лучшем	1	1
513	и она	1	1
514	своей природе	1	1
515	для самого	1	1
516	о рождении	1	1
517	на которой	2	1
518	там и	1	1
519	мы видим	6	1
520	не устраивает	1	1
521	ли он	1	1
522	сына в	1	1
523	только в	6	1
524	и рассказ	1	1
525	во-вторых потому	1	1
526	в твоей	1	1
527	во времени	2	1
528	на несколько	1	1
529	по этому	3	1
530	изображен в	1	1
531	со всеми	2	1
532	i или	1	1
533	образов в	3	1
534	в построении	2	1
535	и у	5	1
536	только на	2	1
537	а напротив	1	1
538	друг за	1	1
539	свою жизнь	1	1
540	этому вопросу	1	1
541	рассказывает о	1	1
542	в ином	1	1
543	и других	2	1
544	и их	3	1
545	в новом	1	1
546	руки и	1	1
547	на одном	5	1
548	с лишним	2	1
549	как его	1	1
550	из античных	1	1
551	известных нам	1	1
552	чтобы показать	1	1
553	не были	1	1
554	выходит за	1	1
555	о своей	1	1
556	что человек	1	1
557	них в	1	1
558	человека а	1	1
559	уходит в	1	1
560	мы еще	1	1
561	виде и	1	1
562	говорит о	1	1
563	превращается в	1	1
564	с защитой	1	1
565	он только	2	1
566	был в	2	1
567	не на	3	1
568	предположение о	1	1
569	от их	1	1
570	однако и	1	1
571	в руках	3	1
572	же точно	1	1
573	в слове	1	1
574	мы остановимся	1	1
575	нет даже	1	1
576	с половиной	1	1
577	приходит на	1	1
578	именно поэтому	1	1
579	мы находим	1	1
580	у лукиана	4	1
581	на фоне	1	1
582	этой же	1	1
583	ближе всего	1	1
584	издевается над	1	1
585	эта идея	1	1
586	он уже	1	1
587	и потому	3	1
588	коль скоро	1	1
589	относятся к	1	1
590	за другом	1	1
591	о прошлом	1	1
592	чем на	1	1
593	установления истины	1	1
594	ним как	1	1
595	видит в	1	1
596	к жизни	4	1
597	лицом к	1	1
598	такого рода	1	1
599	прямое отношение	1	1
600	в тех	1	1
601	и там	1	1
602	когда же	1	1
603	некоторое время	1	1
604	в мир	1	1
605	для человека	1	1
606	в первой	2	1
607	образом на	1	1
608	с тремя	1	1
609	своего времени	2	1
610	в состоянии	2	1
611	в реальном	2	1
612	что между	2	1
613	еще раз	1	1
614	лишенный всякой	1	1
615	в основном	1	1
616	и таким	1	1
617	в достаточной	1	1
618	века он	1	1
619	писал в	1	1
620	написано в	1	1
621	не знаем	2	1
622	в новой	7	1
623	котором он	1	1
624	или в	2	1
625	в другой	1	1
626	о котором	2	1
627	на первый	1	1
628	или менее	2	1
629	же что	2	1
630	у них	2	1
631	в этих	2	1
632	не должен	1	1
633	ли что	1	1
634	все они	6	1
635	места в	2	1
636	к самому	2	1
637	сожаление что	1	1
638	всякий смысл	1	1
639	с ней	1	1
640	на смену	1	1
641	сказать что	1	1
642	но этот	3	1
643	для нашего	2	1
644	первом случае	1	1
645	почти за	1	1
646	бы его	1	1
647	свойственно и	1	1
648	жизни и	3	1
649	и эта	3	1
650	я могу	1	1
651	как на	1	1
652	том числе	4	1
653	они не	1	1
654	ничего общего	1	1
