N	2gram	Tiupa_Anal_1	Komedia
109	и тот	1	3
110	как он	3	3
111	в нем	3	3
112	что ни	1	3
113	прежде чем	1	3
114	от нее	1	3
115	то ни	3	3
116	было бы	2	3
117	в них	1	3
118	все равно	1	3
119	далеко не	6	3
120	как и	13	3
121	том как	1	3
122	себе в	2	3
123	с точки	4	3
124	ни малейшего	1	3
125	их в	1	3
126	никогда не	2	3
127	ничего не	1	3
128	же самое	2	3
129	на это	1	3
130	одного из	2	3
131	тех пор	1	3
132	в двух	2	3
133	не о	2	3
134	с одной	3	3
135	в начале	2	3
136	что не	3	3
137	следует что	2	3
138	не так	1	3
139	всяком случае	1	3
140	отношению к	5	3
141	и даже	1	3
142	даже не	1	3
143	один из	2	3
144	не он	1	3
145	если не	1	3
146	в частности	19	3
147	не может	22	3
148	по своему	1	3
149	одной стороны	3	3
150	в течение	1	3
151	как бы	5	3
152	с этой	1	3
153	в целом	5	3
154	из себя	1	3
155	до тех	1	3
156	не знает	1	3
157	дело с	4	3
158	все что	1	3
159	в какой	2	3
160	во всяком	1	3
161	отношения к	2	2
162	человека и	1	2
163	даже если	1	2
164	перед лицом	6	2
165	мы не	1	2
166	в сущности	6	2
167	х годов	2	2
168	пребывания в	1	2
169	но при	1	2
170	и на	5	2
171	бы то	3	2
172	во всех	1	2
173	конечном счете	4	2
174	отличие от	6	2
175	за пределы	2	2
176	как в	1	2
177	что касается	1	2
178	в результате	1	2
179	всего лишь	4	2
180	не приходится	1	2
181	бы не	2	2
182	текста не	2	2
183	только один	1	2
184	если он	1	2
185	ни было	4	2
186	на его	2	2
187	состоит в	11	2
188	возвращение к	1	2
189	в силу	3	2
190	от людей	1	2
191	исходя из	4	2
192	а затем	1	2
193	в мире	8	2
194	не с	4	2
195	а как	2	2
196	с другими	4	2
197	это не	6	2
198	еще одно	1	2
199	который по	1	2
200	над его	1	2
201	остается в	1	2
202	кого ты	1	2
203	этой связи	1	2
204	в котором	3	2
205	в их	5	2
206	в одном	1	2
207	тому что	1	2
208	вплоть до	1	2
209	дело не	3	2
210	в основе	6	2
211	к концу	1	2
212	ему и	1	2
213	в области	4	2
214	одним из	3	2
215	все еще	1	2
216	как мы	2	2
217	и о	2	2
218	в виду	1	2
219	здесь не	2	2
220	за пределами	2	2
221	роль в	2	2
222	от своей	1	2
223	а также	3	2
224	в другом	4	2
225	на вопрос	4	2
226	аналогии с	1	2
227	и во	1	2
228	в конечном	4	2
229	между тем	5	2
230	этих слов	1	2
231	нуждается в	8	2
232	все время	1	2
233	не как	1	2
234	тот же	1	2
235	должен быть	6	2
236	к отцу	1	2
237	и ее	1	2
238	в качестве	31	2
239	нового времени	1	2
240	за ним	1	2
241	от отца	1	2
242	при всей	2	2
243	этом отношении	2	2
244	представляют собой	2	2
245	или иначе	1	2
246	себя и	4	2
247	что для	1	2
248	к человеку	1	2
249	не было	1	2
250	что мы	3	2
251	он и	1	2
252	и особенно	1	2
253	в присутствии	2	2
254	его на	1	2
255	из которых	4	2
256	к своему	1	2
257	в пределах	2	2
258	не могут	3	2
259	для обозначения	1	2
260	его от	1	2
261	только для	2	2
262	о его	1	2
263	нет ничего	2	2
264	при всем	1	2
265	является ли	1	2
266	и все	3	2
267	не владеет	1	2
268	отношению ко	1	2
269	из этой	1	2
270	даже при	1	2
271	не будет	3	2
272	а о	1	2
273	между ними	1	2
274	другой стороны	2	2
275	совершенно не	1	2
276	равно как	1	2
277	из этого	1	2
278	в свое	2	2
279	в своих	1	2
280	в таком	3	2
281	я и	6	1
282	например в	1	1
283	в первом	2	1
284	о тебе	1	1
285	и до	2	1
286	видеть в	1	1
287	в зависимости	1	1
288	их жизни	1	1
289	мы имеем	6	1
290	вопрос о	2	1
291	за несколько	1	1
292	принадлежит к	1	1
293	требует от	1	1
294	я не	1	1
295	не сводится	2	1
296	зависимости от	1	1
297	он сам	1	1
298	все эти	2	1
299	говоря уже	1	1
300	взгляде на	2	1
301	я на	1	1
302	в чем	1	1
303	тем как	1	1
304	при объяснении	1	1
305	но не	10	1
306	но как	1	1
307	к которой	1	1
308	в сторону	1	1
309	не входит	1	1
310	если в	3	1
311	он полагает	1	1
312	в е	1	1
313	в поисках	1	1
314	независимо от	1	1
315	одном из	1	1
316	как к	2	1
317	перед нами	1	1
318	как уже	2	1
319	и как	5	1
320	и наконец	1	1
321	всех предыдущих	1	1
322	к числу	1	1
323	более или	1	1
324	в действительности	1	1
325	вступить с	1	1
326	отношения между	1	1
327	вопрос почему	1	1
328	в нашем	3	1
329	из этих	2	1
330	имеем в	1	1
331	и те	1	1
332	в случае	6	1
333	по крайней	1	1
334	в восприятии	1	1
335	не являются	2	1
336	к природному	1	1
337	не к	2	1
338	в предыдущих	1	1
339	уже говорилось	1	1
340	том чтобы	7	1
341	картины мира	1	1
342	возникающую из	1	1
343	на этом	2	1
344	его можно	1	1
345	что все	1	1
346	же не	1	1
347	той же	2	1
348	которого не	1	1
349	который и	1	1
350	эпизода как	1	1
351	и тем	1	1
352	из первых	1	1
353	участие в	1	1
354	его и	2	1
355	для них	1	1
356	от которого	2	1
357	соответствии с	2	1
358	этого персонажа	1	1
359	не всегда	4	1
360	известии о	1	1
361	такой же	2	1
362	и собственным	1	1
363	юноши в	1	1
364	вопроса об	1	1
365	себя внимание	1	1
366	сказать не	1	1
367	от своего	2	1
368	при изучении	2	1
369	показательно что	1	1
370	таким же	1	1
371	человек и	1	1
372	место в	3	1
373	не столько	2	1
374	задачу данной	1	1
375	то его	1	1
376	не от	1	1
377	в отличие	6	1
378	из классических	1	1
379	точку зрения	1	1
380	для данного	2	1
381	которые в	2	1
382	времени не	1	1
383	но он	1	1
384	поверить в	1	1
385	далека от	1	1
386	том и	2	1
387	на того	1	1
388	том же	1	1
389	ним в	1	1
390	ему как	1	1
391	о будущем	1	1
392	в обоих	1	1
393	свое время	2	1
394	текста и	8	1
395	текстов в	2	1
396	и остается	1	1
397	к этим	1	1
398	которого и	1	1
399	приходится прибегать	1	1
400	в самых	1	1
401	на котором	1	1
402	смысл его	3	1
403	ему жизни	1	1
404	и по	2	1
405	по своей	6	1
406	на левом	2	1
407	во всем	1	1
408	прибегать к	1	1
409	со своим	1	1
410	в сознании	2	1
411	что речь	1	1
412	которое не	1	1
413	с другом	1	1
414	следует рассматривать	1	1
415	мы встречаем	1	1
416	представляется нам	1	1
417	уже о	1	1
418	выход из	1	1
419	могут быть	4	1
420	числе и	1	1
421	всего в	1	1
422	но сама	1	1
423	здесь мы	1	1
424	подобно тому	3	1
425	я вхожу	1	1
426	и сами	1	1
427	ни одно	2	1
428	эпизод с	1	1
429	подходе к	1	1
430	и от	1	1
431	в себя	6	1
432	и может	1	1
433	во взаимном	1	1
434	как с	1	1
435	те же	1	1
436	времени и	6	1
437	особенно в	2	1
438	реальной жизни	1	1
439	к его	1	1
440	его подлинных	1	1
441	строго говоря	1	1
442	не его	1	1
443	и всякого	1	1
444	для этого	2	1
445	теперь и	1	1
446	о действительно	1	1
447	быть ни	1	1
448	сводится к	5	1
449	ответа на	1	1
450	высказывание в	1	1
451	и та	2	1
452	не давал	1	1
453	его жизни	1	1
454	на что	1	1
455	все их	1	1
456	основе своей	2	1
457	может не	1	1
458	восходит к	1	1
459	каждом из	2	1
460	рассматривать не	1	1
461	то в	2	1
462	его никогда	1	1
463	не дал	1	1
464	складывается из	1	1
465	во втором	1	1
466	к установлению	1	1
467	так называемыми	1	1
468	крайней мере	1	1
469	того в	1	1
470	вслед за	1	1
471	сомнения в	1	1
472	них обоих	1	1
473	я во	2	1
474	в ту	1	1
475	мы вполне	1	1
476	которой в	1	1
477	своей природе	1	1
478	на которой	1	1
479	теперь то	1	1
480	последних десятилетий	1	1
481	ли он	2	1
482	только в	6	1
483	во времени	4	1
484	по этому	1	1
485	аналогичным образом	1	1
486	с двумя	2	1
487	в текст	3	1
488	только на	1	1
489	а напротив	2	1
490	действующего лица	1	1
491	в ином	1	1
492	в душе	1	1
493	к своим	1	1
494	на своего	1	1
495	не сам	2	1
496	к мысли	1	1
497	в новом	2	1
498	обращает на	1	1
499	к первой	1	1
500	умственные способности	1	1
501	может служить	2	1
502	не случайно	3	1
503	следует понимать	1	1
504	что последний	1	1
505	в н	1	1
506	выходит за	1	1
507	как сам	1	1
508	а именно	3	1
509	человека а	1	1
510	с той	1	1
511	действующих лиц	1	1
512	было и	1	1
513	а с	3	1
514	говорит о	1	1
515	в соответствии	1	1
516	превращается в	1	1
517	наиболее ранним	1	1
518	меня я	1	1
519	однако и	1	1
520	же точно	1	1
521	событие о	1	1
522	мы находим	1	1
523	на фоне	2	1
524	человек в	3	1
525	основывающаяся на	1	1
526	ко всем	1	1
527	он уже	1	1
528	и потому	2	1
529	не удается	1	1
530	решение вопроса	1	1
531	ним как	1	1
532	основанием для	1	1
533	такого рода	5	1
534	ей и	1	1
535	тому как	3	1
536	когда же	1	1
537	в мир	1	1
538	для человека	1	1
539	да и	1	1
540	друг с	1	1
541	в состоянии	1	1
542	быть не	3	1
543	персонажей в	1	1
544	еще раз	1	1
545	нашей работы	1	1
546	что из	2	1
547	можно сказать	2	1
548	больше его	1	1
549	фактов в	1	1
550	и таким	1	1
551	а то	1	1
552	в достаточной	1	1
553	она должна	1	1
554	писал в	2	1
555	ориентирован на	1	1
556	перед собой	2	1
557	еще одна	1	1
558	войти в	1	1
559	или в	1	1
560	о котором	1	1
561	это как	2	1
562	своей собственной	1	1
563	примером в	1	1
564	себя самого	1	1
565	на первый	1	1
566	для нас	1	1
567	могли бы	2	1
568	или менее	1	1
569	в этих	1	1
570	не должен	2	1
571	при известии	1	1
572	мог быть	1	1
573	все они	1	1
574	хотя в	1	1
575	перед его	1	1
576	к самому	1	1
577	жизни в	1	1
578	акта в	1	1
579	не говоря	2	1
580	и только	1	1
581	понимать как	2	1
582	была бы	2	1
583	первом случае	2	1
584	поведения в	2	1
585	жизни и	1	1
586	по поводу	1	1
587	и эта	1	1
588	этой точки	1	1
589	том числе	3	1
590	они не	1	1
