N	2gram	Trubetskoy_1	Istorich
176	и тот	2	2
177	в себе	9	2
178	во многих	2	2
179	в жертву	1	2
180	вследствие этого	1	2
181	и если	7	2
182	как оно	1	2
183	в нем	5	2
184	он не	5	2
185	всех этих	3	2
186	он должен	5	2
187	пор мы	1	2
188	и вот	2	2
189	том чтобы	3	2
190	так часто	2	2
191	она там	1	2
192	то ни	4	2
193	а по	1	2
194	и мы	1	2
195	и тем	2	2
196	это положение	1	2
197	об этой	1	2
198	должно быть	3	2
199	что данный	1	2
200	на первый	1	2
201	для него	6	2
202	но если	3	2
203	что такое	2	2
204	в такой	1	2
205	только для	2	2
206	в эпоху	1	2
207	в таких	2	2
208	и другое	1	2
209	самого начала	1	2
210	тогда когда	4	2
211	одна из	3	2
212	так чтобы	3	2
213	по своей	1	2
214	не по	1	2
215	только с	2	2
216	не могут	4	2
217	всего в	1	2
218	в области	2	2
219	указывает на	2	2
220	не есть	3	2
221	отказаться от	4	2
222	на это	2	2
223	быть назван	1	2
224	в ее	1	2
225	мысль о	1	2
226	с самого	1	2
227	приводит к	4	2
228	это для	1	2
229	и когда	1	2
230	за то	2	2
231	ясно что	2	2
232	мы в	1	2
233	с ним	2	2
234	наталкиваемся на	1	2
235	но мы	3	2
236	между тем	5	2
237	и только	5	2
238	от этих	1	2
239	в свете	1	2
240	мы хотим	1	2
241	сделать это	2	2
242	одной из	3	2
243	отказ от	1	2
244	их не	2	2
245	по этому	2	2
246	именно на	2	2
247	себя в	4	2
248	для всех	6	2
249	видеть что	1	2
250	связаны друг	1	2
251	то и	1	2
252	ни было	1	2
253	борьбы с	1	2
254	еще одну	1	2
255	здесь же	1	2
256	в данной	1	2
257	его и	2	2
258	не так	2	2
259	вовсе не	1	2
260	были бы	2	2
261	видно из	1	2
262	со стороны	4	2
263	даже не	2	2
264	еще и	1	2
265	с ней	1	2
266	а с	2	2
267	что не	1	2
268	в некоторых	2	2
269	связано с	1	2
270	на этот	1	2
271	не на	1	2
272	зависит от	2	2
273	конечно не	5	2
274	этих случаях	1	2
275	как бы	4	2
276	именно так	1	2
277	не знаем	1	2
278	нисколько не	2	2
279	и от	2	2
280	от степени	1	2
281	которые на	1	2
282	бы в	1	2
283	ни к	7	2
284	была бы	1	2
285	из этого	3	2
286	в виде	3	2
287	в частности	2	2
288	к этому	1	2
289	можно назвать	1	2
290	речь идет	2	1
291	не должны	1	1
292	с исторической	1	1
293	и то	4	1
294	где мы	1	1
295	на самом	6	1
296	он может	1	1
297	нас может	1	1
298	тех же	1	1
299	к своей	1	1
300	это и	1	1
301	и есть	2	1
302	не меняется	1	1
303	тем же	1	1
304	ту же	1	1
305	те же	1	1
306	противном случае	1	1
307	и этот	3	1
308	этом направлении	2	1
309	мы уже	2	1
310	есть не	1	1
311	из всего	1	1
312	имеет свою	1	1
313	приводят к	2	1
314	он как	1	1
315	говорить о	3	1
316	на себя	2	1
317	и народов	1	1
318	в полной	1	1
319	но даже	2	1
320	содержат в	1	1
321	все виды	1	1
322	изменение в	1	1
323	стоят на	1	1
324	он был	1	1
325	иное как	1	1
326	время в	2	1
327	значило бы	2	1
328	но как	1	1
329	в сторону	1	1
330	только тогда	1	1
331	совершенно ясно	1	1
332	из таких	1	1
333	отнюдь не	7	1
334	что хотя	1	1
335	в истории	1	1
336	и труден	1	1
337	стороны и	1	1
338	что ее	1	1
339	помнить что	2	1
340	в противном	1	1
341	это отнюдь	1	1
342	в полном	1	1
343	целый ряд	2	1
344	по пути	1	1
345	и к	6	1
346	имеет в	1	1
347	этой цели	1	1
348	то в	3	1
349	со своей	1	1
350	еще на	1	1
351	в которой	1	1
352	и у	1	1
353	нее он	1	1
354	во главе	2	1
355	бы не	1	1
356	из этих	3	1
357	и духовный	1	1
358	она отвечает	1	1
359	тому же	1	1
360	это потому	2	1
361	но ведь	1	1
362	духовной культуры	1	1
363	раз навсегда	2	1
364	от которого	1	1
365	о которой	1	1
366	играет роли	1	1
367	на одну	1	1
368	они в	1	1
369	именно из	1	1
370	и говорить	1	1
371	и будет	1	1
372	мы говорили	3	1
373	является не	2	1
374	или иных	1	1
375	значительной степени	1	1
376	же у	1	1
377	могла бы	1	1
378	главным образом	3	1
379	другой вид	1	1
380	в совершенно	4	1
381	сейчас не	1	1
382	том случае	4	1
383	гораздо труднее	1	1
384	того или	2	1
385	каждого элемента	1	1
386	чаще всего	1	1
387	в жизни	1	1
388	был вполне	1	1
389	для достижения	1	1
390	явствует что	1	1
391	на основании	2	1
392	этого не	2	1
393	и вся	1	1
394	со своими	1	1
395	которой он	4	1
396	для чего	1	1
397	и некоторые	1	1
398	в царстве	1	1
399	перед собой	1	1
400	нее все	1	1
401	все элементы	1	1
402	и сейчас	3	1
403	в своей	5	1
404	а наоборот	1	1
405	центр тяжести	2	1
406	в советской	1	1
407	бы к	1	1
408	представление о	1	1
409	оказывается что	1	1
410	в которых	1	1
411	знаем что	3	1
412	с уверенностью	2	1
413	для всякого	1	1
414	быта и	1	1
415	из области	1	1
416	друг другу	2	1
417	на такое	1	1
418	войти в	1	1
419	быть не	1	1
420	тому чтобы	4	1
421	чрезвычайно разнообразны	1	1
422	так должно	1	1
423	это особенно	1	1
424	они сами	1	1
425	тому что	2	1
426	он непременно	1	1
427	задачи и	1	1
428	себя от	3	1
429	можно ли	3	1
430	всякое явление	1	1
431	культурной жизни	2	1
432	что эта	1	1
433	все три	1	1
434	она не	2	1
435	мало того	1	1
436	народов это	1	1
437	ее с	1	1
438	к другим	1	1
439	иметь в	1	1
440	того чтобы	8	1
441	он с	1	1
442	именно с	1	1
443	с одним	1	1
444	явление в	1	1
445	к ней	1	1
446	на себе	1	1
447	связь и	1	1
448	известной степени	1	1
449	а во-вторых	2	1
450	на звание	1	1
451	по возможности	1	1
452	что оно	3	1
453	нельзя было	1	1
454	по сравнению	1	1
455	которой она	2	1
456	от которой	1	1
457	и материал	1	1
458	и это	1	1
459	приходит к	3	1
460	нас от	1	1
461	но по	1	1
462	и многие	1	1
463	сравнению со	1	1
464	делать в	1	1
465	последнее время	2	1
466	только то	1	1
467	в себя	1	1
468	или для	1	1
469	идет речь	4	1
470	или нескольких	2	1
471	на том	3	1
472	если они	2	1
473	что у	1	1
474	не трудно	1	1
475	иногда такое	1	1
476	найти в	1	1
477	других и	1	1
478	не учитывать	1	1
479	собой и	3	1
480	вопроса необходимо	1	1
481	стремление к	7	1
482	образом в	1	1
483	в догматах	1	1
484	необходимо иметь	1	1
485	сводится к	3	1
486	другом месте	1	1
487	в самой	1	1
488	при котором	3	1
489	никак не	1	1
490	положение по	1	1
491	надо было	1	1
492	в новую	1	1
493	может не	3	1
494	в значительной	3	1
495	на точку	1	1
496	должно было	1	1
497	работа по	2	1
498	переворот во	1	1
499	он вправе	1	1
500	путь к	4	1
501	всех народов	2	1
502	но дело	1	1
503	природы и	1	1
504	не интересуют	1	1
505	у всех	1	1
506	происходит в	1	1
507	воздействия на	1	1
508	на которой	2	1
509	это завело	1	1
510	это делалось	1	1
511	и вопрос	1	1
512	часто это	1	1
513	даже если	2	1
514	новую историческую	1	1
515	к которой	6	1
516	или мы	1	1
517	же и	1	1
518	всем мире	1	1
519	только на	2	1
520	виде и	1	1
521	в азиатских	1	1
522	за ним	1	1
523	к каким	1	1
524	в прошлом	1	1
525	в конце	3	1
526	случае когда	1	1
527	мы рассмотрели	1	1
528	у этих	1	1
529	друг друга	3	1
530	мы можем	2	1
531	это значило	1	1
532	у него	2	1
533	этом отношении	1	1
534	они будут	2	1
535	но из	1	1
536	для того	6	1
537	но она	2	1
538	этой задачи	1	1
539	это будет	1	1
540	связан с	1	1
541	можно но	1	1
542	исходят из	1	1
543	которых мы	1	1
544	до известной	1	1
545	том чем	1	1
546	их через	2	1
547	этой роли	2	1
548	что для	3	1
549	точке зрения	3	1
550	естественно что	2	1
551	не было	3	1
552	может ли	1	1
553	завело бы	1	1
554	ничем не	1	1
555	что эти	1	1
556	может иметь	1	1
557	стоять на	2	1
558	есть общая	1	1
559	и живет	1	1
560	что во	1	1
561	многих случаях	1	1
562	чем то	1	1
563	чтобы они	1	1
564	а если	1	1
565	он будет	4	1
566	встречается у	1	1
567	смысле этого	1	1
568	или иного	2	1
569	в тот	1	1
570	да и	3	1
571	то к	1	1
572	бы его	2	1
573	при ближайшем	1	1
574	и более	2	1
575	этого слова	1	1
576	с некоторым	1	1
577	сейчас же	1	1
578	этом случае	3	1
579	сил которые	1	1
580	весь ход	1	1
581	в один	1	1
582	с большой	1	1
583	многие из	1	1
584	при таком	1	1
585	она может	3	1
586	всем этим	2	1
587	в результате	2	1
588	которая в	1	1
589	чтобы понять	2	1
590	тот кто	1	1
591	также может	1	1
592	этой действительности	1	1
593	за нее	2	1
594	и все	1	1
595	тех или	1	1
596	или не	1	1
597	хотя в	1	1
598	с людьми	1	1
599	нами не	1	1
600	несмотря на	3	1
601	лишь тогда	1	1
602	но можно	1	1
603	совершенно не	2	1
604	не играет	2	1
605	таким же	3	1
606	себе но	1	1
607	к этой	4	1
608	во всяком	9	1
609	они их	1	1
610	этого и	1	1
611	меняется когда	1	1
612	только она	1	1
