N	2gram	Vygotskiy__3	Psycholo
417	которых он	2	2
418	с мы	4	2
419	лицо и	1	2
420	нам придется	1	2
421	той или	2	2
422	находит свое	2	2
423	конце концов	1	2
424	бы если	1	2
425	же в	2	2
426	между ними	3	2
427	не что	1	2
428	бы его	1	2
429	нас не	1	2
430	смысле слова	2	1
431	самых общих	1	1
432	кладет в	1	1
433	нам казалось	1	1
434	одним из	5	1
435	например в	1	1
436	в сфере	2	1
437	деятельности эти	2	1
438	в такой	1	1
439	исключительно к	1	1
440	совершенно новый	1	1
441	только потому	2	1
442	же явление	1	1
443	мы совсем	1	1
444	который можно	1	1
445	мы имели	4	1
446	и закон	1	1
447	и принципиально	1	1
448	тех форм	1	1
449	распространить на	1	1
450	на две	1	1
451	из его	1	1
452	выражается в	1	1
453	все те	1	1
454	процессы и	1	1
455	и могут	2	1
456	своих исследованиях	1	1
457	эту же	1	1
458	указав на	1	1
459	еще на	1	1
460	шаг вперед	1	1
461	при анализе	1	1
462	нас важно	1	1
463	на место	1	1
464	что многие	1	1
465	другую и	1	1
466	в какой-либо	1	1
467	мы и	2	1
468	начала в	1	1
469	может совершаться	1	1
470	бы формулировать	2	1
471	как фактор	1	1
472	столь же	7	1
473	обычно с	1	1
474	в чем	2	1
475	видим таким	1	1
476	ними в	1	1
477	то мы	1	1
478	как если	1	1
479	один элемент	1	1
480	видели что	3	1
481	мы будем	2	1
482	но как	3	1
483	а только	1	1
484	связано с	1	1
485	если в	3	1
486	эта особенность	1	1
487	своему психологическому	1	1
488	вступают в	2	1
489	иметь дело	1	1
490	отношение к	1	1
491	не просто	1	1
492	вызывает и	1	1
493	отличаются от	5	1
494	высшее развитие	1	1
495	форме и	1	1
496	остается для	1	1
497	решения этой	1	1
498	относится к	1	1
499	которые не	4	1
500	общего с	1	1
501	психологии не	1	1
502	если обратиться	1	1
503	хотя и	2	1
504	другого ряда	1	1
505	имеет в	1	1
506	более или	1	1
507	в действительности	1	1
508	этой цели	1	1
509	от этого	6	1
510	образов которые	1	1
511	психологии и	1	1
512	что слово	4	1
513	них как	1	1
514	за собой	1	1
515	их содержания	1	1
516	себе как	1	1
517	та же	1	1
518	бы с	2	1
519	представляет собой	6	1
520	помощью слов	4	1
521	что так	1	1
522	ни одна	1	1
523	то обстоятельство	3	1
524	в известном	4	1
525	в последнее	3	1
526	остановиться на	3	1
527	нами в	2	1
528	исследований что	2	1
529	тому же	1	1
530	во многих	1	1
531	этот процесс	3	1
532	с чем	1	1
533	главным образом	2	1
534	что задача	2	1
535	всех остальных	1	1
536	из авторов	1	1
537	о которой	1	1
538	собственном смысле	6	1
539	из сопоставления	1	1
540	и вообще	1	1
541	в восприятии	3	1
542	же существует	1	1
543	действии и	1	1
544	не являются	1	1
545	близким к	1	1
546	к переходу	1	1
547	по своему	11	1
548	показал что	3	1
549	установленным что	1	1
550	психологическому значению	1	1
551	поскольку она	1	1
552	от нее	4	1
553	этим самым	1	1
554	смысле в	1	1
555	могла бы	1	1
556	с в	1	1
557	и может	2	1
558	различие между	1	1
559	нам остается	1	1
560	единственное что	1	1
561	оно становится	2	1
562	на этой	5	1
563	того или	2	1
564	сейчас в	1	1
565	связываются с	1	1
566	он есть	1	1
567	этого нового	2	1
568	этим именем	1	1
569	здесь у	1	1
570	в жизни	3	1
571	действий и	1	1
572	раз когда	1	1
573	новый план	1	1
574	самый характер	1	1
575	этого слова	4	1
576	это положение	2	1
577	нашего исследования	1	1
578	нас к	2	1
579	которой он	1	1
580	тем стоит	1	1
581	эти тенденции	1	1
582	за ним	1	1
583	сейчас мы	1	1
584	не замечает	1	1
585	в один	2	1
586	не мог	4	1
587	целого ряда	1	1
588	со всей	2	1
589	или менее	3	1
590	в эту	2	1
591	которую он	1	1
592	именно он	1	1
593	выступает на	1	1
594	благодаря этому	6	1
595	в следующем	2	1
596	которого является	1	1
597	что всякий	1	1
598	что вся	1	1
599	приложении к	1	1
600	опять как	1	1
601	представление о	1	1
602	согласны в	2	1
603	которых складывается	1	1
604	от себя	1	1
605	жизни с	1	1
606	мы теперь	1	1
607	для объяснения	1	1
608	не менее	6	1
609	что первые	1	1
610	в корне	2	1
611	составить предмет	1	1
612	в опыте	1	1
613	выше мы	1	1
614	которые в	3	1
615	двумя другими	1	1
616	назвав его	1	1
617	и эти	2	1
618	речи в	4	1
619	лежит не	2	1
620	сводится исключительно	1	1
621	их в	3	1
622	тому чтобы	1	1
623	бы быть	2	1
624	даже в	1	1
625	мы таким	1	1
626	и форма	1	1
627	и очень	1	1
628	случае в	1	1
629	но они	2	1
630	все три	1	1
631	как основного	1	1
632	имеет свое	2	1
633	мы часто	1	1
634	означает что	1	1
635	и форму	1	1
636	на котором	2	1
637	тогда когда	4	1
638	на него	1	1
639	в процессе	27	1
640	которого он	1	1
641	когда они	1	1
642	в самых	1	1
643	преобладающее значение	1	1
644	это еще	1	1
645	не могло	1	1
646	этого способа	3	1
647	вытекает из	2	1
648	не имеет	1	1
649	это мы	2	1
650	того и	2	1
651	отличительный признак	1	1
652	явление в	1	1
653	и важных	1	1
654	к ней	1	1
655	или об	1	1
656	связь и	2	1
657	и является	1	1
658	с достаточной	1	1
659	вот что	1	1
660	ничто не	1	1
661	эту аналогию	1	1
662	что речь	4	1
663	и развиваются	1	1
664	доказать что	1	1
665	склонны отрицать	4	1
666	в области	7	1
667	если только	1	1
668	ему не	1	1
669	перед ним	3	1
670	обстоятельство что	3	1
671	и оно	1	1
672	чрезвычайно важно	1	1
673	поэтому не	1	1
674	большей мере	1	1
675	и другой	1	1
676	элемент в	1	1
677	виде как	2	1
678	для его	1	1
679	нашей речи	1	1
680	его значение	1	1
681	факте что	1	1
682	всегда в	1	1
683	в применении	1	1
684	величайшее открытие	3	1
685	процессами но	1	1
686	на наших	1	1
687	следует отнести	1	1
688	самую мысль	1	1
689	говорит сам	1	1
690	бы что	4	1
691	но по	2	1
692	с ее	5	1
693	свою очередь	2	1
694	без всякого	1	1
695	на другой	1	1
696	исследование показало	1	1
697	только при	2	1
698	которые все	1	1
699	и от	2	1
700	в собственном	6	1
701	последнее время	3	1
702	ошибок в	1	1
703	за пределами	1	1
704	уже с	1	1
705	на той	1	1
706	то время	4	1
707	значение в	3	1
708	поэтому мы	1	1
709	обратным образом	1	1
710	и которые	3	1
711	возникающее в	1	1
712	задача которая	1	1
713	их значении	1	1
714	здесь нет	1	1
715	многие психологи	2	1
716	подойти к	1	1
717	часто в	2	1
718	представлений и	1	1
719	по признаку	3	1
720	основана на	2	1
721	силу того	2	1
722	составные части	1	1
723	в некоторой	1	1
724	форм поведения	3	1
725	быть может	1	1
726	которая отличает	1	1
727	черты которые	1	1
728	в построении	2	1
729	средством для	1	1
730	уже сейчас	1	1
731	это представляет	1	1
732	дальнейшего развития	2	1
733	из основных	3	1
734	о нем	1	1
735	с полным	1	1
736	другом месте	1	1
737	и т.д	5	1
738	имеем дело	2	1
739	это вполне	1	1
740	другими словами	1	1
741	что перед	4	1
742	говорит об	2	1
743	к действительности	1	1
744	как этот	1	1
745	в значительной	1	1
746	этом заключается	1	1
747	каким путем	1	1
748	когда не	1	1
749	и во	2	1
750	в конечном	1	1
751	мы показали	1	1
752	новое что	1	1
753	язык и	1	1
754	том или	1	1
755	между тем	3	1
756	отрицательный ответ	1	1
757	которые мы	1	1
758	переходит в	1	1
759	нуждается в	1	1
760	не обязательно	1	1
761	вслед за	3	1
762	вообще и	1	1
763	может стать	1	1
764	выше в	1	1
765	и существенным	1	1
766	является результатом	1	1
767	это свойство	1	1
768	не так	1	1
769	эти последние	2	1
770	показывают что	5	1
771	на которой	1	1
772	что только	1	1
773	не о	1	1
774	своей сущности	1	1
775	этого материала	1	1
776	которым он	1	1
777	однако в	2	1
778	в какой	4	1
779	то в	3	1
780	можем представить	1	1
781	который в	3	1
782	на несколько	1	1
783	между этими	1	1
784	с которыми	3	1
785	и исключительного	1	1
786	внимание что	1	1
787	мы очень	1	1
788	можно выразить	1	1
789	уже не	2	1
790	противоречие заключается	1	1
791	отнести к	1	1
792	в виде	3	1
793	в начале	2	1
794	основе его	1	1
795	вступает в	2	1
796	этого процесса	9	1
797	или даже	1	1
798	при помощи	1	1
799	по выражению	1	1
800	только одно	1	1
801	он имеет	2	1
802	к каким	1	1
803	и их	3	1
804	могло бы	4	1
805	слова в	2	1
806	подходим к	1	1
807	авторы как	1	1
808	тем как	1	1
809	но что	1	1
810	каждый из	2	1
811	или ином	1	1
812	к той	2	1
813	вполне совпадает	2	1
814	что слова	2	1
815	были бы	3	1
816	превращаться в	1	1
817	его ни	1	1
818	существенным для	2	1
819	раз обратным	1	1
820	общего закона	1	1
821	с объективной	2	1
822	и несомненно	1	1
823	связаны с	3	1
824	высокой степени	1	1
825	скажем что	1	1
826	совершенно ином	1	1
827	чем он	1	1
828	интеллектуальной деятельности	7	1
829	в сознание	1	1
830	совпадает с	6	1
831	на которые	2	1
832	могут иметь	1	1
833	объяснить нам	1	1
834	что не	1	1
835	что для	1	1
836	если принять	1	1
837	противоречие между	1	1
838	конечно совершенно	1	1
839	превращается в	1	1
840	тот круг	1	1
841	представляется в	2	1
842	что обе	1	1
843	целым рядом	2	1
844	в картине	1	1
845	так это	1	1
846	мы легко	1	1
847	раньше всего	2	1
848	сложную интеллектуальную	1	1
849	здесь этот	1	1
850	речи и	8	1
851	в речи	2	1
852	мы видели	6	1
853	и вперед	1	1
854	все более	2	1
855	с трудом	1	1
856	ни на	2	1
857	эта вторая	1	1
858	ко всем	1	1
859	это имеет	1	1
860	что каждый	2	1
861	места для	1	1
862	эти исследования	3	1
863	сущности по	1	1
864	знаем о	2	1
865	многих случаях	1	1
866	так мы	2	1
867	именно для	1	1
868	положение не	1	1
869	с элементарными	1	1
870	мы сумеем	1	1
871	смысле этого	4	1
872	применении к	1	1
873	мы условно	2	1
874	тому как	2	1
875	той теории	1	1
876	что же	1	1
877	совершенно разных	1	1
878	и там	1	1
879	концов к	1	1
880	да и	1	1
881	из отдельных	1	1
882	который он	1	1
883	в очень	1	1
884	к проблеме	2	1
885	мы сказали	1	1
886	иначе говоря	2	1
887	можем видеть	1	1
888	останавливаться на	1	1
889	этого факта	1	1
890	в приложении	1	1
891	не необходимо	1	1
892	в любом	1	1
893	принцип его	1	1
894	но это	5	1
895	особенность состоит	1	1
896	точно и	1	1
897	своего исследования	1	1
898	но для	1	1
899	или по	1	1
900	в смысле	4	1
901	это последнее	1	1
902	самое существенное	1	1
903	говорят и	1	1
904	противоречие и	1	1
905	здесь в	1	1
906	это явление	1	1
907	известной степени	1	1
908	и часто	1	1
909	указать на	1	1
910	которых каждый	2	1
911	и другим	1	1
912	том виде	2	1
913	внутренней связи	1	1
914	привело бы	1	1
915	роль по	1	1
916	чтобы понять	1	1
917	истинный смысл	1	1
918	совершенно иное	1	1
919	между теми	1	1
920	различить с	1	1
921	не представляет	2	1
922	процесс мы	1	1
923	с двух	1	1
924	от всех	2	1
925	всей нашей	1	1
926	тем ни	1	1
927	дана в	1	1
928	явление имеет	1	1
929	все они	2	1
930	отношению ко	1	1
931	как показали	1	1
932	что вообще	1	1
933	психологов что	1	1
934	но всегда	2	1
935	мы в	2	1
936	за этим	1	1
937	следующем виде	1	1
938	к ее	1	1
939	разрешение в	1	1
940	с ними	3	1
941	и прямо	1	1
942	неопределенность его	1	1
943	говорит нам	1	1
944	он находит	1	1
945	но этим	1	1
946	вперед по	2	1
947	этой проблемы	2	1
948	на один	1	1
949	по одному	1	1
950	тех самых	1	1
951	или иного	2	1
952	отношению к	2	1
953	чтобы он	1	1
954	следовательно не	2	1
955	строится на	1	1
956	психологии которая	1	1
957	однако мы	1	1
958	каждое слово	1	1
959	во всяком	4	1
960	все что	2	1
961	этой точки	2	1
962	ничего общего	3	1
963	достаточной ясностью	1	1
