N	2gram	Bakhtin_Pr_1	Narrotol
534	утверждает что	1	1
535	мира а	1	1
536	времени в	1	1
537	и многих	1	1
538	рассказа все	1	1
539	это было	1	1
540	к нему	3	1
541	и смысловой	1	1
542	мира по	1	1
543	и во	2	1
544	для второго	1	1
545	а потому	2	1
546	качестве личности	1	1
547	во всей	2	1
548	пути и	1	1
549	в другой	3	1
550	них в	1	1
551	наконец в	2	1
552	выше в	1	1
553	ее как	2	1
554	все время	1	1
555	и она	1	1
556	по содержанию	1	1
557	быть и	1	1
558	но с	1	1
559	оно и	1	1
560	к чужому	1	1
561	одной из	1	1
562	этот вопрос	2	1
563	одного сознания	4	1
564	ли он	2	1
565	обращаться к	1	1
566	действительной жизни	1	1
567	будто он	1	1
568	именно на	2	1
569	так что	1	1
570	не можем	1	1
571	в большинстве	2	1
572	ни одного	2	1
573	героя с	2	1
574	него и	1	1
575	является не	3	1
576	большинстве случаев	2	1
577	мир в	2	1
578	искать в	2	1
579	и их	2	1
580	в одном	9	1
581	проверке на	1	1
582	не для	1	1
583	не о	1	1
584	рассказа от	1	1
585	чужое я	4	1
586	к человеку	2	1
587	и взаимодействия	1	1
588	личности ее	1	1
589	заметить что	2	1
590	тем что	3	1
591	в структуре	1	1
592	него уже	1	1
593	героя его	2	1
594	бы это	1	1
595	для того	2	1
596	лишь для	1	1
597	зрения с	1	1
598	рассказа не	1	1
599	бывает в	1	1
600	он нам	1	1
601	для художника	1	1
602	даже не	1	1
603	до сих	2	1
604	мы привыкли	1	1
605	героя внутренне	1	1
606	хоть и	1	1
607	как субъект	1	1
608	а именно	1	1
609	бы эти	1	1
610	как же	3	1
611	личной жизни	1	1
612	героя о	3	1
613	события взаимодействия	1	1
614	что не	1	1
615	пределы одного	2	1
616	и люди	1	1
617	что казалось	1	1
618	это прежде	1	1
619	его смерти	1	1
620	на этот	2	1
621	ничем не	1	1
622	более того	3	1
623	человеческой жизни	2	1
624	его как	5	1
625	но благодаря	1	1
626	напротив чтобы	1	1
627	что обычно	1	1
628	характеров и	1	1
629	и с	4	1
630	в пределы	1	1
631	из многочисленных	1	1
632	что мы	1	1
633	существующих в	1	1
634	проникновения в	1	1
635	позволяет нам	1	1
636	вместе с	2	1
637	и потому	3	1
638	всей его	2	1
639	не оставляющей	1	1
640	что именно	2	1
641	в человеке	6	1
642	другое противоположное	1	1
643	в плоскости	4	1
644	он говорит	2	1
645	сравнению с	1	1
646	что же	1	1
647	радость в	1	1
648	в мир	3	1
649	поскольку он	1	1
650	в первой	2	1
651	в нарушении	2	1
652	на свете	1	1
653	многих других	1	1
654	сознаний и	3	1
655	дело здесь	1	1
656	слова и	1	1
657	не сливаются	1	1
658	и от	1	1
659	внешний мир	1	1
660	сих пор	2	1
661	все это	7	1
662	сознании героя	1	1
663	мире а	2	1
664	которых он	1	1
665	слова но	2	1
666	не существует	1	1
667	это он	1	1
668	сознания и	3	1
669	только у	3	1
670	воспринимать и	1	1
671	в другое	1	1
672	чем является	2	1
673	к одной	1	1
674	можно согласиться	1	1
675	но эти	2	1
676	в этих	2	1
677	мы должны	2	1
678	не непосредственно	1	1
679	будто бы	1	1
680	прошлого и	1	1
681	настоящим и	1	1
682	хотя в	1	1
683	сходятся в	1	1
684	самому и	1	1
685	всего на	1	1
686	может и	1	1
687	и внешней	1	1
688	в романе	11	1
689	не знает	1	1
690	себя самого	4	1
691	и внутренне	1	1
692	мир но	1	1
693	жизни а	2	1
694	из этого	1	1
695	перед нею	1	1
696	время не	2	1
697	в действительности	1	1
698	себе но	1	1
699	суждений о	1	1
700	собой это	1	1
701	о себе	9	1
702	разрушила бы	1	1
703	ее в	1	1
704	этой точки	1	1
705	к этому	2	1
706	во всяком	4	1
707	гораздо более	1	1
