N	2gram	Tiupa_Hudo_2	FransuaR
177	для всего	1	2
178	так что	1	2
179	как она	1	2
180	это уже	2	2
181	превращается в	4	2
182	к себе	3	2
183	мы узнаем	1	2
184	в области	1	2
185	данном случае	2	2
186	характер и	2	2
187	в дальнейшем	1	2
188	и когда	1	2
189	времени и	1	2
190	которая была	2	2
191	образом в	1	2
192	и смерть	1	2
193	уже отмечали	3	2
194	его смерть	1	2
195	люди с	1	2
196	внимание на	3	2
197	рождения и	1	2
198	в значительной	1	2
199	между тем	8	2
200	а именно	1	2
201	но с	1	2
202	и весьма	1	2
203	страх перед	2	2
204	со всеми	1	2
205	себя в	8	2
206	что если	1	2
207	характерно что	3	2
208	шесть месяцев	1	2
209	себе в	2	2
210	ведь это	1	2
211	в конце	1	2
212	может быть	8	2
213	как раз	4	2
214	человека и	3	2
215	а на	1	2
216	это прежде	1	2
217	что человек	1	2
218	с мотивом	2	2
219	этой роли	1	2
220	до конца	1	2
221	был в	1	2
222	которых мы	1	2
223	а не	14	2
224	в последней	2	2
225	в частности	7	2
226	и потому	1	2
227	как это	7	2
228	тенденция к	1	2
229	лицо и	2	2
230	в пределе	1	2
231	мира и	1	2
232	для нас	3	2
233	бы в	1	2
234	в этих	3	2
235	еще более	1	2
236	в том	15	2
237	все они	3	2
238	и у	2	2
239	это все	1	2
240	другой стороны	1	2
241	что даже	2	2
242	в кругу	1	2
243	есть и	3	2
244	страх в	2	2
245	и другие	5	2
246	жизнь человека	1	1
247	в сфере	1	1
248	и через	1	1
249	наших дней	1	1
250	мир где	1	1
251	весь род	1	1
252	он тем	1	1
253	к людям	2	1
254	то в	4	1
255	последней главе	1	1
256	из города	1	1
257	его же	1	1
258	в мыслях	2	1
259	он уже	2	1
260	поскольку их	1	1
261	полагает что	1	1
262	не во	2	1
263	за себя	1	1
264	чтобы не	3	1
265	нам в	1	1
266	серьезной и	1	1
267	и над	1	1
268	принадлежит к	1	1
269	и другая	1	1
270	жизни как	5	1
271	хотел сказать	1	1
272	ему в	2	1
273	из ее	1	1
274	может выговорить	1	1
275	в xix	1	1
276	а другие	1	1
277	еще не	3	1
278	на них	1	1
279	между собой	1	1
280	мысли и	2	1
281	в различных	1	1
282	тем как	2	1
283	бы не	3	1
284	во внешнем	1	1
285	о смерти	3	1
286	свою жизнь	1	1
287	его сознания	1	1
288	по отношению	7	1
289	отношение к	2	1
290	себе и	1	1
291	не просто	1	1
292	нет и	1	1
293	один и	1	1
294	в поисках	1	1
295	чем же	1	1
296	уже знакомый	1	1
297	и нет	1	1
298	что нет	1	1
299	наконец рождается	1	1
300	и смехом	1	1
301	и к	2	1
302	он едва	1	1
303	в действительности	1	1
304	следующим образом	3	1
305	о самом	1	1
306	со своей	2	1
307	в которой	1	1
308	в нашем	2	1
309	того факта	1	1
310	глазами например	1	1
311	ее как	1	1
312	не могла	5	1
313	роли в	2	1
314	частности и	1	1
315	жизнью и	1	1
316	и стало	1	1
317	что всю	1	1
318	в соответствующей	1	1
319	при виде	1	1
320	именно то	1	1
321	не как	2	1
322	ими в	1	1
323	из виду	1	1
324	на земле	1	1
325	смертью в	1	1
326	с собой	2	1
327	но все	1	1
328	значительной степени	1	1
329	жить в	3	1
330	на нее	1	1
331	в каждом	1	1
332	для всех	1	1
333	тем в	1	1
334	другого человека	1	1
335	зрения на	2	1
336	его в	2	1
337	и других	1	1
338	в глазах	6	1
339	и тем	1	1
340	он все	1	1
341	видеть и	1	1
342	в жизни	8	1
343	роли выступает	1	1
344	самом центре	1	1
345	зубной боли	1	1
346	которой он	1	1
347	он и	1	1
348	несмотря на	3	1
349	чем в	1	1
350	и было	2	1
351	жалко было	1	1
352	в церкви	2	1
353	обратимся к	2	1
354	и тогда	2	1
355	таким же	1	1
356	в следующем	1	1
357	остается от	1	1
358	что от	1	1
359	вот он	4	1
360	место в	2	1
361	не столько	2	1
362	могло бы	1	1
363	своего рода	16	1
364	от его	1	1
365	всякий раз	3	1
366	признать что	1	1
367	и другого	1	1
368	своего рождения	1	1
369	внешнего и	1	1
370	одном из	1	1
371	был не	1	1
372	не могли	1	1
373	слов о	1	1
374	для нее	4	1
375	по себе	1	1
376	же мы	1	1
377	не менее	5	1
378	эта мысль	1	1
379	что с	1	1
380	дело в	1	1
381	того как	2	1
382	с живым	1	1
383	на него	3	1
384	о них	3	1
385	можно судить	1	1
386	та или	1	1
387	казалось бы	6	1
388	ничего не	5	1
389	одна из	2	1
390	нее нет	1	1
391	или иная	1	1
392	к концу	1	1
393	имели место	1	1
394	как будто	4	1
395	ему не	1	1
396	факта что	1	1
397	и животные	1	1
398	настоящего времени	1	1
399	у меня	1	1
400	обращенной к	2	1
401	ни о	3	1
402	представляется нам	2	1
403	в момент	1	1
404	это также	1	1
405	во все	1	1
406	и точно	1	1
407	его с	1	1
408	той или	1	1
409	для героя	1	1
410	на это	1	1
411	и это	3	1
412	связывает его	1	1
413	приходит к	2	1
414	и о	4	1
415	здесь не	2	1
416	же не	2	1
417	лица не	1	1
418	эпизода в	1	1
419	нет никакой	1	1
420	смерти в	1	1
421	в себя	1	1
422	то время	1	1
423	в пределах	1	1
424	важен для	1	1
425	образе и	1	1
426	можно было	3	1
427	видели только	1	1
428	особенно в	1	1
429	с самим	2	1
430	когда его	1	1
431	жизнь и	1	1
432	а там	1	1
433	собой и	1	1
434	почему? а	1	1
435	остановимся на	1	1
436	об этом	7	1
437	о нем	2	1
438	он здесь	1	1
439	и здесь	1	1
440	и т.д	2	1
441	настоящее время	1	1
442	в глаза	1	1
443	места для	1	1
444	на что	1	1
445	после того	1	1
446	можно сказать	6	1
447	времени в	1	1
448	нас в	1	1
449	это была	3	1
450	нет у	1	1
451	места и	1	1
452	за этим	1	1
453	этот момент	1	1
454	и хорошо	1	1
455	что и	4	1
456	внешним образом	1	1
457	это не	6	1
458	чем и	1	1
459	в другой	1	1
460	того в	1	1
461	вслед за	4	1
462	у всех	3	1
463	различия между	2	1
464	говорит в	2	1
465	то все	1	1
466	казалось что	7	1
467	том как	2	1
468	и одновременно	1	1
469	с художественным	1	1
470	человека в	4	1
471	с ними	3	1
472	и так	1	1
473	которых он	1	1
474	говорит только	1	1
475	в уста	1	1
476	характерной для	1	1
477	было так	2	1
478	бы у	1	1
479	уже не	10	1
480	второй главе	1	1
481	или даже	1	1
482	они все	2	1
483	позволяют себе	1	1
484	превращаются в	1	1
485	одно из	5	1
486	для него	5	1
487	у нее	10	1
488	от радости	1	1
489	была еще	1	1
490	образом не	1	1
491	свидания с	1	1
492	ее на	2	1
493	в других	4	1
494	для того	4	1
495	чувствует себя	1	1
496	человеческой мысли	1	1
497	от ее	1	1
498	на уровне	1	1
499	или иной	2	1
500	по своим	1	1
501	к которому	1	1
502	действующих лиц	1	1
503	еще и	2	1
504	во второй	2	1
505	такое же	1	1
506	а с	3	1
507	по всей	1	1
508	себя и	2	1
509	говорит о	4	1
510	полагаем что	1	1
511	выступает в	1	1
512	к гибели	1	1
513	не было	6	1
514	и стал	1	1
515	не знает	1	1
516	не возьму	1	1
517	а так	1	1
518	о чем	8	1
519	здесь лишь	1	1
520	более глубокое	1	1
521	и об	2	1
522	стороны в	1	1
523	на фоне	3	1
524	о себе	3	1
525	него в	1	1
526	люди и	1	1
527	в строгом	2	1
528	всех людей	1	1
529	во всю	1	1
530	теми же	1	1
531	видит в	2	1
532	что за	1	1
533	наряду с	5	1
534	в точке	1	1
535	что же	2	1
536	да и	5	1
537	по существу	1	1
538	думать о	1	1
539	исходя из	1	1
540	не является	2	1
541	она как	1	1
542	и силы	1	1
543	слова и	1	1
544	в условиях	1	1
545	только для	2	1
546	героя в	1	1
547	это был	2	1
548	мире только	1	1
549	потому не	1	1
550	не существует	1	1
551	он чувствовал	1	1
552	и видит	2	1
553	в настоящее	1	1
554	из себя	1	1
555	по самой	1	1
556	жизни а	1	1
557	же быстро	1	1
558	него и	1	1
559	отношению к	7	1
560	и героем	1	1
561	бы его	1	1
562	и жизнь	1	1
563	это так	1	1
564	к этой	1	1
565	по поводу	3	1
566	это в	1	1
567	образ матери	1	1
568	что непосредственно	1	1
569	на лице	1	1
570	как на	2	1
571	в таком	1	1
