N	2gram	Propp_Isto_1	Vvedenie
207	на том	1	3
208	прямом смысле	1	3
209	чтобы понять	1	3
210	вот почему	1	3
211	а также	1	3
212	в конечном	2	3
213	раньше чем	4	3
214	одной из	2	3
215	может оказаться	3	3
216	в начале	3	3
217	при помощи	2	3
218	из них	3	3
219	в одном	5	3
220	в конце	1	3
221	что и	6	3
222	но что	1	3
223	отношении что	1	3
224	в очень	2	3
225	или меньшей	2	3
226	говорит о	2	3
227	только по	1	3
228	на основании	1	3
229	зависит от	2	3
230	так называемой	1	3
231	так же	7	3
232	такого рода	1	3
233	конечном итоге	2	3
234	что же	3	3
235	да и	1	3
236	большей или	2	3
237	в изучении	1	3
238	в своем	5	3
239	но с	1	3
240	каждой из	1	3
241	к тому	6	3
242	об отношении	1	3
243	в результате	1	3
244	к этому	2	3
245	в частности	2	3
246	гораздо более	1	3
247	это однако	1	2
248	же как	2	2
249	наших дней	1	2
250	это делает	1	2
251	из его	1	2
252	должна быть	5	2
253	что мы	7	2
254	мы уже	1	2
255	есть не	1	2
256	мы не	10	2
257	что если	2	2
258	имеет свою	1	2
259	а во-вторых	1	2
260	в основу	1	2
261	и со	1	2
262	д а	1	2
263	и был	1	2
264	целое и	2	2
265	время в	1	2
266	природы и	1	2
267	и всего	1	2
268	значение и	2	2
269	надо было	1	2
270	так называемая	3	2
271	в этот	1	2
272	под ней	1	2
273	меньшей мере	2	2
274	бы с	1	2
275	знать и	1	2
276	свой материал	2	2
277	о которой	1	2
278	одно целое	1	2
279	в силу	5	2
280	д все	3	2
281	какой бы	1	2
282	подобно тому	1	2
283	но дело	1	2
284	и наоборот	1	2
285	же касается	1	2
286	в другом	3	2
287	и с	4	2
288	них не	1	2
289	в соответствии	1	2
290	действительности в	1	2
291	из числа	1	2
292	в прошлом	1	2
293	но уже	2	2
294	соответствии с	1	2
295	этого не	1	2
296	несмотря на	1	2
297	ни с	1	2
298	должно быть	2	2
299	после этого	1	2
300	и тогда	3	2
301	не мог	1	2
302	и сейчас	1	2
303	для объяснения	2	2
304	не могли	1	2
305	тому что	1	2
306	ее частей	1	2
307	в отношении	1	2
308	культурной жизни	1	2
309	с теми	1	2
310	на котором	3	2
311	того как	3	2
312	одна из	2	2
313	например что	1	2
314	о них	1	2
315	это еще	1	2
316	понять ее	1	2
317	никогда не	14	2
318	ничего не	2	2
319	у нас	1	2
320	а отсюда	1	2
321	когда мы	2	2
322	есть только	3	2
323	истории не	1	2
324	лежит в	1	2
325	по возможности	1	2
326	говоря уже	1	2
327	в дальнейшем	5	2
328	идет речь	1	2
329	нечто целое	2	2
330	так и	9	2
331	не с	3	2
332	не исчерпывается	1	2
333	науки на	1	2
334	для этого	3	2
335	же самое	3	2
336	в известных	1	2
337	и здесь	7	2
338	и должно	3	2
339	другом месте	1	2
340	исследования и	1	2
341	с соответствующими	1	2
342	в значительной	1	2
343	связь между	3	2
344	во всех	2	2
345	тем или	1	2
346	и требует	1	2
347	однако с	1	2
348	этому поводу	2	2
349	в языке	1	2
350	в форме	3	2
351	себе задачей	1	2
352	если это	1	2
353	здесь не	4	2
354	и так	1	2
355	по этому	2	2
356	именно на	2	2
357	до наших	1	2
358	каждый из	1	2
359	только на	1	2
360	от других	1	2
361	нужно знать	1	2
362	мы можем	1	2
363	по его	2	2
364	и др	7	2
365	не говоря	1	2
366	не было	1	2
367	а так	1	2
368	в связи	4	2
369	все более	1	2
370	из которых	3	2
371	с этим	4	2
372	этих случаях	2	2
373	а если	1	2
374	этого слова	1	2
375	тому как	1	2
376	по существу	5	2
377	с изучением	2	2
378	но это	4	2
379	влечет за	1	2
380	в более	1	2
381	не существует	2	2
382	котором он	1	2
383	между ними	2	2
384	это может	1	2
385	у них	1	2
386	или нет	1	2
387	бы в	2	2
388	мы должны	13	2
389	ни к	2	2
390	будто бы	3	2
391	древней греции	1	2
392	хотя в	1	2
393	нами не	1	2
394	к историческим	1	2
395	с ней	2	2
396	природе и	1	2
397	или иным	1	2
398	точно так	3	2
399	и другие	4	2
400	вопрос мы	2	1
401	также что	1	1
402	обращена к	1	1
403	например в	5	1
404	на данный	1	1
405	относится и	1	1
406	с исторической	1	1
407	не остается	1	1
408	на самом	1	1
409	в стороне	3	1
410	это и	1	1
411	в средние	1	1
412	например у	1	1
413	можно говорить	1	1
414	речь идет	1	1
415	что эти	1	1
416	ведь и	1	1
417	в зависимости	2	1
418	отношения к	2	1
419	согласно которой	1	1
420	самые разнообразные	1	1
421	том не	1	1
422	на позиции	1	1
423	настолько тесно	2	1
424	та же	1	1
425	нам в	1	1
426	приводят к	1	1
427	есть нечто	1	1
428	народы как	1	1
429	всего сказанного	2	1
430	и народов	1	1
431	в полной	1	1
432	исследования но	1	1
433	и говорить	1	1
434	меньшей степени	1	1
435	большей частью	2	1
436	которые он	1	1
437	он был	1	1
438	на них	2	1
439	к целому	1	1
440	изучаться только	1	1
441	эти вещи	1	1
442	то мы	4	1
443	как если	1	1
444	и вопрос	1	1
445	но как	1	1
446	в сторону	1	1
447	только тогда	1	1
448	одной общей	1	1
449	как в	2	1
450	исторический факт	1	1
451	отличие от	2	1
452	и будет	1	1
453	или иное	1	1
454	тесно связан	2	1
455	что они	5	1
456	связи и	2	1
457	и я	1	1
458	материалом для	1	1
459	не входят	1	1
460	дает нам	1	1
461	народа в	2	1
462	уже о	1	1
463	помнить что	1	1
464	и исторические	1	1
465	кроме того	1	1
466	надо изучать	1	1
467	просто как	1	1
468	или объяснить	1	1
469	д мы	1	1
470	это тоже	6	1
471	показывает что	3	1
472	до тех	1	1
473	более или	5	1
474	себе не	1	1
475	исторические корни	2	1
476	то в	1	1
477	них как	1	1
478	впечатление что	1	1
479	еще на	1	1
480	в которой	1	1
481	с какой	1	1
482	он в	2	1
483	многое в	1	1
484	действительности а	1	1
485	именно такого	1	1
486	и тот	2	1
487	е с	1	1
488	говорят о	1	1
489	тому же	1	1
490	во многих	2	1
491	на то	4	1
492	вследствие этого	2	1
493	в свет	1	1
494	в реальной	1	1
495	слова а	1	1
496	же здесь	1	1
497	не значит	1	1
498	области как	1	1
499	он должен	2	1
500	именно из	1	1
501	есть один	1	1
502	товарищей по	1	1
503	его от	1	1
504	именно это	2	1
505	форме не	1	1
506	это конечно	3	1
507	то ни	2	1
508	а затем	2	1
509	всего хода	1	1
510	этого прошлого	1	1
511	культуры но	1	1
512	формальной а	1	1
513	в глубине	2	1
514	материала и	2	1
515	к превращению	1	1
516	развития на	1	1
517	с обычным	1	1
518	того или	1	1
519	известно что	1	1
520	меньшей степенью	1	1
521	чаще всего	1	1
522	стоит на	2	1
523	его и	2	1
524	что непосредственно	1	1
525	ни одной	2	1
526	из моих	1	1
527	не всегда	8	1
528	наблюдалось в	1	1
529	народов например	1	1
530	уже у	2	1
531	этим в	1	1
532	перед собой	1	1
533	только тем	1	1
534	или менее	5	1
535	в эту	1	1
536	исторической действительности	7	1
537	во время	3	1
538	никак не	1	1
539	академии наук	1	1
540	в такой	2	1
541	и всеми	1	1
542	почти не	3	1
543	представляла собой	1	1
544	из анализа	1	1
545	представление о	1	1
546	историческое исследование	1	1
547	почва для	1	1
548	в отличие	2	1
549	от его	1	1
550	должны были	2	1
551	для изучения	6	1
552	может вызвать	1	1
553	точку зрения	3	1
554	науки важнее	1	1
555	иначе как	1	1
556	но он	1	1
557	тесно связаны	3	1
558	собой что	1	1
559	зависимости от	2	1
560	и эти	3	1
561	надо сказать	3	1
562	что этот	2	1
563	это особенно	1	1
564	в историческом	1	1
565	задачи и	1	1
566	не представляют	1	1
567	нет никакого	1	1
568	уже выше	1	1
569	одна сторона	1	1
570	а наоборот	1	1
571	не раз	1	1
572	в таких	2	1
573	вполне естественно	1	1
574	мышления и	1	1
575	самого начала	2	1
576	ее с	1	1
577	народов в	1	1
578	тому кто	2	1
579	не по	2	1
580	представлением о	1	1
581	вытекает из	1	1
582	в самых	1	1
583	а для	2	1
584	соседстве с	1	1
585	так много	1	1
586	почему в	1	1
587	не лучше	1	1
588	с материалом	3	1
589	в самой	1	1
590	имеем дело	1	1
591	к концу	1	1
592	связь и	1	1
593	во всем	3	1
594	входят в	1	1
595	приступает к	1	1
596	в некотором	2	1
597	ему не	1	1
598	эту схему	1	1
599	в действительности	2	1
600	у меня	3	1
601	превращается в	4	1
602	в актах	1	1
603	е при	1	1
604	относиться к	1	1
605	должны быть	4	1
606	всего в	2	1
607	того есть	1	1
608	же только	1	1
609	оно не	1	1
610	утверждать что	3	1
611	быть назван	2	1
612	в эпоху	2	1
613	не одного	2	1
614	приходит к	1	1
615	из всего	1	1
616	нас от	1	1
617	меня в	1	1
618	как один	1	1
619	и многие	1	1
620	совершенно ясно	1	1
621	от изучения	1	1
622	реальной действительности	1	1
623	и этим	2	1
624	только то	1	1
625	с самого	2	1
626	во главе	1	1
627	что именно	1	1
628	как с	1	1
629	дать его	1	1
630	что у	1	1
631	достаточно чтобы	1	1
632	к исследованию	1	1
633	видно из	2	1
634	этнографические и	1	1
635	о связи	1	1
636	этого целого	1	1
637	других и	1	1
638	еще в	2	1
639	можно только	1	1
640	том как	2	1
641	мог возникнуть	2	1
642	высокой ступени	1	1
643	между собой	4	1
644	в способах	1	1
645	особый вид	1	1
646	образом в	1	1
647	но здесь	1	1
648	о ней	1	1
649	дальнейшего развития	1	1
650	именно потому	1	1
651	имеет право	1	1
652	и та	1	1
653	другими словами	4	1
654	вызвать сомнения	1	1
655	не содержит	2	1
656	и объяснить	1	1
657	бы то	2	1
658	после того	1	1
659	может не	1	1
660	с каким-нибудь	1	1
661	образом мы	2	1
662	должно было	1	1
663	это было	2	1
664	все в	1	1
665	этом пути	1	1
666	если например	1	1
667	путь к	1	1
668	бы понять	1	1
669	ними в	1	1
670	во всей	2	1
671	непосредственно в	2	1
672	них в	1	1
673	также в	1	1
674	в свете	2	1
675	начала xix	1	1
676	поэтому его	1	1
677	значит что	1	1
678	тех пор	1	1
679	что здесь	5	1
680	на которой	1	1
681	в греческом	1	1
682	и множества	1	1
683	и разнообразных	1	1
684	мы видим	11	1
685	может изучаться	2	1
686	через которую	2	1
687	очень много	3	1
688	помощи которого	1	1
689	дело здесь	1	1
690	или же	1	1
691	этот факт	1	1
692	сам собой	1	1
693	не мешает	1	1
694	не то	4	1
695	по другим	1	1
696	себя в	2	1
697	прямо не	1	1
698	исследовать каким	1	1
699	и у	1	1
700	ее а	1	1
701	народов не	1	1
702	пример показывает	1	1
703	ii но	1	1
704	был быть	1	1
705	или даже	3	1
706	за ним	1	1
707	обратиться к	1	1
708	для него	2	1
709	не означает	2	1
710	слова в	1	1
711	важный вопрос	1	1
712	можно с	1	1
713	у этих	1	1
714	к ним	4	1
715	у него	1	1
716	чтобы не	3	1
717	не выходя	1	1
718	явно не	1	1
719	самом же	1	1
720	момент в	1	1
721	были бы	2	1
722	нужно было	1	1
723	одном месте	2	1
724	может ли	1	1
725	однако что	1	1
726	здесь в	2	1
727	к которому	5	1
728	с той	2	1
729	в предисловии	1	1
730	была и	1	1
731	а с	2	1
732	из таких	1	1
733	связи не	1	1
734	и затем	1	1
735	е то	1	1
736	всего есть	1	1
737	виде и	1	1
738	но есть	1	1
739	связано с	2	1
740	этот термин	1	1
741	не на	2	1
742	что таким	1	1
743	основной вопрос	2	1
744	он вполне	1	1
745	ясно само	1	1
746	то ясно	2	1
747	который начинается	1	1
748	собой одно	1	1
749	на эту	3	1
750	на время	1	1
751	именно так	2	1
752	мы знаем	4	1
753	для этой	1	1
754	формах и	1	1
755	и об	1	1
756	в точности	2	1
757	стоять на	1	1
758	считать не	1	1
759	а есть	1	1
760	свободна от	1	1
761	во-вторых и	1	1
762	и потому	2	1
763	эта связь	1	1
764	как одно	1	1
765	раз наоборот	1	1
766	здесь уже	1	1
767	многих случаях	1	1
768	например когда	1	1
769	чем то	1	1
770	к своему	2	1
771	от целого	1	1
772	стороны как	1	1
773	наряду с	3	1
774	в тех	2	1
775	быть только	1	1
776	объяснить свой	1	1
777	чтобы определить	1	1
778	здесь идет	1	1
779	быть не	1	1
780	изменение в	1	1
781	возникает при	1	1
782	или с	1	1
783	что из	1	1
784	в который	1	1
785	уже было	1	1
786	истории но	1	1
787	это ясно	1	1
788	с большой	1	1
789	ясно еще	1	1
790	на одной	1	1
791	и часто	2	1
792	и более	1	1
793	и от	2	1
794	гуманитарные науки	2	1
795	историей и	1	1
796	она может	1	1
797	это можно	1	1
798	что оно	1	1
799	которая в	1	1
800	нас нет	1	1
801	бы ему	1	1
802	из крупнейших	1	1
803	для нас	13	1
804	всего что	1	1
805	и все	1	1
806	напомнить что	1	1
807	не должен	5	1
808	как явление	1	1
809	в круг	2	1
810	ни было	2	1
811	есть продукт	1	1
812	вытекающий из	1	1
813	не дает	2	1
814	нельзя было	1	1
815	в системе	1	1
816	новый и	1	1
817	средние века	1	1
818	состоит из	1	1
819	совершенно не	1	1
820	нельзя изучать	1	1
821	и составляют	2	1
822	жизни а	1	1
823	путь не	1	1
824	или иного	1	1
825	первом случае	1	1
826	удалось показать	1	1
827	только о	1	1
828	пока не	2	1
829	самое что	2	1
830	значило бы	1	1
831	только одна	1	1
832	также не	1	1
833	ее в	5	1
834	очень редко	1	1
835	это понятие	1	1
836	спросить себя	2	1
837	можно назвать	2	1
838	они не	4	1
