N	2gram	Bakhtin_Pr_1	Literetu
347	последовательно в	1	1
348	он не	5	1
349	как личность	1	1
350	и еще	1	1
351	мыслит и	1	1
352	не друг	1	1
353	остался в	1	1
354	же остается	1	1
355	прежде чем	1	1
356	апеллирует к	1	1
357	последнее слово	8	1
358	здесь мы	2	1
359	слова и	1	1
360	мы его	2	1
361	а то	1	1
362	выражение и	1	1
363	двух основных	1	1
364	после которого	1	1
365	его не	1	1
366	высказывания и	1	1
367	от земли	1	1
368	ощущается как	1	1
369	с другими	7	1
370	весь мир	1	1
371	кажется что	2	1
372	в них	3	1
373	нет в	1	1
374	как совокупность	1	1
375	соприкасается с	1	1
376	все равно	1	1
377	под собою	1	1
378	и уже	2	1
379	и вне	1	1
380	активности и	1	1
381	чем в	2	1
382	ведет к	1	1
383	на этот	2	1
384	в чистом	1	1
385	в точку	2	1
386	говорящего как	1	1
387	был бы	6	1
388	на пути	2	1
389	на первый	1	1
390	сознания но	2	1
391	в их	3	1
392	то для	1	1
393	не столько	1	1
394	жизни с	1	1
395	значение для	1	1
396	и новые	1	1
397	художественного мира	5	1
398	но это	4	1
399	но он	2	1
400	в россии	2	1
401	друг другу	2	1
402	что было	4	1
403	не тем	1	1
404	свобода и	1	1
405	новые и	1	1
406	в устах	1	1
407	бы быть	1	1
408	образ не	1	1
409	вовсе не	7	1
410	к сверхличному	1	1
411	и герой	1	1
412	тому что	3	1
413	его внутреннего	1	1
414	романа с	2	1
415	в отношении	2	1
416	с миром	1	1
417	она не	7	1
418	почти никогда	1	1
419	при всей	1	1
420	в русской	1	1
421	мысли в	2	1
422	например не	1	1
423	чтобы в	2	1
424	и притом	1	1
425	и сама	1	1
426	в процессе	4	1
427	на ее	1	1
428	сознания как	1	1
429	цельный образ	1	1
430	в единство	9	1
431	только не	1	1
432	не имеет	1	1
433	и социальном	1	1
434	и другими	1	1
435	к концу	1	1
436	сознанием и	1	1
437	принципиальная особенность	1	1
438	в книге	1	1
439	слова о	1	1
440	входят в	2	1
441	уже и	2	1
442	своего творчества	1	1
443	ему не	1	1
444	в действительности	1	1
445	к той	1	1
446	точке зрения	3	1
447	у меня	1	1
448	материала но	1	1
449	именно оно	1	1
450	опоры вне	1	1
451	и всех	1	1
452	его с	1	1
453	души все	1	1
454	аналогию с	1	1
455	говорит сам	2	1
456	и о	5	1
457	в виду	1	1
458	свою очередь	1	1
459	но при	1	1
460	и полноправным	1	1
461	самим собою	2	1
462	остается в	1	1
463	и от	2	1
464	чтобы быть	1	1
465	сознания то	1	1
466	его творческой	1	1
467	котором мы	1	1
468	времени и	1	1
469	в борьбе	1	1
470	здесь нет	1	1
471	есть конечно	1	1
472	она была	1	1
473	новой художественной	1	1
474	в осуществлении	1	1
475	был не	1	1
476	для этого	1	1
477	в индивидуальном	1	1
478	познания и	1	1
479	самой жизни	1	1
480	обычно служит	1	1
481	на другого	1	1
482	другом месте	1	1
483	тех кто	1	1
484	на вопрос	2	1
485	говорит об	1	1
486	этой мысли	1	1
487	такова что	1	1
488	времени в	1	1
489	в музыке	2	1
490	однако с	1	1
491	людей в	1	1
492	его личности	1	1
493	творчества в	1	1
494	ним и	3	1
495	его герой	1	1
496	бы в	3	1
497	художников слова	1	1
498	непосредственно в	2	1
499	в художественной	2	1
500	по своим	2	1
501	и всякое	1	1
502	и она	1	1
503	в литературе	4	1
504	к нему	6	1
505	в искусстве	1	1
506	наиболее существенных	1	1
507	одной из	1	1
508	явления в	1	1
509	будто бы	1	1
510	художественной воли	4	1
511	как другое	1	1
512	и действительно	1	1
513	смысловой итог	1	1
514	обращаться к	1	1
515	не идет	1	1
516	в самое	1	1
517	всякого человека	1	1
518	именно на	2	1
519	одновременно он	1	1
520	так что	2	1
521	от автора	3	1
522	и души	2	1
523	и у	3	1
524	с идеологическими	1	1
525	то и	2	1
526	в последний	2	1
527	или даже	2	1
528	и других	1	1
529	роль и	1	1
530	и их	1	1
531	в котором	2	1
532	слово как	1	1
533	так как	6	1
534	друг друга	3	1
535	бытия и	1	1
536	у него	5	1
537	случае не	1	1
538	целиком в	1	1
539	в каждом	8	1
540	превращается в	4	1
541	автора как	3	1
542	лишь один	2	1
543	но из	1	1
544	где есть	1	1
545	до самого	1	1
546	за художником	1	1
547	в последнюю	1	1
548	ней и	1	1
549	для художника	1	1
550	даже не	1	1
551	возможность быть	1	1
552	не стало	1	1
553	делает в	1	1
554	что они	1	1
555	совпадает с	2	1
556	и быть	1	1
557	а с	1	1
558	человека из	3	1
559	социальной жизни	2	1
560	что для	1	1
561	к более	2	1
562	ничем не	1	1
563	сделать их	1	1
564	не создает	1	1
565	не было	4	1
566	становится человеком	1	1
567	не на	4	1
568	к литературному	1	1
569	сам себе	1	1
570	в свете	4	1
571	в руках	1	1
572	не об	2	1
573	своей индивидуальности	1	1
574	своим художественным	1	1
575	этой же	1	1
576	и становятся	1	1
577	он представляет	1	1
578	поэтому даже	1	1
579	иным его	1	1
580	ибо в	2	1
581	из героев	1	1
582	нет ни	2	1
583	воли к	1	1
584	в человеке	3	1
585	над ним	1	1
586	к своему	1	1
587	конечно не	2	1
588	целом ряде	3	1
589	в той	2	1
590	в точке	1	1
591	понял что	1	1
592	начинается там	1	1
593	другое сознание	1	1
594	и там	1	1
595	мира с	1	1
596	зрения которого	1	1
597	в контексте	2	1
598	изображение как	1	1
599	всякий человек	1	1
600	все это	6	1
601	и нужна	1	1
602	от той	1	1
603	внутреннего облика	1	1
604	потому не	1	1
605	роман или	1	1
606	человек и	2	1
607	в другое	1	1
608	не другой	1	1
609	себя самого	2	1
610	или менее	1	1
611	и все	1	1
612	лишь как	7	1
613	и однако	1	1
614	у них	1	1
615	художественного восприятия	1	1
616	чтобы его	1	1
617	и позицией	1	1
618	хотя бы	2	1
619	этом как	1	1
620	и земли	2	1
621	отношении к	3	1
622	не есть	2	1
623	нисколько не	2	1
624	себе и	3	1
625	личности поэтому	1	1
626	может и	1	1
627	собственного сознания	1	1
628	свою внутреннюю	1	1
629	героя и	10	1
630	из тех	2	1
631	от своего	1	1
632	сказать что	3	1
633	к его	1	1
634	бы его	1	1
635	есть и	2	1
636	связать и	1	1
637	себе но	1	1
638	в таком	1	1
639	ряде других	2	1
640	к этой	1	1
641	что за	1	1
642	и идеи	2	1
643	он писал	2	1
644	этой точки	1	1
645	они не	4	1
