N	2gram	Voloshinov_1	Dialekti
137	сознание и	1	3
138	должно быть	1	3
139	и без	1	3
140	не в	4	3
141	особого рода	1	3
142	того кто	1	3
143	она не	2	3
144	в основе	1	3
145	в коем	1	3
146	на себя	1	3
147	же время	1	3
148	ровно ничего	1	3
149	уже и	1	3
150	должны быть	1	3
151	и о	1	3
152	производственные отношения	1	3
153	из двух	1	3
154	к нему	4	3
155	все время	6	3
156	быть и	3	3
157	и ее	3	3
158	это же	1	3
159	с одной	2	3
160	есть в	1	3
161	при помощи	1	3
162	сами по	1	3
163	друг друга	1	3
164	мы воспринимаем	1	3
165	в каком	3	3
166	и прежде	1	3
167	не было	1	3
168	его как	2	3
169	ни на	2	3
170	одной стороны	2	3
171	он будет	1	3
172	как бы	13	3
173	на другое	1	3
174	только одна	1	3
175	не знает	1	3
176	в слове	1	3
177	я и	1	2
178	например в	1	2
179	же как	1	2
180	в частности	1	2
181	а из	1	2
182	исходит из	1	2
183	не имеют	1	2
184	в зависимости	2	2
185	социальная среда	1	2
186	что можно	1	2
187	и он	1	2
188	в ней	6	2
189	еще не	3	2
190	на них	1	2
191	бы то	3	2
192	с его	2	2
193	но не	2	2
194	и уж	1	2
195	в особом	1	2
196	и понимания	1	2
197	но в	5	2
198	то в	1	2
199	в условиях	2	2
200	думать что	1	2
201	бы только	1	2
202	в себе	3	2
203	тому же	2	2
204	при этом	6	2
205	перестает быть	2	2
206	явление но	1	2
207	и вот	1	2
208	и по	3	2
209	на этом	1	2
210	ко второму	1	2
211	из нее	1	2
212	все равно	1	2
213	и уже	3	2
214	несмотря на	1	2
215	всяком случае	1	2
216	от его	1	2
217	же мы	1	2
218	с которой	1	2
219	только и	1	2
220	и является	4	2
221	как не	2	2
222	же он	1	2
223	не вполне	1	2
224	его внутренней	1	2
225	когда мы	1	2
226	могут быть	2	2
227	как мы	1	2
228	и всякого	1	2
229	на что	1	2
230	для этого	1	2
231	и вообще	3	2
232	и здесь	2	2
233	и во	1	2
234	в его	2	2
235	и можно	1	2
236	и следовательно	5	2
237	и она	1	2
238	как например	1	2
239	но то	1	2
240	и тем	1	2
241	себя в	1	2
242	не можем	1	2
243	ведь это	1	2
244	бытия и	1	2
245	у него	1	2
246	говорить и	1	2
247	именно в	1	2
248	себя и	2	2
249	только к	1	2
250	быть только	2	2
251	зависит от	2	2
252	и потому	2	2
253	в данном	2	2
254	в который	1	2
255	но для	3	2
256	в смысле	1	2
257	она должна	1	2
258	тех или	1	2
259	и для	3	2
260	до степени	1	2
261	для нас	7	2
262	может и	1	2
263	слово в	3	2
264	другой стороны	2	2
265	обычно не	1	2
266	или иного	1	2
267	из этого	3	2
268	они не	1	2
269	во всяком	1	2
270	этой точки	3	2
271	за ее	1	1
272	от этой	2	1
273	ту же	1	1
274	чтобы не	1	1
275	этом отношении	1	1
276	на самом	4	1
277	на одно	1	1
278	но тем	2	1
279	в приведенном	1	1
280	и так	2	1
281	по преимуществу	1	1
282	ведь и	3	1
283	высшей степени	1	1
284	едва ли	2	1
285	выдвигает на	1	1
286	может идти	1	1
287	хорошо и	1	1
288	что уже	1	1
289	быть простым	1	1
290	событием и	1	1
291	так если	1	1
292	ли кто-нибудь	1	1
293	во всех	1	1
294	то мы	1	1
295	увидели что	1	1
296	не то	1	1
297	конечном счете	1	1
298	в общем	1	1
299	себе и	1	1
300	в свои	1	1
301	если она	1	1
302	независимо от	2	1
303	опирается на	1	1
304	выйти из	1	1
305	стороны и	2	1
306	как к	3	1
307	бы действительно	1	1
308	этой стороны	2	1
309	кто не	1	1
310	и наконец	3	1
311	тем кто	1	1
312	более или	1	1
313	себе не	1	1
314	именно эта	1	1
315	чего же	1	1
316	та же	1	1
317	его содержания	1	1
318	во многих	1	1
319	если мы	1	1
320	не те	1	1
321	имеем в	2	1
322	слово это	2	1
323	дальше и	1	1
324	по самому	1	1
325	творца и	7	1
326	мы можем	2	1
327	на одну	1	1
328	как часто	1	1
329	не к	3	1
330	в корне	2	1
331	что называется	1	1
332	из него	2	1
333	или иных	1	1
334	от нее	1	1
335	что является	1	1
336	то ни	3	1
337	они должны	1	1
338	ценности и	1	1
339	его в	4	1
340	природой и	1	1
341	но самый	1	1
342	и дает	2	1
343	она становится	1	1
344	на вещи	1	1
345	ее истории	1	1
346	далеко не	1	1
347	всегда лежит	1	1
348	природе но	1	1
349	мы имеем	2	1
350	не всегда	1	1
351	формы это	1	1
352	которой он	1	1
353	о чем	1	1
354	явление или	1	1
355	легче всего	1	1
356	такой же	2	1
357	и становится	1	1
358	или менее	1	1
359	от предмета	1	1
360	нас не	1	1
361	в отношении	2	1
362	в такой	3	1
363	бесконечное количество	1	1
364	в котором	3	1
365	она в	1	1
366	место в	2	1
367	не как	1	1
368	бы мы	3	1
369	по своей	1	1
370	признать что	1	1
371	точку зрения	2	1
372	и более	3	1
373	уже сказали	1	1
374	же две	1	1
375	что например	1	1
376	для нее	1	1
377	бы но	1	1
378	на него	2	1
379	существуют для	1	1
380	от двух	1	1
381	мы все	4	1
382	имеем дело	1	1
383	этих двух	2	1
384	в науке	1	1
385	они являются	1	1
386	и другого	1	1
387	находиться в	1	1
388	правда это	1	1
389	связи с	1	1
390	эти три	1	1
391	входят в	1	1
392	представлять себе	1	1
393	в стиле	1	1
394	и проч	3	1
395	все то	1	1
396	но все	2	1
397	что чисто	1	1
398	как только	2	1
399	же самое	2	1
400	предмет в	1	1
401	на нечто	1	1
402	эта последняя	2	1
403	с ее	1	1
404	точками зрения	1	1
405	в ее	1	1
406	данном случае	2	1
407	совершенно ясно	1	1
408	только то	1	1
409	в себя	2	1
410	своем движении	1	1
411	и совершенно	2	1
412	умирает в	1	1
413	слово есть	1	1
414	вещи и	2	1
415	было в	1	1
416	и которые	1	1
417	на которую	1	1
418	может находиться	1	1
419	момент если	1	1
420	связанных с	1	1
421	остается только	1	1
422	воззрение можно	1	1
423	другого и	1	1
424	в словах	1	1
425	с ним	3	1
426	быть ни	1	1
427	то есть	1	1
428	слова из	1	1
429	возможна только	2	1
430	и та	2	1
431	в субъективизме	1	1
432	что каждый	1	1
433	можно сказать	5	1
434	как чисто	1	1
435	и который	1	1
436	с соответствующими	1	1
437	нам придется	1	1
438	моменты и	1	1
439	мы понимаем	1	1
440	в конечном	1	1
441	все в	1	1
442	жизни он	1	1
443	самый принцип	1	1
444	мы ни	5	1
445	и знаемого	1	1
446	знания и	1	1
447	в лучшем	1	1
448	мы никогда	2	1
449	или может	1	1
450	в лице	1	1
451	в физической	1	1
452	и мир	1	1
453	не зная	1	1
454	социальной среды	2	1
455	но тот	1	1
456	здесь не	3	1
457	тот же	1	1
458	как нечто	1	1
459	то он	1	1
460	того если	1	1
461	в обществе	1	1
462	в качестве	1	1
463	и обратно	1	1
464	или просто	1	1
465	иной социальной	1	1
466	не так	2	1
467	содержания и	2	1
468	в одном	1	1
469	у нее	1	1
470	к ним	2	1
471	социальной ценности	1	1
472	и делает	1	1
473	явно не	1	1
474	характерны для	1	1
475	само собой	1	1
476	момент в	1	1
477	точек зрения	3	1
478	до сих	3	1
479	к которому	1	1
480	в субъект	1	1
481	мы еще	1	1
482	или о	1	1
483	между ними	2	1
484	в некоторых	3	1
485	чтобы убедиться	1	1
486	самое слово	2	1
487	оно оказывается	1	1
488	ясное и	1	1
489	одна и	1	1
490	связь с	2	1
491	вместе с	2	1
492	относятся к	1	1
493	и активное	1	1
494	менее эта	1	1
495	да и	3	1
496	слова и	6	1
497	мы могли	1	1
498	сих пор	3	1
499	лучшем случае	1	1
500	и таким	1	1
501	живет и	1	1
502	потому не	1	1
503	в результате	1	1
504	человек и	1	1
505	это часто	1	1
506	от него	1	1
507	ибо нет	1	1
508	в этих	2	1
509	но зато	2	1
510	же оно	1	1
511	или он	1	1
512	с таким	1	1
513	ни было	4	1
514	есть уже	2	1
515	видения и	1	1
516	нам не	1	1
517	это на	1	1
518	имеет место	2	1
519	существует конечно	1	1
520	бы даже	2	1
521	в процессе	6	1
522	и эта	1	1
