N	2gram	Voloshinov_1	Dialekti
190	далее мы	1	2
191	все же	4	2
192	кроме того	2	2
193	понять и	1	2
194	себе не	1	2
195	в самом	4	2
196	отношение как	1	2
197	думать что	1	2
198	всей его	1	2
199	при этом	6	2
200	тем не	3	2
201	с этой	2	2
202	но все	2	2
203	на все	2	2
204	и во-вторых	1	2
205	в них	3	2
206	все равно	1	2
207	и вне	1	2
208	должно быть	1	2
209	со всей	1	2
210	в котором	3	2
211	для нее	1	2
212	мимо цели	1	2
213	можем сказать	2	2
214	в отношении	2	2
215	не менее	3	2
216	как о	1	2
217	непосредственно и	1	2
218	никогда не	5	2
219	и по	3	2
220	она должна	1	2
221	как не	2	2
222	как будто	1	2
223	может и	1	2
224	и искусство	1	2
225	не могут	1	2
226	и тогда	1	2
227	свою очередь	1	2
228	в ее	1	2
229	совершенно ясно	1	2
230	вещи и	2	2
231	жизнь и	1	2
232	на что	1	2
233	для этого	1	2
234	в коем	1	2
235	но мы	2	2
236	как чисто	1	2
237	и во	1	2
238	которые мы	2	2
239	и только	1	2
240	как нечто	1	2
241	и так	2	2
242	в качестве	1	2
243	себя в	1	2
244	конечно не	3	2
245	и их	1	2
246	допустим что	2	2
247	от того	4	2
248	самом же	1	2
249	ее истории	1	2
250	не было	1	2
251	и из	1	2
252	и тех	1	2
253	другой стороны	2	2
254	его как	2	2
255	в частности	1	2
256	вместе с	2	2
257	как это	2	2
258	как одно	1	2
259	только его	1	2
260	да и	3	2
261	этой точки	3	2
262	мы еще	1	2
263	художественное произведение	3	2
264	и слово	2	2
265	но для	3	2
266	искусством и	1	2
267	за его	2	2
268	при таком	1	2
269	такое понимание	1	2
270	это как	3	2
271	отношении к	3	2
272	равно как	1	2
273	оно не	2	2
274	его пределы	1	2
275	во всяком	1	2
276	а между	1	1
277	же как	1	1
278	чтобы не	1	1
279	именно и	1	1
280	но чтобы	1	1
281	а из	1	1
282	на самом	4	1
283	но тем	2	1
284	исходит из	1	1
285	и больше	1	1
286	случае нельзя	1	1
287	каком отношении	2	1
288	в зависимости	2	1
289	хорошо и	1	1
290	положения в	1	1
291	он как	1	1
292	кто же	1	1
293	и он	1	1
294	необходимо но	1	1
295	к общему	1	1
296	и явления	1	1
297	на них	1	1
298	ней как	2	1
299	то слово	1	1
300	не требует	1	1
301	и всего	1	1
302	увидели что	1	1
303	не то	1	1
304	значение и	1	1
305	к слову	2	1
306	в общем	1	1
307	отношение к	4	1
308	явлениями и	1	1
309	в одной	1	1
310	чем мы	1	1
311	стороны и	2	1
312	как к	3	1
313	виду и	1	1
314	тот же	1	1
315	и художественного	1	1
316	имеет в	3	1
317	все возможные	1	1
318	бьют мимо	1	1
319	не можем	1	1
320	в нашем	11	1
321	более подробно	1	1
322	и тот	1	1
323	имеем в	2	1
324	из общей	2	1
325	дальше и	1	1
326	но прежде	1	1
327	богатым и	1	1
328	она становится	1	1
329	он не	2	1
330	смысле она	1	1
331	и совершенно	2	1
332	даже тогда	1	1
333	и более	3	1
334	что называется	1	1
335	или иных	1	1
336	не бывает	1	1
337	одно и	2	1
338	же не	1	1
339	они должны	1	1
340	сознание и	1	1
341	конечно в	2	1
342	нашем случае	1	1
343	его в	4	1
344	входит в	1	1
345	с другими	2	1
346	или просто	1	1
347	она стала	1	1
348	данном случае	2	1
349	само собою	1	1
350	ни одной	1	1
351	одна и	1	1
352	мы видели	1	1
353	другая форма	1	1
354	все моменты	1	1
355	раз что	1	1
356	форма и	1	1
357	такой же	2	1
358	и становится	1	1
359	ее внутренней	1	1
360	можно найти	2	1
361	он должен	3	1
362	в который	1	1
363	место в	2	1
364	и другого	1	1
365	бы мы	3	1
366	этих моментов	1	1
367	которые в	1	1
368	том же	1	1
369	того кто	1	1
370	не должна	3	1
371	зрения и	1	1
372	и вся	1	1
373	одна сторона	1	1
374	с которой	1	1
375	она могла	1	1
376	в обоих	1	1
377	зрения уже	1	1
378	в процессе	6	1
379	всех языках	1	1
380	слова но	2	1
381	он еще	1	1
382	оно по	1	1
383	это мы	1	1
384	имеем дело	1	1
385	кто является	1	1
386	поэтическое произведение	5	1
387	к поэзии	1	1
388	того в	1	1
389	связи с	1	1
390	здесь же	1	1
391	это уже	1	1
392	трех моментов	1	1
393	является то	1	1
394	когда мы	1	1
395	и вполне	2	1
396	зависимости от	4	1
397	жизнью и	2	1
398	предмет в	1	1
399	приближения к	1	1
400	как мы	1	1
401	чем не	1	1
402	его это	1	1
403	нами выше	1	1
404	каждая вещь	1	1
405	только то	1	1
406	такой взгляд	1	1
407	в пределах	3	1
408	кто будет	1	1
409	можно было	1	1
410	те же	2	1
411	было в	1	1
412	и которые	1	1
413	по природе	2	1
414	остаться в	1	1
415	это только	1	1
416	мы в	2	1
417	я знаю	1	1
418	воззрение можно	1	1
419	и несводимо	1	1
420	всегда имеет	1	1
421	о самом	1	1
422	основе своей	1	1
423	предмет или	1	1
424	и здесь	2	1
425	на их	1	1
426	возможна только	2	1
427	мы могли	1	1
428	нашей работы	1	1
429	входя в	1	1
430	с одной	2	1
431	время не	1	1
432	мы понимаем	1	1
433	жизни он	1	1
434	к нему	4	1
435	так но	1	1
436	них в	1	1
437	все в	1	1
438	все время	6	1
439	в лучшем	1	1
440	а эти	1	1
441	и она	1	1
442	не зная	1	1
443	образом только	1	1
444	самый принцип	1	1
445	во времени	1	1
446	точка зрения	3	1
447	эпохи но	1	1
448	уже в	2	1
449	так можно	1	1
450	слова не	1	1
451	оно всегда	1	1
452	в душе	2	1
453	его и	1	1
454	он имеет	1	1
455	одно из	1	1
456	не так	2	1
457	себе в	1	1
458	эти три	1	1
459	свой смысл	1	1
460	как его	1	1
461	быть обязательно	1	1
462	она имеет	1	1
463	не из	1	1
464	вне ее	1	1
465	же деле	1	1
466	мы это	1	1
467	с другой	4	1
468	моменты и	1	1
469	и прежде	1	1
470	дело в	4	1
471	но есть	1	1
472	только к	1	1
473	что для	1	1
474	них и	1	1
475	до конца	2	1
476	и самый	1	1
477	самое слово	2	1
478	если этот	1	1
479	и оно	1	1
480	и свободно	1	1
481	него не	1	1
482	то она	1	1
483	этих обеих	1	1
484	нужно думать	1	1
485	заложенная в	1	1
486	ко всем	2	1
487	бы это	1	1
488	так мы	1	1
489	этот третий	1	1
490	находит в	2	1
491	он будет	1	1
492	наряду с	1	1
493	тем кто	1	1
494	близости к	1	1
495	быть только	2	1
496	том кто	1	1
497	события а	1	1
498	абстрактными моментами	1	1
499	чрезвычайно важный	1	1
500	лучшем случае	1	1
501	не является	1	1
502	уже на	1	1
503	до степени	1	1
504	потому не	1	1
505	взаимоотношения и	1	1
506	которой можно	1	1
507	человек и	1	1
508	ее и	3	1
509	получилось бы	1	1
510	все они	2	1
511	есть уже	2	1
512	от каких	1	1
513	гораздо больше	1	1
514	жизни в	1	1
515	не знает	1	1
516	но можно	1	1
517	является и	1	1
518	из этого	3	1
519	явления в	1	1
520	я и	1	1
521	включает в	1	1
522	в современной	1	1
523	определенным образом	1	1
524	как на	2	1
525	вполне понятно	1	1
