N	2gram	Tiupa_Disk_2	Analitik
180	не было	3	3
181	марьи гавриловны	1	3
182	его как	1	3
183	как это	1	3
184	сказания или	2	3
185	к жизни	3	3
186	авторская позиция	1	3
187	белкина изданные	1	3
188	пока еще	2	3
189	известной степени	1	3
190	из барышни-крестьянки	3	3
191	сверхличной заданности	2	3
192	присутствия я	1	3
193	к этому	4	3
194	почти отроками	1	2
195	своего предшественника	1	2
196	например в	3	2
197	самом деле	1	2
198	мере в	1	2
199	в первом	1	2
200	по преимуществу	2	2
201	к собственной	1	2
202	в литературу	1	2
203	есть не	1	2
204	жанровой традиции	3	2
205	в поход	1	2
206	героя нашего	1	2
207	в становлении	3	2
208	поход почти	1	2
209	жизненной позиции	3	2
210	а для	1	2
211	целого в	1	2
212	в ней	2	2
213	во всех	1	2
214	конем не	1	2
215	в противовес	5	2
216	конечном счете	1	2
217	отличие от	12	2
218	это и	1	2
219	более чем	2	2
220	по сути	2	2
221	вследствие которого	2	2
222	внутреннюю меру	1	2
223	и той	1	2
224	когда он	1	2
225	как уже	2	2
226	слово анекдота	1	2
227	но в	11	2
228	в противоположность	5	2
229	все эти	3	2
230	коммуникативной ситуации	1	2
231	в себе	19	2
232	так сказать	1	2
233	в нем	7	2
234	с машей	1	2
235	в лирике	7	2
236	однако при	3	2
237	о которой	1	2
238	или анекдота	2	2
239	как пишет	1	2
240	притчи в	1	2
241	не как	1	2
242	художественного высказывания	1	2
243	свое время	2	2
244	одной и	1	2
245	значительной степени	1	2
246	данного текста	1	2
247	жанровые стратегии	2	2
248	входит в	2	2
249	это не	3	2
250	в жизни	1	2
251	здесь отнюдь	1	2
252	а вот	1	2
253	в них	3	2
254	пушкина и	1	2
255	несмотря на	1	2
256	или из	2	2
257	анекдот и	1	2
258	иначе говоря	3	2
259	героем притчи	2	2
260	имени тебе	1	2
261	с точки	2	2
262	в принципе	2	2
263	в отличие	12	2
264	в имени	1	2
265	тем не	1	2
266	но они	1	2
267	лично для	1	2
268	даже в	1	2
269	герой анекдота	2	2
270	возникает в	1	2
271	вплоть до	1	2
272	суженого конем	1	2
273	человеческого я	1	2
274	все три	1	2
275	речь пойдет	2	2
276	дело в	2	2
277	одна из	1	2
278	которого он	1	2
279	коммуникативным событием	2	2
280	ситуации рассказывания	2	2
281	немецких картинок	1	2
282	обратим внимание	1	2
283	по своей	6	2
284	персонажа в	1	2
285	позиции и	1	2
286	сводится к	2	2
287	к анекдоту	2	2
288	могут быть	3	2
289	эстетического объекта	1	2
290	дискурса в	1	2
291	подход к	3	2
292	в анекдоте	3	2
293	сказания и	1	2
294	сказание или	1	2
295	в себя	2	2
296	не с	2	2
297	в новом	1	2
298	ср из	2	2
299	поэтому в	1	2
300	об этом	1	2
301	жизненная позиция	1	2
302	произведения как	2	2
303	и здесь	1	2
304	и т.д	1	2
305	на примере	2	2
306	из выстрела	1	2
307	в значительной	1	2
308	стороны адресата	1	2
309	в заглавие	1	2
310	свидетелей владимира	1	2
311	притча в	1	2
312	в конечном	1	2
313	в глазах	1	2
314	в форме	1	2
315	анекдота не	1	2
316	очевидным образом	3	2
317	или притчи	1	2
318	к сообщаемому	1	2
319	дистанция между	2	2
320	один из	1	2
321	но с	1	2
322	примечании издателя	1	2
323	жанровой стратегии	3	2
324	героем анекдота	3	2
325	только в	3	2
326	то в	1	2
327	и ее	3	2
328	с одной	4	2
329	для всех	1	2
330	само становится	1	2
331	в большинстве	2	2
332	а напротив	1	2
333	жанровая форма	1	2
334	всяком случае	1	2
335	не для	1	2
336	повесть о	1	2
337	тем что	1	2
338	это по	1	2
339	жанровых стратегий	2	2
340	гробовщика и	1	2
341	не объедешь	1	2
342	одной стороны	4	2
343	анекдота о	2	2
344	русской поэзии	1	2
345	как сам	1	2
346	который не	2	2
347	анекдота и	6	2
348	и прежде	2	2
349	в романе	1	2
350	в соответствии	2	2
351	там где	1	2
352	в пушкинском	1	2
353	не может	9	2
354	вместе с	2	2
355	по своему	1	2
356	в той	2	2
357	тому как	2	2
358	да и	1	2
359	я с	2	2
360	в контексте	3	2
361	лирическое я	2	2
362	на пути	1	2
363	в культуре	1	2
364	ни для	4	2
365	и для	2	2
366	картине мира	2	2
367	и от	1	2
368	мира и	4	2
369	хотя и	1	2
370	и все	3	2
371	не более	2	2
372	мифологического предания	1	2
373	же в	1	2
374	хотя в	1	2
375	но всегда	1	2
376	в готовом	1	2
377	то что	5	2
378	о своем	1	2
379	сказать что	1	2
380	себе самому	2	2
381	в свое	2	2
382	к числу	1	2
383	что повести	1	2
384	а также	8	2
385	внутренней мерой	3	2
386	в искусстве	1	2
387	эстетическая модальность	2	2
388	во всяком	1	2
389	выстрела знать	1	1
390	оба они	1	1
391	а между	1	1
392	обращено к	1	1
393	вопросом не	1	1
394	речь идет	1	1
395	эквивалентны им	1	1
396	и развитие	1	1
397	совести предаю	1	1
398	мире это	1	1
399	первый национально-историческому	1	1
400	своего и	3	1
401	преодолевая их	1	1
402	обязан он	1	1
403	описаний закрытость	1	1
404	в чужой	1	1
405	притчи владимир	1	1
406	и есть	1	1
407	не признает	1	1
408	перед лицом	2	1
409	сладки были	1	1
410	также устная	1	1
411	владимира человек	1	1
412	к другому	1	1
413	атрибутами анекдотичности	1	1
414	и до	1	1
415	на две	1	1
416	не имеют	1	1
417	анекдота но	3	1
418	назидательность однозначную	1	1
419	без сапог	1	1
420	героями анекдота	1	1
421	с таким	2	1
422	жизни здесь	1	1
423	анекдот не	1	1
424	характеристик и	1	1
425	полном его	1	1
426	столь уж	2	1
427	закрытость характеров	1	1
428	завершение белкин	1	1
429	поднимается на	1	1
430	необыкновенное в	1	1
431	оригинальная повествовательная	1	1
432	случае так	1	1
433	принадлежат первый	1	1
434	и само	1	1
435	о случайном	1	1
436	их поступки	1	1
437	собой как	1	1
438	по модели	1	1
439	у тебя	1	1
440	и примеряя	1	1
441	на бутылку	1	1
442	раз-влекать их	1	1
443	вопрос о	1	1
444	а подлинный	1	1
445	я оказывается	1	1
446	время от	1	1
447	сути дела	1	1
448	сопрягает большое	1	1
449	анекдотам назидательность	1	1
450	издателя читаем	1	1
451	завершенная и	1	1
452	высказывания в	1	1
453	ценностями ср	1	1
454	никак не	1	1
455	целого это	1	1
456	притчевую схему	1	1
457	суть внесюжетные	1	1
458	обнаруживается лишь	1	1
459	слова остроты	1	1
460	как было	1	1
461	в полной	1	1
462	на практике	1	1
463	я не	1	1
464	стратегии создают	1	1
465	с емкостью	1	1
466	атласе да	1	1
467	к чаадаеву	1	1
468	с типичными	1	1
469	свойственны притче	1	1
470	сюжетов гробовщика	1	1
471	жанров в	2	1
472	большое время	1	1
473	в усах	1	1
474	предстает как	1	1
475	проявляется в	3	1
476	во мне	1	1
477	создают уникальный	1	1
478	халат и	1	1
479	апофегма то	1	1
480	героев или	1	1
481	и притче	1	1
482	нами поистине	1	1
483	он был	1	1
484	он сам	1	1
485	тебя брат	1	1
486	как субъекта	1	1
487	из литературы	1	1
488	на их	1	1
489	этом и	1	1
490	время в	2	1
491	ей-богу правда	1	1
492	я на	1	1
493	смотрителя сегодня	1	1
494	в сюжете	1	1
495	тем как	1	1
496	там и	1	1
497	горе ее	1	1
498	иного рода	1	1
499	и лирическое	1	1
500	анекдотичности сопрягает	1	1
501	не требует	2	1
502	это бывает	1	1
503	покаянного возвращения	1	1
504	стихотворения в	1	1
505	глазами анекдота	1	1
506	звучит один	1	1
507	б с	1	1
508	легко может	2	1
509	развернутых описаний	1	1
510	к богу	1	1
511	юмором так	1	1
512	указующий перст	1	1
513	человеческих отношений	1	1
514	о стрелке-мухобое	1	1
515	уже как	2	1
516	отношение к	2	1
517	произведение не	1	1
518	гробовщика разве	1	1
519	друг от	1	1
520	дорога мирская	1	1
521	до которого	1	1
522	за пределы	1	1
523	серьезностью осуществляющие	1	1
524	зрелому мужчине	1	1
525	малым временем	1	1
526	голью кабацкою	1	1
527	пределе своем	1	1
528	в истории	1	1
529	идет о	2	1
530	его черешнями	1	1
531	одном из	3	1
532	от содержания	1	1
533	ситуацией притчи	1	1
534	и непристойность	1	1
535	припоминая и	1	1
536	это игра	1	1
537	путь в	1	1
538	сюжета поскольку	1	1
539	первых двух	1	1
540	и точность	1	1
541	что русской	1	1
542	событий вследствие	1	1
543	в полном	2	1
544	мнимый больной	1	1
545	кто из	1	1
546	собственно и	2	1
547	барышни-крестьянки вольному	1	1
548	одного текста	1	1
549	отграниченная система	1	1
550	запрета есть	1	1
551	к циклизации	1	1
552	новом качестве	1	1
553	временем индивидуального	1	1
554	острота или	1	1
555	себе не	1	1
556	ответную реакцию	1	1
557	развивающий план	1	1
558	эпиграфами этих	1	1
559	к чему	1	1
560	внесюжетные фигуры	1	1
561	и покаянного	1	1
562	отклик в	1	1
563	смыслом а	1	1
564	должен не	1	1
565	реализма голы	1	1
566	посрамляющий умершее	1	1
567	зависим от	1	1
568	бы не	1	1
569	из анекдота	2	1
570	уникальный контрапункт	1	1
571	мирной профессии	1	1
572	серьезности бахтин	1	1
573	есть профанация	1	1
574	но без	1	1
575	этому я	1	1
576	дополняет этими	1	1
577	анекдот конденсируется	1	1
578	раз в	1	1
579	бранном воздухе	1	1
580	городского фольклора	1	1
581	диаметрально противоположная	1	1
582	при слове	1	1
583	дифференцированном и	1	1
584	на стадии	1	1
585	по имени	1	1
586	лучшей драгоценнейшей	1	1
587	анекдот невозможно	1	1
588	улана между	1	1
589	анекдот должен	1	1
590	вследствие этого	2	1
591	с малым	1	1
592	в записках	2	1
593	русской женщине	1	1
594	колпак и	1	1
595	готовом стабильно	1	1
596	не следует	3	1
597	для поэтики	1	1
598	притчевые герои	1	1
599	человек мирной	1	1
600	счете жанровая	1	1
601	автора не	1	1
602	время и	1	1
603	и вненациональному	1	1
604	к миру	1	1
605	отказа от	1	1
606	национально-историческому быту	1	1
607	или острота	1	1
608	становится героем	1	1
609	отечество как	1	1
610	судьбы но	1	1
611	сказкой и	1	1
612	на мысль	1	1
613	комическая апофегма	1	1
614	и еще	1	1
615	офицеров не	1	1
616	компактность сюжета	1	1
617	чем у	1	1
618	индивидуальной жизненной	1	1
619	голы как-то	1	1
620	поистине двуголосый	1	1
621	в.т какая	1	1
622	анекдотичен набор	1	1
623	из тогдашних	1	1
624	в силу	1	1
625	нем звучит	1	1
626	по общему	1	1
627	сыты а	1	1
628	бурмин героем	1	1
629	анекдот коего	1	1
630	корнета младший	1	1
631	и притчевым	2	1
632	брат палачу?	1	1
633	жанровой природе	1	1
634	этом мире	2	1
635	эмоциональной рефлексии	1	1
636	сила так	1	1
637	отсутствие развернутых	1	1
638	дистанции между	1	1
639	ничего предосудительного	1	1
640	на бранном	1	1
641	человека в	4	1
642	осуществить с	1	1
643	слушателей преодолевая	1	1
644	жизненного выбора	1	1
645	совпадают с	1	1
646	текст анекдота	1	1
647	заблудившегося жениха	1	1
648	и может	3	1
649	в другом	3	1
650	с позиций	3	1
651	вполне принадлежат	1	1
652	анекдота так	1	1
653	минута тогда	1	1
654	высказывания и	1	1
655	это весьма	1	1
656	этой традиции	2	1
657	ценностной дистанции	1	1
658	большинстве случаев	1	1
659	устная интонация	1	1
660	картиной мира	1	1
661	графиня? ей-богу	1	1
662	гробовщик брат	1	1
663	двоякое эстетическое	1	1
664	вненациональному общечеловеческому	1	1
665	и иных	1	1
666	наизнанку глупость	1	1
667	молодой и	1	1
668	эффектом оказывается	1	1
669	художественного письма	7	1
670	с голью	1	1
671	напротив в	1	1
672	предел до	1	1
673	по мысли	6	1
674	поскольку вполне	1	1
675	отсюда столь	1	1
676	отсюда и	2	1
677	остроты редуцированный	1	1
678	конденсируется в	1	1
679	еще одно	1	1
680	одной фразы	1	1
681	художественную концепцию	1	1
682	степени зависим	1	1
683	они остаются	1	1
684	оцененном мире	1	1
685	реальности и	2	1
686	двуголосый в	1	1
687	словами самого	1	1
688	двуголосого слова	1	1
689	анекдота граф	1	1
690	что суженого	1	1
691	на статус	1	1
692	сделать предметом	1	1
693	сам текст	1	1
694	владимир развивающий	1	1
695	минский сквозь	1	1
696	символической смерти	1	1
697	мира где	1	1
698	слово притчи	1	1
699	смеетесь графиня?	1	1
700	и оцененном	1	1
701	повествовательная форма	1	1
702	композиции неразвернутость	1	1
703	существенная зависимость	1	1
704	или попросту	1	1
705	шпорах демонстративно	1	1
706	по-русски хоть	1	1
707	как целого	1	1
708	актуализируемая эпиграфами	1	1
709	личностного самоопределения	1	1
710	от мастерства	1	1
711	твое горе	1	1
712	должно быть	2	1
713	демонстративно дополняет	1	1
714	сам владимир	1	1
715	отставного сорокалетнего	1	1
716	вымышленную реальность	1	1
717	со всей	1	1
718	хвалы или	1	1
719	белкинской книги	1	1
720	ситуации лаконичная	1	1
721	возвращались возмужав	1	1
722	достаточно прозрачно	1	1
723	этом случае	2	1
724	о муках	1	1
725	в своей	6	1
726	умершее солнце	1	1
727	предаю тебя	1	1
728	обнаруживается порой	1	1
729	анекдоту и	2	1
730	право на	1	1
731	деталей краткость	1	1
732	индивидуальной жизни	1	1
733	как все	2	1
734	однозначную серьезность	1	1
735	но раз-влекать	1	1
736	где мы	1	1
737	модальности эстетического	1	1
738	повторенными дважды	1	1
739	памяти ивана	1	1
740	им совпадают	1	1
741	особенно существенно	1	1
742	универсальными общечеловеческими	1	1
743	место в	2	1
744	сильвио или	1	1
745	кабацкою или	1	1
746	однако этот	1	1
747	ночной жанр	1	1
748	ср кто	1	1
749	самого героя	1	1
750	картинок но	1	1
751	оно живет	1	1
752	ушедшие в	1	1
753	жизненный путь	2	1
754	анекдота это	1	1
755	традиции все	1	1
756	не помещаем	1	1
757	с универсальными	1	1
758	твоей совести	1	1
759	и анекдоту	1	1
760	очевидно анекдотичен	1	1
761	возможность одновременного	1	1
762	в атласе	1	1
763	внутреннюю обособленность	1	1
764	лукавым юмором	1	1
765	паремию пословично-афористическую	1	1
766	редуцированный анекдот	1	1
767	мыслящий себя	1	1
768	художественного мира	1	1
769	втором случае	1	1
770	подлинный автор	1	1
771	для данного	3	1
772	притчей о	1	1
773	фигуры цикла	1	1
774	теми же	1	1
775	произведения в	1	1
776	из виду	3	1
777	этому следует	1	1
778	для этого	1	1
779	повествование в	1	1
780	описании немецких	1	1
781	для нее	1	1
782	события что	1	1
783	или иного	2	1
784	самоопределения оказывается	1	1
785	игра случая	1	1
786	так называемого	1	1
787	остаются на	1	1
788	случае мы	1	1
789	же самого	1	1
790	анекдот как	2	1
791	из гробовщика	1	1
792	любви и	1	1
793	уверяем читателя	1	1
794	стечение обстоятельств	1	1
795	он как	1	1
796	интимного быта	1	1
797	исторического бытия	3	1
798	текстом и	1	1
799	и персонажи	1	1
800	с ним	1	1
801	два полюса	1	1
802	интерес самых	1	1
803	притче как	1	1
804	с теми	1	1
805	передний план	1	1
806	предшественника лукавым	1	1
807	усах и	1	1
808	как о	1	1
809	гроба не	1	1
810	возвращения по	1	1
811	на него	1	1
812	речевыми жанрами	1	1
813	своего героя	1	1
814	в основе	4	1
815	пределах же	1	1
816	совпадает с	2	1
817	отрешиться от	1	1
818	бы мы	1	1
819	при обращении	2	1
820	планирует осуществить	1	1
821	с некоторой	1	1
822	самого по	1	1
823	лексики например	1	1
824	психологических мотивировок	1	1
825	себе самом	1	1
826	больной минский	1	1
827	каждый из	1	1
828	юмора умения	1	1
829	немногочисленных и	1	1
830	драгоценнейшей наградою?	1	1
831	пронизывающий поэтику	1	1
832	его речи	1	1
833	этот тезис	1	1
834	или иная	1	1
835	образом ориентировано	1	1
836	как сладки	1	1
837	общему мнению	1	1
838	иными словами	1	1
839	словесного выражения	1	1
840	сквозь явную	1	1
841	преимущественно на	1	1
842	контрапункт пронизывающий	1	1
843	сопрягать историческую	1	1
844	общечеловеческому бытию	1	1
845	диалогической ситуации	1	1
846	потому что	4	1
847	со своим	2	1
848	читаем следует	1	1
849	в текст	1	1
850	полноценной личностью	1	1
851	был ее	1	1
852	землемер шмит	1	1
853	данного цикла	1	1
854	слово здесь	1	1
855	которого анекдот	1	1
856	с мужиком	1	1
857	не столь	2	1
858	ее счастие	1	1
859	всей своей	3	1
860	как будто	3	1
861	они же	1	1
862	сорокалетнего корнета	1	1
863	ему в	1	1
864	лирический герой	3	1
865	этического выбора	2	1
866	акцентированная роль	1	1
867	с романом	1	1
868	активность адресата	1	1
869	гавриловны колпак	1	1
870	перед ним	1	1
871	к однозначности	1	1
872	романного типа	1	1
873	является ни	1	1
874	вырин со	1	1
875	улицу вместе	1	1
876	сюжета в	1	1
877	ситуаций то	1	1
878	жениха с	1	1
879	историй в	1	1
880	черешнями мнимый	1	1
881	уже о	1	1
882	были слезы	1	1
883	героев а	2	1
884	брат рука	1	1
885	к самому	1	1
886	не могут	1	1
887	пытается придать	1	1
888	например скупость	1	1
889	машей на	1	1
890	его величия	1	1
891	белкин в	1	1
892	гусарства отставного	1	1
893	уже было	1	1
894	частности как	2	1
895	набор свидетелей	1	1
896	обряда инициации	1	1
897	отчетливо проступает	1	1
898	частной жизни	2	1
899	разве гробовщик	1	1
900	текст предполагающий	1	1
901	неуместность ошибка	1	1
902	в применении	1	1
903	притчу в	1	1
904	в паремию	1	1
905	о событии	1	1
906	не поднимается	1	1
907	для себя	2	1
908	а притча	1	1
909	типично притчевые	1	1
910	в ситуации	1	1
911	новелле есть	1	1
912	редуцированная притча	1	1
913	в жанровом	2	1
914	завтра метут	1	1
915	сегодня в	1	1
916	притчи может	1	1
917	случается в	1	1
918	по определению	1	1
919	от друга	1	1
920	заданности и	1	1
921	самому тогда	1	1
922	компетенция притчи	1	1
923	пересказанным анекдотам	1	1
924	мужчине и	1	1
925	взаимопроникновение анекдота	1	1
926	говоря уже	1	1
927	и выступает	2	1
928	принципе можно	1	1
929	жизнь глазами	1	1
930	литературного сюжета	1	1
931	события как	1	1
932	формы и	1	1
933	для читателя	1	1
934	вымышленные но	1	1
935	упоминаемые в	1	1
936	неприемлемо ни	1	1
937	предосудительного памяти	1	1
938	классического реализма	1	1
939	это ведет	1	1
940	не сознается	1	1
941	лаконичная строгость	1	1
942	прочтения как	1	1
943	сознания с	1	1
944	жанровой природы	1	1
945	у-влекать слушателей	1	1
946	ролевых границ	1	1
947	природе своей	2	1
948	разговора с	1	1
949	план побега	1	1
950	из двух	3	1
951	в лирическом	2	1
952	практике притчевую	1	1
953	объедешь типично	1	1
954	повседневную жизнь	1	1
955	здесь как	1	1
956	по природе	2	1
957	живет в	2	1
958	ориентировано на	1	1
959	и каждый	1	1
960	стратегия притчевого	1	1
961	притчевая символика	1	1
962	пушкинском сознании	1	1
963	позицию сотворчества	1	1
964	роль немногочисленных	1	1
965	барышни-крестьянки не	1	1
966	офицеры ушедшие	1	1
967	деталями повторенными	1	1
968	явную анекдотичность	1	1
969	действительного не	1	1
970	нашли свое	1	1
971	в остроту	1	1
972	в повседневную	1	1
973	стратегия анекдотичности	1	1
974	строго говоря	1	1
975	сентенцию ср	1	1
976	с финальной	1	1
977	жанра в	1	1
978	стихотворении пушкина	1	1
979	быта ср	1	1
980	сердце при	1	1
981	тебя твоей	1	1
982	его излишним	1	1
983	в повествовании	1	1
984	коммуникативное событие	3	1
985	деревушке а	1	1
986	приличный юноше	1	1
987	основе своей	2	1
988	представляется наиболее	1	1
989	их предлагая	1	1
990	о ней	1	1
991	родителей марьи	1	1
992	с молитвою	1	1
993	называемого чувства	1	1
994	диалог заблудившегося	1	1
995	как жанровая	1	1
996	действительность с	1	1
997	смотрителя в	1	1
998	описаний акцентированная	1	1
999	поединок в	1	1
1000	и должно	1	1
1001	новеллы и	1	1
1002	и герой	1	1
1003	блудного возвращения	1	1
1004	т.п в	1	1
1005	а герой	2	1
1006	при котором	2	1
1007	содержание к	1	1
1008	скупость деталей	1	1
1009	как притчу	2	1
1010	слова паремии	1	1
1011	к судьбе	1	1
1012	обойдется а	1	1
1013	одного из	4	1
1014	один голос	1	1
1015	выступали атрибутами	1	1
1016	бы укрупненных	1	1
1017	субъект объект	1	1
1018	в новелле	1	1
1019	строгость композиции	1	1
1020	не позволяет	1	1
1021	белкин пытается	1	1
1022	профессии землемер	1	1
1023	отца-государя в.т	1	1
1024	не заключает	1	1
1025	роман и	1	1
1026	должно было	1	1
1027	того или	1	1
1028	впрочем уверяем	1	1
1029	истории в	1	1
1030	умения отрешиться	1	1
1031	коммуникативную стратегию	1	1
1032	сознании выступали	1	1
1033	его составе	1	1
1034	чувства юмора	1	1
1035	всей серьезностью	1	1
1036	обрамляя вымышленную	1	1
1037	такой частности	1	1
1038	организации текста	1	1
1039	жизни но	3	1
1040	от них	1	1
1041	притче это	1	1
1042	двух героев	1	1
1043	краткость и	1	1
1044	игрой случая	1	1
1045	как жанр	1	1
1046	какая была	1	1
1047	жизнь личности	1	1
1048	или напротив	2	1
1049	жизни сталкиваются	1	1
1050	сапог обойдется	1	1
1051	и только	1	1
1052	ее содержание	1	1
1053	строго отграниченная	1	1
1054	целого а	1	1
1055	полной мере	1	1
1056	остроту ср	1	1
1057	барышни-крестьянки отчетливо	1	1
1058	скуфья минского	1	1
1059	быть редуцирован	1	1
1060	в описании	1	1
1061	может иметь	2	1
1062	диалог персонажей	1	1
1063	нам по-английски	1	1
1064	самых событий	1	1
1065	притчевые персонажи	1	1
1066	подробностями и	1	1
1067	граф б	1	1
1068	как объект	1	1
1069	на почве	2	1
1070	того что	1	1
1071	шлафорк упоминаемые	1	1
1072	и анекдота	3	1
1073	мнению присуще	1	1
1074	новелла ночной	1	1
1075	коего мы	1	1
1076	него отца-государя	1	1
1077	мастерства рассказчика	1	1
1078	предлагая адресату	1	1
1079	поэтику данного	1	1
1080	безымянного шестнадцатилетнего	1	1
1081	область художественного	1	1
1082	как одеяние	1	1
1083	и одновременно	2	1
1084	время общенародного	1	1
1085	одной из	1	1
1086	а позднее	2	1
1087	не появляется	1	1
1088	позиций классического	1	1
1089	воплощает художественную	1	1
1090	не у-влекать	1	1
1091	к субъекту	1	1
1092	шестнадцатилетнего улана	1	1
1093	наличие так	1	1
1094	историческую действительность	1	1
1095	свой жизненный	2	1
1096	самоопределение лирического	1	1
1097	и так	1	1
1098	анекдота выбор	1	1
1099	финальной ситуацией	1	1
1100	выбор лексики	1	1
1101	в сказании	3	1
1102	блудных детей	1	1
1103	метели халат	1	1
1104	жанр посрамляющий	1	1
1105	профанация священного	1	1
1106	человека с	1	1
1107	форма воплощает	1	1
1108	так что	1	1
1109	человеческой личности	1	1
1110	сколько в	1	1
1111	шмит в	1	1
1112	есть в	2	1
1113	же деталями	1	1
1114	как полагает	1	1
1115	оказывается в	1	1
1116	можно припоминая	1	1
1117	же анекдота	1	1
1118	дважды в	1	1
1119	притча живой	1	1
1120	их общим	1	1
1121	типичными героями	1	1
1122	офицерский чин	1	1
1123	компетентность предполагающая	1	1
1124	из первых	1	1
1125	ситуации жизненного	1	1
1126	в такого	2	1
1127	слова не	2	1
1128	нудительной серьезности	1	1
1129	по выражению	1	1
1130	окказиональном мире	1	1
1131	да бархате	1	1
1132	связывается с	1	1
1133	или самсон	1	1
1134	жизненного поведения	2	1
1135	проступает притчевая	1	1
1136	система смыслов	1	1
1137	символика актуализируемая	1	1
1138	одно из	4	1
1139	и их	1	1
1140	внутренняя мера	1	1
1141	барышни-крестьянки куда	1	1
1142	и описаний	1	1
1143	мышления позволяет	1	1
1144	полагая его	1	1
1145	оказывается героем	1	1
1146	могло бы	1	1
1147	речевой акт	1	1
1148	позволяет пушкину	1	1
1149	точность словесного	1	1
1150	была минута	1	1
1151	себя героем	1	1
1152	в современном	1	1
1153	сыне офицеры	1	1
1154	вовсе не	1	1
1155	схеме блудных	1	1
1156	и творческих	1	1
1157	их внутреннюю	1	1
1158	был лучшей	1	1
1159	при всей	7	1
1160	не о	2	1
1161	общим эффектом	1	1
1162	минского эквивалентны	1	1
1163	случае не	1	1
1164	человек как	1	1
1165	жанровом отношении	2	1
1166	анекдота диалог	1	1
1167	присутствия в	3	1
1168	а мертвый	1	1
1169	в новый	1	1
