N	2gram	Bakhtin_Fr_6	PoTuStor
107	и через	1	2
108	половой акт	1	2
109	он не	2	2
110	момента в	1	2
111	и по	1	2
112	то же	5	2
113	связанные с	1	2
114	связанных с	3	2
115	исторического и	1	2
116	на протяжении	1	2
117	нечего и	1	2
118	было бы	3	2
119	в жизни	1	2
120	кажется что	2	2
121	в них	7	2
122	как и	7	2
123	между собою	5	2
124	на первый	3	2
125	в своей	2	2
126	материнского лона	1	2
127	этих трех	1	2
128	не менее	1	2
129	всей их	1	2
130	чрезвычайно характерно	1	2
131	никогда не	8	2
132	здесь же	2	2
133	и исторического	1	2
134	все то	5	2
135	не могут	2	2
136	и этим	2	2
137	только то	1	2
138	в пределах	1	2
139	для этого	2	2
140	и вообще	4	2
141	с ним	4	2
142	о том	9	2
143	рождения и	2	2
144	для нас	2	2
145	что и	1	2
146	один из	6	2
147	образов и	5	2
148	мы видим	6	2
149	что он	6	2
150	и так	1	2
151	поэтому и	3	2
152	всех его	4	2
153	со всеми	2	2
154	есть в	3	2
155	да еще	2	2
156	если мы	2	2
157	об его	1	2
158	в начале	3	2
159	и других	1	2
160	к ним	1	2
161	у него	7	2
162	момент в	1	2
163	и т.п	19	2
164	характерно для	1	2
165	себя и	1	2
166	что не	3	2
167	а на	2	2
168	не на	2	2
169	остается и	1	2
170	в развитии	2	2
171	что мы	2	2
172	с помощью	6	2
173	в частности	2	2
174	образ матери	1	2
175	так же	5	2
176	с этой	3	2
177	но это	3	2
178	и для	3	2
179	и образы	2	2
180	не существует	1	2
181	не знает	1	2
182	всех других	1	2
183	есть и	2	2
184	они не	3	2
185	потом и	1	1
186	человека и	2	1
187	мы здесь	1	1
188	все остальное	1	1
189	и то	2	1
190	он может	1	1
191	дело обстоит	2	1
192	это и	2	1
193	в году	6	1
194	его не	1	1
195	полагает что	1	1
196	со всех	1	1
197	что если	2	1
198	и момент	1	1
199	нам в	1	1
200	память о	1	1
201	не слишком	1	1
202	так чтобы	1	1
203	а для	2	1
204	почти исключительно	1	1
205	из того	2	1
206	конечно и	4	1
207	зависимости от	1	1
208	всех сторон	1	1
209	в ней	4	1
210	а другие	1	1
211	он был	4	1
212	как один	3	1
213	первый план	3	1
214	не был	2	1
215	что его	1	1
216	основано на	1	1
217	одним словом	1	1
218	но не	2	1
219	энергии и	1	1
220	в утробу	1	1
221	значение и	1	1
222	менее всего	1	1
223	этого с	1	1
224	что они	2	1
225	к сожалению	1	1
226	мы снова	1	1
227	в центре	2	1
228	дает нам	2	1
229	она как	1	1
230	все же	4	1
231	оценок но	1	1
232	хотя и	2	1
233	что по	1	1
234	есть ли	1	1
235	уже не	1	1
236	та же	4	1
237	точку зрения	1	1
238	и связанных	1	1
239	в нашем	1	1
240	мы чувствуем	1	1
241	как он	2	1
242	не родился	1	1
243	во многих	1	1
244	мотив и	1	1
245	на его	2	1
246	по самому	1	1
247	как всякий	1	1
248	этом своем	1	1
249	именно то	1	1
250	в корне	2	1
251	борьбу с	2	1
252	из него	1	1
253	находит себе	2	1
254	человека в	1	1
255	как они	2	1
256	а то	1	1
257	различие между	1	1
258	конечно в	2	1
259	той же	5	1
260	момент и	1	1
261	на все	3	1
262	где оно	1	1
263	лишь в	2	1
264	это было	2	1
265	это большой	1	1
266	себе все	1	1
267	форму и	1	1
268	мы сказали	1	1
269	на большой	1	1
270	весь мир	3	1
271	таково содержание	1	1
272	которая была	2	1
273	он является	2	1
274	были в	1	1
275	с тем	1	1
276	несмотря на	1	1
277	уже у	1	1
278	мир в	1	1
279	действительно не	1	1
280	значение как	1	1
281	и того	1	1
282	одного и	2	1
283	но если	2	1
284	и мышления	1	1
285	в следующем	1	1
286	широких кругов	2	1
287	уже здесь	2	1
288	никакому сомнению	1	1
289	своего рождения	1	1
290	страх и	2	1
291	но эта	2	1
292	не будем	2	1
293	страха и	1	1
294	времени не	1	1
295	вещей и	1	1
296	и почти	1	1
297	слов о	1	1
298	же мы	1	1
299	вернемся к	1	1
300	характер носят	1	1
301	можем коснуться	1	1
302	или что	1	1
303	ценою жизни	1	1
304	в смысле	1	1
305	в эпоху	6	1
306	тогда когда	2	1
307	дело в	1	1
308	одна из	1	1
309	почти во	2	1
310	в сущности	8	1
311	источник всей	1	1
312	родился в	1	1
313	сводится в	1	1
314	и снова	1	1
315	того чтобы	4	1
316	для всего	2	1
317	не имеет	1	1
318	это мы	1	1
319	ничего не	1	1
320	того в	1	1
321	возвращение в	1	1
322	во всем	5	1
323	к этим	3	1
324	связи с	2	1
325	ничто не	1	1
326	самым важным	1	1
327	характерен для	1	1
328	тела и	15	1
329	основном у	1	1
330	в образах	9	1
331	у меня	1	1
332	собою весь	1	1
333	т.п и	2	1
334	в духе	3	1
335	мы узнаем	2	1
336	с телом	1	1
337	его за	1	1
338	той или	1	1
339	для его	2	1
340	день и	1	1
341	на это	1	1
342	как известно	2	1
343	же совершенно	1	1
344	опираясь на	1	1
345	но вообще	1	1
346	всем этим	1	1
347	говорит и	1	1
348	данном случае	2	1
349	с философией	1	1
350	характер и	2	1
351	тело в	1	1
352	в себя	1	1
353	говорили что	3	1
354	половые органы	5	1
355	роль в	4	1
356	и что	5	1
357	если они	1	1
358	и сам	3	1
359	в другом	4	1
360	можно было	1	1
361	времени и	2	1
362	мог бы	1	1
363	только свои	1	1
364	еще в	5	1
365	частей тела	1	1
366	даны в	1	1
367	остановимся на	1	1
368	связанная с	1	1
369	его интересует	1	1
370	о нем	1	1
371	и здесь	1	1
372	и т.д	1	1
373	характер этого	1	1
374	внимание на	2	1
375	как наиболее	1	1
376	всего и	1	1
377	нас в	1	1
378	говорить об	1	1
379	этот момент	1	1
380	борьба с	4	1
381	никаких сомнений	1	1
382	отметить что	2	1
383	в другой	1	1
384	деле в	1	1
385	во внешнем	1	1
386	нем и	1	1
387	все время	4	1
388	и были	1	1
389	и об	1	1
390	в которую	1	1
391	собою это	1	1
392	к нему	3	1
393	что здесь	1	1
394	сомнению что	1	1
395	тот же	4	1
396	мы увидим	3	1
397	о смерти	1	1
398	с одной	4	1
399	себя в	2	1
400	образов в	3	1
401	события и	1	1
402	в знаменитом	3	1
403	уже в	4	1
404	этом легко	1	1
405	и они	1	1
406	рано или	1	1
407	так во	1	1
408	не дает	1	1
409	плана в	1	1
410	ведь это	2	1
411	в конце	2	1
412	вовсе не	7	1
413	в землю	1	1
414	таковы основные	1	1
415	ее не	1	1
416	как его	2	1
417	как раз	2	1
418	этом отношении	3	1
419	для того	1	1
420	уже совершенно	1	1
421	или поздно	1	1
422	со всем	1	1
423	или иной	1	1
424	с другой	4	1
425	на объективном	1	1
426	здесь в	9	1
427	и прежде	2	1
428	у многих	1	1
429	как возврата	1	1
430	на чем	1	1
431	а с	1	1
432	мы еще	2	1
433	в высшую	1	1
434	что для	1	1
435	говорит о	1	1
436	в некоторых	1	1
437	связано с	3	1
438	нужно искать	1	1
439	у нас	4	1
440	одной стороны	4	1
441	материал в	1	1
442	на этот	1	1
443	и самый	3	1
444	а не	2	1
445	в руках	1	1
446	не он	1	1
447	в связи	1	1
448	оно ни	1	1
449	в момент	1	1
450	связь с	1	1
451	этой же	1	1
452	объединяет и	1	1
453	всех трех	2	1
454	утверждение что	1	1
455	и особенно	3	1
456	только роль	1	1
457	конечно есть	1	1
458	внешнем мире	2	1
459	жизнь человека	1	1
460	и столь	1	1
461	б я	1	1
462	влияния на	2	1
463	в данном	3	1
464	и оценок	1	1
465	что же	1	1
466	наконец и	2	1
467	очень важный	1	1
468	в уже	1	1
469	несколько слов	2	1
470	вводит нас	1	1
471	нужно отметить	1	1
472	под названием	1	1
473	и борьба	1	1
474	это уже	2	1
475	известной степени	1	1
476	и часто	2	1
477	тела может	1	1
478	пор еще	3	1
479	потому не	1	1
480	формы и	1	1
481	не подлежит	1	1
482	и другими	1	1
483	в эту	2	1
484	еще более	2	1
485	все события	1	1
486	на языке	3	1
487	всеми его	2	1
488	по поводу	1	1
489	здесь только	3	1
490	от всех	2	1
491	для нашего	1	1
492	и жизнь	1	1
493	на своем	1	1
494	на свет	1	1
495	именно здесь	1	1
496	это в	1	1
497	как на	1	1
