N	3gram	Medvedev_F_2	Psycholo
145	по происхождению своему	1	1
146	роман комбинация мотивов	1	1
147	же что и	1	1
148	что бы то	1	1
149	сюжет евгения онегина	1	1
150	песня комбинация стилистических	1	1
151	в узком смысле	1	1
152	героя с татьяной	1	1
153	мысль в литературном	1	1
154	не в своей	1	1
155	дело идет о	2	1
156	не обращаясь к	1	1
157	произведения словесности представляют	1	1
158	лежит в основе	1	1
159	фабула это то	1	1
160	с одной стороны	1	1
161	не совпадают и	1	1
162	искусство как социальное	1	1
163	и тот же	1	1
164	произведении или такой	1	1
165	анализе произведения искусства	1	1
166	мотивов поэтому сюжет	1	1
167	всплывают в светлое	1	1
168	литературном произведении или	1	1
169	но при этом	1	1
170	в том как	1	1
171	приемами хотя бы	1	1
172	поэтического произведения а	1	1
173	ясно с самого	1	1
174	с тем же	1	1
175	бы звуковой инструментовки	1	1
176	онегина не роман	1	1
177	фабула есть лишь	1	1
178	искусства с точки	1	1
179	не могут быть	4	1
180	идет не об	1	1
181	самому своему существу	1	1
182	евгения онегина не	1	1
183	же мы возьмем	1	1
184	материал как произносительная	1	1
185	не о методах	1	1
186	все же не	1	1
187	самого начала что	1	1
188	он полагает что	1	1
189	в связи с	10	1
190	сюжетосложения сходны и	1	1
191	в литературном произведении	1	1
192	а не как	1	1
193	но именно в	1	1
194	с татьяной а	1	1
195	и приемы сюжетосложения	1	1
196	очередь влечет установление	1	1
197	все свои усилия	1	1
198	звуки всплывают в	1	1
199	независимо от смысла	1	1
200	введением перебивающих отступлений	1	1
201	формой как и	1	1
202	для сюжетного оформления	2	1
203	этого факта и	1	1
204	что он просто	1	1
205	принципе одинаковы с	1	1
206	артикуляционных движений и	1	1
207	тем что в	1	1
208	не к поэтической	1	1
209	в том насколько	1	1
210	чтобы сделать камень	1	1
211	сюжет и сюжетность	1	1
212	произведенная введением перебивающих	1	1
213	не роман героя	1	1
214	литературы а о	1	1
215	такой же формой	1	1
216	или такой же	1	1
217	во всех своих	1	1
218	сторона морфемы или	1	1
219	между содержанием стихотворения	1	1
220	то увидим что	1	1
221	более или менее	1	1
222	есть не что	1	1
223	сходны и в	1	1
224	от смысла и	1	1
225	в светлое поле	1	1
226	по себе а	2	1
227	вопрос идет не	1	1
228	же сколько и	1	1
229	рифма в понятии	1	1
230	содержание при анализе	1	1
231	том смысле что	2	1
232	методы и приемы	1	1
233	именно из этого	1	1
234	же материал как	1	1
235	зрения сюжетности надобности	1	1
236	мы имеем в	1	1
237	связи с этим	3	1
238	материал художественного произведения	1	1
239	поэтому сюжет и	1	1
240	ничего общего с	1	1
241	материал для сюжетного	1	1
242	мы не найдем	1	1
243	зависимости между содержанием	1	1
244	и тем самым	1	1
245	с самого начала	2	1
246	же инородное тело	1	1
247	построения но и	1	1
248	по учению формалистов	2	1
249	с помощью которых	1	1
250	и его звуками	1	1
251	оно не может	1	1
252	новелла роман комбинация	1	1
253	т п в	1	1
254	в принципе одинаковы	1	1
255	содержанием стихотворения и	1	1
256	методах изучения литературы	1	1
257	звуковой инструментовки произведения	1	1
258	с тем и	2	1
259	не по существу	1	1
260	последнему способствуют также	1	1
261	его же собственный	1	1
262	совершенно очевидно что	1	1
263	тот же прием	1	1
264	по этому поводу	1	1
265	выразительные движения органов	1	1
266	в том смысле	3	1
267	не что иное	1	1
268	то что они	1	1
269	и мыслей мысль	1	1
270	светлое поле сознания	1	1
271	к ним отношение	1	1
272	же формой как	1	1
273	к действительности но	1	1
274	на то чтобы	1	1
275	в высшей степени	4	1
276	точки зрения сюжетности	1	1
277	движений и мыслей	1	1
278	этой фабулы произведенная	1	1
279	сознания в связи	1	1
280	как и рифма	1	1
281	поле сознания в	1	1
282	образом сюжет евгения	1	1
283	в понятии содержание	1	1
284	мыслей мысль в	1	1
285	или же инородное	1	1
