N	2gram	Losev_Dial_4	Analitik
406	говоря уже	3	1
407	только при	1	1
408	это ведет	1	1
409	нет никакой	1	1
410	этим же	1	1
411	природе своей	1	1
412	в одну	3	1
413	здесь как	1	1
414	по природе	1	1
415	как между	1	1
416	и религии	3	1
417	мог бы	2	1
418	личности на	5	1
419	учение о	5	1
420	на них	1	1
421	если бы	6	1
422	образом в	1	1
423	основе своей	1	1
424	о ней	2	1
425	и должно	1	1
426	есть само	2	1
427	одного из	1	1
428	все его	1	1
429	художественный образ	1	1
430	мы понимаем	1	1
431	должно было	1	1
432	того или	2	1
433	или как	1	1
434	от них	1	1
435	о великой	1	1
436	жизнь личности	2	1
437	во всей	2	1
438	и только	2	1
439	от купели	1	1
440	вслед за	1	1
441	тем более	6	1
442	выше в	2	1
443	самых событий	1	1
444	того что	13	1
445	рассуждение о	1	1
446	д и	3	1
447	тот же	1	1
448	одной из	2	1
449	с ними	4	1
450	сына и	1	1
451	и так	2	1
452	цели и	1	1
453	есть ни	9	1
454	судьба или	1	1
455	так что	6	1
456	есть в	4	1
457	да еще	2	1
458	своим собственным	2	1
459	по законам	2	1
460	бытия я	1	1
461	как кажется	1	1
462	слова не	1	1
463	двух основных	1	1
464	имя личности	1	1
465	должны иметь	1	1
466	единая и	1	1
467	его и	1	1
468	в мифе	6	1
469	их как	1	1
470	ту или	2	1
471	одно из	1	1
472	себе в	1	1
473	и их	2	1
474	вовсе не	6	1
475	с этими	1	1
476	не о	4	1
477	случае не	2	1
478	человек как	1	1
479	не говорит	5	1
480	он так	1	1
481	бы это	1	1
482	для того	5	1
483	границы и	1	1
484	что на	2	1
485	может и	2	1
486	или иначе	2	1
487	ее в	2	1
488	а именно	6	1
489	тем кто	1	1
490	эти две	3	1
491	и между	1	1
492	это все	2	1
493	было и	1	1
494	но о	2	1
495	себя и	3	1
496	только по	1	1
497	превращается в	1	1
498	на этот	1	1
499	не знает	1	1
500	она является	2	1
501	без которых	1	1
502	когда же	2	1
503	или с	1	1
504	принципиально новой	1	1
505	человека как	1	1
506	входить в	1	1
507	ни за	1	1
508	на фоне	1	1
509	себя самой	1	1
510	до этого	1	1
511	я уже	3	1
512	к себе	1	1
513	части не	1	1
514	не удается	1	1
515	из которых	3	1
516	судить по	1	1
517	в область	1	1
518	а если	3	1
519	в течение	4	1
520	ведет к	1	1
521	этой последней	1	1
522	нашего анализа	2	1
523	но вы	1	1
524	это его	1	1
525	в москве	1	1
526	романе достоевского	1	1
527	как нельзя	1	1
528	не говоря	3	1
529	пределах одной	1	1
530	с этой	2	1
531	художественное произведение	2	1
532	своей жизни	1	1
533	но это	4	1
534	и тогда	2	1
535	это уже	1	1
536	объекта и	1	1
537	уже на	1	1
538	в связи	1	1
539	как на	1	1
540	себя самого	1	1
541	но обязательно	1	1
542	от него	3	1
543	и новое	1	1
544	бы в	4	1
545	же есть	3	1
546	мы должны	4	1
547	стороны в	1	1
548	от всего	3	1
549	хотя бы	4	1
550	будто бы	1	1
551	но если	5	1
552	к ее	1	1
553	личность и	3	1
554	жизни в	1	1
555	нами не	1	1
556	этот вопрос	1	1
557	и каким	1	1
558	которая будет	1	1
559	не что	8	1
560	оно не	2	1
561	из этого	1	1
562	же природы	1	1
563	личности как	3	1
564	жизнь в	1	1
565	в голову	1	1
566	жизни и	4	1
567	в своих	1	1
568	все что	2	1
