N	2gram	Vinokur_Ku_2	Dialekti
113	все же	7	4
114	в каком-то	1	4
115	только то	1	4
116	и если	2	4
117	при этом	2	4
118	он не	3	4
119	же это	1	4
120	и вот	5	4
121	и по	3	4
122	таким образом	5	4
123	заключается в	2	4
124	нисколько не	3	4
125	в одном	1	4
126	но он	1	4
127	все это	5	4
128	не нуждается	1	4
129	связи с	3	4
130	в каком	4	4
131	не могут	5	4
132	это конечно	2	4
133	что оно	3	4
134	без всякого	1	4
135	в ее	1	4
136	то или	3	4
137	и когда	1	4
138	ясно что	5	4
139	в другом	2	4
140	к нему	2	4
141	и только	1	4
142	уже в	3	4
143	одно из	1	4
144	то время	1	4
145	от того	4	4
146	в связи	4	4
147	могут быть	4	4
148	том смысле	1	4
149	быть и	1	4
150	хотя бы	9	4
151	а в	3	4
152	другой стороны	7	4
153	же как	2	3
154	сам по	1	3
155	это и	3	3
156	как мы	3	3
157	что если	2	3
158	вопрос о	9	3
159	что иное	1	3
160	оно есть	1	3
161	это время	1	3
162	думаю что	2	3
163	иное как	1	3
164	в чем	1	3
165	а только	3	3
166	себе и	1	3
167	в этой	6	3
168	с этим	3	3
169	кроме того	1	3
170	и где	2	3
171	от этого	2	3
172	себе как	1	3
173	одно время	2	3
174	но без	1	3
175	всех этих	3	3
176	не значит	1	3
177	об этом	5	3
178	было бы	15	3
179	мы имеем	5	3
180	и уже	1	3
181	между собою	1	3
182	но я	1	3
183	в этих	1	3
184	что такое	3	3
185	сами по	1	3
186	и более	2	3
187	вещей и	1	3
188	что этот	1	3
189	даже в	1	3
190	можно ли	4	3
191	не менее	7	3
192	ничего не	4	3
193	хочет быть	1	3
194	как только	1	3
195	должны быть	2	3
196	но только	4	3
197	то как	1	3
198	принять во	1	3
199	это только	2	3
200	все его	1	3
201	уже не	8	3
202	нуждается в	2	3
203	может иметь	1	3
204	возможен в	1	3
205	тех пор	2	3
206	будто бы	2	3
207	ведь это	1	3
208	мы находим	1	3
209	о котором	2	3
210	и их	1	3
211	не было	4	3
212	себе не	2	3
213	во внимание	1	3
214	мы говорим	2	3
215	в данном	4	3
216	в той	2	3
217	когда мы	1	3
218	в это	1	3
219	и от	2	3
220	это как	1	3
221	то не	2	3
222	в целях	2	3
223	е в	1	3
224	только как	2	3
225	была бы	4	3
226	не что	1	3
227	они не	1	3
228	смысле что	1	3
229	также что	2	2
230	также и	5	2
231	в сфере	3	2
232	на самом	2	2
233	он может	1	2
234	только потому	8	2
235	тем же	2	2
236	как не	3	2
237	зависимости от	5	2
238	в ней	3	2
239	и говорить	1	2
240	по линии	1	2
241	в широком	2	2
242	говоря уже	2	2
243	что я	4	2
244	явлений и	1	2
245	в общем	1	2
246	очевидно что	2	2
247	к сожалению	1	2
248	и я	1	2
249	мере в	1	2
250	как в	3	2
251	более и	1	2
252	перед нами	4	2
253	что по	1	2
254	но в	11	2
255	не очень	1	2
256	в которой	1	2
257	бы и	4	2
258	мы получаем	1	2
259	так или	2	2
260	все эти	12	2
261	с тех	1	2
262	бы только	1	2
263	но ведь	1	2
264	уже сама	1	2
265	в узком	4	2
266	не как	2	2
267	силу своей	1	2
268	широком смысле	4	2
269	на этом	3	2
270	но все	4	2
271	в каждом	1	2
272	не будет	1	2
273	на все	2	2
274	с тем	2	2
275	несмотря на	5	2
276	смысл и	3	2
277	и при	1	2
278	в их	2	2
279	далее в	1	2
280	в зависимости	4	2
281	тем не	6	2
282	их в	1	2
283	не должно	2	2
284	тому что	1	2
285	что есть	1	2
286	не раз	1	2
287	быть без	1	2
288	виду что	1	2
289	самого начала	1	2
290	дело не	2	2
291	того как	2	2
292	в сущности	9	2
293	иметь в	2	2
294	это мы	1	2
295	действительно в	1	2
296	убедиться в	1	2
297	следует что	3	2
298	что на	4	2
299	в области	11	2
300	представлять себе	1	2
301	к тому	4	2
302	в конце	4	2
303	с ее	1	2
304	данном случае	2	2
305	с самого	1	2
306	это вовсе	1	2
307	что у	2	2
308	мы в	2	2
309	понятно что	1	2
310	это я	1	2
311	поэтическое произведение	1	2
312	тем или	1	2
313	между тем	6	2
314	или иначе	3	2
315	оно или	1	2
316	всяком случае	5	2
317	мы должны	2	2
318	в каких	1	2
319	следовательно в	1	2
320	можно на	1	2
321	что здесь	1	2
322	д и	1	2
323	большею частью	2	2
324	с ними	2	2
325	в какой	1	2
326	с одной	2	2
327	есть в	3	2
328	если мы	4	2
329	или в	4	2
330	д не	1	2
331	а потому	1	2
332	но вот	2	2
333	т п	24	2
334	само по	5	2
335	тем что	3	2
336	смысла и	2	2
337	в очень	1	2
338	реальных вещей	1	2
339	до сих	1	2
340	именно в	3	2
341	я был	1	2
342	и прежде	1	2
343	не на	2	2
344	жизнь в	1	2
345	что мы	6	2
346	уже о	3	2
347	в частности	2	2
348	на который	2	2
349	ни на	2	2
350	вместе с	5	2
351	с первого	2	2
352	так же	4	2
353	я уже	1	2
354	поэтому если	1	2
355	что же	5	2
356	быть только	2	2
357	как нельзя	1	2
358	сих пор	1	2
359	новые и	1	2
360	которые были	1	2
361	тех или	1	2
362	и часто	1	2
363	в результате	4	2
364	или иным	1	2
365	тут мы	1	2
366	или не	1	2
367	же в	3	2
368	это все	1	2
369	может и	1	2
370	и прочих	1	2
371	не говоря	2	2
372	на сцену	1	2
373	и идеи	1	2
374	только о	2	2
375	в виде	1	2
376	того или	2	2
377	в искусстве	1	2
378	в своих	2	2
379	во всяком	5	2
380	этом совершенно	1	1
381	так но	1	1
382	всегда в	1	1
383	несколько десятков	1	1
384	смысле слова	2	1
385	речь идет	2	1
386	мы к	1	1
387	е как	1	1
388	того же	3	1
389	тех же	2	1
390	идет о	1	1
391	же по	1	1
392	очень много	1	1
393	по преимуществу	2	1
394	и до	2	1
395	но важно	1	1
396	ведь и	1	1
397	все те	1	1
398	однако время	1	1
399	по его	1	1
400	в театре	1	1
401	по европе	1	1
402	бы уже	1	1
403	сравнению с	1	1
404	уже что	2	1
405	и новые	1	1
406	нам в	1	1
407	время что	1	1
408	на тему	1	1
409	тысячу раз	1	1
410	один пример	1	1
411	поэзии где	1	1
412	мы и	1	1
413	этого термина	2	1
414	самый термин	1	1
415	что можно	3	1
416	не все	3	1
417	и он	1	1
418	в обычной	1	1
419	и характере	1	1
420	он был	1	1
421	на них	1	1
422	бы то	1	1
423	дают нам	1	1
424	не без	1	1
425	сказать и	1	1
426	они имеют	2	1
427	мы будем	2	1
428	есть своя	1	1
429	выражения т	1	1
430	свою жизнь	1	1
431	есть по	1	1
432	отличие от	2	1
433	нет и	1	1
434	меньше всего	1	1
435	не хотел	1	1
436	доказательством этого	1	1
437	этих примерах	1	1
438	общего с	1	1
439	что именно	1	1
440	показать что	1	1
441	довольно легко	1	1
442	мы также	1	1
443	такова же	1	1
444	что касается	2	1
445	однако не	4	1
446	бы я	1	1
447	когда он	1	1
448	это просто	2	1
449	уже с	1	1
450	то в	1	1
451	к чему	1	1
452	в целом	1	1
453	сказать о	1	1
454	за это	1	1
455	из этих	1	1
456	сущности и	1	1
457	если есть	1	1
458	другом случае	1	1
459	тому же	1	1
460	во многих	1	1
461	как принцип	1	1
462	не могла	1	1
463	вообще не	1	1
464	или быть	1	1
465	в расчет	1	1
466	как оно	1	1
467	связанные с	2	1
468	а скорее	1	1
469	что же?	1	1
470	одному из	1	1
471	и еще	2	1
472	из сферы	1	1
473	не нуждаются	1	1
474	этого вопроса	3	1
475	дает нам	2	1
476	например о	1	1
477	мало того	2	1
478	узком и	1	1
479	свое время	2	1
480	для данной	2	1
481	но дело	1	1
482	именно это	1	1
483	больше всего	1	1
484	даны как	1	1
485	что все	5	1
486	главным образом	3	1
487	превращается уже	1	1
488	даже такой	2	1
489	или даже	1	1
490	знает что	3	1
491	тут надо	1	1
492	уже внутри	1	1
493	отличается тем	1	1
494	везде и	1	1
495	на почве	1	1
496	известно что	1	1
497	этом смысле	5	1
498	и тем	5	1
499	уж не	1	1
500	он все	1	1
501	одно общее	1	1
502	во многом	1	1
503	бы совершенно	1	1
504	и творчества	1	1
505	но уже	2	1
506	в них	4	1
507	далеко не	1	1
508	свою силу	1	1
509	не всегда	2	1
510	есть явление	2	1
511	и вне	1	1
512	представляет себе	1	1
513	чем в	3	1
514	потому и	1	1
515	понятия и	1	1
516	когда в	2	1
517	именно этот	2	1
518	и становится	1	1
519	но до	1	1
520	бы на	2	1
521	и сейчас	2	1
522	на месте	1	1
523	в котором	1	1
524	в последнее	1	1
525	просто в	1	1
526	в принципе	1	1
527	их значения	1	1
528	выбор между	1	1
529	еще с	1	1
530	знаем что	3	1
531	нейтральное к	1	1
532	бы например	2	1
533	творчества и	1	1
534	сами же	1	1
535	том и	1	1
536	тому чтобы	1	1
537	только может	1	1
538	на эти	1	1
539	формы как	1	1
540	случае в	1	1
541	вещи не	1	1
542	деле это	1	1
543	невозможно сказать	1	1
544	что эта	2	1
545	это дает	2	1
546	и прочие	2	1
547	это по-видимому	1	1
548	уже из	2	1
549	виду не	1	1
550	составные элементы	2	1
551	или больше	1	1
552	его есть	1	1
553	к такому	1	1
554	самого по	1	1
555	значение этого	1	1
556	а сама	1	1
557	одна из	1	1
558	протеста против	2	1
559	смысле как	1	1
560	за время	3	1
561	из основных	1	1
562	это слово	4	1
563	ее можно	1	1
564	так то	1	1
565	этом отношении	3	1
566	но даже	2	1
567	что раз	1	1
568	ли это	2	1
569	тех слов	1	1
570	не знали	1	1
571	до чего	1	1
572	в стиле	1	1
573	и далее	2	1
574	наравне с	1	1
575	взглянуть на	2	1
576	отличается от	3	1
577	наоборот в	1	1
578	мысли о	1	1
579	наконец что	1	1
580	оно не	2	1
581	поставить вопрос	2	1
582	должен быть	5	1
583	то ни	1	1
584	элементы в	1	1
585	ни даже	1	1
586	не забудем	1	1
587	и о	4	1
588	даже самые	1	1
589	выше не	1	1
590	здесь не	3	1
591	своей универсальности	1	1
592	и всякой	2	1
593	последнее время	3	1
594	от обычного	1	1
595	приводит к	5	1
596	это путь	1	1
597	примеров можно	1	1
598	смысле но	1	1
599	слова а	1	1
600	те же	3	1
601	надо быть	1	1
602	здесь как	1	1
603	и которые	1	1
604	одного из	2	1
605	здесь нет	1	1
606	мог бы	1	1
607	подойти к	1	1
608	и на	6	1
609	не стоит	1	1
610	у вас	1	1
611	по сравнению	2	1
612	составные части	1	1
613	быть может	1	1
614	содержание которое	1	1
615	эта сторона	1	1
616	против этого	1	1
617	образом в	2	1
618	все дело	2	1
619	это мне	1	1
620	до полной	1	1
621	на ту	2	1
622	и здесь	5	1
623	не был	1	1
624	и возможно	1	1
625	вот почему	3	1
626	это действительно	1	1
627	таков например	1	1
628	внимание на	1	1
629	почему же	1	1
630	и просто	1	1
631	из ряда	1	1
632	нас в	1	1
633	различие в	1	1
634	от них	1	1
635	как таковая	1	1
636	я думаю	1	1
637	не делать	1	1
638	пор пока	1	1
639	и понятно	1	1
640	от обстоятельств	1	1
641	глаза на	1	1
642	спасение в	1	1
643	большей или	3	1
644	вещи которые	1	1
645	но с	1	1
646	оно и	1	1
647	время в	1	1
648	обе эти	1	1
649	а если	2	1
650	идет по	1	1
651	мне кажется	2	1
652	тот же	5	1
653	не имеет	4	1
654	во всем	1	1
655	ему и	1	1
656	их не	2	1
657	именно на	1	1
658	с какой	1	1
659	ему более	1	1
660	я имею	1	1
661	из которых	3	1
662	то и	3	1
663	примеры из	1	1
664	хочу сказать	1	1
665	трудно убедиться	1	1
666	а это	2	1
667	и наше	1	1
668	его и	1	1
669	превращаются в	1	1
670	мы знаем	4	1
671	забудем что	1	1
672	ли сказать	1	1
673	проще всего	2	1
674	представить себе	2	1
675	у нее	1	1
676	и живые	1	1
677	для меня	1	1
678	к ним	1	1
679	мы можем	1	1
680	у него	3	1
681	в других	1	1
682	даже и	2	1
683	в особенности	4	1
684	или иной	1	1
685	дают в	1	1
686	говорим о	2	1
687	так не	1	1
688	как у	2	1
689	сюда же	2	1
690	основной вывод	1	1
691	стороны эта	1	1
692	на то	4	1
693	сказать несколько	1	1
694	или меньшей	3	1
695	несколько примеров	1	1
696	представляет собою	1	1
697	еще и	2	1
698	и др	1	1
699	одних и	1	1
700	в живом	2	1
701	каком смысле	1	1
702	от другого	1	1
703	превращается в	2	1
704	одной стороны	1	1
705	и опять	1	1
706	время так	1	1
707	где эти	1	1
708	и непосредственно	1	1
709	с которым	1	1
710	человек в	1	1
711	свое собственное	1	1
712	там где	5	1
713	заставить себя	2	1
714	нет никаких	1	1
715	все более	1	1
716	д в	1	1
717	языком в	1	1
718	и выражения	2	1
719	разве не	2	1
720	что первая	1	1
721	слишком много	1	1
722	что за	2	1
723	который мы	2	1
724	не дают	1	1
725	которые являются	1	1
726	несравненно более	1	1
727	по существу	5	1
728	и такие	1	1
729	пр и	1	1
730	ни одного	1	1
731	нам еще	1	1
732	с этой	2	1
733	слова и	5	1
734	несколько слов	1	1
735	не предполагает	1	1
736	только для	2	1
737	это выражение	1	1
738	но для	3	1
739	целей и	1	1
740	мысли не	1	1
741	тем и	1	1
742	где и	1	1
743	в его	5	1
744	есть одно	1	1
745	а все	1	1
746	еще раз	1	1
747	своей собственной	3	1
748	здесь я	1	1
749	нас совершенно	1	1
750	как эта	1	1
751	лишь как	1	1
752	и оба	1	1
753	самых простых	1	1
754	область где	1	1
755	у достоевского	1	1
756	тем более	1	1
757	где ее	1	1
758	не должен	1	1
759	конце концов	3	1
760	но зато	2	1
761	мы не	1	1
762	все они	2	1
763	я в	1	1
764	до тех	1	1
765	категорию в	1	1
766	не знает	3	1
767	сколько угодно	1	1
768	его будет	1	1
769	г время	1	1
770	или иного	2	1
771	в свое	2	1
772	который не	1	1
773	не мне	1	1
774	если же	1	1
775	в голову	1	1
776	но эти	1	1
777	это в	2	1
778	точнейшим образом	1	1
779	только она	1	1
780	и идей	1	1
781	как на	1	1
782	точно так	3	1
783	гораздо более	3	1
