N	2gram	Trubetskoy_1	Myslijsy
169	заключается в	2	3
170	и тем	1	3
171	в жизни	3	3
172	в них	2	3
173	до сознания	1	3
174	в этой	6	3
175	во внимание	2	3
176	не так	4	3
177	и при	6	3
178	в своей	1	3
179	и без	5	3
180	с точки	8	3
181	и той	1	3
182	друг другу	1	3
183	тому что	2	3
184	она не	2	3
185	для того	8	3
186	и другое	1	3
187	самого начала	1	3
188	на него	2	3
189	с и	1	3
190	в сознании	6	3
191	для себя	2	3
192	и это	3	3
193	но при	1	3
194	с самого	1	3
195	к первому	1	3
196	из одного	2	3
197	и вообще	3	3
198	с ним	6	3
199	одной и	2	3
200	в создании	1	3
201	в глазах	2	3
202	в другой	1	3
203	по мнению	1	3
204	но как	2	3
205	с одной	3	3
206	если мы	4	3
207	только на	1	3
208	одно из	3	3
209	и их	5	3
210	никто не	2	3
211	представить себе	2	3
212	были бы	1	3
213	вытекают из	2	3
214	с другим	1	3
215	что для	4	3
216	связи с	4	3
217	все более	1	3
218	в самой	2	3
219	одной стороны	2	3
220	в состоянии	4	3
221	к которому	1	3
222	и от	5	3
223	об отношении	1	3
224	о котором	7	3
225	развития и	1	3
226	то не	1	3
227	и все	7	3
228	мы должны	4	3
229	сказать что	1	3
230	как на	4	3
231	во всяком	2	3
232	ко всем	3	2
233	одним из	4	2
234	но тогда	3	2
235	тем же	2	2
236	а как	1	2
237	есть не	1	2
238	в сущности	2	2
239	и народов	1	2
240	что до	1	2
241	себя а	1	2
242	бы то	2	2
243	мы будем	3	2
244	для всякого	1	2
245	тогда как	6	2
246	друг от	6	2
247	которые не	3	2
248	что во	1	2
249	что именно	1	2
250	выйти из	1	2
251	в течение	4	2
252	с понятием	1	2
253	его к	1	2
254	в которой	5	2
255	деле есть	1	2
256	в целом	5	2
257	образом и	2	2
258	есть как	1	2
259	ни одна	1	2
260	во многих	1	2
261	на то	9	2
262	но на	2	2
263	не могла	1	2
264	и если	6	2
265	после этого	1	2
266	по крайней	1	2
267	мы можем	6	2
268	он должен	2	2
269	к одному	1	2
270	различия в	3	2
271	и более	2	2
272	общество и	1	2
273	из него	2	2
274	с этой	3	2
275	но все	5	2
276	на все	5	2
277	он есть	1	2
278	известным образом	1	2
279	само собою	1	2
280	о которых	6	2
281	чем в	3	2
282	в один	2	2
283	и того	3	2
284	народа и	1	2
285	одного и	3	2
286	но если	2	2
287	что такая	1	2
288	таким же	3	2
289	в их	4	2
290	над всеми	2	2
291	том и	2	2
292	том же	4	2
293	дело в	1	2
294	на себе	2	2
295	того чтобы	8	2
296	только не	2	2
297	вытекает из	1	2
298	следовательно и	1	2
299	существующие в	1	2
300	в разных	3	2
301	к ней	1	2
302	ее с	1	2
303	заметить что	1	2
304	из того	4	2
305	заключает в	2	2
306	как будто	5	2
307	не потому	2	2
308	все то	2	2
309	и развития	1	2
310	зависят от	1	2
311	имеет место	2	2
312	ничего общего	3	2
313	как мы	2	2
314	не будет	5	2
315	с ее	2	2
316	от друга	6	2
317	только при	2	2
318	мысль о	1	2
319	только то	2	2
320	и может	3	2
321	и стремление	1	2
322	для этого	7	2
323	стремление к	1	2
324	в виду	2	2
325	иное как	1	2
326	о том	7	2
327	никак не	1	2
328	все в	2	2
329	связь между	1	2
330	и только	2	2
331	крайней мере	1	2
332	еще более	1	2
333	и следовательно	1	2
334	к сознанию	1	2
335	в каждую	1	2
336	этот вопрос	2	2
337	в народе	4	2
338	в разные	1	2
339	по этому	2	2
340	есть в	2	2
341	внимание что	1	2
342	слова были	1	2
343	уже не	1	2
344	вопроса о	1	2
345	в начале	2	2
346	при помощи	3	2
347	но совершенно	1	2
348	за ним	1	2
349	на свои	1	2
350	иначе как	1	2
351	и другом	1	2
352	к ним	2	2
353	в других	1	2
354	даже и	1	2
355	что чувство	1	2
356	не были	1	2
357	другую то	1	2
358	только по	1	2
359	на основании	1	2
360	у нас	3	2
361	каждое поколение	3	2
362	в одно	2	2
363	людьми и	1	2
364	нет ничего	1	2
365	за тем	1	2
366	не создает	1	2
367	что же	2	2
368	между прочим	2	2
369	но с	2	2
370	ли в	1	2
371	соединяются в	1	2
372	указывают на	3	2
373	тем более	3	2
374	хотя бы	4	2
375	только что	3	2
376	все они	5	2
377	ни было	2	2
378	что оно	3	2
379	но вместе	1	2
380	была бы	1	2
381	из этого	6	2
382	жизни и	2	2
383	языке а	1	2
384	этой цели	1	2
385	все что	9	2
386	что входит	1	1
387	от этой	1	1
388	говоря о	1	1
389	на вере	1	1
390	например в	1	1
391	же как	3	1
392	он считает	2	1
393	предполагает что	1	1
394	должен быть	1	1
395	из понятий	1	1
396	которого в	2	1
397	а из	1	1
398	самом деле	12	1
399	развития это	1	1
400	он может	1	1
401	силы и	1	1
402	от самого	1	1
403	от своей	2	1
404	по которым	1	1
405	первое время	5	1
406	из его	1	1
407	что эти	2	1
408	последующем изложении	1	1
409	в зависимости	1	1
410	не во	1	1
411	разница лишь	1	1
412	имеет свою	1	1
413	этом не	1	1
414	на эти	1	1
415	основаниях можно	1	1
416	отказывается от	1	1
417	предшествующих поколений	2	1
418	не вполне	3	1
419	на себя	1	1
420	группы и	1	1
421	похожи на	1	1
422	зависимости от	1	1
423	и самого	1	1
424	стороны его	1	1
425	и на	6	1
426	к их	1	1
427	и согласие	1	1
428	и многие	1	1
429	на их	1	1
430	что его	4	1
431	в различных	1	1
432	смотрят на	1	1
433	имеют между	1	1
434	с его	1	1
435	основано на	5	1
436	то очевидно	3	1
437	на самом	7	1
438	на сторону	1	1
439	не то	3	1
440	друг на	1	1
441	если в	1	1
442	а и	8	1
443	его душе	1	1
444	некоторые черты	1	1
445	себе и	1	1
446	друга и	1	1
447	что они	2	1
448	же мало	2	1
449	него только	1	1
450	вызывает в	1	1
451	правильно и	1	1
452	человечества не	1	1
453	усвоения и	2	1
454	бы при	1	1
455	перед нами	1	1
456	что когда	1	1
457	себе на	1	1
458	более или	7	1
459	расстояние от	1	1
460	от этого	1	1
461	и хотя	1	1
462	психологии и	1	1
463	с на	1	1
464	та же	3	1
465	этого круга	3	1
466	которую они	1	1
467	а во-вторых	1	1
468	бы с	1	1
469	чем больше	4	1
470	понимают не	1	1
471	он в	1	1
472	все эти	19	1
473	в нашем	3	1
474	так в	1	1
475	что так	1	1
476	свои мысли	1	1
477	приводит к	1	1
478	хотя мы	1	1
479	нами в	1	1
480	и кто	1	1
481	о ее	1	1
482	очевидна и	1	1
483	если он	2	1
484	вследствие этого	2	1
485	этот процесс	2	1
486	его если	1	1
487	на его	1	1
488	значительный запас	1	1
489	как оно	1	1
490	задний план	1	1
491	по степени	2	1
492	от которого	1	1
493	области не	1	1
494	перестает быть	1	1
495	высшей степени	1	1
496	народа выше	2	1
497	понятий и	1	1
498	только такой	1	1
499	важную роль	1	1
500	что ни	1	1
501	народов которые	3	1
502	на этом	2	1
503	без исключения	1	1
504	что она	1	1
505	одно и	1	1
506	наука не	1	1
507	положения что	1	1
508	касается до	8	1
509	же не	3	1
510	тем в	1	1
511	друг в	1	1
512	из самой	1	1
513	зрения на	1	1
514	лишь в	5	1
515	его в	5	1
516	входит в	1	1
517	при встрече	1	1
518	всех народов	1	1
519	совершенно ясно	2	1
520	всю свою	1	1
521	истории и	1	1
522	может вполне	1	1
523	только одно	2	1
524	же образом	2	1
525	будет иметь	2	1
526	этого слова	2	1
527	как общее	1	1
528	рядом с	1	1
529	далеко не	5	1
530	на друга	1	1
531	со своими	2	1
532	и уже	2	1
533	во взаимной	1	1
534	как сказано	4	1
535	именно того	1	1
536	с такой	1	1
537	одно целое	1	1
538	в развитии	1	1
539	можно считать	1	1
540	открытие и	1	1
541	остается в	1	1
542	их на	1	1
543	какой именно	1	1
544	на таких	2	1
545	или менее	7	1
546	и другие	1	1
547	что такое	1	1
548	в отношении	1	1
549	в такой	4	1
550	в котором	2	1
551	тою же	1	1
552	он принимает	1	1
553	в которых	2	1
554	что я	1	1
555	признать что	3	1
556	где искать	1	1
557	в памяти	1	1
558	выше мы	4	1
559	когда эти	1	1
560	и эти	1	1
561	на другую	1	1
562	более сложные	1	1
563	их в	2	1
564	что этот	1	1
565	даже в	3	1
566	есть всегда	1	1
567	случае мы	1	1
568	народом в	1	1
569	кажется нам	1	1
570	то с	2	1
571	бы их	1	1
572	видеть во	1	1
573	всех их	1	1
574	между людьми	2	1
575	ничего такого	1	1
576	а на	1	1
577	человека но	1	1
578	что с	5	1
579	этими двумя	2	1
580	может служить	3	1
581	в науке	1	1
582	народов в	1	1
583	отрешиться от	1	1
584	в уме	1	1
585	и проч	4	1
586	ставит его	1	1
587	связанными с	1	1
588	все без	1	1
589	может только	1	1
590	принадлежат к	1	1
591	ничего не	1	1
592	именно с	1	1
593	и весь	1	1
594	народа по	1	1
595	по своей	7	1
596	создается в	1	1
597	на природу	1	1
598	это слово	1	1
599	к этим	1	1
600	национальных особенностей	1	1
601	следует что	2	1
602	субъективна и	1	1
603	уже и	3	1
604	доказать что	2	1
605	в области	4	1
606	может показаться	1	1
607	ясно как	2	1
608	уже о	1	1
609	причин не	2	1
610	сходство с	2	1
611	будет нам	1	1
612	всегда в	1	1
613	из всего	1	1
614	как не	2	1
615	говоря уже	1	1
616	здесь не	1	1
617	прогресса и	1	1
618	индивидуальной психологии	1	1
619	а другая	1	1
620	таких ощущений	1	1
621	и логически	1	1
622	лучше сказать	1	1
623	то время	2	1
624	роль в	1	1
625	с течением	4	1
626	и прочее	1	1
627	существовать и	1	1
628	различие между	1	1
629	на том	2	1
630	если они	1	1
631	что у	2	1
632	можно было	1	1
633	на нее	2	1
634	понимают друг	2	1
635	те же	2	1
636	мы только	1	1
637	положение что	1	1
638	этой мысли	1	1
639	же эти	1	1
640	сказано выше	3	1
641	в результате	9	1
642	что от	1	1
643	не исчерпывается	1	1
644	в общих	1	1
645	быть может	1	1
646	и постоянно	1	1
647	не будучи	1	1
648	должна бы	1	1
649	образом в	3	1
650	это все	1	1
651	может видеть	1	1
652	таким путем	1	1
653	в другом	2	1
654	на вопрос	4	1
655	все прочие	4	1
656	это потому	1	1
657	все его	2	1
658	одном языке	1	1
659	отличаются от	1	1
660	это была	1	1
661	к истине	1	1
662	к нему	2	1
663	принуждены будем	1	1
664	с другими	1	1
665	этому требованию	1	1
666	видели выше	1	1
667	общих чертах	1	1
668	образом мы	1	1
669	чтобы все	3	1
670	своих собственных	2	1
671	во всей	1	1
672	исторического развития	2	1
673	человеческого рода	2	1
674	окажется что	1	1
675	совсем в	1	1
676	для самого	2	1
677	многих образованных	1	1
678	эти последние	2	1
679	тех пор	2	1
680	и история	1	1
681	но так	2	1
682	на которой	1	1
683	один из	1	1
684	образом как	2	1
685	себе еще	1	1
686	то направление	1	1
687	большею частью	5	1
688	видели что	1	1
689	условий жизни	1	1
690	с ними	2	1
691	что он	7	1
692	проникнуть в	1	1
693	как нечто	1	1
694	поэтому и	1	1
695	всяком случае	2	1
696	между этими	2	1
697	и ее	2	1
698	дикарей то	1	1
699	от них	1	1
700	принадлежит именно	1	1
701	с которыми	2	1
702	земного шара	8	1
703	уже в	1	1
704	мы бы	1	1
705	в виде	4	1
706	когда оно	1	1
707	из них	5	1
708	открытий в	1	1
709	он принадлежит	1	1
710	с психологической	1	1
711	ними нет	1	1
712	мы находим	1	1
713	в прошлом	1	1
714	от тех	3	1
715	ее не	1	1
716	будет только	2	1
717	у него	5	1
718	случае не	1	1
719	которые могут	2	1
720	есть следствие	1	1
721	не противоречит	1	1
722	развития в	1	1
723	из своих	1	1
724	с общим	2	1
725	именно как	1	1
726	без того	4	1
727	нас вопроса	1	1
728	и постепенно	1	1
729	не раньше	1	1
730	до сих	8	1
731	свою историю	1	1
732	рядом и	1	1
733	именно в	5	1
734	будет ли	1	1
735	случаев в	1	1
736	как же	1	1
737	еще и	1	1
738	и затем	1	1
739	себя и	2	1
740	только к	1	1
741	к разрешению	1	1
742	выше и	4	1
743	не без	2	1
744	к сожалению	1	1
745	на такой	1	1
746	ничем не	4	1
747	то эти	1	1
748	что несмотря	2	1
749	что число	1	1
750	и легкость	1	1
751	и оно	1	1
752	ее на	1	1
753	а следовательно	1	1
754	в связи	3	1
755	вызывает новые	1	1
756	виде в	1	1
757	так называемых	1	1
758	начиная с	1	1
759	его народом	2	1
760	по одному	3	1
761	общего с	2	1
762	одну общую	1	1
763	в данном	3	1
764	что за	2	1
765	его собственной	4	1
766	всех других	2	1
767	быть если	1	1
768	смысле этого	1	1
769	в тех	3	1
770	и там	1	1
771	когда же	1	1
772	с тех	1	1
773	ко всему	2	1
774	да и	1	1
775	новых открытий	2	1
776	из сил	1	1
777	многих других	2	1
778	в следующее	1	1
779	как две	2	1
780	взглядов на	1	1
781	их было	1	1
782	стремятся к	1	1
783	выше что	2	1
784	того будет	1	1
785	сих пор	8	1
786	умственной жизни	1	1
787	все это	11	1
788	в так	1	1
789	и таким	1	1
790	ни для	2	1
791	что касается	6	1
792	но для	2	1
793	вполне отрешиться	1	1
794	говорить что	3	1
795	все упомянутые	2	1
796	к пониманию	1	1
797	не имея	1	1
798	потому не	1	1
799	которые должны	1	1
800	на задний	1	1
801	не подлежит	3	1
802	тождественно с	1	1
803	том виде	2	1
804	на известное	1	1
805	ее и	3	1
806	как эта	1	1
807	в эту	2	1
808	пришлось бы	2	1
809	мысль на	1	1
810	будто бы	1	1
811	которой мы	2	1
812	есть продукт	1	1
813	психологической точки	1	1
814	пришла к	1	1
815	давно уже	2	1
816	даже при	1	1
817	над собою	1	1
818	менее в	1	1
819	всех тех	2	1
820	в психологии	3	1
821	между ними	2	1
822	необходимое условие	1	1
823	не говоря	1	1
824	же будет	1	1
825	совершенно не	3	1
826	нет но	1	1
827	не замечать	1	1
828	всем этом	1	1
829	быть признана	2	1
830	в голову	1	1
831	это было	1	1
832	нас не	1	1
833	к этому	5	1
834	этой точки	1	1
835	они не	2	1
