N	2gram	Ircho_Kome_1	Myshleni
262	которое мы	1	2
263	согласно которой	1	2
264	по мнению	1	2
265	и у	3	2
266	в данной	1	2
267	представить себе	1	2
268	у него	3	2
269	которые могут	1	2
270	только на	1	2
271	в каком	1	2
272	а с	1	2
273	прежде всего	5	2
274	отвлеченных понятий	1	2
275	все более	3	2
276	включается в	1	2
277	в данном	1	2
278	что это	1	2
279	тому как	1	2
280	а потом	1	2
281	даже в	3	2
282	в начале	3	2
283	для развития	1	2
284	рассматривать как	1	2
285	мы найдем	2	2
286	а в	6	2
287	следующем виде	1	2
288	нам не	1	2
289	в свою	2	2
290	не знает	1	2
291	это в	1	2
292	в таком	1	2
293	том числе	1	2
294	они не	1	2
295	и наиболее	1	1
296	переходит к	1	1
297	первые шаги	2	1
298	на самом	1	1
299	он может	1	1
300	тех же	2	1
301	и внешних	1	1
302	и естественное	1	1
303	по которым	4	1
304	на две	2	1
305	и больше	1	1
306	в зависимости	1	1
307	последние два	1	1
308	уже по	1	1
309	и людей	2	1
310	из всех	2	1
311	а как	1	1
312	который в	2	1
313	самые разнообразные	1	1
314	том насколько	2	1
315	с глаголом	2	1
316	мы не	3	1
317	не делает	1	1
318	вопрос о	3	1
319	время от	4	1
320	время как	4	1
321	совпадает с	1	1
322	говорить о	1	1
323	что иное	1	1
324	ему в	1	1
325	об использовании	1	1
326	всю вторую	1	1
327	собой в	1	1
328	иное как	1	1
329	ответа на	1	1
330	быть в	1	1
331	к целому	1	1
332	бы то	2	1
333	во всех	1	1
334	и подобно	1	1
335	как правило	3	1
336	совсем не	2	1
337	не входит	1	1
338	не все	1	1
339	если в	1	1
340	по отношению	3	1
341	друг от	1	1
342	чтобы потом	1	1
343	относится к	2	1
344	причине что	1	1
345	независимо от	2	1
346	что именно	1	1
347	что касается	2	1
348	однако не	1	1
349	с понятием	1	1
350	можно сделать	3	1
351	и хотя	2	1
352	в этот	1	1
353	следует рассмотреть	1	1
354	то в	1	1
355	тенденции к	1	1
356	меньшей мере	2	1
357	представляет его	1	1
358	чуть ли	1	1
359	бы не	1	1
360	только два	1	1
361	в древних	1	1
362	что к	2	1
363	только один	2	1
364	что одна	1	1
365	связанные с	2	1
366	и простой	1	1
367	он не	3	1
368	в первой	2	1
369	систему его	1	1
370	практически он	1	1
371	не могли	1	1
372	и по	6	1
373	что она	1	1
374	но все	1	1
375	то ни	2	1
376	главным образом	3	1
377	они должны	1	1
378	поэтому мы	2	1
379	является конечно	1	1
380	на этой	1	1
381	с целью	1	1
382	известно что	4	1
383	должен был	1	1
384	и находит	1	1
385	для них	2	1
386	этот раз	1	1
387	о которых	5	1
388	простой причине	1	1
389	которой он	1	1
390	это обстоятельство	1	1
391	по той	1	1
392	нас не	1	1
393	по сообщению	2	1
394	почти не	2	1
395	представление о	1	1
396	он дает	1	1
397	в которых	1	1
398	не представляется	1	1
399	предположение и	1	1
400	должны были	8	1
401	в основном	1	1
402	в одном	8	1
403	свет на	1	1
404	но он	2	1
405	тем не	2	1
406	доказывает что	1	1
407	и таким	2	1
408	по себе	1	1
409	это особенно	1	1
410	относительно которых	1	1
411	с развитием	1	1
412	вплоть до	1	1
413	и другое	1	1
414	самого начала	1	1
415	в то	10	1
416	означает что	1	1
417	благодаря своей	1	1
418	что их	1	1
419	и притом	2	1
420	на него	4	1
421	с и	1	1
422	взглядами на	1	1
423	сталкиваемся с	1	1
424	казалось бы	3	1
425	ничего не	3	1
426	больше чем	1	1
427	именно с	1	1
428	борьба между	1	1
429	и после	1	1
430	убедиться в	1	1
431	с достаточной	2	1
432	так например	1	1
433	свидетельствуют о	1	1
434	до того	1	1
435	или лучше	1	1
436	у нас	3	1
437	действует в	1	1
438	уже о	2	1
439	сомневаться в	1	1
440	решающая роль	1	1
441	всего в	3	1
442	той простой	1	1
443	и другим	1	1
444	его с	1	1
445	которым в	1	1
446	и iv	1	1
447	в поле	1	1
448	слова с	1	1
449	для себя	2	1
450	на вопрос	1	1
451	и толстой	1	1
452	совершенно исключительное	1	1
453	от друга	1	1
454	и абстрактные	1	1
455	еще более	1	1
456	вывод что	2	1
457	как один	1	1
458	говоря уже	2	1
459	то время	5	1
460	в себя	2	1
461	с самого	1	1
462	говорили что	1	1
463	так в	4	1
464	в дальнейшем	1	1
465	до самого	2	1
466	и сам	3	1
467	мог бы	2	1
468	своему происхождению	1	1
469	еще и	2	1
470	наше внимание	1	1
471	нам сейчас	1	1
472	для этого	2	1
473	образом в	2	1
474	из других	2	1
475	находится в	2	1
476	связанное с	1	1
477	о нем	1	1
478	в глаза	1	1
479	одного из	6	1
480	после того	3	1
481	все его	1	1
482	связанной с	1	1
483	на ее	1	1
484	ее от	1	1
485	стоящих перед	1	1
486	нуждается в	1	1
487	в форме	2	1
488	даже для	1	1
489	также в	2	1
490	и следовательно	1	1
491	если это	1	1
492	представляют как	1	1
493	указывает что	2	1
494	думаю что	1	1
495	которые возникли	1	1
496	что только	1	1
497	дело с	1	1
498	образом все	1	1
499	по времени	1	1
500	начало в	1	1
501	этот факт	1	1
502	самых отвлеченных	1	1
503	и ее	3	1
504	состоит не	1	1
505	вопрос об	1	1
506	на уровень	1	1
507	человеческого мышления	1	1
508	оказывается в	1	1
509	которому он	1	1
510	указания на	2	1
511	же из	1	1
512	наиболее яркого	1	1
513	каким образом	1	1
514	я думаю	1	1
515	при первом	1	1
516	мы знаем	2	1
517	в конце	6	1
518	составных частей	1	1
519	как раз	3	1
520	перед ними	1	1
521	в других	2	1
522	даже и	1	1
523	из двух	1	1
524	к совершенно	1	1
525	и даже	5	1
526	на уровне	1	1
527	даже не	2	1
528	быть даже	2	1
529	до сих	2	1
530	как у	1	1
531	здесь в	3	1
532	по своим	1	1
533	все равно	1	1
534	на чем	1	1
535	на которые	2	1
536	элементов и	1	1
537	к более	1	1
538	естественно что	1	1
539	то и	2	1
540	на которых	1	1
541	если даже	1	1
542	его как	1	1
543	долгое время	1	1
544	по другому	1	1
545	имеет свои	1	1
546	нет никаких	1	1
547	наталкивается на	1	1
548	и потому	1	1
549	или по	2	1
550	образом создается	1	1
551	из которых	2	1
552	подойти к	1	1
553	о чем	1	1
554	предположить что	1	1
555	если оно	1	1
556	в течение	3	1
557	дает нам	1	1
558	эти слова	1	1
559	в тех	3	1
560	думается что	1	1
561	два основных	1	1
562	содержащихся в	1	1
563	критики и	1	1
564	в состоянии	2	1
565	еще к	1	1
566	и формы	2	1
567	что из	1	1
568	но прежде	1	1
569	сих пор	2	1
570	но это	2	1
571	все это	5	1
572	при всем	2	1
573	в полном	1	1
574	еще одна	1	1
575	не достигает	1	1
576	уже на	1	1
577	к конкретному	1	1
578	или в	2	1
579	и одновременно	3	1
580	хотя и	3	1
581	у них	1	1
582	конце концов	4	1
583	зрения в	1	1
584	с ним	1	1
585	ни было	2	1
586	же в	4	1
587	стороны при	1	1
588	отношении к	1	1
589	себе никакого	1	1
590	путем и	1	1
591	что сила	1	1
592	в период	2	1
593	но если	1	1
594	не говоря	2	1
595	но чем	1	1
596	обычно не	1	1
597	не что	1	1
598	отношению к	3	1
599	из своей	2	1
600	время не	1	1
601	которым они	1	1
602	ее в	2	1
603	в своих	2	1
604	то оно	1	1
605	по поводу	4	1
606	в роли	1	1
