N	2gram	Tiupa_Hudo_1	Psycholo
103	тому что	2	4
104	одна из	2	4
105	у нас	1	4
106	к тому	4	4
107	те же	1	4
108	со стороны	2	4
109	прежде всего	4	4
110	между тем	4	4
111	один из	2	4
112	как это	5	4
113	этого слова	2	4
114	с этой	1	4
115	и о	3	4
116	искусства как	3	4
117	в результате	1	4
118	в этих	3	4
119	в искусстве	7	4
120	и другие	2	4
121	в своих	1	4
122	художественном произведении	1	3
123	например в	3	3
124	это и	1	3
125	на деле	3	3
126	той же	1	3
127	из которых	1	3
128	себе а	1	3
129	но не	11	3
130	конечном счете	5	3
131	в художественном	4	3
132	в своем	2	3
133	хотя и	3	3
134	и к	3	3
135	но в	7	3
136	в произведении	3	3
137	у каждого	1	3
138	в этой	2	3
139	тому же	1	3
140	состоит в	16	3
141	в силу	1	3
142	и по	2	3
143	в каждом	1	3
144	не будет	2	3
145	в слове	3	3
146	в своей	5	3
147	представить себе	1	3
148	в отличие	7	3
149	точно так	1	3
150	все то	1	3
151	не могут	1	3
152	когда мы	1	3
153	не есть	1	3
154	и это	2	3
155	но только	1	3
156	что все	1	3
157	только при	1	3
158	в собственном	1	3
159	роль в	1	3
160	так и	11	3
161	но мы	1	3
162	он не	4	3
163	в конечном	5	3
164	нуждается в	1	3
165	эстетическое переживание	1	3
166	в частности	13	3
167	дело с	1	3
168	который в	2	3
169	или его	1	3
170	мышления и	1	3
171	слова в	2	3
172	в конце	1	3
173	точек зрения	1	3
174	не было	1	3
175	же точно	1	3
176	могут служить	2	3
177	в одной	1	3
178	из его	1	3
179	евгении онегине	1	3
180	каждой из	1	3
181	и другими	1	3
182	произведении искусства	2	3
183	от всех	1	3
184	жизни и	1	3
185	все что	1	3
186	в таком	1	3
187	ту же	1	2
188	таком случае	1	2
189	того же	2	2
190	и то	4	2
191	и без	1	2
192	идет о	1	2
193	есть не	1	2
194	как мы	1	2
195	этом не	1	2
196	человека и	1	2
197	это отношение	3	2
198	в чем	2	2
199	только то	1	2
200	в область	1	2
201	на основе	2	2
202	но как	2	2
203	а только	4	2
204	искусство в	1	2
205	отношение к	5	2
206	или иное	1	2
207	что они	1	2
208	сама по	2	2
209	как говорит	3	2
210	как к	2	2
211	к числу	1	2
212	более или	5	2
213	в себя	2	2
214	к чему	1	2
215	действия и	1	2
216	бы и	1	2
217	представляет собой	10	2
218	есть для	1	2
219	то я	1	2
220	в известном	1	2
221	в нем	5	2
222	из виду	2	2
223	или иных	2	2
224	себя смысл	1	2
225	русском языке	1	2
226	произведения с	1	2
227	не дает	1	2
228	его в	2	2
229	а чем-то	1	2
230	на почве	3	2
231	этом смысле	3	2
232	и тем	2	2
233	в них	2	2
234	он же	1	2
235	далеко не	2	2
236	не всегда	1	2
237	нигде не	1	2
238	к значению	1	2
239	или менее	5	2
240	что такое	1	2
241	в такой	1	2
242	с точки	3	2
243	теми же	1	2
244	тем не	3	2
245	их в	3	2
246	том и	2	2
247	том же	1	2
248	даже в	3	2
249	не менее	3	2
250	тем самым	4	2
251	из нас	1	2
252	в центр	1	2
253	в основе	4	2
254	без остатка	2	2
255	принадлежат к	1	2
256	казалось бы	1	2
257	в русском	1	2
258	тех или	2	2
259	и теперь	1	2
260	что речь	1	2
261	же самое	1	2
262	на это	1	2
263	и поэтому	1	2
264	отношений и	1	2
265	то или	1	2
266	приводит к	5	2
267	том случае	1	2
268	с ним	2	2
269	в настоящее	1	2
270	означает что	1	2
271	и здесь	1	2
272	настоящее время	1	2
273	делает то	1	2
274	но и	10	2
275	случае не	2	2
276	в евгении	1	2
277	этих двух	2	2
278	не мыслью	1	2
279	тем или	1	2
280	области искусства	2	2
281	я думаю	2	2
282	в другой	1	2
283	наконец в	1	2
284	к нему	3	2
285	всякое произведение	1	2
286	тот же	1	2
287	его чувства	1	2
288	и потому	2	2
289	никак нельзя	1	2
290	бы ни	1	2
291	по этому	1	2
292	в качестве	24	2
293	из которого	4	2
294	уже не	4	2
295	в поэзии	1	2
296	в жизни	2	2
297	чем-то другим	1	2
298	из них	1	2
299	ту или	1	2
300	одно из	2	2
301	в одном	2	2
302	к ним	1	2
303	не составляет	1	2
304	как раз	3	2
305	основу этого	1	2
306	в каком	2	2
307	себя и	2	2
308	что для	1	2
309	говорит о	1	2
310	и составляет	3	2
311	не означает	1	2
312	не быть	1	2
313	о чем	2	2
314	в связи	1	2
315	нимало не	1	2
316	к жизни	2	2
317	искусства но	3	2
318	им с	1	2
319	чувства и	1	2
320	отличается от	2	2
321	точно и	1	2
322	одного и	2	2
323	и состоит	3	2
324	и может	1	2
325	не существует	1	2
326	и от	1	2
327	об искусстве	1	2
328	тот кто	2	2
329	или иным	3	2
330	от него	1	2
331	бы в	1	2
332	и как	3	2
333	на один	1	2
334	имеет место	2	2
335	что даже	1	2
336	из этого	2	2
337	только о	2	2
338	изобразительных искусств	1	2
339	имеет в	1	2
340	по поводу	1	2
341	и наиболее	1	1
342	говоря о	3	1
343	для построения	1	1
344	к нашему	2	1
345	он показывает	1	1
346	от литературной	1	1
347	области литературы	1	1
348	в первом	1	1
349	по преимуществу	2	1
350	и больше	2	1
351	едва ли	1	1
352	сцепление составлено	1	1
353	он уже	1	1
354	только другим	1	1
355	содержания в	1	1
356	говоря и	2	1
357	именно к	1	1
358	искусства этот	1	1
359	не была	1	1
360	у искусства	1	1
361	однако этот	1	1
362	но она	2	1
363	что иное	1	1
364	принадлежит к	3	1
365	в полной	1	1
366	я не	2	1
367	и ее	3	1
368	которое в	1	1
369	свою очередь	2	1
370	который может	1	1
371	собой в	1	1
372	еще не	3	1
373	необходимая для	1	1
374	и на	2	1
375	собой эстетическое	1	1
376	время в	1	1
377	бы то	1	1
378	служит для	1	1
379	с его	6	1
380	во всех	3	1
381	тем как	1	1
382	такого что	1	1
383	для искусства	2	1
384	по своему	2	1
385	выбора или	1	1
386	нельзя а	1	1
387	коем случае	2	1
388	в сторону	2	1
389	одном и	1	1
390	при условии	2	1
391	тогда как	13	1
392	за пределы	2	1
393	к автору	1	1
394	мере в	1	1
395	если на	1	1
396	в известной	1	1
397	перед нами	1	1
398	звук в	1	1
399	могли бы	1	1
400	как уже	2	1
401	обычно говорят	1	1
402	и свою	1	1
403	каждого читателя	1	1
404	при чтении	2	1
405	или иную	1	1
406	вещи но	1	1
407	то в	2	1
408	привести к	1	1
409	всякое понимание	1	1
410	этих моментов	1	1
411	объединяет вокруг	1	1
412	восприятия как	1	1
413	что автор	1	1
414	это тот	1	1
415	с их	2	1
416	отношение между	1	1
417	и создается	1	1
418	образы действия	1	1
419	во многих	1	1
420	и те	1	1
421	всей его	2	1
422	вследствие этого	1	1
423	одно и	3	1
424	на его	1	1
425	образ его	1	1
426	к искусству	1	1
427	не следует	4	1
428	в статье	1	1
429	время и	1	1
430	между субъективной	2	1
431	вокруг себя	1	1
432	могут оказаться	2	1
433	поведение в	2	1
434	в понимании	1	1
435	он должен	3	1
436	ни было	1	1
437	составлено не	1	1
438	основе своей	1	1
439	словом или	1	1
440	является не	1	1
441	заключает в	1	1
442	не бывает	1	1
443	введение в	1	1
444	могла бы	2	1
445	а затем	1	1
446	в мире	21	1
447	об этом	2	1
448	произведением искусства	1	1
449	переживаний если	1	1
450	полной мере	1	1
451	времени и	2	1
452	а как	1	1
453	же сцепление	1	1
454	это не	2	1
455	но их	3	1
456	свести к	1	1
457	чаще всего	1	1
458	включая в	1	1
459	эстетическая реакция	1	1
460	самые различные	1	1
461	эта система	1	1
462	автору и	1	1
463	этим и	1	1
464	человек имеет	1	1
465	как сказано	1	1
466	для себя	2	1
467	ведет к	1	1
468	воспринимающего субъекта	1	1
469	значения этого	1	1
470	автора и	3	1
471	обратимся к	1	1
472	и того	2	1
473	или к	1	1
474	и становится	1	1
475	места в	1	1
476	для него	4	1
477	но если	1	1
478	связь со	1	1
479	предполагает его	1	1
480	теории литературы	2	1
481	что говорит	1	1
482	это своеобразие	1	1
483	той мере	1	1
484	субъективной и	1	1
485	образом и	2	1
486	существования или	1	1
487	и более	2	1
488	искусства по	1	1
489	не могли	1	1
490	однако в	4	1
491	с такими	1	1
492	и наоборот	1	1
493	зрения и	1	1
494	случае мы	1	1
495	нас к	1	1
496	с которой	1	1
497	произведения это	1	1
498	между людьми	1	1
499	ее специальной	1	1
500	словам и	1	1
501	в таких	1	1
502	виду что	1	1
503	дело не	2	1
504	дело в	1	1
505	к изучению	1	1
506	бытия и	1	1
507	материала в	2	1
508	эстетических отношений	4	1
509	та или	1	1
510	однако если	2	1
511	словами описывая	1	1
512	на котором	1	1
513	только и	1	1
514	имеем дело	2	1
515	не принадлежат	2	1
516	эстетический объект	4	1
517	посредственно словами	1	1
518	своей природе	2	1
519	той самой	1	1
520	дело обстоит	1	1
521	связи с	1	1
522	не принадлежит	2	1
523	не ее	1	1
524	и делает	1	1
525	только отдельные	1	1
526	основой художественного	1	1
527	перед ним	1	1
528	этот закон	1	1
529	своеобразие искусства	1	1
530	и такие	1	1
531	ли не	1	1
532	его за	1	1
533	числе и	1	1
534	в стихотворении	3	1
535	себя только	1	1
536	в поле	1	1
537	а можно	1	1
538	подход к	1	1
539	оно не	1	1
540	как система	2	1
541	же и	1	1
542	мысль о	1	1
543	от обычного	1	1
544	зрения не	1	1
545	ею же	1	1
546	в пределах	3	1
547	что может	2	1
548	как содержание	1	1
549	на нее	1	1
550	здесь как	1	1
551	того и	1	1
552	произведения является	1	1
553	можно только	1	1
554	что от	1	1
555	но у	1	1
556	строго говоря	1	1
557	быть может	1	1
558	собой с	1	1
559	воображения не	1	1
560	и объективной	1	1
561	выразить основу	1	1
562	быть или	1	1
563	в коем	2	1
564	мире в	1	1
565	не дай	1	1
566	сводится к	7	1
567	этого сцепления	1	1
568	именно потому	1	1
569	произведения как	3	1
570	в состав	6	1
571	определенным образом	2	1
572	в драматическом	1	1
573	обращается к	1	1
574	как ее	1	1
575	в глаза	2	1
576	состоит что	1	1
577	в поэтической	1	1
578	можно сказать	5	1
579	в различных	1	1
580	а также	5	1
581	может не	1	1
582	только посредственно	1	1
583	в значительной	1	1
584	и многих	1	1
585	как у	1	1
586	части и	1	1
587	или иная	1	1
588	говорить об	1	1
589	во втором	4	1
590	во всей	3	1
591	как художественное	2	1
592	ее можно	1	1
593	человека как	1	1
594	и существенно	2	1
595	и мир	1	1
596	чему нельзя	1	1
597	говорит в	2	1
598	для установления	1	1
599	известном смысле	1	1
600	они хотят	1	1
601	но с	1	1
602	лирическое стихотворение	1	1
603	есть процесс	1	1
604	обе эти	1	1
605	художественного восприятия	4	1
606	чем это	2	1
607	для субъекта	1	1
608	и развитием	1	1
609	одной из	2	1
610	вступить в	1	1
611	и предполагает	1	1
612	том или	1	1
613	должен быть	1	1
614	чего-то другого	1	1
615	простой и	1	1
616	образа в	1	1
617	иное как	1	1
618	без этого	1	1
619	во внешней	1	1
620	а напротив	1	1
621	где образ	1	1
622	которых можно	1	1
623	если в	1	1
624	состоит чтобы	1	1
625	но самое	1	1
626	речь в	1	1
627	за ним	1	1
628	мы находим	1	1
629	является именно	1	1
630	для меня	2	1
631	может служить	2	1
632	как такового	1	1
633	она пользуется	1	1
634	или ином	1	1
635	является непременным	1	1
636	но из	1	1
637	в особенности	1	1
638	жизни в	2	1
639	его мысли	1	1
640	для художника	1	1
641	непосредственно словами	1	1
642	искусством в	1	1
643	связаны с	1	1
644	сцепления непосредственно	1	1
645	действия положения	1	1
646	именно в	2	1
647	являются только	1	1
648	в свою	3	1
649	действующих лиц	1	1
650	на чем	1	1
651	еще и	1	1
652	такое же	1	1
653	а с	2	1
654	и др	2	1
655	в воображении	3	1
656	больше и	1	1
657	соответствии с	1	1
658	к более	2	1
659	и пр	1	1
660	полагал что	1	1
661	в рассказе	3	1
662	зависит от	1	1
663	своего рода	5	1
664	его как	1	1
665	из внутренне	1	1
666	одну из	1	1
667	была бы	3	1
668	и том	1	1
669	произведения искусства	4	1
670	как ни	1	1
671	искусства при	1	1
672	о себе	2	1
673	в центре	1	1
674	я уже	1	1
675	мы говорим	1	1
676	всем остальным	1	1
677	другу и	1	1
678	он говорит	1	1
679	может как	1	1
680	в художественных	1	1
681	искусства тем	1	1
682	в той	3	1
683	литературное произведение	1	1
684	в литературе	1	1
685	есть как	2	1
686	пушкина я	1	1
687	для понимания	2	1
688	и выразить	1	1
689	другие в	1	1
690	должно быть	1	1
691	дело здесь	1	1
692	в это	1	1
693	слова и	2	1
694	автором и	1	1
695	в любом	1	1
696	от окружающих	1	1
697	быть признано	1	1
698	к объекту	1	1
699	в условиях	1	1
700	мыслью я	1	1
701	и каждая	1	1
702	как любая	1	1
703	о его	1	1
704	слова так	1	1
705	в теорию	2	1
706	но для	1	1
707	над его	1	1
708	между собой	2	1
709	в более	1	1
710	однако оно	1	1
711	сколько бы	1	1
712	или в	2	1
713	истории литературы	2	1
714	стороны в	1	1
715	зрения в	1	1
716	же в	1	1
717	личности и	3	1
718	так с	1	1
719	целью и	1	1
720	такой установке	1	1
721	в широком	1	1
722	о своем	1	1
723	все художественные	1	1
724	между ними	4	1
725	из тех	2	1
726	как явление	1	1
727	в системе	2	1
728	и внутренне	1	1
729	в их	5	1
730	другим и	2	1
731	также в	1	1
732	с ними	1	1
733	все люди	1	1
734	своим произведением	1	1
735	одновременно и	1	1
736	изучению искусства	1	1
737	не что	1	1
738	и познавательного	1	1
739	описывая образы	1	1
740	анны карениной	2	1
741	в действительности	1	1
742	никто не	2	1
743	думаю а	1	1
744	но каждая	1	1
745	видим в	2	1
746	в роли	3	1
747	случае если	1	1
748	том числе	2	1
749	событий в	1	1
