N	2gram	Losev_Vlad_3	StatiiOP
275	и др	1	2
276	только к	2	2
277	говорит о	4	2
278	в некоторых	1	2
279	на этот	1	2
280	не на	2	2
281	ниже в	1	2
282	было для	1	2
283	мнение о	1	2
284	как говорит	2	2
285	если не	6	2
286	и вообще	3	2
287	и потому	10	2
288	как это	4	2
289	шесть лет	1	2
290	к своему	2	2
291	по своему	1	2
292	в данном	5	2
293	такого рода	4	2
294	в тех	1	2
295	по существу	4	2
296	сравнении с	2	2
297	том смысле	1	2
298	только о	3	2
299	с этой	2	2
300	ее в	3	2
301	в результате	4	2
302	а к	1	2
303	темы но	1	2
304	конечно и	1	2
305	только что	2	2
306	во время	1	2
307	которыми пользовался	1	2
308	ни было	1	2
309	сказать что	12	2
310	об истории	1	2
311	совершенно не	2	2
312	утверждать что	1	2
313	и другие	1	2
314	они не	1	2
315	а между	1	1
316	не иначе	2	1
317	совершенно новой	1	1
318	сам по	2	1
319	и то	9	1
320	это и	1	1
321	нет совсем	1	1
322	по преимуществу	2	1
323	а об	1	1
324	но важно	1	1
325	не имеют	2	1
326	для понимания	2	1
327	против него	1	1
328	решении вопроса	1	1
329	которыми он	1	1
330	из всех	1	1
331	в защиту	1	1
332	мы не	2	1
333	и неужели	1	1
334	есть нечто	1	1
335	два обстоятельства	1	1
336	в сущности	2	1
337	не вполне	2	1
338	на свою	1	1
339	в составе	1	1
340	при решении	1	1
341	их не	1	1
342	которое в	3	1
343	как не	2	1
344	так а	1	1
345	можно предполагать	2	1
346	при таких	2	1
347	в каждой	1	1
348	на последнем	1	1
349	еще не	4	1
350	зрения но	1	1
351	он сам	2	1
352	в последних	1	1
353	в чем	3	1
354	конечно это	1	1
355	других источников	1	1
356	истинный смысл	1	1
357	совсем не	5	1
358	а тем	2	1
359	но как	2	1
360	в сторону	2	1
361	себе и	2	1
362	тут же	5	1
363	не просто	10	1
364	себе отчет	3	1
365	никаких иллюзий	1	1
366	молодости как	1	1
367	отличаются от	1	1
368	от ума	1	1
369	в поисках	1	1
370	о зависимости	1	1
371	не хотел	1	1
372	о необходимости	3	1
373	если она	1	1
374	независимо от	3	1
375	чтобы можно	1	1
376	что касается	2	1
377	в творчестве	1	1
378	когда он	1	1
379	времени когда	1	1
380	говорит что	1	1
381	это просто	1	1
382	против такого	1	1
383	не очень	2	1
384	действительностью в	1	1
385	и последний	1	1
386	что слово	1	1
387	основана не	1	1
388	так или	2	1
389	из этих	3	1
390	с тех	1	1
391	с их	3	1
392	им в	1	1
393	не годится	1	1
394	иначе и	2	1
395	него даже	1	1
396	и если	7	1
397	но кажется	1	1
398	что она	2	1
399	а то	2	1
400	и найти	2	1
401	который сам	1	1
402	перестает быть	1	1
403	именно то	1	1
404	и еще	2	1
405	в первую	1	1
406	к одному	1	1
407	не как	2	1
408	на совершенно	1	1
409	мало того	1	1
410	но вместе	1	1
411	его от	1	1
412	пишет о	1	1
413	одно и	2	1
414	данной статьи	1	1
415	различие между	1	1
416	же касается	5	1
417	своего совершенства	1	1
418	об этой	2	1
419	те же	1	1
420	говорил об	1	1
421	была в	1	1
422	и поэтом	1	1
423	на этой	1	1
424	заключается в	1	1
425	первую очередь	1	1
426	ума и	1	1
427	отчет в	2	1
428	действительности в	1	1
429	который так	1	1
430	этом смысле	3	1
431	роль в	2	1
432	не стану	2	1
433	так называемую	1	1
434	и тем	3	1
435	против этой	1	1
436	для них	1	1
437	но уже	2	1
438	был напечатан	1	1
439	мы видели	3	1
440	отдавать себе	1	1
441	и такая	1	1
442	с такой	2	1
443	можно считать	5	1
444	такой же	4	1
445	еще раз	2	1
446	не пользовался	1	1
447	но я	1	1
448	которая становится	1	1
449	но если	5	1
450	во второй	1	1
451	от своего	1	1
452	и их	1	1
453	еще предстоит	1	1
454	можно найти	2	1
455	ли можно	2	1
456	то для	1	1
457	рядом других	1	1
458	что вся	1	1
459	место в	1	1
460	представление о	1	1
461	i с	3	1
462	оно стало	1	1
463	прочим и	1	1
464	сам же	2	1
465	данном отношении	1	1
466	не будем	1	1
467	это дело	1	1
468	внимании к	1	1
469	имел в	1	1
470	ноября года	1	1
471	иной раз	6	1
472	что есть	3	1
473	какие бы	1	1
474	можно ли	2	1
475	заимствовал у	1	1
476	она не	2	1
477	виду что	1	1
478	с теми	1	1
479	который был	2	1
480	одна из	1	1
481	него была	1	1
482	на него	2	1
483	тех пор	1	1
484	в основе	1	1
485	можно судить	1	1
486	нельзя ли	1	1
487	но только	2	1
488	для всего	1	1
489	несомненно является	2	1
490	не составляют	1	1
491	больше чем	2	1
492	и без	1	1
493	же время	2	1
494	замысла а	1	1
495	время к	1	1
496	существование и	1	1
497	предполагать что	1	1
498	не читал	1	1
499	вернее сказать	1	1
500	был чужд	1	1
501	таких условиях	2	1
502	как будто	1	1
503	ему это	1	1
504	на все	1	1
505	исходить из	1	1
506	и вместе	2	1
507	нет ни	2	1
508	не могут	2	1
509	и вполне	2	1
510	которого я	1	1
511	отдавая себе	1	1
512	его за	1	1
513	лет раньше	1	1
514	отличается от	3	1
515	что является	2	1
516	остановиться на	2	1
517	наконец что	1	1
518	он никогда	2	1
519	что при	1	1
520	как мы	8	1
521	что все	7	1
522	может совершенно	1	1
523	здесь не	3	1
524	не успел	2	1
525	без всякого	1	1
526	данном случае	2	1
527	в в	2	1
528	только при	4	1
529	нет стремления	1	1
530	то время	4	1
531	так в	1	1
532	имеет никакого	1	1
533	слова а	1	1
534	о тех	1	1
535	о самой	1	1
536	iii в	1	1
537	говорит на	1	1
538	можно было	5	1
539	не за	1	1
540	не так	3	1
541	не трудно	1	1
542	не с	4	1
543	и которые	1	1
544	с самим	1	1
545	здесь нет	2	1
546	найти в	2	1
547	она была	4	1
548	к тем	2	1
549	год до	1	1
550	разного рода	3	1
551	возможно что	1	1
552	и всякого	2	1
553	отрицать что	1	1
554	простых и	1	1
555	хотя это	1	1
556	говорит здесь	3	1
557	чтения о	3	1
558	создает никаких	1	1
559	настоящее время	3	1
560	входя в	1	1
561	одного из	1	1
562	с того	1	1
563	можно сказать	1	1
564	в форму	1	1
565	и во	1	1
566	на всех	1	1
567	те или	2	1
568	историческая справедливость	1	1
569	свою теорию	1	1
570	смысле не	1	1
571	или иначе	2	1
572	видели выше	2	1
573	эти два	1	1
574	нуждается в	1	1
575	борьбе с	1	1
576	но нельзя	3	1
577	от этих	1	1
578	у обоих	1	1
579	и об	1	1
580	статье о	1	1
581	говорит в	3	1
582	конце концов	5	1
583	ни к	2	1
584	один из	1	1
585	первому изданию	1	1
586	что только	1	1
587	всю свою	1	1
588	будто бы	1	1
589	напечатан в	1	1
590	он уже	2	1
591	который в	2	1
592	раз об	1	1
593	по мнению	4	1
594	здесь о	2	1
595	самом себе	1	1
596	в январе	1	1
597	это же	2	1
598	хотя у	1	1
599	не будет	6	1
600	кто хотел	1	1
601	конечно не	1	1
602	одна с	1	1
603	да еще	1	1
604	уже в	3	1
605	только на	5	1
606	был безусловно	1	1
607	такие слова	1	1
608	а это	1	1
609	от других	1	1
610	это обстоятельство	1	1
611	себе в	2	1
612	не находит	1	1
613	могло бы	2	1
614	у другого	1	1
615	точка зрения	1	1
616	не для	1	1
617	а в	7	1
618	не о	2	1
619	но что	2	1
620	у него	24	1
621	смысле слова	6	1
622	была воспринята	1	1
623	графине с	1	1
624	с соловьева	2	1
625	в руки	1	1
626	предисловие к	1	1
627	о каком	1	1
628	представляют собой	1	1
629	имеет значение	1	1
630	таком виде	1	1
631	востока и	1	1
632	даже не	3	1
633	был действительно	1	1
634	однако что	1	1
635	вполне самостоятельно	2	1
636	за пределы	3	1
637	что человек	1	1
638	не входя	1	1
639	не относится	1	1
640	в каких	2	1
641	к которому	1	1
642	бы эти	1	1
643	представляет собою	1	1
644	себя и	1	1
645	марта года	1	1
646	что для	1	1
647	каком смысле	1	1
648	церкви и	3	1
649	нужно сказать	1	1
650	то и	2	1
651	на которых	1	1
652	за год	1	1
653	мы и	2	1
654	с которым	1	1
655	в свете	1	1
656	не подлежит	1	1
657	конечно на	1	1
658	на эту	1	1
659	что из	1	1
660	и тут	3	1
661	в связи	3	1
662	было в	1	1
663	но оно	2	1
664	отзыв о	1	1
665	ни на	2	1
666	очень долго	1	1
667	на чем	1	1
668	сделать его	1	1
669	свете этой	1	1
670	общего с	2	1
671	форме в	1	1
672	п а	1	1
673	по своим	1	1
674	в изображении	2	1
675	если оно	4	1
676	пишет в	1	1
677	что же	9	1
678	очень важно	1	1
679	самого себя	2	1
680	да и	6	1
681	говоря уже	1	1
682	бы его	1	1
683	и такие	1	1
684	не создает	1	1
685	нам еще	1	1
686	внешнего мира	1	1
687	в контексте	1	1
688	ссылается на	1	1
689	говорить по	1	1
690	на пути	1	1
691	этом случае	1	1
692	февраля года	1	1
693	известном смысле	1	1
694	внимания на	2	1
695	но для	3	1
696	нисколько не	3	1
697	должны быть	1	1
698	которые были	2	1
699	при всем	2	1
700	на одной	2	1
701	в книге	2	1
702	в более	1	1
703	против тех	1	1
704	и для	3	1
705	которых он	2	1
706	ли в	1	1
707	уже на	1	1
708	внимание его	1	1
709	не существует	2	1
710	и от	6	1
711	котором он	1	1
712	его поэтому	1	1
713	в настоящее	3	1
714	бы даже	1	1
715	невозможна без	1	1
716	то не	2	1
717	для нас	5	1
718	и все	4	1
719	т iii	1	1
720	бы он	1	1
721	бы в	2	1
722	у которого	1	1
723	против того	1	1
724	все они	2	1
725	же в	3	1
726	в свою	1	1
727	входить в	1	1
728	к самому	1	1
729	была написана	1	1
730	мог не	1	1
731	между ними	1	1
732	не говоря	1	1
733	к графине	1	1
734	имеет ничего	2	1
735	нетрудно заметить	1	1
736	что многие	1	1
737	к его	2	1
738	но этот	1	1
739	является и	1	1
740	едва ли	11	1
741	с теоретической	1	1
742	в последнем	1	1
743	я это	1	1
744	из этого	2	1
745	в трех	1	1
746	не говорится	1	1
747	жизни и	1	1
748	но эти	1	1
749	заметить что	2	1
750	к этой	2	1
751	как результат	1	1
752	в своих	7	1
753	который не	1	1
754	в таком	3	1
755	точно так	4	1
756	все что	1	1
757	том числе	1	1
758	ничего общего	5	1
759	гораздо более	1	1
