N	2gram	Vinokur_Ku_3	Formalny
257	бы не	3	2
258	из этих	5	2
259	учение о	2	2
260	иным путем	1	2
261	е с	1	2
262	как он	2	2
263	что она	5	2
264	главным образом	2	2
265	всех этих	1	2
266	не значит	5	2
267	ведь не	1	2
268	не как	2	2
269	в россии	2	2
270	одной и	1	2
271	его от	1	2
272	на этом	2	2
273	лишь с	4	2
274	форма в	1	2
275	в основу	1	2
276	в чисто	1	2
277	на протяжении	2	2
278	этом смысле	1	2
279	между смыслом	1	2
280	он является	1	2
281	не понимают	2	2
282	поэтической структуры	1	2
283	для чего	1	2
284	друга в	1	2
285	такой же	2	2
286	в эту	1	2
287	таким же	1	2
288	бы к	1	2
289	то его	1	2
290	в отличие	2	2
291	важно не	1	2
292	к одной	1	2
293	это утверждение	1	2
294	друг другу	1	2
295	оказалось бы	1	2
296	однако в	2	2
297	даже в	1	2
298	в отношении	3	2
299	как о	3	2
300	дело не	2	2
301	правда в	1	2
302	как следует	1	2
303	и именно	3	2
304	проблема и	2	2
305	не могло	1	2
306	только не	1	2
307	слова как	2	2
308	ровно ничего	1	2
309	п в	3	2
310	тем не	9	2
311	нам важно	1	2
312	определенного жанра	1	2
313	общения и	1	2
314	в каком	3	2
315	из элементов	1	2
316	отличается от	2	2
317	ориентируясь на	1	2
318	как не	1	2
319	здесь не	2	2
320	то или	2	2
321	так в	2	2
322	был бы	3	2
323	можно только	1	2
324	это только	1	2
325	жанра в	1	2
326	для этого	6	2
327	ничего не	6	2
328	в самой	1	2
329	что каждый	1	2
330	и содержание	3	2
331	языке как	1	2
332	в языке	7	2
333	что и	6	2
334	и только	3	2
335	словесных масс	1	2
336	может иметь	3	2
337	когда говорят	1	2
338	но так	1	2
339	формы а	1	2
340	мы увидим	1	2
341	и действительно	3	2
342	поэтому и	1	2
343	в самое	1	2
344	именно на	2	2
345	самый смысл	3	2
346	не можем	1	2
347	ясной становится	2	2
348	языка как	4	2
349	является не	1	2
350	в данной	3	2
351	ту или	1	2
352	характерно что	1	2
353	о поэзии	4	2
354	говорить об	1	2
355	они будут	1	2
356	от того	5	2
357	и содержания	2	2
358	или иной	7	2
359	в области	14	2
360	и тех	1	2
361	в каких	1	2
362	и др	1	2
363	они знают	1	2
364	связано с	1	2
365	превращается в	1	2
366	а на	1	2
367	и самый	2	2
368	не об	1	2
369	отвлечении от	1	2
370	нет никаких	1	2
371	язык а	1	2
372	и иной	2	2
373	смысле этого	2	2
374	этого слова	4	2
375	но это	5	2
376	но для	3	2
377	она должна	1	2
378	от него	1	2
379	у них	1	2
380	с современностью	1	2
381	мы должны	3	2
382	в целях	1	2
383	к самому	1	2
384	одной из	1	2
385	слово в	3	2
386	но если	3	2
387	возможно лишь	1	2
388	история литературы	1	2
389	лишь тогда	1	2
390	именно потому	1	2
391	является и	2	2
392	в последнем	1	2
393	от души	1	2
394	к этому	1	2
395	полной силе	1	2
396	в таком	4	2
397	это понятие	1	2
398	который должен	1	1
399	я и	3	1
400	не иначе	1	1
401	то на	1	1
402	также что	2	1
403	новые способы	1	1
404	языка с	1	1
405	именно эта	1	1
406	в движение	1	1
407	таком случае	2	1
408	и через	2	1
409	сам по	3	1
410	и то	1	1
411	поэтической речи	1	1
412	материал поэзии	1	1
413	тех же	4	1
414	между двумя	1	1
415	в первом	5	1
416	не имеют	1	1
417	все те	2	1
418	собственном смысле	2	1
419	со своей	1	1
420	к созданию	1	1
421	от таких	1	1
422	есть не	3	1
423	бы уже	2	1
424	во-вторых с	1	1
425	мы имеем	2	1
426	или наоборот	1	1
427	уже что	2	1
428	этого нет	1	1
429	содержания в	2	1
430	способы выражения	1	1
431	во времени	1	1
432	нам в	1	1
433	которой может	1	1
434	и внутренние	1	1
435	тема не	2	1
436	в большом	1	1
437	из того	2	1
438	то это	3	1
439	конструктивного принципа	1	1
440	одного слова	1	1
441	п т	1	1
442	форм если	1	1
443	форм в	1	1
444	это возможно	1	1
445	это действительно	1	1
446	тем как	1	1
447	то слово	1	1
448	тот или	2	1
449	внутренняя форма	3	1
450	коем случае	1	1
451	а только	1	1
452	не входит	1	1
453	значение и	1	1
454	только тогда	4	1
455	к слову	1	1
456	оно тоже	1	1
457	грамматических возможностей	1	1
458	он пишет	2	1
459	не просто	2	1
460	значение имеет	1	1
461	этого единства	1	1
462	значение для	1	1
463	протекающий в	1	1
464	сама по	2	1
465	один и	2	1
466	конечно совершенно	1	1
467	с этим	1	1
468	языковым материалом	1	1
469	совершенно очевидно	1	1
470	что как	3	1
471	е она	1	1
472	в противном	1	1
473	кроме того	2	1
474	хотя и	5	1
475	в круг	1	1
476	то убедимся	1	1
477	не связаны	1	1
478	роль играет	1	1
479	или иную	1	1
480	и конечно	1	1
481	другой то	1	1
482	формальный метод	1	1
483	в нашем	7	1
484	то я	1	1
485	им в	1	1
486	и тот	2	1
487	имеем в	1	1
488	не могла	1	1
489	жива еще	1	1
490	и если	2	1
491	есть сложная	1	1
492	противном случае	1	1
493	он не	3	1
494	данного слова	1	1
495	из нашего	1	1
496	моменты которые	1	1
497	в принципе	1	1
498	не к	1	1
499	переходит от	1	1
500	приемы как	1	1
501	понимания и	1	1
502	по существу	3	1
503	материала не	1	1
504	дает и	1	1
505	в степени	1	1
506	очевидным что	1	1
507	смысле как	1	1
508	так например	1	1
509	или иных	1	1
510	а ведь	1	1
511	но все	2	1
512	исходя из	1	1
513	а вместе	1	1
514	форма у	1	1
515	в одну	1	1
516	он будет	2	1
517	так называемым	1	1
518	не будет	1	1
519	значение в	2	1
520	же касается	1	1
521	зрения на	3	1
522	к теме	1	1
523	сказать в	1	1
524	и обратно	1	1
525	того или	3	1
526	с другими	2	1
527	предмета а	1	1
528	отца и	1	1
529	быть не	2	1
530	приходит в	2	1
531	приемов которые	1	1
532	чаще всего	1	1
533	конкретности и	1	1
534	о которых	1	1
535	меняются и	1	1
536	с этой	3	1
537	двух направлениях	2	1
538	становится и	2	1
539	значит не	3	1
540	задачи и	1	1
541	чем в	2	1
542	оно вполне	1	1
543	цель всех	1	1
544	можно считать	1	1
545	форма и	3	1
546	должно быть	7	1
547	для своих	1	1
548	зрения ее	1	1
549	и того	2	1
550	который как	2	1
551	одного и	2	1
552	в первую	3	1
553	и при	2	1
554	построение и	1	1
555	с различными	1	1
556	уже собственно	1	1
557	в их	6	1
558	она в	1	1
559	могло бы	3	1
560	о языке	6	1
561	на место	1	1
562	каких приемов	1	1
563	и звук	1	1
564	и той	1	1
565	ни была	1	1
566	но он	1	1
567	основная предпосылка	1	1
568	бы о	1	1
569	мере в	1	1
570	в какую	1	1
571	не должна	1	1
572	как проблема	3	1
573	же мы	4	1
574	же такое	1	1
575	а отсюда	1	1
576	поэтического произведения	1	1
577	дня и	1	1
578	тем самым	4	1
579	при построении	1	1
580	меня не	1	1
581	того как	7	1
582	первая часть	1	1
583	на себе	1	1
584	к этим	1	1
585	на него	3	1
586	жизни из	1	1
587	структурные моменты	2	1
588	тогда и	1	1
589	когда они	1	1
590	но только	1	1
591	для всего	1	1
592	работы но	1	1
593	возможно и	1	1
594	очень плохо	2	1
595	учения о	4	1
596	которые и	3	1
597	признаки как	1	1
598	таким путем	1	1
599	говорить как	1	1
600	не состоит	1	1
601	такой случай	1	1
602	за исключением	1	1
603	то у	2	1
604	убедиться в	1	1
605	можно рассматривать	2	1
606	целом и	1	1
607	и делает	1	1
608	и самой	1	1
609	не потому	3	1
610	недаром ведь	1	1
611	в задачу	1	1
612	если он	1	1
613	и другой	1	1
614	той или	5	1
615	в наши	1	1
616	в технике	1	1
617	понять эту	1	1
618	свое значение	1	1
619	утверждать что	1	1
620	теории образа	1	1
621	можно и	1	1
622	но по	1	1
623	всего этого	3	1
624	эти последние	2	1
625	на основе	1	1
626	совершенно ясно	2	1
627	языка и	2	1
628	в собственном	1	1
629	последнее время	1	1
630	к внешней	1	1
631	на той	1	1
632	или для	1	1
633	такие стороны	1	1
634	не те	1	1
635	речи то	1	1
636	те случаи	1	1
637	и приеме	1	1
638	можно было	11	1
639	учение это	1	1
640	не с	2	1
641	его структуре	1	1
642	отсюда и	1	1
643	для него	1	1
644	с литературным	1	1
645	форма но	1	1
646	языковых форм	1	1
647	в коем	1	1
648	выходит за	1	1
649	во-первых с	1	1
650	связи со	1	1
651	содержание этого	1	1
652	и здесь	2	1
653	искусства и	1	1
654	и должно	5	1
655	и возможно	1	1
656	в действительной	1	1
657	язык и	2	1
658	но мы	2	1
659	противоположного характера	1	1
660	одного из	1	1
661	е о	1	1
662	и просто	1	1
663	не выходит	1	1
664	нас в	3	1
665	те или	1	1
666	и смыслом	1	1
667	есть литература	1	1
668	форм есть	1	1
669	путь к	2	1
670	которого оно	1	1
671	от них	1	1
672	а потому	2	1
673	материал не	1	1
674	повод к	1	1
675	нем как	1	1
676	того в	1	1
677	и писать	1	1
678	пределы формы	1	1
679	что бы	1	1
680	и иных	1	1
681	он создал	1	1
682	и стилистические	1	1
683	еще одним	1	1
684	в лучшем	1	1
685	не так	3	1
686	в современной	1	1
687	известно что	1	1
688	как например	2	1
689	быть и	1	1
690	понята как	1	1
691	но с	1	1
692	моменты в	2	1
693	в двух	2	1
694	мы видим	1	1
695	тот же	6	1
696	в поэтическом	1	1
697	именно о	1	1
698	языка на	1	1
699	деле ведь	1	1
700	о художественном	1	1
701	может оказаться	2	1
702	которое мы	1	1
703	и так	1	1
704	в данных	1	1
705	который в	1	1
706	одних и	1	1
707	понятие материала	1	1
708	случаи когда	2	1
709	это же	1	1
710	в общий	1	1
711	с одной	4	1
712	каком можно	1	1
713	в качестве	2	1
714	оказывается в	1	1
715	факт как	1	1
716	да еще	1	1
717	видеть что	1	1
718	вопроса о	3	1
719	то и	2	1
720	ни одного	2	1
721	его развитие	1	1
722	этого понятия	1	1
723	поэзии является	1	1
724	они пытаются	1	1
725	в нашей	4	1
726	же в	1	1
727	в начале	1	1
728	целого ряда	1	1
729	здесь же	1	1
730	а то	2	1
731	или даже	1	1
732	е на	2	1
733	за ним	1	1
734	помощью каких	1	1
735	конкретных условий	1	1
736	в особых	1	1
737	слова в	4	1
738	в одном	2	1
739	чтобы она	1	1
740	является именно	1	1
741	из контекста	1	1
742	с определенным	1	1
743	для меня	2	1
744	сочетание слов	1	1
745	и продолжает	1	1
746	дело и	1	1
747	в систему	1	1
748	и вместе	1	1
749	не противоречит	1	1
750	быть совершенно	2	1
751	и композиционные	1	1
752	на лингвистику	1	1
753	с общим	1	1
754	до сих	8	1
755	сюда же	1	1
756	именно в	3	1
757	а о	1	1
758	еще и	2	1
759	тематические и	1	1
760	ее целом	1	1
761	на ней	1	1
762	что для	1	1
763	не было	4	1
764	одной стороны	4	1
765	зависит от	1	1
766	а наоборот	1	1
767	и составляет	1	1
768	самое слово	1	1
769	его по	1	1
770	о чем	2	1
771	совершенно одинаково	1	1
772	значение могут	1	1
773	понятие о	2	1
774	теории но	1	1
775	нашей точки	1	1
776	пр и	1	1
777	или с	1	1
778	что мы	2	1
779	формы слова	1	1
780	наличности в	1	1
781	для этой	1	1
782	в речи	1	1
783	если это	2	1
784	с нашей	1	1
785	литература может	1	1
786	формы оно	1	1
787	в частности	2	1
788	им по	1	1
789	остается подвести	1	1
790	совершенно иное	1	1
791	к другой	2	1
792	дают повод	1	1
793	остается однако	1	1
794	условиями в	1	1
795	не кончаются	1	1
796	строгом смысле	1	1
797	это утверждает	1	1
798	в словах	1	1
799	е к	2	1
800	если эти	1	1
801	слов в	1	1
802	почему вообще	1	1
803	с рядом	1	1
804	этих форм	2	1
805	указывает что	2	1
806	дело здесь	1	1
807	в контексте	1	1
808	этом случае	4	1
809	и о	4	1
810	той мере	1	1
811	сих пор	8	1
812	только для	2	1
813	пришлось бы	1	1
814	один из	4	1
815	вообще все	1	1
816	материале и	2	1
817	тех или	1	1
818	каждой из	2	1
819	мы найдем	2	1
820	и часто	1	1
821	на форму	1	1
822	тем и	1	1
823	для индивидуального	1	1
824	с основными	1	1
825	она может	2	1
826	остается тем	1	1
827	этому понятию	1	1
828	о котором	1	1
829	об искусстве	1	1
830	является обязательным	1	1
831	это так	2	1
832	мы конечно	1	1
833	интерес к	1	1
834	еще более	2	1
835	не должен	1	1
836	вообще в	1	1
837	же к	1	1
838	все они	2	1
839	е когда	1	1
840	есть уже	1	1
841	лежит в	1	1
842	а в	5	1
843	отношении к	1	1
844	творится и	1	1
845	выбор слов	1	1
846	он понимает	1	1
847	е в	2	1
848	всецело определяется	1	1
849	лишь что	2	1
850	совершенно независимо	1	1
851	не знает	2	1
852	состоит из	1	1
853	на общий	1	1
854	понимается как	2	1
855	потому в	2	1
856	он дан	1	1
857	или иного	3	1
858	в кругу	2	1
859	становится очевидным	1	1
860	что под	1	1
861	в каком-то	1	1
862	и содержанием	1	1
863	как слово	2	1
864	это в	2	1
865	пушкин и	1	1
866	этой точки	1	1
867	том числе	2	1
