N	2gram	Bakhtin_fo_1	FransuaR
339	нашего анализа	1	2
340	которые были	1	2
341	например у	3	2
342	этот образ	2	2
343	носит и	1	2
344	или в	3	2
345	в результате	6	2
346	у них	2	2
347	и смысл	1	2
348	и как	10	2
349	с ним	2	2
350	почти ничего	1	2
351	нас не	1	2
352	во всяком	3	2
353	исторического человека	1	2
354	и наиболее	1	1
355	этого романа	4	1
356	отношения к	3	1
357	одним из	1	1
358	его раскрываются	1	1
359	до него	1	1
360	человека и	11	1
361	функции в	1	1
362	и через	1	1
363	как его	1	1
364	самом деле	1	1
365	в христианском	1	1
366	тех же	2	1
367	на античной	7	1
368	между двумя	6	1
369	уже указывали	4	1
370	ведь и	1	1
371	и время	2	1
372	по его	1	1
373	свой мир	1	1
374	а как	3	1
375	он характеризует	1	1
376	дается и	1	1
377	в первый	1	1
378	существу между	1	1
379	именно к	1	1
380	почти все	1	1
381	время как	5	1
382	принадлежит к	2	1
383	они были	2	1
384	конечно и	4	1
385	вставные новеллы	1	1
386	пространство и	1	1
387	переплетается с	1	1
388	о судьбе	1	1
389	всех сторон	1	1
390	это время	7	1
391	нем все	2	1
392	моменты как	2	1
393	он сам	1	1
394	первый план	1	1
395	себя а	1	1
396	не был	1	1
397	разобранных нами	1	1
398	в знаменитой	1	1
399	не без	2	1
400	романа не	2	1
401	эпизоды в	2	1
402	не знала	1	1
403	в ее	6	1
404	относятся и	1	1
405	но не	5	1
406	бы его	1	1
407	и указывает	1	1
408	шествия в	1	1
409	для других	4	1
410	значение и	3	1
411	свою жизнь	1	1
412	с совершенно	1	1
413	менее всего	1	1
414	в новом	1	1
415	себе и	3	1
416	отличие от	2	1
417	также необходимо	1	1
418	до наших	2	1
419	всего это	2	1
420	внешних и	1	1
421	в истории	2	1
422	в центре	2	1
423	что во	1	1
424	другой день	2	1
425	его на	2	1
426	к данному	1	1
427	родного дома	1	1
428	и нет	2	1
429	все же	6	1
430	однако не	1	1
431	и механический	1	1
432	нами в	1	1
433	не являются	2	1
434	в реальный	1	1
435	имеет в	2	1
436	увидим что	1	1
437	он на	1	1
438	человеческая жизнь	1	1
439	жизни есть	1	1
440	и этим	1	1
441	в самом	8	1
442	не приходится	1	1
443	время это	1	1
444	этот новый	1	1
445	тому же	2	1
446	тем лучше	1	1
447	в нашем	2	1
448	это тот	1	1
449	с их	2	1
450	и они	1	1
451	этот ряд	5	1
452	человеке и	1	1
453	но его	1	1
454	были связаны	1	1
455	но на	4	1
456	всей его	2	1
457	не могла	1	1
458	человек не	1	1
459	вследствие этого	3	1
460	связан со	1	1
461	все ее	3	1
462	не знающий	1	1
463	в первых	1	1
464	в античном	1	1
465	время и	4	1
466	о которой	1	1
467	чтобы они	4	1
468	в высшие	1	1
469	различные формы	1	1
470	священном писании	1	1
471	не как	2	1
472	что еще	1	1
473	движению в	1	1
474	бы вовсе	2	1
475	и которые	1	1
476	новое и	2	1
477	характер в	2	1
478	на совершенно	1	1
479	наконец самая	1	1
480	поэтому оно	2	1
481	которого и	1	1
482	здесь для	1	1
483	его от	2	1
484	этом мире	2	1
485	в основу	3	1
486	том же	2	1
487	в каждом	1	1
488	часть его	1	1
489	боги в	1	1
490	является время	1	1
491	в совершенно	1	1
492	среди тех	1	1
493	мировой литературе	2	1
494	из разновидностей	1	1
495	еще вернемся	1	1
496	уже знаем	1	1
497	мы почти	1	1
498	дали и	1	1
499	эта игра	1	1
500	эти моменты	3	1
501	данном случае	1	1
502	ведь в	1	1
503	здесь это	3	1
504	в жизни	6	1
505	в ином	1	1
506	дается здесь	1	1
507	по всему	1	1
508	для них	3	1
509	но уже	1	1
510	мне то	1	1
511	с тем	3	1
512	громадную роль	2	1
513	и уже	3	1
514	и путь	1	1
515	носят совершенно	1	1
516	все моменты	2	1
517	отмеченное нами	1	1
518	чем в	2	1
519	и некоторые	1	1
520	автора и	2	1
521	его образ	1	1
522	на первый	1	1
523	и при	1	1
524	лежат в	2	1
525	наших дней	1	1
526	этот реальный	1	1
527	всяком случае	1	1
528	в котором	4	1
529	эта жизнь	1	1
530	из которой	1	1
531	мы говорили	3	1
532	литературе мы	1	1
533	схождение в	1	1
534	должны были	1	1
535	умирает и	1	1
536	сны и	4	1
537	которые в	1	1
538	этой же	1	1
539	что было	3	1
540	речи в	2	1
541	в корне	1	1
542	уже сказали	2	1
543	времени а	1	1
544	указывали что	1	1
545	по себе	2	1
546	же мы	1	1
547	при помощи	1	1
548	начиная от	2	1
549	человека есть	1	1
550	части этого	1	1
551	но они	3	1
552	наконец основной	1	1
553	она не	1	1
554	иной раз	1	1
555	эпох в	1	1
556	самого начала	2	1
557	но связь	1	1
558	чрезвычайно распространены	1	1
559	человека были	1	1
560	в основе	5	1
561	и снова	1	1
562	весь роман	2	1
563	их значение	1	1
564	и оформилось	1	1
565	того и	2	1
566	те какие	1	1
567	и вещи	1	1
568	только и	5	1
569	правда в	1	1
570	или как	4	1
571	из древнейших	1	1
572	это отношение	1	1
573	все стороны	1	1
574	к концу	3	1
575	своей природе	1	1
576	его судьбу	1	1
577	по своей	1	1
578	это слово	1	1
579	связи с	6	1
580	благодаря своему	2	1
581	ее можно	1	1
582	человеческую жизнь	2	1
583	у нас	1	1
584	от их	1	1
585	начиная с	1	1
586	места для	1	1
587	конкретное и	1	1
588	не могут	3	1
589	которые считались	1	1
590	есть только	2	1
591	вошли в	1	1
592	в других	9	1
593	характер этой	1	1
594	здесь они	1	1
595	два момента	1	1
596	совершается это	1	1
597	смерти и	1	1
598	других античных	1	1
599	с такою	1	1
600	механический характер	1	1
601	затем коснемся	1	1
602	время он	1	1
603	как с	1	1
604	здесь еще	2	1
605	мы привели	1	1
606	на дыбе	1	1
607	и самое	1	1
608	элементы этого	1	1
609	определенного и	1	1
610	продажа в	1	1
611	здесь не	4	1
612	здесь также	2	1
613	они проходят	1	1
614	в буквальном	2	1
615	характер и	7	1
616	злых жен	2	1
617	и получает	1	1
618	во главе	1	1
619	так в	1	1
620	в дальнейшем	6	1
621	необходимо учесть	1	1
622	с собой	1	1
623	третьего в	1	1
624	времени и	10	1
625	у плутарха	1	1
626	в последующих	1	1
627	сколько-нибудь существенных	1	1
628	историческом времени	1	1
629	века эта	1	1
630	об этом	2	1
631	нашей эры	2	1
632	образом в	1	1
633	но здесь	1	1
634	в таком	3	1
635	тем чем	1	1
636	часто и	2	1
637	тех кто	1	1
638	в другом	1	1
639	но к	1	1
640	т.п в	1	1
641	в глаза	2	1
642	непосредственно переходит	1	1
643	упоминает о	1	1
644	его жизни	8	1
645	притом в	1	1
646	в различных	2	1
647	возвращается к	1	1
648	времени в	7	1
649	все в	1	1
650	и выражениях	1	1
651	образом все	1	1
652	мир и	2	1
653	этой идее	1	1
654	от них	1	1
655	комедии и	1	1
656	существенное влияние	1	1
657	переходит в	1	1
658	этот момент	1	1
659	в ряд	1	1
660	при изображении	1	1
661	с нами	1	1
662	природы и	2	1
663	существенную роль	2	1
664	наконец в	1	1
665	тот момент	1	1
666	на развитие	2	1
667	века и	1	1
668	также в	1	1
669	в ту	1	1
670	но она	2	1
671	у всех	1	1
672	о своих	1	1
673	в него	1	1
674	этом романе	2	1
675	этом моменте	1	1
676	этот вопрос	1	1
677	мы увидим	1	1
678	есть для	1	1
679	явления в	2	1
680	во всем	2	1
681	за другом	2	1
682	которой мы	1	1
683	жизнь с	2	1
684	ярко проявляется	1	1
685	целого и	1	1
686	еще и	2	1
687	очень много	1	1
688	и после	1	1
689	в литературу	1	1
690	он между	1	1
691	на которые	1	1
692	особенно благодаря	1	1
693	на несколько	1	1
694	герои в	2	1
695	типов но	1	1
696	себя в	1	1
697	так что	1	1
698	реальным путем	1	1
699	всех ее	1	1
700	если мы	2	1
701	друг за	2	1
702	чем они	1	1
703	кризиса и	2	1
704	освободиться и	1	1
705	этому вопросу	1	1
706	здесь же	1	1
707	в народной	1	1
708	во втором	2	1
709	почти полностью	1	1
710	или даже	1	1
711	его и	2	1
712	этого мира	4	1
713	нет места	1	1
714	одно из	3	1
715	характер но	2	1
716	очень характерно	2	1
717	ведь это	1	1
718	бы совершенно	2	1
719	то место	1	1
720	день после	1	1
721	к ним	2	1
722	него это	1	1
723	явлений в	1	1
724	привели здесь	1	1
725	время уже	1	1
726	дошедших до	1	1
727	ее на	1	1
728	по миру	1	1
729	само собой	2	1
730	также очень	2	1
731	уже совершенно	1	1
732	дошедшие до	1	1
733	и герои	1	1
734	брак и	1	1
735	но эти	1	1
736	и даже	2	1
737	о своей	2	1
738	как только	1	1
739	последнем счете	1	1
740	осмысления и	1	1
741	моменты и	1	1
742	все высшие	1	1
743	форм но	1	1
744	что человек	1	1
745	здесь в	2	1
746	тесно переплетается	1	1
747	и прежде	2	1
748	мы еще	3	1
749	в античной	1	1
750	еще обратимся	1	1
751	очень сложен	1	1
752	героя и	7	1
753	говорит о	1	1
754	притом не	1	1
755	и стал	2	1
756	и самый	1	1
757	более того	3	1
758	самое слово	1	1
759	на весь	1	1
760	для романа	1	1
761	один из	3	1
762	и видения	3	1
763	о чем	1	1
764	все последующие	1	1
765	разных местах	1	1
766	этим и	1	1
767	и силы	1	1
768	ближе к	1	1
769	эти особенности	2	1
770	мы находим	2	1
771	на фоне	3	1
772	но оно	2	1
773	свою судьбу	1	1
774	нет ничего	4	1
775	в частности	6	1
776	не были	2	1
777	все основные	1	1
778	обратимся в	1	1
779	подлежит конечно	1	1
780	эта идея	1	1
781	мы говорим	1	1
782	к себе	4	1
783	почти вовсе	2	1
784	положение героя	1	1
785	и верности	3	1
786	с людьми	1	1
787	ибо оно	1	1
788	к другому	2	1
789	это произведение	1	1
790	этого типа	5	1
791	эта форма	2	1
792	тесно связан	1	1
793	мы остановимся	1	1
794	прямое отношение	2	1
795	в тех	1	1
796	к образу	1	1
797	космоса из	1	1
798	и всей	2	1
799	из этой	1	1
800	смысле он	1	1
801	в остальном	1	1
802	пространстве его	1	1
803	нем как	1	1
804	и особый	1	1
805	как боги	1	1
806	мы сказали	1	1
807	бросается в	1	1
808	собою на	1	1
809	xiv и	1	1
810	и формы	1	1
811	слова и	2	1
812	в основном	5	1
813	характера в	2	1
814	не меняет	1	1
815	природу и	1	1
816	между прочим	1	1
817	имел в	1	1
818	в начале	3	1
819	из ряда	1	1
820	нужно особо	1	1
821	при всем	1	1
822	в одно	3	1
823	это уже	1	1
824	в мировой	2	1
825	элементы в	2	1
826	к будущему	1	1
827	где и	2	1
828	она может	1	1
829	романе и	4	1
830	человека на	1	1
831	такие моменты	3	1
832	превращение и	1	1
833	от него	1	1
834	лишь как	2	1
835	тем более	1	1
836	реальное время	1	1
837	материала с	1	1
838	метаморфозы в	6	1
839	от всего	1	1
840	находим в	1	1
841	в священном	1	1
842	вернемся в	1	1
843	по пути	1	1
844	сущности все	1	1
845	и внутренних	1	1
846	всеми его	3	1
847	свое значение	1	1
848	но эта	3	1
849	между ними	3	1
850	с ней	1	1
851	этого времени	2	1
852	не употребляется	1	1
853	сказать что	3	1
854	больших и	1	1
855	от всех	1	1
856	нет но	2	1
857	героя в	1	1
858	всех других	1	1
859	в последнем	1	1
860	самом человеке	3	1
861	что ты	1	1
862	демокрита и	1	1
863	в каком	2	1
864	ее в	2	1
865	в своих	1	1
866	они не	3	1
