N	2gram	Losev_Prob_5	FransuaR
177	отношение к	2	2
178	не просто	5	2
179	в одной	2	2
180	перед нами	1	2
181	имеем в	1	2
182	учение о	3	2
183	рассказ о	1	2
184	и вот	1	2
185	никому не	1	2
186	с начала	1	2
187	с этим	1	2
188	далеко не	4	2
189	мы имеем	2	2
190	числе и	1	2
191	не мог	4	2
192	том как	1	2
193	в следующем	1	2
194	своего рода	1	2
195	их в	1	2
196	на всю	1	2
197	дело в	2	2
198	и сама	2	2
199	все свои	1	2
200	индивидуальной души	1	2
201	на землю	7	2
202	глядя на	1	2
203	весь этот	1	2
204	этом отношении	1	2
205	в области	2	2
206	к тому	2	2
207	за что	4	2
208	должен быть	1	2
209	правда не	1	2
210	и образ	1	2
211	во вселенной	1	2
212	на другой	1	2
213	с самого	1	2
214	никогда не	7	2
215	здесь как	2	2
216	отсюда и	1	2
217	здесь нет	1	2
218	жизнь и	3	2
219	свое дело	1	2
220	а также	3	2
221	и оказывается	1	2
222	другими словами	1	2
223	будущее но	1	2
224	в значительной	2	2
225	вся эта	1	2
226	бы в	1	2
227	не видел	1	2
228	еще более	3	2
229	все время	3	2
230	в литературе	1	2
231	того что	3	2
232	содержится в	1	2
233	тот же	3	2
234	одной из	1	2
235	во времени	1	2
236	и ее	1	2
237	со всеми	2	2
238	для всех	1	2
239	уже не	6	2
240	в большинстве	1	2
241	только на	1	2
242	же в	3	2
243	свидетельствует о	2	2
244	большинстве случаев	1	2
245	и других	1	2
246	дает ему	2	2
247	отношению к	2	2
248	здесь только	1	2
249	именно в	3	2
250	и др	1	2
251	а на	1	2
252	он только	1	2
253	до конца	1	2
254	а не	5	2
255	власти и	2	2
256	и судьба	1	2
257	в связи	7	2
258	из которых	1	2
259	в человеке	1	2
260	в данном	2	2
261	в первой	2	2
262	которые были	1	2
263	этот образ	2	2
264	на небе	2	2
265	которое он	1	2
266	или в	4	2
267	в результате	7	2
268	о котором	3	2
269	в силах	1	2
270	у них	1	2
271	и как	6	2
272	с ним	3	2
273	ни было	1	2
274	в заключение	2	2
275	нас не	3	2
276	во всяком	2	2
277	и наиболее	2	1
278	отношения к	1	1
279	он считает	2	1
280	человека и	4	1
281	как его	1	1
282	в такой	1	1
283	сам по	1	1
284	самом деле	2	1
285	в христианском	1	1
286	тех же	1	1
287	это и	1	1
288	было то	1	1
289	характерное для	2	1
290	едва ли	4	1
291	по его	2	1
292	его не	2	1
293	смерть здесь	1	1
294	а как	1	1
295	время еще	1	1
296	всей земле	1	1
297	так чтобы	1	1
298	время как	3	1
299	что иное	3	1
300	а во-вторых	1	1
301	бы ни	1	1
302	типа мы	1	1
303	они были	1	1
304	но даже	4	1
305	ему в	1	1
306	космоса в	1	1
307	это время	2	1
308	он сам	3	1
309	этот текст	1	1
310	за это	5	1
311	иное как	3	1
312	ту эпоху	1	1
313	не был	1	1
314	жизни с	1	1
315	только после	1	1
316	не без	1	1
317	то мы	1	1
318	в ее	3	1
319	землю и	2	1
320	но не	7	1
321	значение и	2	1
322	свою жизнь	1	1
323	в iv	1	1
324	а он	1	1
325	в новом	1	1
326	самого образа	1	1
327	он пишет	2	1
328	земле в	1	1
329	в едином	1	1
330	своего сына	2	1
331	что они	3	1
332	что хотя	1	1
333	его на	2	1
334	что именно	2	1
335	и нет	2	1
336	все же	9	1
337	однако не	1	1
338	дается в	1	1
339	себе на	1	1
340	в небе	1	1
341	и воды	2	1
342	легенде о	1	1
343	и этим	1	1
344	он дал	1	1
345	в самом	5	1
346	истины и	1	1
347	время это	2	1
348	он в	3	1
349	тому же	1	1
350	бога в	2	1
351	в нашем	1	1
352	то обстоятельство	1	1
353	античной мифологии	2	1
354	и они	2	1
355	своем романе	1	1
356	говорят о	1	1
357	но на	1	1
358	всей его	1	1
359	виде того	1	1
360	по словам	2	1
361	в античном	5	1
362	а скорее	2	1
363	после этого	1	1
364	у древних	1	1
365	всем своем	2	1
366	в морях	1	1
367	радости что	1	1
368	не как	1	1
369	что еще	1	1
370	здесь говорится	2	1
371	том чтобы	1	1
372	этот космос	1	1
373	и которые	2	1
374	i в	1	1
375	которого и	2	1
376	по аналогии	1	1
377	не будет	2	1
378	где нет	1	1
379	но сначала	1	1
380	что выбор	1	1
381	говорить не	1	1
382	тело но	1	1
383	форму и	2	1
384	этом смысле	3	1
385	намека на	1	1
386	и тем	3	1
387	данном случае	2	1
388	и находит	1	1
389	по всему	2	1
390	для них	3	1
391	но уже	2	1
392	и освободить	1	1
393	к которым	1	1
394	бессмертие души	1	1
395	с тем	5	1
396	и полубоги	1	1
397	образ мой	1	1
398	говорится о	4	1
399	есть он	1	1
400	с такой	2	1
401	чем в	1	1
402	мудрым по	1	1
403	и некоторые	1	1
404	античной традиции	1	1
405	на первый	1	1
406	не так	4	1
407	языческих богов	2	1
408	и при	1	1
409	которую мы	1	1
410	и без	2	1
411	же это	1	1
412	эта тема	1	1
413	всяком случае	2	1
414	почти не	1	1
415	в котором	2	1
416	не удастся	1	1
417	вторая часть	2	1
418	представление о	2	1
419	и убивает	1	1
420	большей степени	1	1
421	литературе мы	1	1
422	что я	1	1
423	освобождение и	1	1
424	в силу	5	1
425	нельзя было	1	1
426	что было	1	1
427	доказывает что	2	1
428	радости и	1	1
429	по себе	2	1
430	даже в	1	1
431	же мы	1	1
432	при помощи	6	1
433	содержит в	1	1
434	и многих	1	1
435	перед собою	1	1
436	она не	1	1
437	иной раз	2	1
438	самого начала	1	1
439	мысли в	1	1
440	и отсюда	1	1
441	на котором	1	1
442	у кого	1	1
443	реальных вещей	1	1
444	на него	2	1
445	в тебе	1	1
446	из людей	1	1
447	что вы	1	1
448	и автор	1	1
449	для всего	1	1
450	не видели	1	1
451	преимущественно в	1	1
452	только и	3	1
453	правда в	1	1
454	по своей	2	1
455	так например	1	1
456	со своим	1	1
457	связи с	7	1
458	не принадлежит	1	1
459	он захватывает	1	1
460	уже и	2	1
461	и делает	2	1
462	но человек	1	1
463	образом здесь	1	1
464	у нас	7	1
465	не могут	2	1
466	он и	5	1
467	есть только	3	1
468	и всех	1	1
469	в других	3	1
470	его за	2	1
471	что его	3	1
472	кого не	1	1
473	прошлого в	1	1
474	и свое	2	1
475	как с	2	1
476	от которой	1	1
477	этот путь	1	1
478	ничего общего	1	1
479	некоторой степени	4	1
480	для всей	1	1
481	и самое	1	1
482	здесь изображается	2	1
483	и о	5	1
484	здесь не	7	1
485	в средневековой	1	1
486	своем произведении	1	1
487	над созданием	1	1
488	отвлечься от	1	1
489	в дальнейшем	7	1
490	и когда	1	1
491	которая определяет	1	1
492	здесь он	1	1
493	над человеком	1	1
494	времени и	1	1
495	эту идею	1	1
496	чем у	1	1
497	поэтому в	1	1
498	об этом	4	1
499	и смерть	1	1
500	в таком	2	1
501	является по	2	1
502	было не	1	1
503	которым следует	1	1
504	в другом	3	1
505	но к	1	1
506	и что	6	1
507	миф в	1	1
508	в глаза	2	1
509	упоминает о	5	1
510	его жизни	1	1
511	притом в	1	1
512	от своего	1	1
513	утверждает что	1	1
514	аналогии с	1	1
515	но только	3	1
516	возвращается к	1	1
517	времени в	1	1
518	образом мы	1	1
519	все в	3	1
520	доходит до	1	1
521	от них	2	1
522	этому поводу	2	1
523	этот момент	1	1
524	от одного	1	1
525	в другой	1	1
526	тот момент	1	1
527	с неба	3	1
528	человеческого рода	1	1
529	в ту	1	1
530	старого мира	1	1
531	становится универсальной	1	1
532	и об	1	1
533	и она	1	1
534	в него	1	1
535	находим и	2	1
536	отдельных черт	1	1
537	в двух	1	1
538	что только	2	1
539	вонзая в	1	1
540	уже упоминали	1	1
541	этот вопрос	1	1
542	мы увидим	1	1
543	ли он	2	1
544	огонь в	2	1
545	во всем	1	1
546	еще и	4	1
547	очень много	1	1
548	и после	3	1
549	который в	9	1
550	между тем	2	1
551	вопросами о	1	1
552	на которые	1	1
553	в теле	1	1
554	плодородия и	1	1
555	так что	11	1
556	и всякий	1	1
557	да еще	1	1
558	если мы	1	1
559	средневековой литературе	2	1
560	свои высшие	1	1
561	в виде	10	1
562	него и	1	1
563	освободиться и	1	1
564	что по	1	1
565	здесь же	1	1
566	во втором	2	1
567	рассказывает о	1	1
568	участие в	2	1
569	который как	1	1
570	нет места	1	1
571	не дошло	1	1
572	одно из	1	1
573	себе в	1	1
574	при рождении	1	1
575	нет никаких	1	1
576	но более	1	1
577	к ним	1	1
578	до некоторой	4	1
579	небе и	1	1
580	дошедших до	1	1
581	даже и	4	1
582	имеется у	1	1
583	и даже	14	1
584	и человека	2	1
585	о своей	1	1
586	и из	1	1
587	как только	1	1
588	как у	1	1
589	что человек	1	1
590	здесь в	2	1
591	человека а	2	1
592	этого символа	2	1
593	в античной	2	1
594	по всей	1	1
595	но о	1	1
596	героя и	1	1
597	говорит о	7	1
598	превращается в	1	1
599	и стал	1	1
600	и самый	1	1
601	в рассказе	1	1
602	однако и	1	1
603	так когда	1	1
604	один из	2	1
605	обстоятельство что	2	1
606	о чем	1	1
607	добавляет что	1	1
608	когда же	1	1
609	имеют свое	1	1
610	мы находим	7	1
611	на фоне	1	1
612	но оно	1	1
613	в частности	4	1
614	не были	1	1
615	все основные	1	1
616	с идеями	1	1
617	эта идея	2	1
618	как это	1	1
619	радости при	1	1
620	к себе	1	1
621	или по	1	1
622	новом свете	1	1
623	боги и	2	1
624	xix века	1	1
625	к другому	1	1
626	он говорит	2	1
627	видит в	3	1
628	этого типа	1	1
629	такого рода	2	1
630	поздней античности	1	1
631	в тех	1	1
632	космоса из	1	1
633	в мир	2	1
634	для человека	1	1
635	яркой форме	1	1
636	из этой	1	1
637	смысле он	1	1
638	но оказывается	1	1
639	бросается в	2	1
640	собою на	1	1
641	с этой	2	1
642	бога и	1	1
643	является для	1	1
644	только для	2	1
645	и таким	1	1
646	между прочим	1	1
647	в начале	3	1
648	огня он	1	1
649	свою роль	1	1
650	при всем	2	1
651	в одно	1	1
652	это уже	2	1
653	в мировой	1	1
654	от человека	1	1
655	или наконец	1	1
656	котором он	1	1
657	прогресс человечества	1	1
658	человека это	1	1
659	горация и	1	1
660	сатиру на	1	1
661	обращается к	1	1
662	от него	1	1
663	тело у	1	1
664	тем более	1	1
665	не должен	1	1
666	отношении не	1	1
667	и ученого	1	1
668	находим в	2	1
669	указывает на	3	1
670	по пути	1	1
671	в период	4	1
672	которое создает	1	1
673	свое значение	1	1
674	с ней	1	1
675	из тех	2	1
676	сказать что	9	1
677	то здесь	1	1
678	этот же	1	1
679	к его	1	1
680	таков этот	1	1
681	всех других	1	1
682	не что	3	1
683	из этого	4	1
684	в трех	2	1
685	заметить что	1	1
686	ее в	2	1
687	в своих	1	1
688	свое и	1	1
689	они не	2	1
690	которая не	1	1
