N	2gram	Losev_Dial_3	StatiiOP
301	хочу сказать	1	2
302	одно из	5	2
303	а то	1	2
304	допустим что	16	2
305	очевидно не	1	2
306	у него	2	2
307	в других	1	2
308	даже и	7	2
309	самого же	1	2
310	или иначе	2	2
311	еще и	2	2
312	превращается в	6	2
313	одной стороны	3	2
314	по крайней	5	2
315	который не	2	2
316	если не	3	2
317	нет никаких	2	2
318	ни на	3	2
319	и потому	2	2
320	нет ни	2	2
321	а если	3	2
322	по существу	2	2
323	я с	1	2
324	том смысле	1	2
325	и тогда	5	2
326	но для	2	2
327	о котором	1	2
328	то не	1	2
329	ни одного	1	2
330	зрения в	2	2
331	в этих	1	2
332	е в	4	2
333	что этот	2	2
334	несмотря на	2	2
335	не знает	3	2
336	в своих	2	2
337	в вопросе	2	1
338	даже более	1	1
339	этого в	1	1
340	чтобы не	1	1
341	неизвестно чем	1	1
342	свою личность	2	1
343	случае есть	1	1
344	но тогда	11	1
345	и есть	16	1
346	почти не	1	1
347	чего не	4	1
348	заключается именно	1	1
349	что эти	1	1
350	исходит из	2	1
351	всеми их	1	1
352	этого он	2	1
353	едва ли	1	1
354	какими бы	1	1
355	если к	1	1
356	в зависимости	2	1
357	и абсолютно	1	1
358	и этот	1	1
359	его не	2	1
360	на вещи	1	1
361	в лучшем	1	1
362	если я	2	1
363	существует что	1	1
364	так чтобы	2	1
365	как я	2	1
366	но даже	3	1
367	с нашими	1	1
368	зависимости от	3	1
369	д на	1	1
370	и самого	1	1
371	двух или	2	1
372	на нем	1	1
373	и на	3	1
374	же мере	1	1
375	на них	2	1
376	бы себе	1	1
377	бы то	2	1
378	с его	2	1
379	оно совершенно	1	1
380	но как	2	1
381	и никто	1	1
382	а только	1	1
383	только при	1	1
384	нет и	4	1
385	в свои	1	1
386	и таким	1	1
387	во что	4	1
388	в одной	3	1
389	стороны и	1	1
390	этой стороны	1	1
391	перед нами	3	1
392	кроме того	6	1
393	себе совершенно	2	1
394	хотя и	5	1
395	и понимания	2	1
396	я должен	4	1
397	я приведу	1	1
398	это тоже	1	1
399	и к	5	1
400	котором она	1	1
401	не приходится	1	1
402	то я	1	1
403	лучшем случае	1	1
404	так в	2	1
405	право на	1	1
406	бы только	2	1
407	от необходимости	1	1
408	быть оправданы	1	1
409	если он	1	1
410	на одну	1	1
411	не как	1	1
412	в корне	1	1
413	и вот	2	1
414	сказал что	1	1
415	у читателя	1	1
416	имеют право	1	1
417	приходим к	1	1
418	а разве	1	1
419	с фактами	1	1
420	находятся и	1	1
421	содержит в	1	1
422	с целью	1	1
423	время однако	1	1
424	это было	3	1
425	крайнем случае	2	1
426	известно что	1	1
427	и дает	1	1
428	всего прочего	5	1
429	в ином	1	1
430	только одно	2	1
431	в них	5	1
432	далеко не	1	1
433	показывает что	2	1
434	на основании	2	1
435	место и	1	1
436	во внимание	2	1
437	которой он	1	1
438	всегда и	1	1
439	понимает в	1	1
440	выйти за	3	1
441	эпохи с	1	1
442	действительно не	1	1
443	не больше	3	1
444	на себя	3	1
445	никаких признаков	1	1
446	от своего	2	1
447	и при	1	1
448	их места	1	1
449	будет в	1	1
450	а главное	1	1
451	что такое	21	1
452	и догматического	1	1
453	представить себе	1	1
454	нас не	1	1
455	мы приходим	1	1
456	не становится	1	1
457	разная степень	1	1
458	место в	1	1
459	них нет	1	1
460	оказывается что	1	1
461	от себя	4	1
462	вовсе еще	1	1
463	такой истории	1	1
464	одном из	1	1
465	иным как	1	1
466	что было	1	1
467	не его	1	1
468	и эти	2	1
469	действительно есть	2	1
470	на другую	1	1
471	чтобы она	2	1
472	обычно никем	1	1
473	быть не	2	1
474	бы быть	2	1
475	нет вообще	2	1
476	по себе	20	1
477	же мы	2	1
478	нас к	2	1
479	нет никакого	7	1
480	если и	1	1
481	потому не	1	1
482	но они	2	1
483	считает что	1	1
484	на котором	2	1
485	тогда когда	5	1
486	одна из	3	1
487	что их	2	1
488	в науке	1	1
489	и притом	5	1
490	почему я	2	1
491	я буду	1	1
492	в процессе	1	1
493	тогда и	2	1
494	и имеет	1	1
495	для кого	1	1
496	но только	4	1
497	наука и	1	1
498	казалось бы	1	1
499	того как	1	1
500	только и	2	1
501	отнестись к	1	1
502	они являются	1	1
503	и является	2	1
504	утверждали что	1	1
505	е не	4	1
506	уже и	3	1
507	так то	1	1
508	и делает	1	1
509	характерен для	1	1
510	фактов и	2	1
511	ну а	2	1
512	бы сказал	1	1
513	ни о	3	1
514	которых он	1	1
515	не могут	4	1
516	когда мы	2	1
517	приведу еще	1	1
518	отличается от	8	1
519	с полной	3	1
520	к тому	4	1
521	то ни	1	1
522	вещей в	1	1
523	как мы	2	1
524	и о	3	1
525	тогда о	1	1
526	в виду	7	1
527	и говорить	2	1
528	говоря уже	2	1
529	факты истории	1	1
530	не могу	1	1
531	не наука	3	1
532	последнее время	1	1
533	россии в	1	1
534	и говорит	1	1
535	же исторически	1	1
536	и этим	3	1
537	только то	1	1
538	нечто целое	1	1
539	и когда	2	1
540	то как	2	1
541	итак если	3	1
542	эти факты	3	1
543	было в	1	1
544	решительно противоречит	1	1
545	мог бы	1	1
546	во многом	1	1
547	почему же	2	1
548	на которую	1	1
549	она была	2	1
550	таком виде	1	1
551	можно только	4	1
552	разного рода	2	1
553	личности но	1	1
554	таких примеров	1	1
555	и напрасно	1	1
556	против этого	1	1
557	там в	1	1
558	вот это	3	1
559	о ней	2	1
560	быть ни	1	1
561	о нем	4	1
562	только так	1	1
563	зависеть от	1	1
564	но к	1	1
565	и та	1	1
566	указано что	2	1
567	история этих	1	1
568	утверждает что	3	1
569	скажу что	1	1
570	что его	5	1
571	можно сказать	1	1
572	и который	1	1
573	не просто	18	1
574	то тем	2	1
575	xvii в	1	1
576	чтобы получить	1	1
577	на факт	1	1
578	в кармане	2	1
579	в другой	1	1
580	и красоту	1	1
581	еще только	1	1
582	не зная	1	1
583	же можно	2	1
584	или нет	5	1
585	но тот	1	1
586	что только	1	1
587	тот же	1	1
588	всю свою	1	1
589	как нечто	1	1
590	те которые	1	1
591	история история	1	1
592	но то	2	1
593	об их	1	1
594	себя в	2	1
595	не имеют	2	1
596	уже не	5	1
597	если мы	1	1
598	всем его	1	1
599	этого понятия	1	1
600	чтобы он	1	1
601	каким образом	1	1
602	и обратно	1	1
603	был бы	1	1
604	не так	1	1
605	дает чрезвычайно	1	1
606	но вот	2	1
607	тогда он	1	1
608	ведь это	2	1
609	в одном	1	1
610	нечего сказать	1	1
611	сами по	3	1
612	никаких особых	1	1
613	к ним	1	1
614	не о	2	1
615	каждый из	1	1
616	и никогда	1	1
617	от того	4	1
618	в нечто	3	1
619	характерны для	1	1
620	указание на	1	1
621	необозримое количество	1	1
622	само собой	1	1
623	были бы	1	1
624	или иной	4	1
625	точек зрения	1	1
626	здесь в	1	1
627	с той	1	1
628	такое же	1	1
629	из таких	1	1
630	но о	2	1
631	или о	1	1
632	взглянули на	1	1
633	тут-то и	1	1
634	обратиться к	1	1
635	больше и	1	1
636	в некоторых	1	1
637	чтобы убедиться	1	1
638	не на	6	1
639	самое слово	1	1
640	вопросе о	2	1
641	о чем	1	1
642	еще до	1	1
643	в подобных	1	1
644	ближе к	1	1
645	не видит	1	1
646	но что	7	1
647	правильно и	1	1
648	невозможно установить	1	1
649	можно утверждать	2	1
650	вместе с	1	1
651	чтобы и	1	1
652	мы говорим	2	1
653	тот факт	1	1
654	конечно есть	1	1
655	того чем	1	1
656	что именно	3	1
657	лежать в	1	1
658	из которых	3	1
659	обратил внимание	1	1
660	не дают	1	1
661	в течение	1	1
662	я сейчас	1	1
663	и всей	1	1
664	для понимания	1	1
665	чтобы было	1	1
666	в это	1	1
667	и смерти	1	1
668	как например	2	1
669	при условии	3	1
670	в культуре	1	1
671	было видеть	1	1
672	самого и	1	1
673	сущности можно	1	1
674	говорить что	4	1
675	в обычных	1	1
676	указать на	1	1
677	бы говорить	1	1
678	факт что	1	1
679	имеет такое	1	1
680	в крайнем	2	1
681	и от	3	1
682	или в	2	1
683	но остается	1	1
684	и самому	1	1
685	которая в	1	1
686	тот кто	1	1
687	бы ему	1	1
688	себя самого	2	1
689	это может	1	1
690	но еще	2	1
691	той или	2	1
692	бы в	2	1
693	я хотел	1	1
694	но зато	1	1
695	ряд таких	1	1
696	которое должно	1	1
697	пусть в	1	1
698	уже давно	1	1
699	очень и	1	1
700	которым мы	1	1
701	одной из	1	1
702	слово в	2	1
703	не говоря	2	1
704	же будет	1	1
705	состоит из	1	1
706	уже говорить	1	1
707	совершенно серьезно	1	1
708	для каждой	1	1
709	внимания к	1	1
710	оно не	6	1
711	из этого	2	1
712	просто не	1	1
713	а может	1	1
714	основана на	1	1
715	как на	5	1
716	точно так	2	1
717	они не	2	1
718	смысле что	1	1
