N	2gram	Potebnia_M_1	FransuaR
624	от него	4	1
625	из себя	5	1
626	еще более	2	1
627	вопросом о	2	1
628	на других	1	1
629	а из	1	1
630	сказать несколько	1	1
631	стороны в	1	1
632	вслед за	1	1
633	должно вызывать	1	1
634	человека не	2	1
635	всех тех	1	1
636	ночи с	1	1
637	свое значение	1	1
638	слово в	1	1
639	в свою	4	1
640	что свобода	2	1
641	это убеждение	1	1
642	и при	3	1
643	речи и	10	1
644	что природа	2	1
645	истина в	1	1
646	жизни а	1	1
647	того на	1	1
648	не что	2	1
649	отношению к	13	1
650	из этого	2	1
651	только о	1	1
652	в виде	1	1
653	но ни	1	1
654	в таком	5	1
655	этой цели	2	1
656	во всяком	3	1
657	они не	1	1
658	ничего общего	2	1
