N	2gram	Bakhtin_Fr_4	Komedia
434	здесь также	1	1
435	время его	1	1
436	и от	1	1
437	дороге в	1	1
438	вино и	2	1
439	в себя	2	1
440	что у	3	1
441	те же	1	1
442	времени и	2	1
443	особенно в	3	1
444	к его	1	1
445	в которые	2	1
446	жизнь и	4	1
447	здесь снова	1	1
448	и всякого	1	1
449	с утра	1	1
450	тем чем	1	1
451	быть ни	1	1
452	два момента	2	1
453	того он	2	1
454	игр и	2	1
455	и та	1	1
456	интересным примером	1	1
457	в риме	1	1
458	не подозревая	1	1
459	все его	1	1
460	звучит так	1	1
461	там же	3	1
462	нас в	1	1
463	все на	1	1
464	то в	3	1
465	двух сторон	1	1
466	от них	1	1
467	этом и	1	1
468	примыкает к	1	1
469	не надо	1	1
470	в ту	2	1
471	в описании	1	1
472	где происходит	1	1
473	и она	1	1
474	для самого	1	1
475	затем появляется	1	1
476	развития но	1	1
477	что здесь	3	1
478	приготовления к	1	1
479	он стал	2	1
480	мы видим	3	1
481	сына в	1	1
482	только в	2	1
483	непосредственно из	1	1
484	лет спустя	1	1
485	спастись от	1	1
486	по этому	1	1
487	это же	2	1
488	образ как	1	1
489	со всеми	1	1
490	чтобы их	1	1
491	да чтобы	1	1
492	образов в	1	1
493	события и	1	1
494	с двумя	1	1
495	и у	2	1
496	только на	1	1
497	ни одного	1	1
498	друг за	1	1
499	жалуется на	1	1
500	каким образом	1	1
501	и других	3	1
502	к своим	1	1
503	там на	1	1
504	и их	3	1
505	в новом	2	1
506	руки и	4	1
507	войной и	1	1
508	с этими	1	1
509	вот с	1	1
510	как его	1	1
511	не случайно	3	1
512	в некоторых	1	1
513	образом что	1	1
514	происходит действие	2	1
515	текст этого	1	1
516	ней и	1	1
517	своему характеру	1	1
518	о своей	2	1
519	как сам	1	1
520	них в	1	1
521	чем он	1	1
522	этому времени	1	1
523	а с	1	1
524	мы еще	1	1
525	говорит о	1	1
526	в соответствии	1	1
527	превращается в	3	1
528	он только	1	1
529	был в	1	1
530	на которых	1	1
531	не на	2	1
532	с которым	1	1
533	в руках	1	1
534	в слове	2	1
535	мы остановимся	1	1
536	женскому полу	1	1
537	на время	1	1
538	приходит на	1	1
539	против нее	1	1
540	было в	2	1
541	мы находим	1	1
542	у лукиана	2	1
543	на фоне	1	1
544	этой же	3	1
545	человек в	1	1
546	в городе	1	1
547	эти слова	1	1
548	и потому	1	1
549	площади и	2	1
550	так мы	1	1
551	установления истины	1	1
552	с вавилонской	1	1
553	слишком много	1	1
554	в сборнике	1	1
555	лицом к	1	1
556	тому как	3	1
557	в тех	1	1
558	и там	1	1
559	когда же	2	1
560	да и	2	1
561	в первой	1	1
562	своего времени	3	1
563	на свете	2	1
564	того типа	1	1
565	еще раз	2	1
566	какие же	1	1
567	что из	2	1
568	можно сказать	1	1
569	известное нам	1	1
570	думают что	1	1
571	под названием	1	1
572	а мне	1	1
573	не знаем	1	1
574	с братом	1	1
575	или в	2	1
576	в другой	2	1
577	о котором	1	1
578	это как	1	1
579	чтобы понять	1	1
580	на первый	2	1
581	к счастью	1	1
582	последующих веков	1	1
583	для нас	1	1
584	или менее	3	1
585	у них	3	1
586	всякого рода	2	1
587	в этих	2	1
588	не должен	1	1
589	известными из	1	1
590	было принято	1	1
591	превратился в	1	1
592	все они	5	1
593	бы на	2	1
594	к лицу	1	1
595	к самому	1	1
596	жизни в	2	1
597	акта в	1	1
598	это касается	1	1
599	сказать что	5	1
600	но этот	2	1
601	пола в	1	1
602	почему он	1	1
603	этой сцены	2	1
604	самое что	1	1
605	жизнь в	1	1
606	жизни и	4	1
607	и эта	2	1
608	как на	2	1
609	том числе	3	1
610	они не	2	1
