N	3gram	Tiupa_Narr_1	Hudozhes
308	и слово шляпа	1	1
309	к исчезновению самой	1	1
310	не могла для	1	1
311	и вот я	1	1
312	в рассказе никто	1	1
313	что сама судьба	1	1
314	самой героини из	1	1
315	на печке и	1	1
316	такая скука бестактно	1	1
317	мысли словами как	1	1
318	нее то сердце	1	1
319	белый шпиц впервые	1	1
320	егора заглянуть в	1	1
321	добрый бабушка тоже	1	1
322	повествования герой еще	1	1
323	которое никак не	1	1
324	всем свете нет	1	1
325	умеет выразить мысли	1	1
326	номер к анне	1	1
327	причем глава построена	1	1
328	фыркала и как	1	1
329	от первого лица	1	1
330	случайные детали у	1	1
331	все было как	1	1
332	деревья белые-белые ребятки	1	1
333	эта их любовь	1	1
334	нею бежал белый	1	1
335	в отличие от	2	1
336	ним звуков издаваемых	1	1
337	чехов прибегает к	1	1
338	получение письма из	1	1
339	реплик принадлежащих очень	1	1
340	как василиса или	1	1
341	об этом в	1	1
342	чем это бездушное	1	1
343	так в первой	1	1
344	деле текст отправляемого	1	1
345	с была на	1	1
346	торопясь разглагольствует какой	1	1
347	как ефимья при	1	1
348	то и его	1	1
349	со словом пыль	1	1
350	гурова фиксируется на	1	1
351	со всадником на	1	1
352	где в частности	1	1
353	в рассказе оказывается	1	1
354	в цепочки создают	1	1
355	мелькнет на страницах	1	1
356	отметим что максимальное	1	1
357	восклицает как? как?	1	1
358	конструктивный принцип рассказа	1	1
359	на словах? поэтому	1	1
360	из воинского устава	1	1
361	заключает в себе	2	1
362	выражающим мысли молча	1	1
363	кипарисами имел совсем	1	1
364	а в речи	1	1
365	столе чернильница серая	1	1
366	из хора говорили	1	1
367	антоша чехонте не	1	1
368	ранее фразам пока	1	1
369	первые строки прочла	1	1
370	письма из деревни	1	1
371	и важнее человека	1	1
372	постепенное укрупнение плана	1	1
373	глава построена так	1	1
374	время выступает эскизом	1	1
375	говорить и нельзя	1	1
376	страницах рассказа в	1	1
377	облекается в молчание	1	1
378	как и все	1	1
379	и казарменная фразеология	1	1
380	и кругозора ибо	1	1
381	есть на самом	1	1
382	локализованном во времени	1	1
383	однако и слово	1	1
384	зайчики бегают дедушка	1	1
385	как будто даже	1	1
386	о жизни как	1	1
387	где-нибудь в белеве	1	1
388	как она есть	1	1
389	себя за голову	1	1
390	седину которой только	1	1
391	вот я стала	1	1
392	на столе чернильница	1	1
393	в павильоне у	1	1
394	столкновение реплик принадлежащих	1	1
395	приехавшего в город	1	1
396	город с была	1	1
397	имел совсем мертвый	1	1
398	что на набережной	1	1
399	святители-угодники там теперь	1	1
400	обнимая своего старшенького	1	1
401	это от бабушки	1	1
402	ответы на свои	1	1
403	впаяны в общий	1	1
404	всепроникающей авторской иронии	1	1
405	появляется несовместимый с	1	1
406	лица ранее представленные	1	1
407	привыкший тут тоже	1	1
408	появляются оба действующих	1	1
409	лишь примере в	1	1
410	красивые серые глаза	1	1
411	него сжалось и	1	1
412	в том случае	1	1
413	ефимья дрожащим голосом	1	1
414	и соответствующий ему	1	1
415	перед нами не	2	1
416	письмо которое никак	1	1
417	предназначила их друг	1	1
418	и столь случайные	1	1
419	любили друг друга	1	1
420	в устав дисциплинарных	1	1
421	плачущей василисы о	1	1
422	его имело бы	1	1
423	чеховская проза нередко	1	1
424	скучно ах пыль	1	1
425	словами как василиса	1	1
426	назначению утратившее способность	1	1
427	людей не имеющее	1	1
428	взбунтовавшийся гуров уже	1	1
429	внучат егор не	1	1
430	ее тонкую слабую	1	1
431	смеет произнести ни	1	1
432	вслед за поздравлением	1	1
433	крыши деревья белые-белые	1	1
434	в прозе чехова	2	1
435	толпы из хора	1	1
436	она не владеет	1	1
437	егор не слышит	1	1
438	какой есть враг	1	1
439	из хора говорящих	1	1
440	началом совет егора	1	1
441	и обнимая своего	1	1
442	главы повествователь сообщает	1	1
443	зрения внимание гурова	1	1
444	нерассказанный анекдот о	1	1
445	что выкинуть из	1	1
446	у него сжалось	2	1
447	его стала говорить	1	1
448	концовке фразы после	1	1
449	к двум продиктованным	1	1
450	заглянуть в устав	1	1
451	как правило не	1	1
452	точки зрения развития	1	1
453	набережной прошла молодая	1	1
454	двум продиктованным ранее	1	1
455	улицах вихрем носилась	1	1
456	объект новое лицо	1	1
457	перекликаясь друг с	1	1
458	военых постановлений о	1	1
459	детали у чехова	1	1
460	фразы после точки	1	1
461	повествователь сообщает на	1	1
462	а визит генерала	1	1
463	бабушка тоже добрая	1	1
464	это опять-таки готовое	1	1
465	главным объектом насмешливого	1	1
466	странице письма появляется	1	1
467	только объект новое	1	1
468	содержит в себе	1	1
469	коммуникативному назначению утратившее	1	1
470	в непонятный набор	1	1
471	обсуждают проблему внучат	1	1
472	человеческого я в	1	1
473	предыдущей главе уже	1	1
474	в смерти чиновника	1	1
475	в ней есть	1	1
476	несовместимый с его	1	1
477	при муже речь	1	1
478	ефимьи тоже особый	1	1
479	действующих лица ранее	1	1
480	именно этим вихрем	1	1
481	интерес гурова к	1	1
482	гуров в ответ	1	1
483	за поздравлением и	1	1
484	однако и столь	1	1
485	ближе дороже и	1	1
486	в зеркале в	1	1
487	в первом случае	3	1
488	с другом связываясь	1	1
489	враг иноземный и	1	1
490	глухой диалог в	1	1
491	этой связи к	1	1
492	дмитрий дмитрии гуров	1	1
493	кабинетов водолечебницы чтобы	1	1
494	нее было довольно	1	1
495	за авторским восклицанием	1	1
496	то сердце у	1	1
497	рассказе никто никого	1	1
498	произнести ни единого	1	1
499	другом связываясь в	1	1
500	маленький шедевр опубликованный	1	1
501	небесный а в	1	1
502	тихий добрый бабушка	1	1
503	бабушки от дедушки	1	1
504	старик со старухой	1	1
505	в первый раз	1	1
506	своего старшенького целуя	1	1
507	когда гуров взглянул	1	1
508	о человеке сохранившем	1	1
509	жалосливая и т	1	1
510	же мало отвечают	1	1
511	рассказа в гостиничном	1	1
512	визит генерала конструктивный	1	1
513	еще в ялте	1	1
514	плана в концовке	1	1
515	мы узнаем о	1	1
516	не сводится к	2	1
517	лишь дли того	1	1
518	нелепая чернильница своего	1	1
519	совсем мертвый вид	1	1
520	впервые в одном	1	1
521	этих деталей очевидна	1	1
522	никого не слушает	1	1
523	с его началом	1	1
524	закрытых друг для	1	1
525	стих совсем однако	1	1
526	петербургской газетой января	1	1
527	из наиболее зрелых	1	1
528	им она не	1	1
529	дедушки говорила она	1	1
530	более содержателен чем	1	1
531	годится в герои	1	1
532	себя где-нибудь в	1	1
533	событие не получение	1	1
534	после точки с	1	1
535	но совершенно глухое	1	1
536	казалось что сама	1	1
537	проза нередко использует	1	1
538	равнодушии к жизни	1	1
539	ему своей детскостью	1	1
540	театральным коридорам и	1	1
541	сергеевной в театре	1	1
542	словом пыль еще	1	1
543	в город с	2	1
544	настолько впаяны в	1	1
545	смысл но ведь	1	1
546	ощутимой но всепроникающей	1	1
547	пыль еще раз	1	1
548	как? хватая себя	1	1
549	только что словно	1	1
550	а приедет сюда	1	1
551	говорили что на	1	1
552	создают смыслы важные	1	1
553	которому чеховская проза	1	1
554	даже говорила флю-флю-флю	1	1
555	пыли со всадником	1	1
556	вещный интерес гурова	1	1
557	как и казарменная	1	1
558	и потому что	1	1
559	из толпы из	1	1
560	голову седину которой	1	1
561	в равной степени	2	1
562	интереса обособлен пока	1	1
563	абсурдное письмо которое	1	1
564	строк она залилась	1	1
565	поле зайчики бегают	1	1
566	здоровья на странице	1	1
567	стала говорить и	1	1
568	благостные причитания ефимьи	1	1
569	как срывало шляпы	1	1
570	к вечеру как	1	1
571	своему коммуникативному назначению	1	1
572	[...] а в	1	1
573	за голову седину	1	1
574	она или смеется	1	1
575	собачкой самый общий	1	1
576	кругозор и соответствующий	1	1
577	построена так словно	1	1
578	фиксируется на собачке	1	1
579	этих строк она	1	1
580	в качестве рождественского	1	1
581	диалог-разноголосица столкновение реплик	1	1
582	это бездушное флю-флю-флю	1	1
583	хора говорили субъектов	1	1
584	не личностный а	1	1
585	могла для нее	1	1
586	рассказа в целом	1	1
587	второй главы повествователь	1	1
588	что абсурдное письмо	1	1
589	скука бестактно острит	1	1
590	однако им она	1	1
591	навалило под крыши	1	1
592	знаем а анна	1	1
593	первого абзаца в	1	1
594	чтобы тотчас забыть	1	1
595	есть жалкое все-таки	1	1
596	к одному из	1	1
597	как раз ветер	1	1
598	звуков издаваемых жарящейся	1	1
599	выделение героя субъекта	1	1
600	старухой обсуждают проблему	1	1
601	еще можно встретиться	1	1
602	которую всякий может	1	1
603	здесь мнимое средство	1	1
604	д благостные причитания	1	1
605	газетой января г	1	1
606	довольно и этих	1	1
607	в аналогичной ситуации	1	1
608	слышит или не	1	1
609	голоса и кругозора	1	1
610	общий контекст что	1	1
611	желтенькая [...] а	1	1
612	бы именно этим	1	1
613	теперь на всем	1	1
614	диалог в сущности	1	1
615	это главным образом	1	1
616	чуждых голоса и	1	1
617	смыслы важные в	1	1
618	анекдотический диалог-разноголосица столкновение	1	1
619	на страницах рассказа	1	1
620	он уже не	1	1
621	василисой письма не	1	1
622	чернильница своего рода	1	1
623	носилась пыль срывало	1	1
624	личностный а объектный	1	1
625	совсем однако и	1	1
626	флю-флю-флю и в	1	1
627	пыль срывало шляпы	1	1
628	но ведь к	1	1
629	паре со словом	1	1
630	в нем не	1	1
631	свете нет ближе	1	1
632	кругозоров закрытых друг	1	1
633	и он понял	1	1
634	как очень близкие	1	1
635	не слышит их	1	1
636	гуров проживший в	1	1
637	из рассказа на	1	1
638	сжалось и он	1	1
639	прошла молодая дама	1	1
640	махоньких саночках и	1	1
641	не скучно а	1	1
642	еще и потому	1	1
643	пошлой дрянной женщиной	1	1
644	водолечебницы тоже глухой	1	1
645	выделился из хора	1	1
646	этом в следующей	1	1
647	у которого была	1	1
648	от бабушки от	1	1
649	добрая жалосливая и	1	1
650	утратившее способность соединять	1	1
651	несущественные с точки	1	1
652	ведь к вечеру	1	1
653	во всяком случае	2	1
654	вихрем носилась пыль	1	1
655	анекдот о человеке	1	1
656	в паре со	1	1
657	своей детскостью голос	1	1
658	дома с мезонином	1	1
659	две недели и	1	1
660	одна и та	1	1
661	в берете за	1	1
662	их любовь изменила	1	1
663	старшенького целуя его	1	1
664	у себя где-нибудь	1	1
665	головной болью в	1	1
666	чехова настолько впаяны	1	1
667	он и стал	1	1
668	письма появляется несовместимый	1	1
669	но потерявшем голову	1	1
670	субъектов праздного интереса	1	1
671	не только на	2	1
672	же время выступает	1	1
673	голос это от	1	1
674	чудаков детали несущественные	1	1
675	герои такого анекдота	1	1
676	соединять людей не	1	1
677	сущности в рассказе	1	1
678	глаза что-то в	1	1
679	лицами укрупнение плана	1	1
680	выразить мысли словами	1	1
681	и собачка желтенькая	1	1
682	совет егора заглянуть	1	1
683	не отделилась от	1	1
684	стала пошлой дрянной	1	1
685	вследствие того что	1	1
686	под крыши деревья	1	1
687	имело бы некоторый	1	1
688	иноземный и какой	1	1
689	при всей своей	1	1
690	что словно впервые	1	1
691	царь небесный а	1	1
692	впервые замечает в	1	1
693	отвечающее своему коммуникативному	1	1
694	особый кругозор и	1	1
695	восклицанием выражающим мысли	1	1
696	что-то в ней	1	1
697	тут тоже стал	1	1
698	тоже особый кругозор	1	1
699	в стороне от	1	1
700	объектом насмешливого наблюдения	1	1
701	лысенький на печке	1	1
702	понять плачет она	1	1
703	еще раз мелькнет	1	1
704	он ее тонкую	1	1
705	на улицах вихрем	1	1
706	это на словах?	1	1
707	деталей очевидна если	1	1
708	а анна сергеевна	1	1
709	героини из поля	1	1
710	я стала пошлой	1	1
711	бегают дедушка тихий	1	1
712	свининой которая шипела	1	1
713	отвечают реальной действительности	1	1
714	замечает а п	1	1
715	василисы о длинных	1	1
716	действительности как и	1	1
717	друг друга как	1	1
718	невысокого роста блондинка	1	1
719	вечеру как раз	1	1
720	печке и собачка	1	1
721	не слушает или	1	1
722	детали несущественные с	1	1
723	лицо дмитрий дмитрии	1	1
724	пока только объект	1	1
725	гурова приехавшего в	1	1
726	в данном случае	8	1
727	выкинуть из песни	1	1
728	укрупнение плана в	1	1
729	входит в жизнь	1	1
730	с мнением согласно	1	1
731	зрелого чеховского творчества	1	1
732	швейцаром водолечебницы тоже	1	1
733	анна сергеевна ходила	1	1
734	у него уже	1	1
735	анна сергеевна и	1	1
736	от пыли со	1	1
737	предугадывает последующее развитие	1	1
738	сергеевна и он	1	1
739	не выделился из	1	1
740	готовое жанровое слово	1	1
741	частности лишь дли	1	1
742	молча плачущей василисы	1	1
743	важные в другом	1	1
744	а три взаимно	1	1
745	какой ожидает нас	1	1
746	интересоваться новыми лицами	1	1
747	поскольку накануне весь	1	1
748	и нельзя было	1	1
749	никак не могло	1	1
750	состоит как раз	1	1
751	из деревни царица	1	1
752	теперь снегу навалило	1	1
753	чем иным как	2	1
754	для него теперь	1	1
755	субъекта интереса из	1	1
756	по себе а	1	1
757	небесная святители-угодники там	1	1
758	шпиц впервые в	1	1
759	анне сергеевне концовка	1	1
760	бы некоторый смысл	1	1
761	нее тревожно бьется	1	1
762	запятой приводит к	1	1
763	залилась слезами и	1	1
764	к такого рода	1	1
765	главе уже говорилось	1	1
766	а голова отбита	1	1
767	слово не отвечающее	1	1
768	провел с головной	1	1
769	чувствовали что эта	1	1
770	слабую шею красивые	1	1
771	от дедушки говорила	1	1
772	есть враг иноземный	1	1
773	происходит это главным	1	1
774	некоторый смысл но	1	1
775	письма однако им	1	1
776	и стал засыпать	1	1
777	чтобы создать ощущение	1	1
778	и они не	1	1
779	саночках и дедушка	1	1
780	с запятой приводит	1	1
781	обратимся в этой	1	1
782	то что мы	1	1
783	примере в начале	1	1
784	в общий контекст	1	1
785	ему не скучно	1	1
786	в свою очередь	2	1
787	в сущности в	1	1
788	носил ли шляпу	1	1
789	вспомнил он ее	1	1
790	новое лицо дмитрий	1	1
791	ходила в берете	1	1
792	речь здесь мнимое	1	1
793	на махоньких саночках	1	1
794	него пока что	1	1
795	город со своими	1	1
796	и пространстве появляются	1	1
797	в белеве или	1	1
798	ах скучно ах	1	1
799	три взаимно чуждых	1	1
800	и уж больше	1	1
801	сознания героя в	1	1
802	жизни как она	1	1
803	в ялте уже	1	1
804	слушает или не	1	1
805	сне какой ожидает	1	1
806	поля зрения внимание	1	1
807	взысканий это опять-таки	1	1
808	качестве рождественского поздравления	1	1
809	всякий может презирать	1	1
810	единого слова как	1	1
811	раз мелькнет на	1	1
812	или не смеет	1	1
813	вовсе излишней носил	1	1
814	глухое к двум	1	1
815	сергеевна ходила в	1	1
816	не вслушиваются в	1	1
817	проживший в ялте	1	1
818	взглянул на нее	1	1
819	она есть на	1	1
820	анны сергеевны и	1	1
821	времени и пространстве	6	1
822	менее выполняет эту	1	1
823	сохранившем шляпу но	1	1
824	не могло осуществить	1	1
825	во времени и	6	1
826	как по набережной	1	1
827	своими кипарисами имел	1	1
828	ефимьи столь же	1	1
829	а объектный вещный	1	1
830	приедет сюда ах	1	1
831	оба действующих лица	1	1
832	но в этом	1	1
833	она из деревни	1	1
834	в творческом наследии	1	1
835	назначении кабинетов водолечебницы	1	1
836	выполняет эту миссию	1	1
837	мнимое средство общения	1	1
838	не более содержателен	1	1
839	вслушиваются в непонятный	1	1
840	принадлежащих очень разным	1	1
841	анекдота поскольку накануне	1	1
842	издаваемых жарящейся свининой	1	1
843	ялте уже две	1	1
844	сергеевне тогда констатировать	1	1
845	говорила она из	1	1
846	ах пыль между	1	1
847	номере гурова приехавшего	1	1
848	обмен репликами со	1	1
849	частность как срывало	1	1
850	пор еще можно	1	1
851	разглагольствует какой есть	1	1
852	живого рассказа о	1	1
853	но все же	1	1
854	дмитрии гуров проживший	1	1
855	план повествования герой	1	1
856	шляпой а голова	1	1
857	согласно которому чеховская	1	1
858	внимание гурова фиксируется	1	1
859	по сути дела	1	1
860	оказывается глухонемое слово	1	1
861	изменила их обоих	1	1
862	с головной болью	1	1
863	на странице письма	1	1
864	свои вопросы то	1	1
865	поздравлением и пожеланием	1	1
866	шляпа в паре	1	1
867	было понять плачет	1	1
868	его началом совет	1	1
869	на лошади у	1	1
870	белые-белые ребятки на	1	1
871	на нее то	1	1
872	т д благостные	1	1
873	связываясь в цепочки	1	1
874	обособлен пока только	1	1
875	жалкое все-таки подумал	1	1
876	для друга [...]	1	1
877	письма не более	1	1
878	слова отождествление с	1	1
879	лиц сидя в	1	1
880	весь день провел	1	1
881	ни единого слова	1	1
882	абзаца в то	1	1
883	излишней носил ли	1	1
884	со старухой обсуждают	1	1
885	его обмен репликами	1	1
886	появилось новое лицо	1	1
887	всей первой половины	1	1
888	эта нелепая чернильница	1	1
889	совершенно глухое к	1	1
890	друг от друга	1	1
891	необязательность этих деталей	1	1
892	деревни царица небесная	1	1
893	далее за авторским	1	1
894	концовка первого абзаца	1	1
895	по набережной прошла	1	1
896	уж больше не	1	1
897	рука со шляпой	1	1
898	стал интересоваться новыми	1	1
899	главным образом благодаря	1	1
900	если бы не	1	1
901	мысли молча плачущей	1	1
902	миров тем не	1	1
903	внутренних миров тем	1	1
904	читателю раздельно постепенное	1	1
905	новое лицо дама	1	1
906	прочла первые строки	1	1
907	лицо дама с	1	1
908	не годится в	1	1
909	не умеет выразить	1	1
910	имеющее опоры в	1	1
911	в одном кадре	1	1
912	он восклицает как?	1	1
913	того чтобы создать	1	1
914	генерала конструктивный принцип	1	1
915	сообщает на улицах	1	1
916	самом деле текст	1	1
917	скучно а приедет	1	1
918	василиса или не	1	1
919	мы не знаем	1	1
920	понял ясно что	1	1
921	тоже добрая жалосливая	1	1
922	дороже и важнее	1	1
923	рассказ же о	1	1
924	нет ближе дороже	1	1
925	у себя в	1	1
926	дли того чтобы	1	1
927	остановимся на одном	1	1
928	фабулы перекликаясь друг	1	1
929	разным голосам встреча	1	1
930	не запоминает ответы	1	1
931	контекст что выкинуть	1	1
932	жанровое слово но	1	1
933	их как и	1	1
934	и фыркала и	1	1
935	но как выразить	1	1
936	сильно билось сердце	1	1
937	одном лишь примере	1	1
938	на одном лишь	1	1
939	и чувствовали что	1	1
940	с одной стороны	1	1
941	могло осуществить взаимодействие	1	1
942	пространстве появляются оба	1	1
943	еще не выделился	1	1
944	рода нерассказанный анекдот	1	1
945	замечает в зеркале	1	1
946	объектный вещный интерес	1	1
947	поднята рука со	1	1
948	серые глаза что-то	1	1
949	детскостью голос это	1	1
950	цепочки создают смыслы	1	1
951	героиня для него	1	1
952	все-таки подумал он	1	1
953	в концовке фразы	1	1
954	сюда ах скучно	1	1
955	в герои такого	1	1
956	друг с другом	1	1
957	любовь изменила их	1	1
958	ранее представленные читателю	1	1
959	холодных зимних ночах	1	1
960	вопросы то и	1	1
961	или жиздре и	1	1
962	в ответ на	1	1
963	тревожно бьется сердце	1	1
964	не только от	2	1
965	новыми лицами укрупнение	1	1
966	рассказе оказывается глухонемое	1	1
967	они не вслушиваются	1	1
968	запоминает ответы на	1	1
969	не знаем а	1	1
970	роста блондинка в	1	1
971	мнением согласно которому	1	1
972	что эта их	1	1
973	что для него	1	1
974	в гостиничном номере	1	1
975	со своими кипарисами	1	1
976	и дедушка лысенький	1	1
977	берете за нею	1	1
978	сменяется искусственным нарочитым	1	1
979	проблему внучат егор	1	1
980	хора говорящих героиня	1	1
981	блондинка в берете	1	1
982	молодая дама невысокого	1	1
