N	2gram	Bakhtin_Fr_2	Psycholo
108	что этот	1	4
109	что эта	1	4
110	одна из	4	4
111	из него	1	4
112	никогда не	5	4
113	больше чем	1	4
114	в самой	2	4
115	и совершенно	1	4
116	в виду	3	4
117	что и	1	4
118	только в	13	4
119	конечно не	1	4
120	у него	2	4
121	и даже	2	4
122	из которых	1	4
123	по своему	1	4
124	в течение	3	4
125	того что	1	4
126	и для	1	4
127	в свою	1	4
128	сказать что	6	4
129	ее в	2	4
130	в своих	4	4
131	должен быть	1	3
132	того же	1	3
133	и этот	1	3
134	из всех	1	3
135	и значение	2	3
136	на тему	1	3
137	что по	1	3
138	и к	4	3
139	но в	4	3
140	та же	2	3
141	из этих	5	3
142	первой половине	1	3
143	могла бы	1	3
144	что все	1	3
145	бы в	1	3
146	его в	1	3
147	рассказ в	1	3
148	ни в	3	3
149	в них	13	3
150	далеко не	3	3
151	действительно не	1	3
152	в один	1	3
153	со всей	1	3
154	в такой	1	3
155	мы говорили	1	3
156	место в	3	3
157	из области	1	3
158	бы не	1	3
159	с теми	1	3
160	в то	6	3
161	в плане	3	3
162	того как	2	3
163	к концу	1	3
164	смысл этой	1	3
165	на это	1	3
166	и о	4	3
167	и которые	1	3
168	он был	2	3
169	эти два	2	3
170	здесь не	2	3
171	тот же	5	3
172	уже говорили	5	3
173	к ним	1	3
174	тем что	4	3
175	ссылается на	2	3
176	что не	1	3
177	в стихах	1	3
178	как если	1	3
179	когда она	1	3
180	но это	2	3
181	все это	9	3
182	главным образом	1	3
183	одновременно и	1	3
184	к этому	1	3
185	как на	4	3
186	отношения к	4	2
187	например в	1	2
188	на самом	2	2
189	он может	1	2
190	по преимуществу	2	2
191	той же	1	2
192	здесь с	2	2
193	драмы и	1	2
194	на их	1	2
195	бы она	1	2
196	видели что	1	2
197	с самой	1	2
198	в общем	1	2
199	в истории	6	2
200	в одной	1	2
201	как к	2	2
202	более и	1	2
203	это был	2	2
204	целый ряд	2	2
205	и наконец	1	2
206	со своей	1	2
207	он в	1	2
208	думать что	2	2
209	нами в	1	2
210	не могла	1	2
211	всех этих	3	2
212	в силу	1	2
213	и вот	3	2
214	одной и	1	2
215	и по	1	2
216	так например	2	2
217	в нее	1	2
218	в совершенно	1	2
219	и дальше	1	2
220	автора и	2	2
221	в эту	5	2
222	места в	1	2
223	и ее	1	2
224	своего имени	1	2
225	должны были	1	2
226	и той	1	2
227	жанра и	1	2
228	совершенно иначе	1	2
229	образом и	1	2
230	но он	6	2
231	но они	3	2
232	и эти	2	2
233	есть именно	1	2
234	и более	4	2
235	их в	3	2
236	в этих	4	2
237	можем сказать	1	2
238	все более	1	2
239	ничего не	2	2
240	к ней	2	2
241	прибегать к	1	2
242	животных и	1	2
243	не могут	1	2
244	он видит	2	2
245	с ее	3	2
246	бы действительно	1	2
247	только то	2	2
248	одного из	2	2
249	для этого	1	2
250	с ним	4	2
251	и та	1	2
252	и который	1	2
253	и во	4	2
254	слов и	1	2
255	и следовательно	2	2
256	время играет	1	2
257	что здесь	1	2
258	и одновременно	1	2
259	что только	2	2
260	и часто	1	2
261	и действительно	1	2
262	должен был	2	2
263	наше время	1	2
264	все они	1	2
265	со всеми	2	2
266	в качестве	2	2
267	есть в	2	2
268	в виде	1	2
269	который как	1	2
270	одно из	1	2
271	для него	9	2
272	всяком случае	2	2
273	в конце	2	2
274	к первой	2	2
275	к самому	1	2
276	здесь в	6	2
277	как же	1	2
278	еще и	1	2
279	говорит о	1	2
280	до конца	2	2
281	на время	1	2
282	эти слова	1	2
283	стиле и	1	2
284	к себе	1	2
285	хотя бы	1	2
286	к своему	1	2
287	что за	1	2
288	есть только	1	2
289	это есть	1	2
290	о человеке	2	2
291	по существу	2	2
292	с этой	1	2
293	благодаря этому	4	2
294	своей жизни	1	2
295	соединение этих	1	2
296	о мире	7	2
297	в наше	1	2
298	развития и	1	2
299	не более	1	2
300	же в	3	2
301	так же	2	2
302	в лучшем	1	2
303	продолжают развивать	1	2
304	имеет место	1	2
305	из своей	2	2
306	и другие	2	2
307	во всяком	2	2
308	значения этого	1	1
309	говорили о	1	1
310	как известно	2	1
311	недаром называл	1	1
312	именно эта	1	1
313	с кем	1	1
314	и потому	5	1
315	дело вовсе	1	1
316	силы и	1	1
317	это и	2	1
318	перед смертью	2	1
319	относятся к	1	1
320	в кульминационный	1	1
321	и есть	1	1
322	сказано что	1	1
323	своего духа	1	1
324	и до	4	1
325	и служило	1	1
326	драмы в	1	1
327	в несколько	1	1
328	мы имеем	1	1
329	это совершенно	1	1
330	по величине	1	1
331	но никто	1	1
332	и момент	1	1
333	бы что	1	1
334	что уже	1	1
335	сущности это	1	1
336	это означает	1	1
337	он как	2	1
338	и стиль	1	1
339	но исключительно	1	1
340	и понимали	1	1
341	может нам	1	1
342	и он	1	1
343	в оправе	1	1
344	еще не	2	1
345	можно не	1	1
346	в чем	1	1
347	которое он	1	1
348	с его	5	1
349	и существенную	1	1
350	в знаменитой	1	1
351	значение которых	1	1
352	слишком много	1	1
353	но не	5	1
354	на основе	2	1
355	мы будем	1	1
356	единичный факт	1	1
357	именно на	2	1
358	присутствует в	1	1
359	эту природу	1	1
360	в комментариях	1	1
361	отношение к	8	1
362	один и	1	1
363	относится к	5	1
364	и вовсе	2	1
365	независимо от	1	1
366	романе в	1	1
367	все остальные	1	1
368	и где	1	1
369	тех случаях	1	1
370	еще больше	1	1
371	они дают	1	1
372	хотя и	2	1
373	что такова	1	1
374	есть на	1	1
375	для которого	3	1
376	в себя	6	1
377	очень много	2	1
378	таковы например	2	1
379	или во	1	1
380	то я	1	1
381	и тот	1	1
382	только один	1	1
383	этого образа	1	1
384	имеем в	2	1
385	и те	1	1
386	на его	2	1
387	заявляет что	1	1
388	игра с	1	1
389	когда все	1	1
390	и еще	2	1
391	них уже	1	1
392	в понимании	2	1
393	никакому сомнению	1	1
394	в корне	1	1
395	том чтобы	1	1
396	так часто	1	1
397	своего времени	2	1
398	подобно тому	2	1
399	образа и	1	1
400	но все	4	1
401	этом последнем	1	1
402	в одну	2	1
403	однако все	1	1
404	с соответствующим	1	1
405	а затем	3	1
406	вызвать у	1	1
407	значение в	4	1
408	только не	1	1
409	и с	6	1
410	на этой	2	1
411	того или	1	1
412	есть не	1	1
413	как особый	1	1
414	это не	1	1
415	деле в	1	1
416	в сложном	1	1
417	ней вовсе	1	1
418	в итоге	1	1
419	в жизни	4	1
420	кажется что	1	1
421	и рядом	1	1
422	для них	2	1
423	вводит в	1	1
424	самый характер	1	1
425	роли и	1	1
426	но вся	1	1
427	она и	1	1
428	нашего исследования	1	1
429	он и	1	1
430	о чем	3	1
431	уже у	1	1
432	еще раз	2	1
433	и становится	2	1
434	было не	1	1
435	его нельзя	1	1
436	именно он	1	1
437	за них	1	1
438	таким же	1	1
439	с историей	1	1
440	почти не	1	1
441	во времена	1	1
442	в их	2	1
443	то для	1	1
444	как простой	1	1
445	что вся	1	1
446	и сильное	1	1
447	трагедия не	1	1
448	оказывается что	1	1
449	стоит в	1	1
450	силу того	1	1
451	теми же	1	1
452	мы упоминали	1	1
453	была не	1	1
454	этот пасторальный	1	1
455	и почти	1	1
456	и вообще	3	1
457	всему остальному	1	1
458	даже в	3	1
459	и вся	1	1
460	а иногда	1	1
461	строя и	1	1
462	как о	1	1
463	считает что	1	1
464	то чего	1	1
465	на многих	1	1
466	дело в	1	1
467	здесь на	1	1
468	к этим	3	1
469	осел и	1	1
470	никакого исключения	1	1
471	и имеет	1	1
472	он мог	1	1
473	он с	1	1
474	именно с	1	1
475	или как	1	1
476	как она	1	1
477	мире и	3	1
478	момент победы	1	1
479	с новой	1	1
480	с таким	1	1
481	этом отношении	3	1
482	этих образов	2	1
483	построено на	1	1
484	одним из	2	1
485	такие же	1	1
486	мы встречаем	1	1
487	но напротив	1	1
488	этой истории	1	1
489	на костер	1	1
490	всего в	1	1
491	мотивов и	3	1
492	понять что	1	1
493	который утверждал	1	1
494	не есть	1	1
495	говорят на	1	1
496	предисловии к	1	1
497	значения и	1	1
498	то она	1	1
499	не удавалось	1	1
500	в собственном	3	1
501	характер и	4	1
502	знаем что	1	1
503	смерти в	1	1
504	говорили что	1	1
505	роль в	5	1
506	можно было	3	1
507	так и	6	1
508	автор ссылается	1	1
509	во все	2	1
510	подойти к	1	1
511	именно этот	1	1
512	по сравнению	2	1
513	понятно что	2	1
514	по мере	1	1
515	один человек	1	1
516	ней как	1	1
517	могла не	1	1
518	одном акте	1	1
519	говоря в	1	1
520	что самая	1	1
521	но этого	1	1
522	есть одновременно	1	1
523	кульминационный момент	1	1
524	второй половине	1	1
525	к действительности	1	1
526	еще дальше	1	1
527	можно сказать	2	1
528	знает что	1	1
529	положения и	1	1
530	серьезности и	3	1
531	этот элемент	1	1
532	истины для	1	1
533	резче и	1	1
534	может его	1	1
535	этот момент	4	1
536	раньше чем	1	1
537	и грубо	1	1
538	нет у	1	1
539	что человек	1	1
540	в форме	4	1
541	еще более	1	1
542	направляется на	1	1
543	и она	1	1
544	людей с	3	1
545	в древности	1	1
546	говорили выше	1	1
547	будто бы	1	1
548	сказали что	1	1
549	ад и	1	1
550	серьезностью и	1	1
551	в литературу	1	1
552	плане и	1	1
553	какой степени	1	1
554	до наших	2	1
555	образов в	3	1
556	из которого	1	1
557	и у	1	1
558	только на	1	1
559	ни одного	1	1
560	новую и	1	1
561	себя и	1	1
562	почти до	1	1
563	и новым	1	1
564	в начале	5	1
565	за счет	2	1
566	пожара и	1	1
567	и других	3	1
568	итоги мы	1	1
569	за ним	1	1
570	и их	1	1
571	эти три	1	1
572	с этими	1	1
573	не о	1	1
574	широко и	1	1
575	на так	1	1
576	конца в	1	1
577	смерти и	4	1
578	бы это	1	1
579	не было	4	1
580	степени в	1	1
581	построена так	1	1
582	это или	1	1
583	со всем	1	1
584	пришли к	1	1
585	значение которое	1	1
586	назидательной целью	1	1
587	и вступает	1	1
588	именно в	6	1
589	по своим	1	1
590	к которому	1	1
591	и самая	1	1
592	и прежде	2	1
593	в предисловии	2	1
594	тому как	2	1
595	ни на	1	1
596	что для	3	1
597	напротив мы	1	1
598	быть названо	1	1
599	превращается в	3	1
600	от этого	1	1
601	говорит я	1	1
602	их следует	1	1
603	целым рядом	1	1
604	с конца	1	1
605	на эту	2	1
606	не будь	1	1
607	что из	1	1
608	одна и	1	1
609	ближе к	1	1
610	мы знаем	1	1
611	если не	1	1
612	и законы	1	1
613	как именно	2	1
614	веселья и	2	1
615	равно как	1	1
616	вступает в	1	1
617	была уже	1	1
618	с назидательной	1	1
619	в частности	1	1
620	своей книги	2	1
621	и особенно	3	1
622	стать только	1	1
623	и глубоко	1	1
624	целом ряде	1	1
625	сравнению с	2	1
626	на тот	1	1
627	подводя итоги	1	1
628	быть только	1	1
629	для понимания	2	1
630	произошло и	1	1
631	здесь все	1	1
632	это значит	1	1
633	и там	1	1
634	и смерти	5	1
635	останавливаться на	1	1
636	о его	1	1
637	своим путем	1	1
638	смех но	2	1
639	не является	1	1
640	для выражения	1	1
641	в самые	2	1
642	как не	1	1
643	и события	1	1
644	и ни	1	1
645	и смысл	2	1
646	мы должны	2	1
647	же к	1	1
648	утверждал что	1	1
649	гораздо больше	1	1
650	в романе	9	1
651	с ней	1	1
652	и эта	2	1
653	только как	1	1
654	вымысла и	1	1
655	всех других	2	1
656	или иного	1	1
657	ко всему	2	1
658	есть и	1	1
659	жизни и	7	1
660	не подлежат	1	1
661	это в	2	1
662	все что	2	1
