N	2gram	Vygotskiy__4	Problema
469	и чем	1	1
470	относится к	1	1
471	нашего сознания	1	1
472	и я	1	1
473	в течение	1	1
474	первый взгляд	1	1
475	посмотреть на	1	1
476	решительно все	1	1
477	построения и	2	1
478	чем мы	2	1
479	дает нам	1	1
480	показать что	7	1
481	того не	2	1
482	что ее	2	1
483	все же	5	1
484	вопросом о	1	1
485	говорит что	10	1
486	на нас	4	1
487	к другим	1	1
488	тем же	1	1
489	от этого	3	1
490	о самом	1	1
491	бы и	2	1
492	мне не	2	1
493	бы не	2	1
494	другим способом	1	1
495	от действительности	3	1
496	думать что	2	1
497	ни одна	1	1
498	им в	1	1
499	необходимо сделать	1	1
500	нами в	2	1
501	нам как	1	1
502	тому же	3	1
503	и те	1	1
504	если он	2	1
505	в какой-то	1	1
506	последовательности то	1	1
507	возникает только	1	1
508	он пользуется	1	1
509	однако он	1	1
510	новое и	1	1
511	д все	1	1
512	не имея	1	1
513	и будет	1	1
514	выше назвали	1	1
515	на этом	3	1
516	будем говорить	1	1
517	к такого	1	1
518	в нее	2	1
519	одной точки	1	1
520	равнодушна к	1	1
521	в одну	1	1
522	жизнь которая	1	1
523	то ни	1	1
524	факт что	1	1
525	они должны	1	1
526	в совершенно	1	1
527	другом случае	1	1
528	об этой	1	1
529	есть конечно	2	1
530	до бесконечности	1	1
531	является конечно	1	1
532	в глубине	1	1
533	них не	1	1
534	для своей	1	1
535	много говорить	1	1
536	в художественном	2	1
537	заключается в	5	1
538	и других	4	1
539	на протяжении	1	1
540	подходит к	1	1
541	везде и	1	1
542	даже в	2	1
543	еще одно	1	1
544	кажется что	2	1
545	действий и	1	1
546	и вся	1	1
547	со своими	1	1
548	превращает их	3	1
549	здесь тем	1	1
550	и было	1	1
551	и некоторые	1	1
552	человека мы	1	1
553	кажется как	1	1
554	не так	1	1
555	во время	6	1
556	другим и	1	1
557	идея или	1	1
558	в такой	2	1
559	мы конечно	1	1
560	и без	1	1
561	здравого смысла	3	1
562	место в	2	1
563	свой смысл	1	1
564	точки к	2	1
565	признать что	1	1
566	вопрос о	2	1
567	природы но	1	1
568	является только	1	1
569	и той	2	1
570	которых эта	1	1
571	если угодно	1	1
572	том чтобы	4	1
573	для правильного	1	1
574	что никакой	1	1
575	т п	3	1
576	всякий другой	1	1
577	ни было	1	1
578	том и	1	1
579	что сам	1	1
580	тому чтобы	3	1
581	не имеющего	1	1
582	и почему-то	1	1
583	что эта	6	1
584	можем сказать	1	1
585	почти все	2	1
586	без него	1	1
587	но вместо	1	1
588	то там	1	1
589	не раз	1	1
590	все отдельные	1	1
591	сущности говоря	2	1
592	что ему	2	1
593	тогда когда	1	1
594	если в	1	1
595	это всегда	1	1
596	этом нам	1	1
597	в основе	3	1
598	взятый сам	1	1
599	так чтобы	2	1
600	чем она	1	1
601	исследования а	1	1
602	образом в	2	1
603	о них	2	1
604	мы указали	1	1
605	из него	1	1
606	последние десятилетия	1	1
607	правда в	1	1
608	на язык	1	1
609	такой который	1	1
610	одна из	4	1
611	это то	3	1
612	находятся в	1	1
613	в какой-нибудь	1	1
614	с одним	1	1
615	существование и	1	1
616	действительность а	1	1
617	к ней	1	1
618	так например	4	1
619	вместо этого	2	1
620	составляющих ее	1	1
621	самой этой	1	1
622	считать что	1	1
623	только с	2	1
624	что на	1	1
625	можно очень	1	1
626	больше того	3	1
627	этот закон	2	1
628	а та	1	1
629	только от	1	1
630	уже о	1	1
631	исходить из	1	1
632	начиная с	1	1
633	так до	1	1
634	образом что	2	1
635	отдельности а	1	1
636	просто на	2	1
637	мы смотрим	1	1
638	этой сцене	2	1
639	этого и	1	1
640	его с	1	1
641	другое что	1	1
642	бы он	1	1
643	мысли о	2	1
644	и свое	1	1
645	если же	1	1
646	тот должен	1	1
647	должен быть	1	1
648	жизни следовательно	1	1
649	но по	1	1
650	с ее	3	1
651	на другой	1	1
652	ни слова	1	1
653	мысль о	1	1
654	и логически	1	1
655	то время	2	1
656	в пределах	3	1
657	огромное количество	1	1
658	и сам	1	1
659	в условиях	1	1
660	на нее	2	1
661	который говорит	3	1
662	начала и	1	1
663	цели мы	1	1
664	окончание в	1	1
665	более сложное	1	1
666	именно этот	1	1
667	она тоже	1	1
668	был не	1	1
669	одно это	1	1
670	но такая	1	1
671	все дело	2	1
672	это нужно	2	1
673	сводится к	2	1
674	нечто совсем	1	1
675	или действия	1	1
676	в другом	1	1
677	внимание на	2	1
678	и та	2	1
679	как ее	1	1
680	почему же	2	1
681	представьте себе	1	1
682	утверждает что	4	1
683	все необходимые	1	1
684	и просто	1	1
685	ее и	2	1
686	за последние	1	1
687	не весь	1	1
688	на акты	2	1
689	это в	4	1
690	которой мы	3	1
691	было совершенно	1	1
692	которые мы	1	1
693	решающую роль	1	1
694	при исследовании	1	1
695	эти два	1	1
696	этого закона	1	1
697	уже во	1	1
698	в ту	1	1
699	слова для	1	1
700	и об	1	1
701	другое не	1	1
702	уйти и	1	1
703	которое было	1	1
704	но с	1	1
705	этого ряда	1	1
706	этот вопрос	4	1
707	что даже	1	1
708	понятно и	2	1
709	он совершенно	1	1
710	надо понимать	1	1
711	в стороне	1	1
712	об идейной	1	1
713	другого акта	1	1
714	себя в	4	1
715	от одной	2	1
716	акт может	1	1
717	нас с	2	1
718	события и	1	1
719	обо всем	1	1
720	вот что	1	1
721	конечно не	3	1
722	раз в	7	1
723	и насколько	1	1
724	не понимаю	1	1
725	всем его	1	1
726	ни одного	2	1
727	чтобы он	2	1
728	в нашей	2	1
729	потом вдруг	1	1
730	не из	1	1
731	а то	1	1
732	в душе	1	1
733	его и	2	1
734	за ним	1	1
735	мы знаем	2	1
736	и их	1	1
737	от читателя	1	1
738	могло бы	3	1
739	ее не	1	1
740	этой пьесе	2	1
741	дело и	2	1
742	из нее	3	1
743	этой цели	2	1
744	встречаемся с	1	1
745	бы это	3	1
746	к самому	2	1
747	это будет	1	1
748	со стороны	2	1
749	даже не	2	1
750	в данный	1	1
751	на примере	2	1
752	на ее	2	1
753	убеждаемся что	2	1
754	необходимо перейти	1	1
755	такого понимания	1	1
756	которые ему	1	1
757	мы еще	1	1
758	в некоторых	1	1
759	данная в	1	1
760	хоть сколько-нибудь	1	1
761	мы станем	1	1
762	но разве	1	1
763	и самый	1	1
764	означало бы	3	1
765	с которым	1	1
766	была бы	2	1
767	совершенно очевидно	1	1
768	ближе к	1	1
769	все прочее	1	1
770	указали только	1	1
771	от этих	4	1
772	говорит нам	2	1
773	с первого	1	1
774	в одной	2	1
775	смысл который	1	1
776	образ но	1	1
777	к другой	2	1
778	чтобы мы	1	1
779	этом все	1	1
780	самый этот	1	1
781	из которых	3	1
782	и к	2	1
783	быть это	2	1
784	и глубоко	1	1
785	он говорит	3	1
786	что за	1	1
787	отдельные точки	1	1
788	какой-нибудь другой	1	1
789	никакой возможности	3	1
790	слов в	2	1
791	хотя он	1	1
792	для понимания	2	1
793	сам не	1	1
794	евгении онегине	1	1
795	это значит	1	1
796	который он	2	1
797	с этой	4	1
798	это нечто	1	1
799	слова и	4	1
800	они указывают	2	1
801	художественное произведение	1	1
802	для здравого	1	1
803	разговора о	1	1
804	нечто совершенно	1	1
805	представляет из	1	1
806	силу и	1	1
807	в смысле	1	1
808	даже больше	1	1
809	и конца	1	1
810	для мысли	1	1
811	с разным	1	1
812	логически мы	1	1
813	понимать только	1	1
814	несет в	3	1
815	и от	2	1
816	которая в	1	1
817	это требует	1	1
818	от него	1	1
819	из себя	1	1
820	иначе он	1	1
821	будто бы	1	1
822	все они	2	1
823	есть уже	1	1
824	романа и	1	1
825	как этого	1	1
826	когда речь	2	1
827	утверждал что	1	1
828	тот же	3	1
829	это все	1	1
830	из тех	1	1
831	можно смотреть	1	1
832	не быть	1	1
833	а ведь	1	1
834	мы начинаем	1	1
835	по одному	1	1
836	по которой	1	1
837	в сравнении	1	1
838	бы его	3	1
839	что под	1	1
840	эти элементы	1	1
841	в трех	1	1
842	этих вещей	1	1
843	самое и	2	1
844	просто не	1	1
845	жизни и	4	1
846	к этой	3	1
847	однако мы	2	1
848	и эта	2	1
849	это понятие	1	1
850	к этому	4	1
851	как на	6	1
