N	2gram	Bakhtin_Pr_2	Komedia
116	к их	1	3
117	в единственном	1	3
118	себя в	3	3
119	и типов	1	3
120	мы знаем	1	3
121	и их	3	3
122	друг друга	1	3
123	мы можем	2	3
124	тем что	3	3
125	до начала	1	3
126	или иначе	1	3
127	здесь в	3	3
128	не было	1	3
129	так называемой	1	3
130	о чем	1	3
131	в связи	1	3
132	и особенно	2	3
133	из которых	1	3
134	отношению к	5	3
135	да и	5	3
136	все это	5	3
137	или в	8	3
138	для нас	2	3
139	а в	5	3
140	в своей	4	3
141	жизни и	1	3
142	по поводу	1	3
143	том числе	1	3
144	не может	18	3
145	и т	13	2
146	одним из	1	2
147	и есть	1	2
148	в первом	2	2
149	из его	2	2
150	мы не	4	2
151	время как	2	2
152	то это	2	2
153	в виду	3	2
154	он был	3	2
155	бы то	1	2
156	в ее	1	2
157	и другие	1	2
158	если в	1	2
159	отличие от	4	2
160	ведь мы	1	2
161	идет о	1	2
162	в одной	3	2
163	целый ряд	2	2
164	от этого	1	2
165	бы и	2	2
166	сказать о	2	2
167	в нашем	1	2
168	и если	1	2
169	что она	1	2
170	не следует	1	2
171	он не	9	2
172	и еще	2	2
173	что ни	1	2
174	на этом	1	2
175	то ни	1	2
176	же не	4	2
177	об этом	2	2
178	связанных с	1	2
179	это не	3	2
180	этом смысле	2	2
181	в это	1	2
182	не всегда	1	2
183	чем в	1	2
184	всяком случае	1	2
185	в отличие	4	2
186	которые в	1	2
187	не в	11	2
188	в конце	2	2
189	однако в	1	2
190	вовсе не	5	2
191	даже в	3	2
192	одна из	2	2
193	в одном	12	2
194	что их	1	2
195	и после	1	2
196	с другом	4	2
197	сюжета в	2	2
198	в духе	1	2
199	всего в	1	2
200	на это	1	2
201	и это	4	2
202	как не	1	2
203	так в	1	2
204	и что	5	2
205	в мире	1	2
206	с собой	4	2
207	в построении	1	2
208	не приходит	1	2
209	на что	1	2
210	после того	1	2
211	и во	1	2
212	и все	6	2
213	нем не	1	2
214	достаточно назвать	1	2
215	в другой	1	2
216	наконец в	3	2
217	все время	1	2
218	с которыми	1	2
219	все больше	1	2
220	тот же	3	2
221	с ними	2	2
222	в какой	1	2
223	и ее	3	2
224	в уста	1	2
225	теперь в	3	2
226	с одной	1	2
227	с женой	1	2
228	т п	9	2
229	отношение к	2	2
230	в других	1	2
231	рядом с	5	2
232	нет и	1	2
233	и к	3	2
234	до сих	7	2
235	с другой	4	2
236	и тех	1	2
237	одной стороны	1	2
238	что из	1	2
239	мы находим	1	2
240	берет на	1	2
241	по своему	2	2
242	в той	5	2
243	не удалось	1	2
244	в ответ	1	2
245	как бы	22	2
246	друг с	4	2
247	реакции на	3	2
248	затем и	2	2
249	сих пор	7	2
250	бы в	5	2
251	еще более	2	2
252	хотя бы	2	2
253	ни было	2	2
254	в речах	1	2
255	от ее	1	2
256	из этого	1	2
257	во всяком	2	2
258	социального положения	1	2
259	в драматическом	1	1
260	отношения к	2	1
261	и отчасти	1	1
262	самом деле	5	1
263	или к	1	1
264	так у	1	1
265	и чрезвычайно	1	1
266	о существовании	1	1
267	обойтись без	3	1
268	та же	2	1
269	и сценических	1	1
270	такое положение	1	1
271	в сущности	9	1
272	вместо того	1	1
273	ему в	1	1
274	один пример	1	1
275	первого и	1	1
276	в каждой	2	1
277	теперь на	1	1
278	собой в	1	1
279	между собой	2	1
280	все эти	5	1
281	не был	2	1
282	в различных	3	1
283	то мы	1	1
284	обстояло дело	1	1
285	же она	2	1
286	с отцом	1	1
287	в общем	1	1
288	друг от	2	1
289	приведенным выше	1	1
290	в рамках	1	1
291	опирается на	2	1
292	которой они	1	1
293	в художественном	3	1
294	как к	1	1
295	пределах одной	1	1
296	и нет	4	1
297	в распоряжении	1	1
298	однако не	1	1
299	и слова	2	1
300	тем же	2	1
301	более или	3	1
302	с нею	1	1
303	в чисто	1	1
304	себе как	2	1
305	отношения с	1	1
306	определяет все	1	1
307	если мы	2	1
308	из другого	1	1
309	что автор	1	1
310	он то	2	1
311	в себе	5	1
312	корнями в	1	1
313	не могла	1	1
314	сказать в	1	1
315	политики и	2	1
316	видеть в	1	1
317	пределах одного	9	1
318	совпадающее с	1	1
319	строить свою	1	1
320	в характере	1	1
321	раскрывается с	1	1
322	от нее	1	1
323	в другом	7	1
324	самим собой	3	1
325	с целью	1	1
326	знает что	2	1
327	входит в	2	1
328	не умеет	1	1
329	и мы	1	1
330	по себе	11	1
331	выходя из	1	1
332	в жизни	3	1
333	но уже	1	1
334	их взаимоотношения	1	1
335	и уже	1	1
336	которой он	1	1
337	он и	3	1
338	ни с	1	1
339	действительно не	1	1
340	объясняется в	1	1
341	автора и	2	1
342	и тогда	1	1
343	не мог	1	1
344	или менее	3	1
345	в эту	3	1
346	которую он	2	1
347	во второй	1	1
348	от своего	1	1
349	и при	2	1
350	свою речь	1	1
351	слова совершенно	1	1
352	и без	2	1
353	бы привести	1	1
354	же направлении	1	1
355	его лежит	2	1
356	от его	1	1
357	значение для	2	1
358	стало быть	1	1
359	в диалоге	3	1
360	образом и	3	1
361	другом и	1	1
362	отцом и	1	1
363	обращение к	1	1
364	тем не	2	1
365	их в	4	1
366	вещей и	1	1
367	его до	1	1
368	том же	4	1
369	в устах	1	1
370	заставляет его	1	1
371	освободиться от	1	1
372	и очень	2	1
373	с точки	8	1
374	власть в	1	1
375	не раз	1	1
376	дня и	1	1
377	но они	1	1
378	благоприятные условия	1	1
379	на два	3	1
380	на себе	2	1
381	в основе	1	1
382	из их	1	1
383	иметь в	1	1
384	и самую	1	1
385	мир героев	1	1
386	никогда не	9	1
387	примерно в	1	1
388	ничего не	3	1
389	бедного человека	1	1
390	показывает нам	1	1
391	по привычке	1	1
392	автор не	1	1
393	как носитель	1	1
394	и является	2	1
395	с новой	1	1
396	со своим	1	1
397	здесь же	1	1
398	что речь	1	1
399	эти три	1	1
400	этот образ	1	1
401	к себе	7	1
402	да рядом	1	1
403	и другой	1	1
404	чтобы сделать	2	1
405	отличается от	2	1
406	числе и	1	1
407	его с	1	1
408	бы он	2	1
409	той или	3	1
410	для его	1	1
411	все еще	1	1
412	для себя	2	1
413	мы слышим	1	1
414	от друга	2	1
415	в оно	1	1
416	второй пример	1	1
417	теперь что	1	1
418	типов и	4	1
419	в собственном	1	1
420	представим себе	2	1
421	сущности одна	1	1
422	в душу	1	1
423	или еще	1	1
424	в себя	3	1
425	в пределах	16	1
426	приводит к	6	1
427	на свой	6	1
428	в рамки	1	1
429	если они	1	1
430	нельзя сказать	2	1
431	в нескольких	1	1
432	времени и	2	1
433	здесь нет	3	1
434	мог бы	1	1
435	речь как	1	1
436	введенные в	1	1
437	жизнь и	1	1
438	является в	1	1
439	но иногда	1	1
440	случаев и	1	1
441	о котором	1	1
442	с ним	3	1
443	в содержании	1	1
444	с человеком	2	1
445	взаимоотношения с	1	1
446	тому и	2	1
447	этому мы	1	1
448	зрения на	1	1
449	быть более	3	1
450	и та	2	1
451	за пределами	1	1
452	но мы	1	1
453	никак не	5	1
454	своей стороны	1	1
455	его жизни	2	1
456	можем сказать	1	1
457	все его	2	1
458	нас в	1	1
459	плане в	1	1
460	этих двух	1	1
461	одного произведения	1	1
462	за свое	1	1
463	служит для	1	1
464	каждом из	1	1
465	материал для	1	1
466	от них	2	1
467	хотя у	1	1
468	во всей	1	1
469	что же	7	1
470	быть даже	1	1
471	и ни	1	1
472	и следовательно	3	1
473	следовало бы	1	1
474	условия для	1	1
475	к которому	1	1
476	по своей	1	1
477	землю и	1	1
478	образов и	1	1
479	мы видим	1	1
480	человека все	1	1
481	пор не	1	1
482	и весьма	1	1
483	очень много	1	1
484	то он	1	1
485	тема в	1	1
486	приходит в	1	1
487	они могут	2	1
488	уж не	1	1
489	место из	1	1
490	типов но	1	1
491	человека с	1	1
492	конечно не	2	1
493	в большинстве	9	1
494	только на	3	1
495	и они	2	1
496	то и	2	1
497	него свои	1	1
498	отношений к	1	1
499	ни одного	4	1
500	существу своему	1	1
501	в сознании	1	1
502	не принимает	2	1
503	речь в	2	1
504	большинстве случаев	8	1
505	мир в	1	1
506	для него	8	1
507	в известной	1	1
508	как их	1	1
509	слово как	4	1
510	среди которых	1	1
511	человека из	1	1
512	не о	1	1
513	как его	4	1
514	речь и	2	1
515	на меня	2	1
516	его цель	1	1
517	как раз	4	1
518	о которых	1	1
519	к самому	3	1
520	были бы	1	1
521	не укладывается	3	1
522	чувствует себя	1	1
523	никого не	1	1
524	из двух	1	1
525	другого и	2	1
526	и даже	3	1
527	или иной	3	1
528	да так	1	1
529	и из	1	1
530	человеком а	1	1
531	уже при	1	1
532	не обязательно	1	1
533	три основных	1	1
534	а с	2	1
535	на которые	1	1
536	что не	2	1
537	приближаться к	1	1
538	говорит о	1	1
539	привести еще	1	1
540	действующими лицами	1	1
541	у нас	2	1
542	не делает	1	1
543	до конца	4	1
544	не на	4	1
545	а не	7	1
546	однако и	1	1
547	изображения в	1	1
548	другой стороны	3	1
549	среди них	4	1
550	одну из	1	1
551	из героев	1	1
552	там где	4	1
553	речи и	4	1
554	одна и	2	1
555	жизнь в	1	1
556	среди других	2	1
557	несмотря на	1	1
558	всего этого	2	1
559	с помощью	1	1
560	в творчестве	2	1
561	него в	3	1
562	двух последних	1	1
563	только его	1	1
564	со словом	1	1
565	как человек	2	1
566	над ним	1	1
567	к своему	1	1
568	без труда	1	1
569	до настоящего	1	1
570	он говорит	2	1
571	взаимоотношения между	1	1
572	в положении	1	1
573	по существу	3	1
574	то к	1	1
575	человека который	1	1
576	сплошь да	1	1
577	в одних	1	1
578	а то	2	1
579	является как	2	1
580	стоит только	1	1
581	здесь есть	1	1
582	за ним	1	1
583	о мире	1	1
584	в одно	3	1
585	может служить	2	1
586	сюжета и	1	1
587	от человека	1	1
588	его творчества	2	1
589	себя на	2	1
590	само по	1	1
591	в результате	4	1
592	это как	1	1
593	отца с	1	1
594	когда он	3	1
595	дальше так	1	1
596	не с	1	1
597	как две	1	1
598	но о	1	1
599	тем более	1	1
600	своих героев	1	1
601	и как	2	1
602	творчестве не	1	1
603	необходимое для	1	1
604	иначе обстоит	1	1
605	впечатление которое	1	1
606	обстоит дело	1	1
607	и решения	1	1
608	все более	1	1
609	за этим	1	1
610	на фоне	5	1
611	с людьми	1	1
612	между ними	4	1
613	героя и	5	1
614	не знает	3	1
615	сказать что	2	1
616	была бы	2	1
617	лишь тогда	1	1
618	ведь он	2	1
619	о себе	7	1
620	в последнем	3	1
621	т е	26	1
622	занимает в	1	1
623	для определенного	2	1
624	его творчестве	1	1
625	а может	1	1
626	и эта	2	1
627	так же	2	1
628	как на	1	1
629	все что	1	1
630	как следствие	1	1
