N	2gram	Vygotskiy__5	RusskieA
180	для этого	1	2
181	нас к	3	2
182	как можно	1	2
183	она не	1	2
184	что ему	1	2
185	они же	2	2
186	у него	6	2
187	до того	2	2
188	и здесь	2	2
189	могут быть	4	2
190	и другим	2	2
191	имеет место	2	2
192	ничего общего	3	2
193	как они	3	2
194	свою очередь	3	2
195	эти представления	1	2
196	в более	2	2
197	что у	2	2
198	и другими	2	2
199	с ним	5	2
200	находится в	2	2
201	на все	5	2
202	и поэтому	2	2
203	на что	1	2
204	после того	1	2
205	в различных	2	2
206	в его	11	2
207	в свете	4	2
208	к ней	1	2
209	другие виды	1	2
210	значит что	5	2
211	на другие	1	2
212	этот вопрос	6	2
213	в какой	6	2
214	показывают что	1	2
215	их не	1	2
216	приводит нас	2	2
217	какой степени	1	2
218	так что	4	2
219	этому вопросу	1	2
220	его и	3	2
221	не означает	4	2
222	в прошлом	1	2
223	но что	3	2
224	он так	1	2
225	не было	1	2
226	чем в	3	2
227	такое же	2	2
228	себя и	2	2
229	с ней	1	2
230	только по	1	2
231	до конца	3	2
232	не на	3	2
233	а не	10	2
234	и непосредственно	1	2
235	и многие	1	2
236	в изучении	1	2
237	стоит в	4	2
238	в частности	3	2
239	в равной	1	2
240	и потому	2	2
241	относятся к	1	2
242	только часть	1	2
243	предположить что	2	2
244	там где	1	2
245	останавливаться на	1	2
246	только для	2	2
247	между собой	13	2
248	к вопросу	1	2
249	мы видим	4	2
250	и для	1	2
251	тем и	1	2
252	когда он	2	2
253	мы должны	8	2
254	относящиеся к	1	2
255	не что	1	2
256	в своих	2	2
257	ту же	2	1
258	говоря о	1	1
259	и развитие	17	1
260	также и	1	1
261	же как	7	1
262	переходит к	1	1
263	место при	1	1
264	самом деле	3	1
265	только потому	1	1
266	зависимости от	2	1
267	непосредственно не	2	1
268	форм мышления	1	1
269	в первом	3	1
270	из самых	1	1
271	что эти	2	1
272	и ее	1	1
273	оно было	1	1
274	должна быть	5	1
275	собственном смысле	1	1
276	с таким	3	1
277	приходит к	3	1
278	несколько иной	1	1
279	мы уже	1	1
280	это объяснение	1	1
281	что изучение	1	1
282	собой как	3	1
283	что если	4	1
284	не приходится	1	1
285	которую мы	2	1
286	было известно	1	1
287	вопрос о	12	1
288	имеет свою	3	1
289	приводят к	2	1
290	на глазах	1	1
291	говорить о	3	1
292	но чаще	1	1
293	же что	1	1
294	того же	7	1
295	и он	1	1
296	него он	1	1
297	в отличие	2	1
298	всего этого	1	1
299	совершенно иных	1	1
300	в чем	3	1
301	с его	1	1
302	что означает	1	1
303	на основе	2	1
304	а только	4	1
305	оно в	1	1
306	одном и	1	1
307	с трудом	1	1
308	ответ на	3	1
309	по отношению	12	1
310	не путем	1	1
311	в общем	1	1
312	с совершенно	1	1
313	очевидно что	2	1
314	отличие от	2	1
315	разница в	1	1
316	формы мышления	1	1
317	значение имеет	1	1
318	отличаются от	1	1
319	такого объяснения	1	1
320	относится к	1	1
321	и должны	1	1
322	в истории	2	1
323	его на	2	1
324	общего с	2	1
325	от до	1	1
326	и дети	1	1
327	то чем	1	1
328	показать что	3	1
329	к новому	1	1
330	перед нами	1	1
331	целый ряд	1	1
332	с понятием	1	1
333	и наконец	1	1
334	в меру	4	1
335	тем же	1	1
336	что всякое	1	1
337	значения как	1	1
338	о степени	2	1
339	в которой	5	1
340	но который	1	1
341	на некоторых	1	1
342	ни одна	1	1
343	то и	2	1
344	вообще а	1	1
345	в себе	1	1
346	тому же	2	1
347	на то	1	1
348	в случае	2	1
349	не имеют	2	1
350	что было	2	1
351	он не	8	1
352	проблема же	1	1
353	потребности в	2	1
354	он должен	5	1
355	не как	1	1
356	собой не	1	1
357	в начале	1	1
358	есть один	1	1
359	подобно тому	4	1
360	которое как	1	1
361	которые уже	1	1
362	здесь мы	1	1
363	что все	6	1
364	жизнь но	1	1
365	в совершенно	2	1
366	значение в	3	1
367	те же	2	1
368	влиять на	3	1
369	его в	2	1
370	известно что	1	1
371	преимущественно с	1	1
372	должен был	1	1
373	и тем	3	1
374	обозначения одного	1	1
375	ни в	1	1
376	в этой	6	1
377	на основании	2	1
378	мы видели	3	1
379	вверх и	1	1
380	оно имеет	2	1
381	наука в	1	1
382	в развитии	28	1
383	и того	3	1
384	одного и	3	1
385	что между	4	1
386	но если	6	1
387	никак не	3	1
388	своей общей	1	1
389	взгляд на	1	1
390	в советской	1	1
391	установить что	2	1
392	место в	1	1
393	не столько	1	1
394	этого вопроса	3	1
395	дальнейшее развитие	1	1
396	они уже	1	1
397	что я	2	1
398	точку зрения	1	1
399	которые в	1	1
400	свет на	1	1
401	быть правильно	1	1
402	и эти	2	1
403	образом из	1	1
404	уже указано	1	1
405	известно и	1	1
406	они сами	1	1
407	форму в	1	1
408	этот вывод	1	1
409	которые она	1	1
410	каждого нового	1	1
411	в то	5	1
412	самый акт	1	1
413	дело не	1	1
414	тогда когда	5	1
415	только из	1	1
416	в основе	8	1
417	том какие	1	1
418	но вместе	1	1
419	когда они	1	1
420	в самых	4	1
421	можем предположить	1	1
422	иметь в	1	1
423	вытекает из	3	1
424	каждый из	1	1
425	того в	1	1
426	видим что	2	1
427	прежде чем	1	1
428	и его	3	1
429	к этим	1	1
430	и сама	1	1
431	они на	1	1
432	этом отношении	5	1
433	очень подробно	1	1
434	не потому	1	1
435	с другом	7	1
436	такие же	1	1
437	в духе	1	1
438	чтобы сделать	2	1
439	те кто	1	1
440	должны быть	2	1
441	более широкой	1	1
442	прошлого в	1	1
443	они становятся	1	1
444	обращение к	1	1
445	если же	1	1
446	обычно в	1	1
447	для себя	1	1
448	и это	1	1
449	ниже мы	1	1
450	и о	1	1
451	в виду	2	1
452	на другой	1	1
453	только при	1	1
454	в собственном	1	1
455	нами выше	1	1
456	тех случаях	1	1
457	то время	4	1
458	всей своей	1	1
459	однако эта	1	1
460	можно было	5	1
461	и оказывать	1	1
462	видно из	1	1
463	из всего	1	1
464	и этого	1	1
465	уже на	2	1
466	считалось что	2	1
467	связанных с	1	1
468	во второй	2	1
469	часто в	1	1
470	если бы	8	1
471	собой и	1	1
472	по мере	2	1
473	его через	1	1
474	что значит	3	1
475	из основных	3	1
476	вот почему	3	1
477	в раннем	1	1
478	но мы	5	1
479	что каждый	1	1
480	рождения и	1	1
481	и просто	1	1
482	можно сказать	5	1
483	к нему	3	1
484	не могло	1	1
485	их совершенно	1	1
486	по типу	2	1
487	и во	1	1
488	поздний и	1	1
489	при исследовании	1	1
490	раньше чем	3	1
491	во втором	1	1
492	в форме	1	1
493	объяснить происхождение	1	1
494	в настоящей	1	1
495	и менее	1	1
496	и следовательно	6	1
497	было бы	10	1
498	не так	1	1
499	развития но	4	1
500	обе эти	5	1
501	эту точку	1	1
502	это вытекает	1	1
503	тот же	5	1
504	критические замечания	1	1
505	что он	25	1
506	к их	2	1
507	между и	1	1
508	речь будет	1	1
509	который в	1	1
510	это слово	1	1
511	что нам	2	1
512	в область	2	1
513	точка зрения	8	1
514	том чтобы	1	1
515	с которыми	2	1
516	одни и	1	1
517	есть в	1	1
518	теорию на	1	1
519	уже в	1	1
520	или не	2	1
521	же в	2	1
522	каким образом	1	1
523	не дает	2	1
524	который по	1	1
525	только одно	1	1
526	слова если	1	1
527	всяком случае	1	1
528	нуждается в	1	1
529	лежит не	1	1
530	с этими	1	1
531	должны будем	1	1
532	объяснение этого	1	1
533	не могут	4	1
534	от того	3	1
535	известно о	1	1
536	не до	2	1
537	приводят нас	1	1
538	к самым	1	1
539	влияние на	1	1
540	главное и	2	1
541	к которому	4	1
542	еще и	3	1
543	тому как	4	1
544	были не	1	1
545	что не	1	1
546	что для	2	1
547	обратиться к	2	1
548	говорит о	3	1
549	и своего	1	1
550	которых мы	1	1
551	на которых	1	1
552	и самый	1	1
553	сколько в	1	1
554	с которым	1	1
555	точек зрения	4	1
556	долгое время	1	1
557	совершенно очевидно	2	1
558	которой он	1	1
559	под влиянием	1	1
560	место на	1	1
561	становится ясным	1	1
562	мы знаем	3	1
563	всецело и	1	1
564	если не	1	1
565	эта теория	4	1
566	представления о	2	1
567	нами как	1	1
568	свете того	2	1
569	представить себе	1	1
570	или по	1	1
571	в общую	1	1
572	из которых	3	1
573	в пределах	4	1
574	по своему	3	1
575	в данном	1	1
576	по поводу	2	1
577	который мы	2	1
578	в той	6	1
579	в первой	2	1
580	друг с	7	1
581	исходя из	1	1
582	значений слова	1	1
583	как только	1	1
584	что мы	4	1
585	на определенных	1	1
586	но для	1	1
587	кроме того	1	1
588	же значение	1	1
589	это как	1	1
590	содержится в	3	1
591	случае он	1	1
592	не является	5	1
593	форм и	2	1
594	случаях когда	1	1
595	для такого	1	1
596	хотя они	1	1
597	при таком	1	1
598	имели целью	1	1
599	в отдельных	1	1
600	это часто	1	1
601	от него	1	1
602	и все	1	1
603	иное чем	1	1
604	или нет	1	1
605	не более	1	1
606	на более	1	1
607	что следовательно	3	1
608	нет никаких	1	1
609	его значение	1	1
610	иначе чем	1	1
611	между ними	1	1
612	не знает	5	1
613	сказать что	13	1
614	это на	1	1
615	отношению к	12	1
616	оно не	1	1
617	в заключение	1	1
618	к числу	1	1
619	совершенно такие	1	1
620	и состоит	1	1
621	жизни и	2	1
622	они не	3	1
623	как на	3	1
624	во всяком	2	1
625	все что	2	1
