N	2gram	Propp_Isto_6	Formalny
139	должно было	1	3
140	к нему	1	3
141	того что	2	3
142	именно на	2	3
143	то и	2	3
144	мы знаем	2	3
145	для того	1	3
146	с другой	10	3
147	и др	2	3
148	он становится	2	3
149	их к	1	3
150	это приводит	1	3
151	том смысле	1	3
152	быть и	1	3
153	все это	1	3
154	или в	3	3
155	жизни и	2	3
156	вряд ли	1	2
157	относится и	1	2
158	и то	3	2
159	идет о	1	2
160	между двумя	1	2
161	к другому	1	2
162	был и	1	2
163	его не	2	2
164	по аналогии	1	2
165	при анализе	1	2
166	не осуществляется	1	2
167	совпадает с	1	2
168	они были	1	2
169	он был	2	2
170	первый план	2	2
171	но не	2	2
172	но как	4	2
173	отношение к	1	2
174	отличие от	1	2
175	в одной	2	2
176	что именно	1	2
177	перед нами	2	2
178	кроме того	3	2
179	та же	3	2
180	уже в	1	2
181	он в	1	2
182	может лежать	1	2
183	ее как	1	2
184	борьбы с	3	2
185	и более	1	2
186	из него	2	2
187	и по	4	2
188	на этом	1	2
189	но совершенно	1	2
190	и тем	4	2
191	ни в	2	2
192	от него	3	2
193	становится и	2	2
194	том что	10	2
195	на первый	3	2
196	в этих	2	2
197	не так	2	2
198	представление о	9	2
199	от его	1	2
200	должны были	2	2
201	их в	3	2
202	тому чтобы	1	2
203	для этого	1	2
204	даже в	2	2
205	тому что	1	2
206	она не	3	2
207	на один	1	2
208	тем самым	2	2
209	и функции	1	2
210	и другое	2	2
211	вне поля	1	2
212	не имеет	2	2
213	ее с	1	2
214	этими двумя	1	2
215	находится в	1	2
216	никогда не	13	2
217	на котором	3	2
218	правда в	1	2
219	этих двух	1	2
220	как она	1	2
221	есть только	1	2
222	что на	1	2
223	и это	8	2
224	и о	1	2
225	на нем	1	2
226	в ее	1	2
227	и от	3	2
228	и этим	5	2
229	приводит к	1	2
230	сам он	1	2
231	понимании этого	1	2
232	с ним	8	2
233	между тем	1	2
234	же является	1	2
235	отметить что	2	2
236	это не	4	2
237	один из	3	2
238	с ними	2	2
239	этот вопрос	1	2
240	или же	2	2
241	не происходит	3	2
242	здесь с	1	2
243	по этому	1	2
244	не будет	5	2
245	потому что	13	2
246	в качестве	3	2
247	же и	1	2
248	еще одну	2	2
249	или даже	1	2
250	при помощи	3	2
251	и других	3	2
252	языка но	1	2
253	характерно что	1	2
254	в котором	1	2
255	как его	1	2
256	образом не	1	2
257	не просто	1	2
258	со стороны	3	2
259	даже не	1	2
260	а именно	9	2
261	между ними	1	2
262	превращается в	7	2
263	его как	1	2
264	как это	5	2
265	перехода от	1	2
266	в тех	3	2
267	из этого	3	2
268	но это	4	2
269	а все	1	2
270	ее и	1	2
271	здесь при	1	2
272	сказать что	3	2
273	равно как	1	2
274	частным случаем	1	2
275	ее в	6	2
276	и другие	3	2
277	именно здесь	1	2
278	в таком	1	2
279	смысле что	1	2
280	это неверно	1	1
281	они представляют	1	1
282	наконец четвертая	1	1
283	таком случае	1	1
284	и хотя	2	1
285	и через	3	1
286	связана с	3	1
287	того же	2	1
288	но тогда	1	1
289	к чему-то	1	1
290	нам кажется	2	1
291	из его	2	1
292	оно было	1	1
293	все те	1	1
294	и больше	2	1
295	этого он	1	1
296	е его	1	1
297	и этот	1	1
298	есть не	1	1
299	и была	1	1
300	могла быть	1	1
301	мы имеем	14	1
302	мотива с	1	1
303	что если	1	1
304	рассказывается о	1	1
305	на место	3	1
306	и новые	1	1
307	нам в	1	1
308	этом не	1	1
309	на эти	2	1
310	более точного	1	1
311	но она	1	1
312	что иное	2	1
313	не вполне	2	1
314	но даже	1	1
315	же что	1	1
316	себе что	1	1
317	или сам	1	1
318	как один	1	1
319	иное как	1	1
320	так если	1	1
321	нет так	1	1
322	общих чертах	1	1
323	то он	2	1
324	силы и	1	1
325	только тогда	1	1
326	вступают в	1	1
327	иногда и	1	1
328	или иное	3	1
329	нашего сознания	1	1
330	дает нам	2	1
331	отказу от	1	1
332	в своем	2	1
333	и нет	1	1
334	и где	1	1
335	и есть	1	1
336	случае уже	1	1
337	более или	1	1
338	следующим образом	1	1
339	светлее и	1	1
340	в этот	1	1
341	все новые	1	1
342	развития это	1	1
343	за собой	5	1
344	духа в	1	1
345	этот случай	6	1
346	другой то	1	1
347	так или	1	1
348	которые в	2	1
349	им в	1	1
350	и тот	1	1
351	но он	2	1
352	мы обратимся	1	1
353	имеем в	4	1
354	как он	6	1
355	на то	2	1
356	если он	3	1
357	но на	1	1
358	дальше и	1	1
359	мотив и	1	1
360	чтобы овладеть	1	1
361	задний план	1	1
362	связанные с	1	1
363	тем не	1	1
364	его функция	1	1
365	из нашего	1	1
366	к одному	1	1
367	того можно	1	1
368	особенно ясно	3	1
369	не доказывают	1	1
370	встречаются в	1	1
371	с формами	1	1
372	интересами и	2	1
373	же не	2	1
374	другого человека	1	1
375	в другом	1	1
376	связанных с	1	1
377	и чтобы	1	1
378	в виде	6	1
379	можно узнать	1	1
380	он есть	1	1
381	пришли в	1	1
382	кажется что	2	1
383	и случилось	1	1
384	он является	1	1
385	в них	3	1
386	же мы	5	1
387	эти вопросы	1	1
388	ни одной	2	1
389	в самую	1	1
390	новые формы	1	1
391	ведется от	1	1
392	в данном	3	1
393	оно имеет	1	1
394	книге о	2	1
395	чем в	1	1
396	и некоторые	2	1
397	обратимся к	1	1
398	остается в	1	1
399	об особом	1	1
400	этих факторов	1	1
401	или менее	1	1
402	в эту	2	1
403	но если	1	1
404	том как	3	1
405	и при	1	1
406	при изучении	1	1
407	на своем	4	1
408	не удастся	1	1
409	дальнейшее развитие	1	1
410	знаем что	2	1
411	же объясняется	1	1
412	вопрос о	3	1
413	не будем	2	1
414	развивается и	2	1
415	все богатство	1	1
416	борьбу с	1	1
417	миф и	2	1
418	как от	1	1
419	его до	1	1
420	вообще на	1	1
421	и вся	1	1
422	если и	1	1
423	случае в	1	1
424	а от	1	1
425	не менее	1	1
426	к этим	1	1
427	на него	2	1
428	к изучению	1	1
429	могут дать	1	1
430	из их	1	1
431	эти случаи	2	1
432	это еще	3	1
433	не могло	2	1
434	нет места	1	1
435	вопрос не	3	1
436	была сделана	1	1
437	показывает нам	1	1
438	это из	1	1
439	к ней	1	1
440	за исключением	1	1
441	далеко не	3	1
442	здесь же	4	1
443	и сами	1	1
444	этого вытекает	1	1
445	только с	1	1
446	как будто	3	1
447	только одна	3	1
448	одним из	1	1
449	у нас	5	1
450	и оно	1	1
451	которых он	2	1
452	других случаях	1	1
453	и вполне	1	1
454	языке и	1	1
455	сравнительно с	1	1
456	и такие	1	1
457	похож на	1	1
458	как только	3	1
459	отличается от	2	1
460	в сказках	3	1
461	быть наиболее	1	1
462	к пониманию	1	1
463	и достигает	1	1
464	должен быть	1	1
465	перенесением на	1	1
466	сторону и	1	1
467	но при	2	1
468	некоторые другие	2	1
469	данном случае	3	1
470	только при	1	1
471	то или	2	1
472	так на	2	1
473	только то	2	1
474	идет не	1	1
475	и сам	2	1
476	с собой	2	1
477	можно было	2	1
478	те же	1	1
479	ясно что	1	1
480	этим в	2	1
481	когда в	2	1
482	это только	1	1
483	в общих	1	1
484	на них	1	1
485	стремление к	1	1
486	не создает	1	1
487	можно сказать	2	1
488	форме в	1	1
489	образом в	1	1
490	на задний	1	1
491	только потому	1	1
492	слова из	1	1
493	вот почему	3	1
494	это то	2	1
495	о том	7	1
496	и поэтому	1	1
497	более высокой	1	1
498	до сих	4	1
499	с одной	7	1
500	аналогии с	1	1
501	что его	1	1
502	время не	1	1
503	образом мы	1	1
504	это может	1	1
505	вопросы мы	1	1
506	теперь уже	1	1
507	и под	3	1
508	эта концепция	1	1
509	в форме	2	1
510	может иметь	2	1
511	как объект	1	1
512	в современной	1	1
513	такая же	1	1
514	связей с	2	1
515	что даже	1	1
516	в себе	3	1
517	и действительно	3	1
518	поэтому и	1	1
519	в литературу	1	1
520	их не	1	1
521	от них	1	1
522	так что	3	1
523	был бы	1	1
524	себе в	4	1
525	никто не	2	1
526	пока не	2	1
527	он весь	1	1
528	другую сторону	1	1
529	и должна	1	1
530	можно с	1	1
531	ее не	3	1
532	к ним	1	1
533	но что	1	1
534	всегда только	1	1
535	могли не	1	1
536	типичным представителем	1	1
537	мы возьмем	1	1
538	нет в	3	1
539	типична для	1	1
540	настолько что	1	1
541	или иначе	1	1
542	и создает	1	1
543	в свою	1	1
544	дать более	1	1
545	социальной жизни	1	1
546	им от	1	1
547	а на	1	1
548	зависит от	4	1
549	на этот	1	1
550	на эту	1	1
551	что из	2	1
552	связь с	11	1
553	несколько ближе	1	1
554	функции и	1	1
555	так же	2	1
556	всем что	1	1
557	оно только	2	1
558	к своему	3	1
559	о чем	2	1
560	одной стороны	7	1
561	а если	1	1
562	смысле этого	1	1
563	не удалось	1	1
564	первоначально в	1	1
565	и там	6	1
566	не что	1	1
567	сделана попытка	1	1
568	существу и	1	1
569	этого слова	1	1
570	нет есть	1	1
571	этом случае	6	1
572	сих пор	4	1
573	о его	1	1
574	влечет за	2	1
575	новые и	1	1
576	но для	2	1
577	должны быть	2	1
578	под влиянием	1	1
579	в книге	4	1
580	в более	6	1
581	не существует	1	1
582	такое понимание	2	1
583	которые первоначально	1	1
584	своем пути	2	1
585	не встречается	1	1
586	или другой	2	1
587	который является	1	1
588	для нас	2	1
589	целый ряд	2	1
590	к отказу	1	1
591	из себя	1	1
592	звери в	1	1
593	мы должны	2	1
594	несмотря на	1	1
595	же в	1	1
596	не от	1	1
597	вступает в	1	1
598	е в	2	1
599	его к	1	1
600	одной из	1	1
601	от лица	1	1
602	является и	3	1
603	в последнем	2	1
604	мере в	1	1
605	только формы	1	1
606	героя в	2	1
607	не здесь	1	1
608	но эти	2	1
609	как на	3	1
610	увидим что	2	1
611	всецело зависит	2	1
612	случае если	1	1
613	в своих	3	1
614	то оно	1	1
615	и эта	3	1
