N	2gram	Losev_Dial_2	Istorich
394	на ту	1	1
395	на все	2	1
396	знает что	1	1
397	себе черты	1	1
398	и которые	1	1
399	может стать	1	1
400	и мы	3	1
401	он есть	3	1
402	форму и	1	1
403	вообще на	1	1
404	д с	1	1
405	этом мы	1	1
406	но уже	1	1
407	что имеется	2	1
408	в них	1	1
409	она и	2	1
410	мифа но	3	1
411	со своими	1	1
412	и уже	3	1
413	есть явление	1	1
414	однажды в	1	1
415	потому и	1	1
416	как таковой	4	1
417	и тогда	3	1
418	и становится	1	1
419	но я	3	1
420	предметы не	1	1
421	или вообще	3	1
422	точки зрения	12	1
423	она сама	3	1
424	или точнее	3	1
425	именно и	1	1
426	представить себе	1	1
427	в котором	1	1
428	просто в	1	1
429	момент в	2	1
430	не будем	1	1
431	образом и	1	1
432	не считает	1	1
433	друг другу	1	1
434	и эти	1	1
435	действительно есть	2	1
436	развитой форме	1	1
437	не должно	2	1
438	в меня	1	1
439	тому что	2	1
440	и очень	1	1
441	душа и	1	1
442	нет никакого	2	1
443	и другое	1	1
444	в то	6	1
445	целый год	1	1
446	это дает	1	1
447	тогда когда	6	1
448	в египетской	1	1
449	во лбу	1	1
450	виду не	1	1
451	путь и	1	1
452	их из	2	1
453	и святых	1	1
454	действует не	1	1
455	много что	1	1
456	к небу	1	1
457	два различных	1	1
458	или иная	2	1
459	действительно в	2	1
460	можно сказать	5	1
461	ее с	1	1
462	это слово	1	1
463	и делает	2	1
464	мы и	1	1
465	в основе	1	1
466	однако это	2	1
467	ему не	1	1
468	не потому	6	1
469	у меня	3	1
470	лошади с	1	1
471	действует в	1	1
472	правой руке	1	1
473	на границе	1	1
474	когда мы	3	1
475	ему все	1	1
476	в сказках	1	1
477	только еще	1	1
478	должны быть	3	1
479	к тому	2	1
480	не случайное	1	1
481	из всей	1	1
482	на предмет	1	1
483	ли вы	1	1
484	и это	5	1
485	можно и	1	1
486	с ее	2	1
487	как не	2	1
488	ногами и	1	1
489	чтобы быть	1	1
490	то время	4	1
491	всей своей	1	1
492	приводит к	1	1
493	но раньше	1	1
494	есть человек	1	1
495	поэтому мы	1	1
496	в глаза	1	1
497	чтобы дать	1	1
498	на нее	1	1
499	стороны не	1	1
500	вещи и	3	1
501	ясно что	4	1
502	здесь нет	1	1
503	об этой	2	1
504	не всякий	2	1
505	это только	3	1
506	жизнь и	5	1
507	греческая религия	1	1
508	короче говоря	1	1
509	его тело	1	1
510	по мере	1	1
511	с ним	4	1
512	смысле и	1	1
513	все его	3	1
514	в виду	5	1
515	а к	1	1
516	слова а	1	1
517	вот почему	1	1
518	это явствует	1	1
519	ушей и	1	1
520	внимание на	1	1
521	одного из	1	1
522	есть так	2	1
523	мог бы	1	1
524	на что	1	1
525	как этот	1	1
526	можно заметить	1	1
527	ней а	1	1
528	нет у	1	1
529	египетской религии	1	1
530	нас в	1	1
531	как нет	1	1
532	путь к	1	1
533	тотчас же	1	1
534	но нельзя	2	1
535	тем более	1	1
536	и подобных	1	1
537	сказать и	1	1
538	оказывается чрезвычайно	1	1
539	и следовательно	5	1
540	а она	5	1
541	это несомненно	1	1
542	с человеческим	1	1
543	быть и	4	1
544	но с	1	1
545	тот же	1	1
546	речи о	1	1
547	нем не	1	1
548	к их	1	1
549	и перья	1	1
550	очень много	1	1
551	может привести	1	1
552	но то	1	1
553	а только	3	1
554	только на	1	1
555	вполне ясным	1	1
556	мы получим	1	1
557	когда оно	2	1
558	очевидно что	2	1
559	одно из	4	1
560	теснейшим образом	1	1
561	религии но	2	1
562	пока не	1	1
563	весь комплекс	1	1
564	друг друга	1	1
565	всегда только	1	1
566	как раз	5	1
567	почему не	1	1
568	отношении что	1	1
569	есть выражение	3	1
570	не хотел	1	1
571	и вместе	1	1
572	так описывает	1	1
573	в очень	2	1
574	по смыслу	1	1
575	отходит на	1	1
576	как у	1	1
577	или иначе	2	1
578	не обязательно	5	1
579	нельзя сказать	4	1
580	именно в	2	1
581	к которому	1	1
582	при всей	1	1
583	как же	3	1
584	мы еще	1	1
585	если мы	2	1
586	однако что	1	1
587	что не	6	1
588	том отношении	1	1
589	прежде всего	8	1
590	связано с	1	1
591	только по	1	1
592	не было	3	1
593	которые не	2	1
594	ничем не	1	1
595	зависит от	2	1
596	на высоком	1	1
597	понимать как	3	1
598	человеческой жизни	2	1
599	с которым	1	1
600	человек в	1	1
601	могут служить	1	1
602	религии это	1	1
603	берутся в	1	1
604	близка к	1	1
605	есть одно	1	1
606	которые будут	1	1
607	уже давно	1	1
608	вступает в	1	1
609	на который	2	1
610	и она	2	1
611	того есть	1	1
612	или по	2	1
613	то можно	1	1
614	у первого	1	1
615	над ним	1	1
616	не знал	1	1
617	это делается	1	1
618	к жизни	1	1
619	что за	1	1
620	на тот	1	1
621	тому как	1	1
622	это за	3	1
623	что же	2	1
624	а потом	4	1
625	е он	1	1
626	быть только	2	1
627	религии мы	1	1
628	у этого	1	1
629	как будто	7	1
630	или другого	1	1
631	в это	3	1
632	видно что	1	1
633	силу и	1	1
634	мере того	1	1
635	это ясно	1	1
636	здесь в	1	1
637	на одной	1	1
638	по дороге	1	1
639	не занимает	1	1
640	сколько бы	1	1
641	и вечные	1	1
642	в результате	2	1
643	что кто-то	1	1
644	в другое	2	1
645	жизни и	6	1
646	или нет	3	1
647	уже знаем	3	1
648	и ни	1	1
649	не будучи	2	1
650	действительно не	1	1
651	причем эта	1	1
652	будто бы	3	1
653	или не	2	1
654	бы на	1	1
655	но если	1	1
656	здесь только	1	1
657	ты не	1	1
658	это все	2	1
659	не знает	1	1
660	это в	1	1
661	только как	3	1
662	лечения и	1	1
663	к его	1	1
664	и никому	1	1
665	в голову	1	1
666	но эти	1	1
667	а я	2	1
668	видим в	1	1
669	в своих	2	1
670	который не	1	1
671	им и	1	1
672	как на	1	1
673	по воздуху	3	1
674	небо и	1	1
675	они не	3	1
