N	2gram	Vygotskiy__2	Hudozhes
121	было бы	11	3
122	в них	2	3
123	все было	1	3
124	несмотря на	4	3
125	в этих	2	3
126	что было	1	3
127	этом и	1	3
128	на него	2	3
129	о них	1	3
130	как только	2	3
131	же самое	6	3
132	и это	4	3
133	что у	5	3
134	когда в	1	3
135	и ему	1	3
136	все его	1	3
137	к нему	2	3
138	с ними	1	3
139	и ее	3	3
140	с одной	1	3
141	для нас	2	3
142	конечном счете	3	3
143	в одном	2	3
144	ему казалось	1	3
145	что на	4	3
146	с другой	3	3
147	все время	6	3
148	а с	2	3
149	прежде всего	1	3
150	в соответствии	1	3
151	у всех	2	3
152	так же	18	3
153	противоречие с	2	3
154	одной стороны	1	3
155	в состоянии	2	3
156	все это	5	3
157	или в	1	3
158	будто бы	1	3
159	по поводу	1	3
160	самом деле	16	3
161	во сне	2	3
162	все что	2	3
163	к людям	2	2
164	же как	4	2
165	и то	3	2
166	в первом	1	2
167	той же	8	2
168	а как	1	2
169	а для	1	2
170	одного слова	1	2
171	он сам	1	2
172	тем как	1	2
173	если в	2	2
174	ответ на	2	2
175	отношение к	2	2
176	более чем	1	2
177	все же	4	2
178	и к	3	2
179	но в	3	2
180	точкой зрения	1	2
181	та же	3	2
182	бы с	2	2
183	в нашем	1	2
184	из этих	1	2
185	не более	1	2
186	тому же	1	2
187	роли в	1	2
188	т д	2	2
189	но именно	1	2
190	в принципе	1	2
191	не как	3	2
192	чувства в	1	2
193	на этом	3	2
194	оно не	2	2
195	однако в	1	2
196	не будет	1	2
197	его характера	1	2
198	же не	1	2
199	а по	1	2
200	не с	1	2
201	его в	1	2
202	это было	3	2
203	характер и	1	2
204	и было	1	2
205	и тогда	1	2
206	место в	2	2
207	от своего	1	2
208	с точки	10	2
209	не столько	1	2
210	жизни с	3	2
211	дело не	1	2
212	того как	4	2
213	одна из	1	2
214	не по	1	2
215	только не	1	2
216	к ней	1	2
217	тогда в	1	2
218	в основе	11	2
219	к той	1	2
220	они и	1	2
221	приходит к	3	2
222	как мы	1	2
223	людей в	1	2
224	на другой	2	2
225	данном случае	4	2
226	она может	1	2
227	приводит к	1	2
228	роль в	2	2
229	с собой	1	2
230	те же	6	2
231	до сих	5	2
232	том как	2	2
233	один человек	1	2
234	все те	2	2
235	о нем	1	2
236	жизни не	1	2
237	и т.д	1	2
238	в другом	1	2
239	и просто	1	2
240	с того	2	2
241	того или	3	2
242	и только	2	2
243	и об	1	2
244	один из	3	2
245	трудно не	1	2
246	дело с	8	2
247	ли он	2	2
248	именно на	2	2
249	же и	1	2
250	и у	2	2
251	ни одного	1	2
252	в виде	1	2
253	его и	1	2
254	из них	4	2
255	т п	8	2
256	вовсе не	2	2
257	ее на	1	2
258	в любви	1	2
259	сих пор	5	2
260	в соответствующих	1	2
261	как у	1	2
262	именно в	1	2
263	личной жизни	1	2
264	себя и	1	2
265	что не	3	2
266	мы знаем	7	2
267	и составляет	1	2
268	именно так	1	2
269	когда же	1	2
270	было на	1	2
271	жизнь в	1	2
272	нет ничего	1	2
273	вместе с	2	2
274	от страха	1	2
275	в данном	4	2
276	видит в	3	2
277	он будет	1	2
278	с такой	1	2
279	или иного	2	2
280	сам не	1	2
281	что же	3	2
282	писателя в	1	2
283	и от	2	2
284	о его	1	2
285	и для	4	2
286	отнюдь не	5	2
287	в двух	1	2
288	потому что	21	2
289	хотя бы	3	2
290	точки зрения	17	2
291	а о	1	2
292	между ними	1	2
293	и эта	1	2
294	сказать что	7	2
295	они все	1	2
296	что даже	1	2
297	самое что	2	2
298	к числу	1	2
299	себе но	1	2
300	как на	5	2
301	но еще	1	2
302	тем самым	1	2
303	который она	1	2
304	тайны и	2	2
305	отношения к	1	1
306	одним из	1	1
307	например в	3	1
308	в сфере	1	1
309	таком случае	1	1
310	всего тем	1	1
311	не остается	2	1
312	это и	1	1
313	другому человеку	1	1
314	на деле	8	1
315	мы имели	1	1
316	и так	3	1
317	к другому	1	1
318	его же	1	1
319	на две	1	1
320	высшей степени	1	1
321	к рассказу	1	1
322	с в	2	1
323	обойтись без	1	1
324	также и	2	1
325	полагает что	2	1
326	различает в	1	1
327	мы имеем	4	1
328	мы не	3	1
329	других людях	1	1
330	себе как	1	1
331	что между	1	1
332	что если	6	1
333	в противоречие	1	1
334	в сущности	7	1
335	время как	3	1
336	принадлежит к	1	1
337	поэзии не	1	1
338	которого в	1	1
339	из ее	1	1
340	в каждой	1	1
341	не иметь	1	1
342	бы то	2	1
343	во всех	3	1
344	к нулю	2	1
345	от сна	1	1
346	могло быть	1	1
347	точка зрения	2	1
348	к которой	2	1
349	с языка	1	1
350	с отцом	1	1
351	его во	1	1
352	в общем	3	1
353	него с	1	1
354	иногда и	1	1
355	себе и	2	1
356	не просто	1	1
357	друг от	1	1
358	или иное	1	1
359	когда тот	1	1
360	за пределы	1	1
361	один и	1	1
362	во что	1	1
363	в той	1	1
364	поскольку они	1	1
365	под этой	1	1
366	анекдоте или	1	1
367	сострадания и	1	1
368	показать что	5	1
369	как к	3	1
370	на минуту	1	1
371	более и	2	1
372	и нет	1	1
373	предметы и	1	1
374	остановиться на	1	1
375	когда он	10	1
376	сознания в	1	1
377	в определенности	1	1
378	сказал бы	1	1
379	его к	1	1
380	имеет в	1	1
381	себе не	1	1
382	от своей	1	1
383	и говорит	2	1
384	оттого что	1	1
385	в которой	2	1
386	ключ ко	1	1
387	однако его	1	1
388	он в	3	1
389	все эти	7	1
390	этом что	1	1
391	бы так	1	1
392	просто человека	1	1
393	того факта	1	1
394	нами в	1	1
395	человеке и	1	1
396	и тот	2	1
397	но ведь	1	1
398	что без	2	1
399	он все	3	1
400	в восприятии	1	1
401	и когда	4	1
402	однако он	2	1
403	в силу	1	1
404	том чтобы	3	1
405	у читателя	1	1
406	их в	2	1
407	свое время	1	1
408	людей и	1	1
409	и заключается	3	1
410	но все	1	1
411	не следует	1	1
412	в каждом	2	1
413	здесь мы	2	1
414	произведение искусства	1	1
415	происходит и	1	1
416	то ни	2	1
417	он просто	1	1
418	тем в	1	1
419	а когда	1	1
420	и характер	1	1
421	этом он	1	1
422	том случае	4	1
423	то есть	21	1
424	и других	3	1
425	жизнь этого	1	1
426	то все	2	1
427	зрения и	1	1
428	всю свою	1	1
429	эти два	1	1
430	и тем	4	1
431	только одно	1	1
432	к области	3	1
433	ли может	1	1
434	толстым в	1	1
435	всю жизнь	2	1
436	которой он	1	1
437	он и	1	1
438	для чего	1	1
439	легче всего	3	1
440	жизни но	1	1
441	духовной жизни	1	1
442	жизнь а	1	1
443	и при	2	1
444	никак не	4	1
445	таким же	1	1
446	это ощущение	1	1
447	взгляд на	1	1
448	наших дней	1	1
449	переходе от	2	1
450	для обоих	1	1
451	он понимал	1	1
452	то для	1	1
453	человеком и	3	1
454	и цель	1	1
455	на свою	1	1
456	знаем что	4	1
457	от его	1	1
458	и другого	3	1
459	стало быть	1	1
460	образом и	4	1
461	другом и	1	1
462	но он	3	1
463	и более	4	1
464	не могли	3	1
465	в конце	3	1
466	том же	2	1
467	произведений искусства	1	1
468	любовь к	1	1
469	не любит	2	1
470	же мы	3	1
471	произведения и	1	1
472	стоит только	2	1
473	того момента	1	1
474	важно что	1	1
475	что с	3	1
476	мы вынуждены	1	1
477	и другое	2	1
478	что ему	1	1
479	самого начала	1	1
480	дело в	1	1
481	только из	5	1
482	и остается	1	1
483	людей от	1	1
484	сна и	2	1
485	найти в	1	1
486	человека от	1	1
487	и всегда	2	1
488	как два	1	1
489	на язык	1	1
490	это то	2	1
491	в самой	2	1
492	имеем дело	1	1
493	о ней	4	1
494	почему это	2	1
495	учения о	2	1
496	этих двух	2	1
497	тогда она	1	1
498	к произведению	1	1
499	мыслей и	1	1
500	как она	4	1
501	и чувства	1	1
502	и чувство	1	1
503	прибегать к	1	1
504	возвращает нас	1	1
505	и оказывается	1	1
506	себе так	1	1
507	в области	1	1
508	факта что	1	1
509	для личной	1	1
510	встречается в	1	1
511	мы узнаем	1	1
512	когда мы	2	1
513	есть только	5	1
514	что основные	1	1
515	во все	1	1
516	характер с	1	1
517	похож на	1	1
518	ли не	1	1
519	он ей	1	1
520	отличается от	2	1
521	еще яснее	1	1
522	его с	2	1
523	тот и	1	1
524	на это	3	1
525	служить источником	1	1
526	при анализе	2	1
527	потому не	1	1
528	что героиня	1	1
529	от друга	1	1
530	не существует	2	1
531	ни стало	1	1
532	можно показать	2	1
533	для читателя	1	1
534	то или	2	1
535	которым она	2	1
536	музыки и	1	1
537	в себя	1	1
538	с самого	1	1
539	иначе говоря	4	1
540	при сохранении	1	1
541	то как	3	1
542	на нее	1	1
543	времени и	1	1
544	еще в	1	1
545	это только	3	1
546	жизнь и	3	1
547	мы в	3	1
548	а там	1	1
549	является в	1	1
550	он к	1	1
551	и всякого	1	1
552	с этого	1	1
553	собой и	1	1
554	на что	1	1
555	по себе	12	1
556	смысле и	1	1
557	в разных	1	1
558	образом в	3	1
559	иному случаю	1	1
560	именно потому	2	1
561	и здесь	2	1
562	но мы	1	1
563	и что	22	1
564	в глаза	2	1
565	после того	2	1
566	в поэтической	1	1
567	она постоянно	1	1
568	в эстетической	1	1
569	заключается в	12	1
570	все в	1	1
571	а у	1	1
572	что самое	2	1
573	он прямо	2	1
574	бумаги в	1	1
575	ко всей	1	1
576	искусства в	5	1
577	из своего	1	1
578	в другой	1	1
579	еще более	3	1
580	даже для	2	1
581	которая и	1	1
582	тотчас после	1	1
583	искусства он	1	1
584	вся жизнь	1	1
585	увидеть что	2	1
586	того что	8	1
587	в новой	2	1
588	обе эти	1	1
589	согласиться с	2	1
590	но как	3	1
591	это означает	2	1
592	важный для	1	1
593	в уста	1	1
594	звук и	1	1
595	со всеми	1	1
596	так что	3	1
597	что хотел	1	1
598	для всех	1	1
599	мы получим	2	1
600	героя с	1	1
601	в нашей	3	1
602	по выражению	1	1
603	за ним	1	1
604	их как	2	1
605	который как	1	1
606	искать в	1	1
607	представить себе	3	1
608	ведь это	1	1
609	могло бы	2	1
610	и понимается	1	1
611	так как	12	1
612	то время	3	1
613	не о	1	1
614	может служить	3	1
615	отношении к	3	1
616	от исполнения	1	1
617	независимо от	1	1
618	и никогда	2	1
619	людей не	1	1
620	этом отношении	5	1
621	образом не	1	1
622	от того	4	1
623	на том	2	1
624	бы это	1	1
625	этом один	1	1
626	были бы	3	1
627	имели бы	1	1
628	ней и	1	1
629	и даже	5	1
630	и точно	1	1
631	не редко	1	1
632	которое она	2	1
633	этом как	2	1
634	этого человека	1	1
635	человека а	1	1
636	возбуждает в	1	1
637	действующих лиц	3	1
638	он позволяет	1	1
639	такое же	2	1
640	системы и	1	1
641	этой роли	1	1
642	слитых в	1	1
643	что бы	1	1
644	уже ничего	1	1
645	а на	4	1
646	которых мы	3	1
647	на которых	2	1
648	до конца	3	1
649	с которым	1	1
650	имеет своей	2	1
651	не то	1	1
652	там где	2	1
653	его характер	1	1
654	возникать и	1	1
655	этот рассказ	1	1
656	все более	2	1
657	и она	1	1
658	идея а	1	1
659	ни на	3	1
660	же с	2	1
661	при переходе	1	1
662	власть над	1	1
663	редко и	1	1
664	своей души	1	1
665	что за	1	1
666	взгляда на	1	1
667	чем в	1	1
668	такого рода	1	1
669	это его	1	1
670	поскольку он	1	1
671	по существу	3	1
672	на свете	1	1
673	исходя из	1	1
674	лежит в	1	1
675	и смерти	1	1
676	с этой	4	1
677	еще раз	1	1
678	этом случае	1	1
679	художественное произведение	6	1
680	но это	2	1
681	и таким	2	1
682	от нас	1	1
683	видят в	1	1
684	к которому	2	1
685	в полном	2	1
686	только тогда	1	1
687	мира и	1	1
688	всего что	1	1
689	из себя	2	1
690	интерес к	2	1
691	бы в	1	1
692	по самой	1	1
693	первый раз	2	1
694	за этим	1	1
695	и вдруг	1	1
696	чем же	1	1
697	нам не	1	1
698	читателя не	1	1
699	сообщения о	1	1
700	в творчестве	4	1
701	только как	3	1
702	другой стороны	2	1
703	совершенно не	4	1
704	комического и	1	1
705	конфликт между	1	1
706	но когда	2	1
707	точно так	3	1
708	первом случае	1	1
709	из этого	4	1
710	только о	1	1
711	в действительности	4	1
712	в такое	1	1
713	не нуждается	1	1
714	на примере	2	1
715	а я	2	1
716	в искусстве	21	1
717	случае если	4	1
718	в своих	9	1
719	нет что	1	1
720	это в	2	1
721	который не	3	1
722	к этому	1	1
723	которая не	2	1
724	в таком	2	1
725	и вновь	1	1
726	смысле что	1	1
