N	2gram	Vinokur_Ku_1	Psycholo
268	по отношению	8	2
269	с совершенно	1	2
270	очевидно что	3	2
271	себе и	2	2
272	отличие от	1	2
273	друг от	1	2
274	в одной	1	2
275	от друга	1	2
276	с этим	4	2
277	перед нами	1	2
278	следующим образом	1	2
279	ни один	1	2
280	бы сказать	1	2
281	все эти	6	2
282	в ответ	1	2
283	в нашем	1	2
284	вопроса о	1	2
285	еще один	2	2
286	как он	1	2
287	будто на	1	2
288	в нашей	1	2
289	и вот	1	2
290	том чтобы	8	2
291	и следовательно	1	2
292	но все	2	2
293	в каждом	2	2
294	как они	2	2
295	же не	1	2
296	и с	5	2
297	образом если	2	2
298	из них	4	2
299	только о	1	2
300	он является	1	2
301	утверждает что	1	2
302	все равно	2	2
303	к которым	1	2
304	для чего	1	2
305	должно быть	3	2
306	и того	2	2
307	одного и	2	2
308	на первый	1	2
309	бы на	2	2
310	и при	2	2
311	этого необходимо	1	2
312	в письме	1	2
313	в котором	3	2
314	с точки	9	2
315	мы называем	1	2
316	в отличие	1	2
317	в которых	6	2
318	всякий раз	1	2
319	сами по	1	2
320	том и	2	2
321	в словах	1	2
322	и под	2	2
323	с так	1	2
324	любви и	1	2
325	в то	2	2
326	что ему	1	2
327	дело в	1	2
328	того как	4	2
329	что их	2	2
330	совершенно правильно	1	2
331	и так	1	2
332	является то	1	2
333	все то	1	2
334	есть только	1	2
335	ли не	3	2
336	части романа	1	2
337	оно на	1	2
338	должен быть	4	2
339	которого мы	1	2
340	и понять	1	2
341	в себя	1	2
342	на том	3	2
343	не с	3	2
344	мог бы	1	2
345	когда в	2	2
346	и даже	3	2
347	ничего не	2	2
348	или иной	3	2
349	находится в	1	2
350	можно сказать	3	2
351	связь между	1	2
352	но во	1	2
353	самом процессе	1	2
354	говорит он	1	2
355	в форме	1	2
356	слов и	1	2
357	как например	2	2
358	этом смысле	3	2
359	обе эти	3	2
360	что даже	1	2
361	последней части	1	2
362	это же	1	2
363	в качестве	7	2
364	связи с	7	2
365	ни одного	2	2
366	мы получим	1	2
367	речь в	4	2
368	не дает	1	2
369	мы находим	1	2
370	в одном	3	2
371	само по	1	2
372	это по	2	2
373	нет в	1	2
374	даже и	3	2
375	чтобы показать	1	2
376	себя и	1	2
377	обратить внимание	2	2
378	такое понимание	1	2
379	этот закон	1	2
380	до конца	2	2
381	с помощью	7	2
382	именно поэтому	2	2
383	это значит	1	2
384	на периферии	1	2
385	по существу	4	2
386	к следующему	1	2
387	с этой	2	2
388	этом случае	2	2
389	все это	6	2
390	и таким	1	2
391	что касается	2	2
392	не является	2	2
393	смысл для	1	2
394	той или	1	2
395	когда указывает	1	2
396	же в	4	2
397	давно уже	1	2
398	между ними	2	2
399	не знает	1	2
400	не что	1	2
401	но еще	3	2
402	гораздо более	3	2
403	смысле слова	1	1
404	пришлось на	1	1
405	отношении и	1	1
406	речь идет	2	1
407	одним из	2	1
408	несомненной связи	1	1
409	например в	5	1
410	в сфере	1	1
411	связана с	1	1
412	в такой	1	1
413	языку и	1	1
414	проблемы в	1	1
415	только потому	6	1
416	других областей	1	1
417	идет о	2	1
418	пушкин в	1	1
419	разительный пример	1	1
420	из его	1	1
421	все те	2	1
422	всегда на	1	1
423	шире и	1	1
424	самых высоких	1	1
425	для своего	1	1
426	шаг вперед	1	1
427	как единство	1	1
428	на место	1	1
429	из своих	1	1
430	мы и	1	1
431	конечно и	1	1
432	искусства для	1	1
433	действующего лица	1	1
434	так называемые	3	1
435	частный случай	1	1
436	с большим	3	1
437	все так	1	1
438	заключающим в	1	1
439	столь же	1	1
440	в чем	1	1
441	чуть ли	2	1
442	то мы	3	1
443	как система	1	1
444	но как	1	1
445	а только	8	1
446	связано с	3	1
447	что язык	7	1
448	не все	2	1
449	если в	2	1
450	годится для	1	1
451	иметь дело	1	1
452	отношение к	1	1
453	не просто	5	1
454	отличаются от	1	1
455	форме и	1	1
456	материала так	1	1
457	к сожалению	1	1
458	относится к	2	1
459	которые не	1	1
460	и вовсе	5	1
461	общего с	1	1
462	чтобы мы	1	1
463	данный момент	1	1
464	что нет	1	1
465	еще и	5	1
466	и где	1	1
467	приводят к	1	1
468	хотя и	3	1
469	более или	3	1
470	в действительности	1	1
471	от этого	2	1
472	что слово	3	1
473	них как	1	1
474	та же	1	1
475	видим мы	1	1
476	из той	1	1
477	большей части	2	1
478	не сделал	3	1
479	что так	3	1
480	учение о	4	1
481	то обстоятельство	8	1
482	в известном	1	1
483	не годится	1	1
484	имеем в	1	1
485	тому же	1	1
486	во многих	2	1
487	были связаны	1	1
488	в наших	1	1
489	слово это	5	1
490	так сказать	5	1
491	внутреннего смыслового	1	1
492	больше всего	2	1
493	главным образом	1	1
494	но именно	1	1
495	собственном смысле	1	1
496	из сопоставления	1	1
497	действии и	1	1
498	привести в	1	1
499	к переходу	1	1
500	мысль для	1	1
501	по своему	1	1
502	так часто	1	1
503	это по-видимому	1	1
504	они требуют	1	1
505	от нее	1	1
506	или так	1	1
507	раз из	1	1
508	не из	1	1
509	выражение и	1	1
510	и может	3	1
511	учением о	1	1
512	различие между	1	1
513	том случае	1	1
514	на этой	1	1
515	того или	4	1
516	на протяжении	1	1
517	что например	1	1
518	сейчас в	1	1
519	связываются с	1	1
520	он есть	3	1
521	переходу в	1	1
522	свое содержание	1	1
523	уж не	1	1
524	есть простой	1	1
525	не соответствует	1	1
526	в жизни	1	1
527	бы совершенно	1	1
528	о характере	1	1
529	но уже	5	1
530	этого слова	3	1
531	человек который	1	1
532	далеко не	1	1
533	бы было	1	1
534	его все	1	1
535	в научном	1	1
536	же два	1	1
537	сейчас мы	1	1
538	как таковой	2	1
539	не мог	2	1
540	целого ряда	1	1
541	со всей	1	1
542	он конечно	1	1
543	мысли что	1	1
544	или менее	3	1
545	как некоторое	1	1
546	при тех	1	1
547	что такое	6	1
548	которая имеет	1	1
549	в следующем	1	1
550	нахождение всех	1	1
551	что вся	1	1
552	представление о	3	1
553	или работы	2	1
554	оказывается что	1	1
555	его тем	1	1
556	от себя	2	1
557	не менее	7	1
558	точно также	1	1
559	из области	4	1
560	не раз	2	1
561	точку зрения	1	1
562	которые в	1	1
563	в россии	1	1
564	доказывает что	2	1
565	по крайней	5	1
566	и эти	3	1
567	смыслового противоречия	1	1
568	речи в	4	1
569	тому чтобы	1	1
570	даже в	3	1
571	сам он	1	1
572	но они	1	1
573	это чувство	1	1
574	равно не	1	1
575	есть основное	1	1
576	отчетливо и	1	1
577	иной раз	2	1
578	из нас	1	1
579	до крайности	1	1
580	тогда когда	6	1
581	только из	1	1
582	в процессе	1	1
583	когда они	1	1
584	в самых	1	1
585	и принципы	1	1
586	поступки героев	1	1
587	пока еще	1	1
588	к такому	1	1
589	в структуре	2	1
590	это еще	1	1
591	не могло	1	1
592	не имеет	2	1
593	стороны фактора	1	1
594	применение в	1	1
595	на язык	4	1
596	суждения и	1	1
597	в разных	2	1
598	из четырех	1	1
599	как отзыв	1	1
600	всего на	1	1
601	необходимо только	1	1
602	говорить как	1	1
603	в русском	4	1
604	за которой	1	1
605	и является	4	1
606	вместо того	1	1
607	с достаточной	1	1
608	вот что	1	1
609	и теперь	1	1
610	можно рассматривать	1	1
611	что речь	1	1
612	доказать что	2	1
613	каждый день	1	1
614	в области	7	1
615	происходящие в	1	1
616	тесной связи	1	1
617	факта что	1	1
618	перед ним	1	1
619	конечно только	1	1
620	обстоятельство что	8	1
621	один раз	1	1
622	к себе	4	1
623	без конца	1	1
624	здесь совершенно	1	1
625	чтобы сделать	1	1
626	в других	1	1
627	должны быть	2	1
628	русском языке	4	1
629	когда утверждает	1	1
630	всегда есть	1	1
631	в особую	1	1
632	всегда в	1	1
633	в применении	1	1
634	на наших	1	1
635	следует отнести	1	1
636	убеждает нас	1	1
637	более не	1	1
638	бы что	1	1
639	как не	1	1
640	свою очередь	3	1
641	в некоторых	1	1
642	здесь не	3	1
643	рассматривать как	1	1
644	без всякого	1	1
645	и от	1	1
646	в собственном	2	1
647	за пределами	1	1
648	сам пушкин	1	1
649	только то	1	1
650	на той	1	1
651	образом то	1	1
652	значение в	1	1
653	уяснить себе	1	1
654	если они	1	1
655	имею в	1	1
656	задача которая	1	1
657	суждения а	1	1
658	во многом	1	1
659	чрезвычайно слабой	1	1
660	подойти к	2	1
661	в последней	1	1
662	силу того	2	1
663	в некоторой	1	1
664	совершенно невозможно	1	1
665	и эту	1	1
666	выше о	1	1
667	ними и	2	1
668	о нем	2	1
669	с полным	1	1
670	часто и	1	1
671	ему нужно	3	1
672	после того	1	1
673	звуков в	1	1
674	и во	1	1
675	в конечном	1	1
676	нас в	1	1
677	для каждой	1	1
678	или иные	1	1
679	язык и	1	1
680	между тем	5	1
681	однако с	1	1
682	переходит в	1	1
683	нуждается в	3	1
684	крайней мере	5	1
685	тотчас же	1	1
686	которое иначе	1	1
687	может стать	1	1
688	отдельного слова	1	1
689	в теории	1	1
690	не тот	1	1
691	закона с	1	1
692	другой и	1	1
693	не так	1	1
694	в каких	1	1
695	другое не	1	1
696	легко пояснить	1	1
697	которое было	1	1
698	законы которые	1	1
699	о его	1	1
700	что только	1	1
701	действие в	2	1
702	речь о	1	1
703	которым он	1	1
704	однако в	1	1
705	в какой	6	1
706	к их	1	1
707	в стороне	2	1
708	поэтому и	1	1
709	который в	1	1
710	или же	1	1
711	таком понимании	1	1
712	роль которая	1	1
713	с которыми	1	1
714	в эти	1	1
715	себя в	1	1
716	от одной	1	1
717	уже не	8	1
718	я имею	1	1
719	как действие	1	1
720	в начале	1	1
721	в сознании	1	1
722	этого процесса	1	1
723	или даже	1	1
724	одной своей	1	1
725	его и	1	1
726	и их	1	1
727	встречаться и	1	1
728	событие и	2	1
729	могло бы	1	1
730	слова в	1	1
731	этого закона	1	1
732	тем как	1	1
733	но что	1	1
734	каждый из	1	1
735	в стихах	1	1
736	же невозможно	1	1
737	к той	1	1
738	что слова	1	1
739	были бы	2	1
740	те или	1	1
741	именно как	1	1
742	эмоции но	1	1
743	имеет целью	1	1
744	объяснение в	2	1
745	значение которое	1	1
746	достоевский под	1	1
747	сюда же	1	1
748	совершенно ином	1	1
749	звуковой формы	1	1
750	как же	1	1
751	на которые	1	1
752	что не	5	1
753	что для	1	1
754	этом слове	1	1
755	что им	1	1
756	превращается в	2	1
757	весьма вероятно	1	1
758	несколько иное	1	1
759	не было	3	1
760	бы назвать	1	1
761	есть лишь	3	1
762	в эмпирической	1	1
763	его как	1	1
764	возникает та	1	1
765	основное и	1	1
766	но никогда	1	1
767	не то	1	1
768	вероятно не	1	1
769	речи и	5	1
770	мы встречаем	1	1
771	пониманию и	1	1
772	всю совокупность	1	1
773	в одно	1	1
774	если не	3	1
775	в речи	3	1
776	мы видели	1	1
777	между собою	2	1
778	все более	1	1
779	свое особое	1	1
780	мы говорим	2	1
781	многих случаях	1	1
782	как каждое	1	1
783	мы меньше	1	1
784	должно составить	1	1
785	конечно не	2	1
786	на тот	1	1
787	смысле этого	3	1
788	применении к	1	1
789	во все	2	1
790	что же	6	1
791	и там	1	1
792	и смысла	1	1
793	свое разрешение	1	1
794	даже с	1	1
795	да и	1	1
796	как к	1	1
797	том смысле	1	1
798	мы сказали	1	1
799	иначе говоря	2	1
800	совершенно несправедливо	1	1
801	смысл в	2	1
802	может служить	2	1
803	в контексте	2	1
804	тенденцию к	1	1
805	ко времени	1	1
806	что ее	1	1
807	только для	1	1
808	но это	1	1
809	точно и	1	1
810	но для	1	1
811	в смысле	2	1
812	письме к	1	1
813	здесь в	1	1
814	каждой из	1	1
815	любовь к	2	1
816	только мы	1	1
817	сюжета и	1	1
818	указать на	4	1
819	от мысли	1	1
820	том виде	1	1
821	справедливо указывает	2	1
822	которая в	1	1
823	как именно	2	1
824	нас совершенно	1	1
825	еще более	1	1
826	тем более	2	1
827	будто бы	1	1
828	на улице	2	1
829	я в	1	1
830	мы в	1	1
831	к ее	1	1
832	речи поэт	1	1
833	нам не	3	1
834	может и	1	1
835	нет ничего	1	1
836	с ними	4	1
837	в моем	1	1
838	предлагает различать	1	1
839	это на	1	1
840	к его	1	1
841	или иного	3	1
842	отношению к	9	1
843	не трудно	7	1
844	ниже мы	1	1
845	соотносительности и	1	1
846	то оно	2	1
847	кажется ему	1	1
848	пушкин и	2	1
849	из чего	1	1
850	во всяком	5	1
851	все что	1	1
852	этой точки	2	1
853	всего ее	1	1
854	ничего общего	1	1
