N	2gram	Propp_Russ_2	Problema
326	очень редко	1	1
327	так называемые	1	1
328	это время	2	1
329	на них	4	1
330	не был	2	1
331	песни и	4	1
332	слова эти	1	1
333	тем как	1	1
334	там и	2	1
335	или во	1	1
336	здесь имеем	2	1
337	они у	1	1
338	совсем не	2	1
339	значение и	1	1
340	не все	4	1
341	если в	1	1
342	должны были	2	1
343	отношение к	1	1
344	при первом	1	1
345	отличаются от	1	1
346	говорилось выше	1	1
347	первый взгляд	1	1
348	этом же	1	1
349	когда он	1	1
350	даже просто	1	1
351	всего как	1	1
352	в этот	10	1
353	них как	2	1
354	можно в	1	1
355	с места	1	1
356	чем больше	1	1
357	он в	1	1
358	дуб как	1	1
359	только два	1	1
360	из этих	2	1
361	еще далеко	1	1
362	остановиться на	1	1
363	и будущее	1	1
364	как он	1	1
365	на то	1	1
366	но на	1	1
367	к выводу	1	1
368	освобождение от	1	1
369	вошло в	1	1
370	и еще	2	1
371	в первую	1	1
372	доказательства что	1	1
373	здесь говорится	1	1
374	а потом	1	1
375	ступень развития	1	1
376	от нее	1	1
377	связанные с	2	1
378	рождение ребенка	1	1
379	первую очередь	1	1
380	и отдельные	1	1
381	он есть	2	1
382	что большинство	1	1
383	чаще всего	1	1
384	однако здесь	1	1
385	представления об	2	1
386	здесь это	1	1
387	смерть и	2	1
388	из нее	2	1
389	по домам	3	1
390	рядом с	1	1
391	отсюда видно	1	1
392	не всегда	3	1
393	вокруг этого	2	1
394	говорится о	1	1
395	сильнее чем	1	1
396	чем в	2	1
397	хотя здесь	1	1
398	должно быть	2	1
399	на первый	3	1
400	но где	1	1
401	или вообще	4	1
402	во время	12	1
403	и при	2	1
404	при изучении	1	1
405	как все	1	1
406	в такой	1	1
407	в их	2	1
408	человеком и	1	1
409	что при	2	1
410	от болезней	3	1
411	существо всегда	1	1
412	приведем только	1	1
413	для объяснения	2	1
414	выше мы	3	1
415	которые в	1	1
416	над ними	1	1
417	так называемое	1	1
418	в своих	2	1
419	том же	4	1
420	что этот	1	1
421	на всю	1	1
422	пальцами он	1	1
423	что эта	1	1
424	на дерево	1	1
425	к такой	1	1
426	жизни рождение	1	1
427	или другие	1	1
428	ее с	1	1
429	другие деревья	1	1
430	есть тем	1	1
431	пока еще	2	1
432	иметь в	1	1
433	следовательно и	1	1
434	никогда не	2	1
435	предметы могут	1	1
436	вся его	1	1
437	ничего не	1	1
438	с религией	2	1
439	с одним	1	1
440	сущность его	1	1
441	по своей	1	1
442	и после	3	1
443	под названием	2	1
444	только с	1	1
445	в основе	1	1
446	от их	1	1
447	могут быть	2	1
448	с полной	1	1
449	на очень	1	1
450	ведьмы в	1	1
451	этот миф	1	1
452	который только	1	1
453	что все	1	1
454	свою очередь	1	1
455	и сами	1	1
456	на основе	1	1
457	то как	1	1
458	в образе	2	1
459	мы приведем	2	1
460	он по	1	1
461	когда в	1	1
462	это только	1	1
463	выводу что	1	1
464	находится в	1	1
465	и здесь	1	1
466	дерево как	1	1
467	и поэтому	1	1
468	настоящее время	1	1
469	в глаза	2	1
470	мог бы	1	1
471	может не	1	1
472	можно встретить	2	1
473	нас в	1	1
474	места и	1	1
475	не отличаются	1	1
476	это нужно	1	1
477	природы и	2	1
478	делали в	1	1
479	по своим	1	1
480	в самый	2	1
481	в земле	4	1
482	того что	3	1
483	бросается в	2	1
484	известно что	1	1
485	быть и	1	1
486	на которой	1	1
487	характером в	1	1
488	теорию мы	1	1
489	идет по	1	1
490	на другие	1	1
491	и погребение	1	1
492	в разные	2	1
493	и так	1	1
494	который в	1	1
495	но ее	1	1
496	в дереве	2	1
497	а после	1	1
498	с одной	2	1
499	в эти	1	1
500	этому поводу	2	1
501	не всякое	1	1
502	петра i	1	1
503	в ночи	1	1
504	а он	2	1
505	превращаются в	1	1
506	дерева может	1	1
507	представлений о	2	1
508	или это	1	1
509	об уничтожении	1	1
510	как при	1	1
511	заметить что	2	1
512	на некоторые	1	1
513	ее на	2	1
514	указание на	1	1
515	своей дочери	1	1
516	образом к	1	1
517	ней и	1	1
518	с другим	2	1
519	с той	1	1
520	их яркая	1	1
521	и др	1	1
522	но есть	1	1
523	до конца	3	1
524	что для	3	1
525	обратить внимание	1	1
526	превращается в	1	1
527	церкви и	2	1
528	такое которое	1	1
529	не на	1	1
530	что также	1	1
531	при более	1	1
532	о чем	4	1
533	на эту	2	1
534	когда же	1	1
535	под влиянием	1	1
536	близка к	1	1
537	и особенно	1	1
538	к вечеру	2	1
539	не имеем	1	1
540	части а	1	1
541	одной стороны	2	1
542	к жизни	5	1
543	изобразил то	1	1
544	связаны с	3	1
545	в белых	1	1
546	что весь	1	1
547	руки и	3	1
548	ко всему	1	1
549	исходя из	1	1
550	нему часто	1	1
551	во всю	1	1
552	представляется как	1	1
553	с этой	2	1
554	что есть	1	1
555	урожая и	1	1
556	видно что	2	1
557	в который	1	1
558	по образцу	1	1
559	ли в	1	1
560	ногами и	2	1
561	думает что	1	1
562	в настоящее	1	1
563	тот кто	1	1
564	а к	2	1
565	слез на	1	1
566	они говорят	1	1
567	его жизнь	1	1
568	только элементы	1	1
569	иную теорию	1	1
570	есть уже	1	1
571	за этим	2	1
572	ее развития	1	1
573	и начинается	1	1
574	о своем	1	1
575	в ночь	2	1
576	всего жизненного	1	1
577	ему но	1	1
578	но можно	2	1
579	сделать некоторые	1	1
580	их с	1	1
581	в свою	1	1
582	что такие	2	1
583	т е	24	1
584	однако нет	1	1
585	воздействовать на	2	1
586	в заключение	1	1
587	не говорится	2	1
588	всем этом	1	1
589	к этой	1	1
590	также не	1	1
591	и другие	14	1
592	это в	2	1
593	нас не	2	1
594	как на	1	1
