N	2gram	Medvedev_F_1	FransuaR
494	всем этим	2	1
495	формы художественного	1	1
496	языка и	1	1
497	вне этих	2	1
498	исторический документ	1	1
499	глубже и	1	1
500	поэтому мы	1	1
501	в образе	1	1
502	художественных функций	1	1
503	во многом	1	1
504	подойти к	1	1
505	во второй	1	1
506	все остальные	1	1
507	с этого	1	1
508	если бы	4	1
509	в голое	1	1
510	правда в	1	1
511	для этого	4	1
512	что отдельные	1	1
513	ней как	1	1
514	могла не	1	1
515	воли и	1	1
516	это понимание	1	1
517	и здесь	6	1
518	на их	2	1
519	что самая	1	1
520	характерно появление	1	1
521	в звуке	1	1
522	настоящее время	10	1
523	как ее	2	1
524	или на	2	1
525	к действительности	2	1
526	образе в	1	1
527	в различных	2	1
528	должно было	1	1
529	того или	2	1
530	нет у	1	1
531	на всех	1	1
532	особенно резко	3	1
533	ее от	2	1
534	вся эта	1	1
535	и всякая	2	1
536	самом процессе	1	1
537	что и	2	1
538	во всей	2	1
539	деле в	1	1
540	в художественной	1	1
541	представления о	1	1
542	в свете	1	1
543	как если	2	1
544	в лице	2	1
545	и всего	1	1
546	того что	5	1
547	к роману	1	1
548	этот метод	1	1
549	хотя бы	5	1
550	мы видим	1	1
551	сводить к	1	1
552	но ни	1	1
553	ясно что	3	1
554	целом ряде	2	1
555	и действительно	1	1
556	несколько подробнее	2	1
557	проявляется в	1	1
558	и ее	10	1
559	литературе и	2	1
560	романа но	1	1
561	свил себе	1	1
562	из которого	1	1
563	и событий	1	1
564	не входит	1	1
565	своего рода	1	1
566	в большинстве	3	1
567	ни одного	2	1
568	борьбы с	1	1
569	этого нельзя	1	1
570	в виде	1	1
571	проникнутых единой	1	1
572	а это	1	1
573	функций в	2	1
574	большинстве случаев	2	1
575	в данной	1	1
576	глава первая	2	1
577	непосредственным влиянием	1	1
578	не связанных	2	1
579	мы знаем	1	1
580	и их	10	1
581	эти три	1	1
582	слова в	1	1
583	они делают	1	1
584	не о	3	1
585	жизни на	1	1
586	как раз	2	1
587	он один	1	1
588	вне ее	3	1
589	только на	5	1
590	же деле	1	1
591	но вся	1	1
592	лишь та	1	1
593	со всем	3	1
594	выходит за	1	1
595	этой смене	1	1
596	и сознание	1	1
597	имеет и	1	1
598	внутренняя логика	1	1
599	индивидуальное сознание	2	1
600	и глубже	2	1
601	и вступает	1	1
602	а о	1	1
603	к которому	2	1
604	в ряде	1	1
605	один и	1	1
606	что не	1	1
607	его из	1	1
608	них и	1	1
609	и литературной	1	1
610	более того	3	1
611	не на	2	1
612	а не	10	1
613	только как	2	1
614	есть лишь	2	1
615	вопросы и	1	1
616	чем на	1	1
617	литература в	4	1
618	здесь этот	1	1
619	мы остановимся	1	1
620	и техники	2	1
621	богатый материал	1	1
622	здесь лишь	2	1
623	он и	1	1
624	с помощью	3	1
625	его между	1	1
626	все более	2	1
627	вступает в	2	1
628	в частности	4	1
629	в непрерывном	1	1
630	ни на	3	1
631	ко всем	2	1
632	опытом и	1	1
633	историка и	2	1
634	если она	1	1
635	к своему	1	1
636	по своему	1	1
637	предисловии к	1	1
638	мировоззрения с	1	1
639	влияние и	2	1
640	романа в	1	1
641	нашу задачу	1	1
642	одновременно и	1	1
643	теорий и	1	1
644	утверждение в	1	1
645	действительно было	1	1
646	со всею	5	1
647	миросозерцательное значение	1	1
648	культуры в	1	1
649	это значит	1	1
650	действительно не	1	1
651	материал для	1	1
652	тенденция к	1	1
653	самом же	1	1
654	с историей	1	1
655	влияние имели	1	1
656	этого метода	1	1
657	неотделимо от	1	1
658	с этими	1	1
659	документом этого	2	1
660	совершенно недопустимо	3	1
661	оторваться от	1	1
662	всего в	3	1
663	произведений и	1	1
664	в более	1	1
665	это уже	1	1
666	этот образ	2	1
667	не является	1	1
668	и для	1	1
669	как своего	1	1
670	же сторона	1	1
671	и от	7	1
672	стремлением к	2	1
673	в настоящее	10	1
674	для нас	1	1
675	есть система	1	1
676	которые будут	1	1
677	понят и	1	1
678	бы в	3	1
679	еще более	1	1
680	и ни	1	1
681	значение лишь	1	1
682	каждая часть	1	1
683	и как	3	1
684	от всего	1	1
685	традиции то	1	1
686	за этим	1	1
687	сложную систему	1	1
688	например на	1	1
689	гораздо больше	1	1
690	в лучшем	3	1
691	цель и	1	1
692	с ней	1	1
693	далее он	1	1
694	и судьба	2	1
695	проникнуть во	1	1
696	в свою	8	1
697	жанровых разновидностей	2	1
698	или иного	3	1
699	отношению к	4	1
700	есть и	1	1
701	ко времени	2	1
702	на своем	2	1
703	громадное влияние	1	1
704	художественного творчества	1	1
705	к этому	1	1
