N	2gram	Voloshinov_1	Problemy
139	в мире	2	4
140	которым он	1	4
141	ведь и	2	4
142	с другой	1	4
143	а не	6	4
144	говорили что	1	4
145	все время	5	4
146	только на	3	4
147	или иной	4	4
148	сливается с	1	4
149	так как	7	4
150	и делает	1	4
151	той или	3	4
152	еще в	1	4
153	друг другу	2	4
154	все эти	2	3
155	в форме	6	3
156	одно и	4	3
157	в него	1	3
158	конце концов	3	3
159	с внутренним	1	3
160	другого человека	2	3
161	нет в	1	3
162	это как	1	3
163	и во	1	3
164	его и	3	3
165	во всех	6	3
166	которой он	1	3
167	эти слова	8	3
168	героев достоевского	1	3
169	не мог	3	3
170	нуждается в	2	3
171	внутренняя речь	5	3
172	в ее	3	3
173	было бы	7	3
174	с миром	1	3
175	он уже	1	3
176	раз и	1	3
177	того что	4	3
178	о своей	4	3
179	в начале	3	3
180	это не	3	3
181	в диалоге	1	3
182	говорить о	1	3
183	за пределы	1	3
184	слова которое	1	3
185	с человеком	1	3
186	человека с	2	3
187	это и	1	3
188	в целом	4	3
189	за собой	1	3
190	слов и	7	3
191	мы должны	10	3
192	и от	7	3
193	с этим	2	3
194	словом и	3	3
195	в одной	1	3
196	сказать что	3	3
197	тому же	2	3
198	должно быть	2	3
199	ничего не	8	3
200	а с	5	3
201	даже и	2	3
202	уже не	4	3
203	этот тон	1	3
204	собой и	1	3
205	и т.д	21	3
206	другой стороны	1	3
207	в котором	3	3
208	когда он	1	3
209	что и	3	3
210	слов в	4	3
211	не как	1	3
212	в общем	1	3
213	которого он	1	3
214	или как	6	3
215	знает что	1	3
216	с тем	8	3
217	обойтись без	1	3
218	уже в	5	3
219	если б	4	3
220	из них	3	3
221	в виду	3	3
222	к одному	1	3
223	почти на	1	3
224	принимает форму	1	3
225	том что	3	3
226	если и	1	2
227	до крайности	1	2
228	по своей	2	2
229	точек зрения	4	2
230	в которой	7	2
231	материал для	1	2
232	каждый из	2	2
233	и этот	1	2
234	войти в	2	2
235	в голове	1	2
236	еще до	1	2
237	и того	1	2
238	и речь	2	2
239	вопрос о	2	2
240	своего героя	2	2
241	да еще	2	2
242	или в	2	2
243	уже как	1	2
244	и лишь	1	2
245	этими двумя	1	2
246	большинстве случаев	1	2
247	в движение	1	2
248	не менее	1	2
249	одна и	1	2
250	у человека	2	2
251	в жизни	2	2
252	как можно	1	2
253	в произведении	1	2
254	я и	2	2
255	в большинстве	1	2
256	вполне понятно	1	2
257	было в	4	2
258	увидим что	2	2
259	и вообще	2	2
260	так сказать	4	2
261	хотя бы	18	2
262	на этом	1	2
263	бы не	2	2
264	слово не	4	2
265	с другими	2	2
266	можно было	4	2
267	он так	1	2
268	бы и	2	2
269	совсем другое	1	2
270	ну и	1	2
271	и он	2	2
272	то в	1	2
273	слова не	2	2
274	те же	4	2
275	свой голос	1	2
276	слово и	3	2
277	этот процесс	2	2
278	такое же	1	2
279	в канцелярии	1	2
280	приведенных нами	2	2
281	и самое	1	2
282	и высокого	1	2
283	смысле этого	2	2
284	одной из	2	2
285	и слова	1	2
286	тому что	5	2
287	связан с	1	2
288	на другого	4	2
289	вместе с	5	2
290	с этой	1	2
291	на слушателя	4	2
292	например в	1	2
293	здесь в	1	2
294	конечно в	1	2
295	уже с	1	2
296	а затем	1	2
297	мы видели	5	2
298	речи героя	1	2
299	хотя и	3	2
300	времени и	2	2
301	еще один	1	2
302	в самый	1	2
303	всей своей	1	2
304	же слова	1	2
305	этого необходимо	1	2
306	с точки	5	2
307	на вопрос	1	2
308	между двумя	2	2
309	в дальнейшем	2	2
310	теперь же	2	2
311	было лишь	1	2
312	мог бы	1	2
313	в душе	2	2
314	что его	1	2
315	всем этим	1	2
316	что оно	3	2
317	глаза и	2	2
318	как он	1	2
319	но уже	1	2
320	и ни	2	2
321	мы увидим	5	2
322	ни в	1	2
323	характер и	1	2
324	о том	4	2
325	в ушах	1	2
326	той же	5	2
327	но ведь	6	2
328	только так	1	2
329	то все	1	2
330	про себя	2	2
331	тому как	1	2
332	без всякого	1	2
333	если я	1	2
334	друг друга	2	2
335	для этого	1	2
336	всех этих	1	2
337	при этом	9	2
338	с каким-то	1	2
339	и та	1	2
340	в этих	2	2
341	будто бы	1	2
342	чтобы не	1	2
343	в сторону	1	2
344	внутренней жизни	3	2
345	их в	3	2
346	в речи	1	2
347	слова мы	2	2
348	мы можем	7	2
349	с собой	2	2
350	о них	1	2
351	не просто	2	2
352	почему же	2	2
353	и определяется	2	2
354	мы говорили	2	2
355	в каждой	1	2
356	в кругозор	2	2
357	однако в	2	2
358	остановимся только	1	2
359	столь же	1	2
360	сделать его	1	2
361	за ним	1	2
362	но что	3	2
363	для его	1	2
364	на этот	1	2
365	все равно	1	2
366	в эти	1	2
367	себя в	4	2
368	речи в	1	2
369	ничего что	2	2
370	в ней	8	2
371	весь стиль	1	2
372	в которых	2	2
373	должна была	2	2
374	понятно что	1	2
375	о выборе	1	2
376	в последнем	1	2
377	но эта	2	2
378	именно потому	1	2
379	быть в	1	2
380	ненависть к	1	2
381	теперь не	1	2
382	это уже	1	2
383	конечно не	3	2
384	слово в	2	2
385	ни на	3	2
386	и как	9	2
387	его нельзя	1	2
388	того времени	4	2
389	вообще не	1	2
390	но для	3	2
391	в своем	1	2
392	каждому из	1	1
393	из приведенных	1	1
394	одним из	1	1
395	не могла	1	1
396	слово или	2	1
397	слов о	1	1
398	главным образом	3	1
399	для всех	2	1
400	они были	1	1
401	всех его	2	1
402	я тебе	1	1
403	же он	1	1
404	в значительной	2	1
405	сущности являются	1	1
406	по сравнению	1	1
407	которой так	1	1
408	к той	1	1
409	одно мгновение	1	1
410	мы это	1	1
411	монологической речи	2	1
412	т.п но	2	1
413	тысяч лет	1	1
414	можно сказать	4	1
415	ведь человек	1	1
416	бы на	1	1
417	и выражений	1	1
418	в качестве	4	1
419	возможно лишь	1	1
420	того же	1	1
421	как таковой	3	1
422	стоит перед	1	1
423	без изменения	1	1
424	или не	1	1
425	природы он	3	1
426	и реальное	1	1
427	бы два	1	1
428	его но	1	1
429	оно является	2	1
430	своей речи	1	1
431	мы замечаем	1	1
432	в любом	1	1
433	из мертвых	1	1
434	общественной идеологии	1	1
435	стал для	2	1
436	котором мы	1	1
437	и внутреннюю	1	1
438	затем и	1	1
439	здесь не	2	1
440	мертвых душ	3	1
441	и другой	1	1
442	всякого сомнения	1	1
443	связи с	3	1
444	был очень	1	1
445	перед ним	3	1
446	крайней мере	1	1
447	и действительно	1	1
448	в общении	1	1
449	ними так	1	1
450	с ней	2	1
451	другой и	1	1
452	здесь как	1	1
453	этих голосов	1	1
454	кроме того	2	1
455	служит для	1	1
456	форме диалога	1	1
457	только себя	1	1
458	каждое движение	1	1
459	смысл то	2	1
460	есть в	1	1
461	из слов	1	1
462	в устах	1	1
463	в этой	6	1
464	случаях когда	2	1
465	наконец не	1	1
466	этого процесса	1	1
467	указание в	1	1
468	и больше	2	1
469	нельзя ни	2	1
470	был и	2	1
471	руки и	1	1
472	на два	1	1
473	но почему	1	1
474	пока он	1	1
475	сих пор	2	1
476	и резко	1	1
477	же такое	2	1
478	иначе как	1	1
479	как личное	1	1
480	наконец на	1	1
481	несколько позже	2	1
482	это конечно	1	1
483	действующих лиц	1	1
484	к такому	1	1
485	это еще	1	1
486	но мы	2	1
487	когда мы	6	1
488	внутренним и	1	1
489	независимо от	5	1
490	и жизнь	2	1
491	к которому	1	1
492	от их	2	1
493	внешнюю речь	2	1
494	мы не	9	1
495	долго и	1	1
496	т.д и	5	1
497	и другие	1	1
498	нет его	1	1
499	одному из	1	1
500	до сих	1	1
501	к самой	1	1
502	и каждое	1	1
503	вопросов которые	2	1
504	не найдем	1	1
505	построения фразы	1	1
506	человек не	2	1
507	события которое	1	1
508	и идеологически	1	1
509	же самый	1	1
510	того чтобы	7	1
511	здесь же	1	1
512	но иногда	1	1
513	тех явлений	1	1
514	в другой	1	1
515	об этом	3	1
516	слово я	1	1
517	того или	5	1
518	таких двух	1	1
519	внутренняя жизнь	1	1
520	и нельзя	1	1
521	те которые	1	1
522	заключает в	4	1
523	каждый человек	1	1
524	между ними	3	1
525	сознания без	1	1
526	заложенные в	1	1
527	ответ на	2	1
528	мысли мы	1	1
529	лишь путем	2	1
530	почувствовал что	2	1
531	или даже	2	1
532	мы сразу	1	1
533	действительной жизни	2	1
534	людей он	1	1
535	том и	1	1
536	художественное произведение	1	1
537	мы наблюдаем	1	1
538	путь к	1	1
539	речь как	1	1
540	есть не	2	1
541	языком и	3	1
542	что может	1	1
543	этот голос	1	1
544	при всем	2	1
545	свое произведение	1	1
546	превращается в	1	1
547	зрения на	2	1
548	здесь мы	3	1
549	художественный замысел	1	1
550	или хотя	2	1
551	что человек	1	1
552	другими людьми	1	1
553	но вот	3	1
554	ни единого	1	1
555	видели что	3	1
556	отношения к	3	1
557	как не	2	1
558	к чему	2	1
559	в таких	1	1
560	в себя	1	1
561	что слова	3	1
562	что слово	1	1
563	особое место	1	1
564	слушателя и	1	1
565	он ни	1	1
566	с теми	1	1
567	в приведенных	2	1
568	именно с	1	1
569	где они	1	1
570	но они	1	1
571	с генералом	3	1
572	материала но	1	1
573	или на	1	1
574	и главное	1	1
575	значительной степени	2	1
576	которых он	1	1
577	именно эта	1	1
578	других людей	1	1
579	разбираемый нами	1	1
580	ее но	1	1
581	в середине	2	1
582	в реальной	2	1
583	начале как	1	1
584	обращения к	2	1
585	из которых	3	1
586	и весь	1	1
587	мысли и	1	1
588	не происходит	1	1
589	на все	1	1
590	что этот	1	1
591	без его	1	1
592	и всегда	1	1
593	который является	1	1
594	и после	1	1
595	своего внутреннего	1	1
596	он может	1	1
597	них всех	1	1
598	это сделать	1	1
599	и при	2	1
600	эту фразу	1	1
601	со всех	2	1
602	делает с	1	1
603	без внутренней	3	1
604	внутренней речью	1	1
605	да ведь	2	1
606	снова к	1	1
607	отнюдь не	10	1
608	что такое	4	1
609	иной смысл	2	1
610	в идеологическом	1	1
611	больше и	2	1
612	из тех	1	1
613	свою внутреннюю	1	1
614	на одном	1	1
615	каждый раз	1	1
616	слово как	7	1
617	находятся в	1	1
618	и если	1	1
619	же точно	1	1
620	не то	1	1
621	свою очередь	4	1
622	простое выражение	1	1
623	его самого	1	1
624	же слово	2	1
625	главное предложение	1	1
626	зависимости от	5	1
627	каким бы	1	1
628	для того	9	1
629	и поэтому	3	1
630	этих трех	1	1
631	в романе	1	1
632	еще более	2	1
633	характер в	1	1
634	один из	4	1
635	и характер	1	1
636	бы только	1	1
637	понять его	1	1
638	мы сейчас	1	1
639	за неимением	1	1
640	эти три	2	1
641	содержание речи	1	1
642	конечно еще	1	1
643	бы даже	1	1
644	к которой	1	1
645	перед нами	3	1
646	в первых	1	1
647	все сильнее	1	1
648	тем не	1	1
649	входящих в	1	1
650	для оправдания	1	1
651	о чем	1	1
652	не иначе	1	1
653	суде и	2	1
654	у которого	5	1
655	как нам	1	1
656	сам с	1	1
657	вопрос кто	1	1
658	стоит только	1	1
659	в основе	2	1
660	чего же	2	1
661	ему в	1	1
662	что так	1	1
663	в их	1	1
664	ни один	2	1
665	если бы	4	1
666	как например	2	1
667	даже несколько	1	1
668	что эти	2	1
669	новых слов	1	1
670	вначале он	1	1
671	в особенности	1	1
672	глаза в	1	1
673	и соответствующие	1	1
674	не должен	2	1
675	только не	1	1
676	одна из	1	1
677	того в	1	1
678	себе не	1	1
679	столом и	1	1
680	к лицу	1	1
681	но даже	2	1
682	по крайней	1	1
683	всех их	1	1
684	которые в	2	1
685	речь не	1	1
686	правда и	1	1
687	своего лица	1	1
688	том же	1	1
689	и часто	1	1
690	чтобы он	1	1
691	случай если	1	1
692	приходит к	1	1
693	которыми мы	1	1
694	но оно	1	1
695	ему и	1	1
696	этом отношении	2	1
697	этот вопрос	2	1
698	но там	1	1
699	человека в	2	1
700	в процессе	6	1
701	себе в	2	1
702	доказать что	1	1
703	слова по	1	1
704	она не	1	1
705	в результате	1	1
706	но вернемся	1	1
707	подойти и	1	1
708	и само	3	1
709	поэтому в	1	1
710	говорили в	1	1
711	все больше	2	1
712	слова ни	1	1
713	не совсем	1	1
714	еще раз	1	1
715	роль в	3	1
716	не могут	1	1
717	приведенный нами	1	1
718	нет ничего	2	1
719	мысль о	1	1
720	позволяет ему	1	1
721	тем более	1	1
722	еще и	2	1
723	мы как	2	1
724	для каждого	2	1
725	в своих	2	1
726	если не	3	1
727	и некоторое	1	1
728	и потому	2	1
729	отметить что	1	1
730	хотя конечно	1	1
731	которую мы	1	1
732	или наоборот	1	1
733	из которого	1	1
734	голосом и	1	1
735	между этими	1	1
736	эти новые	1	1
737	не поймет	1	1
738	в те	1	1
739	же в	1	1
740	и эти	1	1
741	ведь может	2	1
742	слово это	2	1
743	может обойтись	1	1
744	слова как	2	1
745	в основном	1	1
746	всего в	3	1
747	сейчас же	1	1
748	еще раньше	1	1
749	и до	1	1
750	здесь только	1	1
751	таким же	1	1
752	заставляет его	1	1
753	есть какое-то	1	1
754	приближается к	2	1
755	важно учитывать	1	1
756	одного и	1	1
757	он должен	3	1
758	и пр	4	1
759	к этому	2	1
760	можно более	1	1
761	то он	3	1
762	словом словом	1	1
763	должно было	3	1
764	и их	5	1
765	удалось в	1	1
766	оно может	1	1
767	гордость и	1	1
768	к миру	2	1
769	репликой на	1	1
770	может стать	2	1
771	этом случае	3	1
772	никак не	1	1
773	в самой	1	1
774	тон но	1	1
775	речи то	2	1
776	слова то	1	1
777	форме и	2	1
778	в г	1	1
779	же на	1	1
780	особый тип	1	1
781	несколько дальше	2	1
782	он говорит	1	1
783	так например	1	1
784	может и	1	1
785	себе что	1	1
786	благодаря тому	1	1
787	укладывается в	1	1
788	были даны	1	1
789	не является	5	1
790	именно поэтому	1	1
791	на речь	1	1
792	вследствие этого	2	1
793	эти вопросы	2	1
794	и вновь	1	1
795	и эта	3	1
796	которое не	2	1
797	совершается в	1	1
798	же самое	5	1
799	в первой	2	1
800	связь между	2	1
801	друга но	1	1
802	с ума	1	1
803	является в	1	1
804	оценок и	1	1
805	взаимоотношения говорящих	1	1
806	и внутренняя	3	1
807	далее но	2	1
808	с кем	2	1
809	является и	1	1
810	движется в	1	1
811	было быть	1	1
812	в свою	6	1
813	держать себя	1	1
814	первой фразы	1	1
815	своей основной	1	1
816	или несколько	2	1
817	хочет сказать	1	1
818	этот другой	2	1
819	и сознание	2	1
