N	2gram	Medvedev_F_1	Problema
371	из которых	1	2
372	по своему	1	2
373	отражает действительность	1	2
374	реалистическое искусство	1	2
375	на какой-то	1	2
376	по существу	2	2
377	в контексте	1	2
378	сих пор	6	2
379	и для	1	2
380	при таком	4	2
381	в результате	2	2
382	к одной	1	2
383	ее и	1	2
384	у них	3	2
385	бы в	3	2
386	только что	1	2
387	развитии и	1	2
388	есть и	1	2
389	и состоит	1	2
390	по поводу	1	2
391	это в	1	2
392	это понятие	1	2
393	как на	4	2
394	этой точки	1	2
395	от этой	1	1
396	произведения но	1	1
397	научное значение	1	1
398	не должны	1	1
399	художественные функции	2	1
400	в эстетике	2	1
401	он может	1	1
402	показаться что	1	1
403	изображения и	3	1
404	идет о	2	1
405	самодовлеющего и	1	1
406	самый предмет	2	1
407	чего не	1	1
408	об искусстве	3	1
409	в первом	1	1
410	символами и	1	1
411	но чего	1	1
412	они вовсе	1	1
413	в конкретном	3	1
414	оно было	2	1
415	должна быть	7	1
416	действительности и	3	1
417	его основе	1	1
418	не сводимые	1	1
419	и этот	1	1
420	той же	1	1
421	например в	1	1
422	от всякой	2	1
423	словами в	1	1
424	и само	1	1
425	если структура	1	1
426	на первом	1	1
427	что если	1	1
428	вопрос о	2	1
429	нам в	1	1
430	нами круг	1	1
431	почти все	1	1
432	и новых	1	1
433	а для	1	1
434	это казалось	1	1
435	же что	1	1
436	художественная структура	5	1
437	и на	8	1
438	между собой	1	1
439	ней как	1	1
440	является таким	1	1
441	различны то	1	1
442	окажется в	1	1
443	своего рода	1	1
444	чем это	1	1
445	и всякий	2	1
446	в сторону	1	1
447	из художественного	1	1
448	таком положении	2	1
449	произведение не	1	1
450	и речи	1	1
451	один и	1	1
452	пришлось бы	1	1
453	во что	2	1
454	в истории	4	1
455	самое понятие	2	1
456	всего мы	1	1
457	если она	1	1
458	независимо от	4	1
459	его на	1	1
460	имела бы	1	1
461	очень трудно	1	1
462	такова же	1	1
463	однако не	2	1
464	идеей а	1	1
465	не имеющие	2	1
466	получает свое	1	1
467	более или	6	1
468	эту проблему	2	1
469	как таковое	2	1
470	от этого	2	1
471	в этот	1	1
472	о самом	1	1
473	значения как	1	1
474	перестанет быть	1	1
475	в литературном	2	1
476	произведения искусства	3	1
477	так или	1	1
478	из этих	1	1
479	качества а	1	1
480	учение о	4	1
481	остановиться на	2	1
482	иначе и	1	1
483	но ведь	2	1
484	как он	1	1
485	еще одна	2	1
486	сам предмет	1	1
487	вообще не	1	1
488	на его	2	1
489	все те	1	1
490	соприкасается с	1	1
491	понимании этого	1	1
492	и общее	1	1
493	перестает быть	3	1
494	произведении как	3	1
495	в понимании	5	1
496	их конкретное	1	1
497	том чтобы	2	1
498	возникновения и	1	1
499	в отвлеченном	1	1
500	целом а	1	1
501	нашего времени	1	1
502	чтобы в	1	1
503	какой бы	1	1
504	приходим к	1	1
505	его от	1	1
506	символы и	1	1
507	возможно только	1	1
508	в образе	1	1
509	так например	3	1
510	действительности на	2	1
511	конца и	1	1
512	и заключается	2	1
513	не должно	1	1
514	это конечно	1	1
515	от нее	2	1
516	общностью и	1	1
517	произведение искусства	2	1
518	так называемым	2	1
519	как они	1	1
520	произведения с	1	1
521	и чтобы	1	1
522	физические качества	1	1
523	лишь в	8	1
524	входит в	6	1
525	первой главе	1	1
526	каждого элемента	2	1
527	в него	2	1
528	может стать	1	1
529	с начала	2	1
530	литературном произведении	3	1
531	за ней	1	1
532	в жизни	3	1
533	произведение как	3	1
534	в них	3	1
535	далеко не	1	1
536	в своих	2	1
537	строгом смысле	2	1
538	как целое	1	1
539	со всей	3	1
540	или менее	6	1
541	которую он	1	1
542	отрыве от	1	1
543	к тем	1	1
544	историк литературы	3	1
545	она сама	1	1
546	в такой	1	1
547	не как	4	1
548	значение то	1	1
549	знаем что	1	1
550	слова в	1	1
551	языке эта	1	1
552	понятие формы	1	1
553	этой плоскости	2	1
554	но он	1	1
555	и эти	1	1
556	том и	1	1
557	вещей и	3	1
558	и почти	1	1
559	сам этот	1	1
560	и вся	1	1
561	деле это	1	1
562	отражает и	1	1
563	мысли в	2	1
564	правда в	1	1
565	слова но	1	1
566	которого он	1	1
567	и художественными	1	1
568	того чтобы	1	1
569	только не	2	1
570	трудно отделить	1	1
571	к вопросу	1	1
572	положение вещей	1	1
573	в структуру	2	1
574	к ней	2	1
575	художественными произведениями	1	1
576	он хочет	1	1
577	правда это	2	1
578	изображаемой действительности	1	1
579	во всем	2	1
580	на него	2	1
581	целом и	4	1
582	если только	1	1
583	представлять себе	3	1
584	проблема которую	1	1
585	в нее	1	1
586	от их	2	1
587	и нисколько	1	1
588	исходить из	4	1
589	данного произведения	2	1
590	заключается что	1	1
591	не могут	1	1
592	из самого	1	1
593	произведении его	1	1
594	его значение	1	1
595	функцию в	1	1
596	эта точка	1	1
597	оно не	4	1
598	только одну	1	1
599	значение это	1	1
600	она дана	1	1
601	вещей в	2	1
602	то естественно	1	1
603	именно эту	1	1
604	более не	1	1
605	значения и	2	1
606	всего этого	2	1
607	ни стало	2	1
608	же наконец	1	1
609	реальной действительности	1	1
610	то чтобы	1	1
611	в пределах	6	1
612	виде поэтому	1	1
613	сознания с	1	1
614	уже предполагает	2	1
615	если они	1	1
616	на нее	2	1
617	особенно в	3	1
618	их живого	1	1
619	начала и	2	1
620	мог бы	1	1
621	структуры как	1	1
622	глубоко и	2	1
623	к изображаемой	1	1
624	нас только	1	1
625	что от	1	1
626	понятно что	1	1
627	структура в	1	1
628	в содержании	7	1
629	часто и	2	1
630	произведения как	2	1
631	каждой из	3	1
632	язык и	1	1
633	идеологической значимости	1	1
634	к одному	1	1
635	они ничего	1	1
636	особого рода	1	1
637	все в	2	1
638	связь между	1	1
639	в отрыве	1	1
640	и человеком	1	1
641	структуре которая	1	1
642	и стала	1	1
643	действительно в	1	1
644	бы и	1	1
645	исторического развития	1	1
646	резко отличается	1	1
647	что бы	5	1
648	в свете	1	1
649	все время	2	1
650	о предмете	1	1
651	в литературе	5	1
652	которых она	1	1
653	и действительно	1	1
654	о художественном	1	1
655	бы ни	5	1
656	от них	1	1
657	отношении в	1	1
658	точка зрения	2	1
659	таком понимании	2	1
660	своей основе	1	1
661	со всеми	3	1
662	изображения не	1	1
663	же он	1	1
664	своего собственного	1	1
665	для всех	1	1
666	к идее	1	1
667	и событий	1	1
668	своей целью	1	1
669	не можем	2	1
670	наоборот она	1	1
671	и обратно	1	1
672	в душе	2	1
673	и других	3	1
674	и понимание	1	1
675	глаза и	1	1
676	что содержание	2	1
677	был бы	1	1
678	себе в	1	1
679	и художественно	1	1
680	в одном	2	1
681	отличен от	1	1
682	мы рассматривали	1	1
683	они сами	1	1
684	оно так	1	1
685	как его	1	1
686	у него	1	1
687	его внутренний	1	1
688	как такового	2	1
689	каждый элемент	2	1
690	образом не	1	1
691	в руки	1	1
692	смысла и	1	1
693	а самое	1	1
694	не переходя	1	1
695	связан с	1	1
696	что на	1	1
697	художественной действительности	1	1
698	или иначе	2	1
699	художественное чувство	1	1
700	значения их	1	1
701	в какие	1	1
702	значений и	1	1
703	не прав	2	1
704	может показаться	1	1
705	что не	1	1
706	его именно	1	1
707	в живом	6	1
708	предмет и	1	1
709	них и	1	1
710	нужно сказать	1	1
711	его содержании	1	1
712	она является	2	1
713	до конца	7	1
714	не на	2	1
715	зависит от	1	1
716	черты в	1	1
717	к таким	1	1
718	и непосредственно	3	1
719	однако и	1	1
720	отделить от	1	1
721	была бы	2	1
722	и исторической	1	1
723	там где	1	1
724	особенностей и	2	1
725	для этой	2	1
726	дан нам	1	1
727	нет в	1	1
728	требует от	1	1
729	к своему	1	1
730	другу и	1	1
731	одной стороны	4	1
732	однако эти	1	1
733	своих врагов	1	1
734	смысле этого	3	1
735	чисто художественные	1	1
736	говоря об	1	1
737	во все	1	1
738	быть только	1	1
739	предмета изображения	1	1
740	в первой	1	1
741	образом на	2	1
742	ней не	1	1
743	в художественную	2	1
744	так трудно	1	1
745	действительности не	2	1
746	в гораздо	1	1
747	как предмет	1	1
748	направления в	6	1
749	и развития	2	1
750	момент что	1	1
751	но для	3	1
752	теоретика литературы	2	1
753	конкретных вещей	1	1
754	действительность не	3	1
755	чтобы этот	1	1
756	в более	1	1
757	всякой художественной	1	1
758	этот образ	2	1
759	искусства это	1	1
760	указать на	2	1
761	общественной и	1	1
762	сложны и	1	1
763	но отнюдь	1	1
764	в отдельных	1	1
765	не с	2	1
766	этой действительности	1	1
767	в языке	1	1
768	в литературной	1	1
769	не должен	1	1
770	истории литературы	12	1
771	от всего	1	1
772	зрения в	1	1
773	в самодовлеющем	1	1
774	произведения можно	1	1
775	несмотря на	1	1
776	но чисто	1	1
777	а н	3	1
778	менее в	1	1
779	всех тех	1	1
780	к самым	1	1
781	своей идеологической	1	1
782	только как	2	1
783	обычно не	1	1
784	они весьма	1	1
785	для нашего	2	1
786	для любого	1	1
787	одновременно и	1	1
788	самой же	1	1
789	природы или	2	1
790	языка то	1	1
791	особого типа	1	1
792	значение не	1	1
793	были и	1	1
794	себе но	1	1
795	вещах и	2	1
796	к другим	2	1
797	к этой	4	1
798	вполне понятно	2	1
799	ее в	1	1
800	художественного конструирования	1	1
801	к этому	1	1
802	его структура	1	1
803	они не	3	1
