N	2gram	Bakhtin_Fr_4	Myslijsy
491	в известной	3	1
492	нами как	1	1
493	с этими	1	1
494	оно так	1	1
495	каждый из	1	1
496	но за	1	1
497	они становятся	1	1
498	к самому	1	1
499	существуют только	1	1
500	в особенности	2	1
501	в другой	2	1
502	случае если	1	1
503	и начинается	1	1
504	связаны с	2	1
505	именно в	2	1
506	во второй	2	1
507	и др	4	1
508	за образом	1	1
509	и музыка	1	1
510	а за	1	1
511	было сказано	1	1
512	когда же	2	1
513	вероятно не	1	1
514	что из	2	1
515	и слово	1	1
516	уже давно	2	1
517	изображает и	1	1
518	эти слова	1	1
519	таким в	1	1
520	которое в	1	1
521	некоторые из	3	1
522	другая сторона	1	1
523	в платье	1	1
524	в той	2	1
525	их тона	1	1
526	та которая	1	1
527	и веселый	2	1
528	и вполне	3	1
529	в первой	1	1
530	с этой	1	1
531	никто никогда	1	1
532	в условиях	1	1
533	и о	5	1
534	этом и	1	1
535	которые были	1	1
536	женщины в	3	1
537	близкий к	1	1
538	сходство с	1	1
539	в более	1	1
540	этот образ	4	1
541	формы и	2	1
542	время его	1	1
543	это как	1	1
544	чтобы понять	1	1
545	тот кто	1	1
546	но когда	1	1
547	было на	1	1
548	вообще в	1	1
549	к огню	1	1
550	мы прежде	1	1
551	них и	1	1
552	все они	5	1
553	бы на	2	1
554	эти общие	1	1
555	этих представлений	1	1
556	здесь только	2	1
557	его к	2	1
558	в народной	1	1
559	состоит из	1	1
560	они как	1	1
561	от всех	2	1
562	речи и	1	1
563	есть и	4	1
564	только о	1	1
565	в трех	2	1
566	свои слова	1	1
567	жизни и	4	1
568	как слово	1	1
569	в своих	2	1
