N	2gram	Bakhtin_Fr_7	Formalny
660	является и	3	1
661	нет но	1	1
662	в последнем	1	1
663	в трех	1	1
664	героя в	1	1
665	образом они	1	1
666	в каком	1	1
667	но эти	1	1
668	как на	1	1
669	увидим что	1	1
670	в своих	1	1
671	и эта	3	1
672	не показано	1	1
673	и особенно	1	1
674	которая не	1	1
675	объясняется такое	1	1
