N	2gram	Bakhtin_Pr_2	Dialekti
157	только что	2	4
158	сказать что	5	4
159	была бы	3	3
160	мы уже	3	3
161	той же	1	3
162	зависимости от	3	3
163	и на	7	3
164	как таковая	1	3
165	же она	1	3
166	за пределы	5	3
167	мере в	1	3
168	в одной	5	3
169	с этим	1	3
170	в своем	5	3
171	все же	4	3
172	перед нами	4	3
173	все эти	4	3
174	тем более	1	3
175	на то	2	3
176	в нем	20	3
177	не значит	2	3
178	сознание и	4	3
179	он есть	2	3
180	он и	4	3
181	выйти за	1	3
182	должно быть	4	3
183	не в	8	3
184	того кто	1	3
185	раз и	1	3
186	из которых	2	3
187	тем самым	2	3
188	она не	5	3
189	одна из	3	3
190	в основе	2	3
191	же время	3	3
192	во всем	1	3
193	уже и	1	3
194	не мир	2	3
195	должны быть	1	3
196	можно и	1	3
197	и о	2	3
198	это было	2	3
199	к нему	11	3
200	все время	3	3
201	или же	2	3
202	и ее	7	3
203	с одной	1	3
204	есть в	8	3
205	из них	9	3
206	мир в	2	3
207	каком смысле	1	3
208	сами по	1	3
209	друг друга	7	3
210	тем что	2	3
211	для того	1	3
212	именно как	1	3
213	и сознание	2	3
214	в каком	1	3
215	эти две	1	3
216	и прежде	2	3
217	не было	2	3
218	может ли	1	3
219	его как	1	3
220	в сферу	1	3
221	как бы	15	3
222	внешний мир	1	3
223	если не	2	3
224	и от	3	3
225	мира и	1	3
226	и ни	1	3
227	не знает	4	3
228	также не	2	3
229	все что	3	3
230	в слове	1	3
231	я и	3	2
232	например в	2	2
233	же как	4	2
234	в частности	1	2
235	а вера	2	2
236	в чисто	2	2
237	в первом	1	2
238	не имеют	1	2
239	в зависимости	3	2
240	его не	1	2
241	что если	3	2
242	так чтобы	2	2
243	в разные	1	2
244	из того	1	2
245	и он	3	2
246	логика и	1	2
247	в ней	7	2
248	двух или	1	2
249	еще не	9	2
250	на них	2	2
251	всего этого	3	2
252	с его	8	2
253	но не	6	2
254	в особом	2	2
255	и всякой	1	2
256	в мысли	1	2
257	и понимания	1	2
258	но в	6	2
259	то в	1	2
260	в условиях	2	2
261	ни один	3	2
262	из этих	1	2
263	думать что	1	2
264	и они	1	2
265	в себе	5	2
266	тому же	1	2
267	но на	2	2
268	и если	1	2
269	вообще не	1	2
270	при этом	2	2
271	раз навсегда	1	2
272	перестает быть	3	2
273	и вот	2	2
274	что у	4	2
275	и по	2	2
276	на этом	1	2
277	людей и	2	2
278	и обычно	1	2
279	она и	3	2
280	все равно	1	2
281	несмотря на	1	2
282	как таковой	1	2
283	она была	1	2
284	понятия и	1	2
285	жизнь не	1	2
286	от своего	1	2
287	сознания но	2	2
288	в их	4	2
289	от его	2	2
290	настоящее и	1	2
291	и эти	1	2
292	их в	7	2
293	бы быть	2	2
294	же мы	2	2
295	иной раз	1	2
296	на котором	1	2
297	говорите что	1	2
298	сама она	1	2
299	идее и	1	2
300	того и	1	2
301	говорят что	1	2
302	только и	1	2
303	о ней	1	2
304	меня и	1	2
305	как не	5	2
306	у меня	3	2
307	личности в	3	2
308	его внутренней	1	2
309	могут быть	4	2
310	не видим	1	2
311	для такого	1	2
312	той или	3	2
313	все еще	1	2
314	для себя	3	2
315	как мы	8	2
316	и сами	1	2
317	да что	1	2
318	так в	1	2
319	и необходимости	1	2
320	как с	1	2
321	и когда	1	2
322	тут мы	1	2
323	для этого	3	2
324	быть или	1	2
325	и смерть	1	2
326	и нужно	1	2
327	и здесь	2	2
328	этого мы	1	2
329	никак не	1	2
330	нет это	1	2
331	смысле не	1	2
332	в его	22	2
333	и следовательно	7	2
334	только он	1	2
335	себя в	2	2
336	же и	1	2
337	и у	2	2
338	же в	1	2
339	нового времени	3	2
340	хочет быть	1	2
341	ведь это	1	2
342	чтобы она	1	2
343	не о	2	2
344	у него	6	2
345	со стороны	4	2
346	именно в	3	2
347	а именно	3	2
348	бытия в	2	2
349	себя и	2	2
350	быть только	2	2
351	зависит от	1	2
352	ни их	1	2
353	но как	2	2
354	и потому	6	2
355	нет ни	3	2
356	в данном	1	2
357	по существу	1	2
358	быть не	1	2
359	и формы	1	2
360	личность как	1	2
361	но для	1	2
362	в смысле	2	2
363	она должна	1	2
364	тех или	1	2
365	и для	2	2
366	или в	2	2
367	себя самого	1	2
368	лишь как	1	2
369	бы в	5	2
370	я нахожу	1	2
371	превратился в	1	2
372	а в	3	2
373	слово в	3	2
374	другой стороны	1	2
375	совершенно не	1	2
376	о себе	3	2
377	бы его	1	2
378	самосознания и	2	2
379	к этой	2	2
380	а я	1	2
381	ее в	2	2
382	в своих	4	2
383	они не	2	2
384	который не	1	2
385	во всяком	1	2
386	этой точки	2	2
387	новое время	1	1
388	так значит	1	1
389	ту же	1	1
390	этого в	1	1
391	отношения к	2	1
392	в сфере	2	1
393	этом отношении	2	1
394	на самом	1	1
395	он может	2	1
396	но тем	1	1
397	идет о	2	1
398	его внутреннюю	1	1
399	и принципиально	1	1
400	и так	1	1
401	говорю о	1	1
402	можно лишь	1	1
403	он всегда	1	1
404	высшей степени	1	1
405	видеть ни	1	1
406	и должен	1	1
407	и которая	1	1
408	функции этого	1	1
409	а как	4	1
410	рассказ мы	1	1
411	на первом	1	1
412	имеет как	1	1
413	свой предмет	1	1
414	конечно и	2	1
415	же что	3	1
416	быть никаких	1	1
417	себе вопрос	1	1
418	от идеи	1	1
419	и понимает	3	1
420	во всех	4	1
421	нею в	1	1
422	а только	2	1
423	о слове	2	1
424	есть по	1	1
425	иногда и	1	1
426	само же	1	1
427	свободы и	1	1
428	в свои	1	1
429	из таких	1	1
430	опыт и	1	1
431	чем же	2	1
432	исходным пунктом	1	1
433	и письмах	1	1
434	если она	1	1
435	независимо от	1	1
436	опирается на	2	1
437	как образ	1	1
438	стороны и	1	1
439	как к	2	1
440	о жизни	1	1
441	в единый	1	1
442	и слова	1	1
443	и наконец	1	1
444	более или	1	1
445	себе не	1	1
446	это их	1	1
447	них он	1	1
448	от этого	1	1
449	идея и	1	1
450	сказать по	2	1
451	и неясно	1	1
452	та же	1	1
453	в которой	2	1
454	не сделал	1	1
455	однако же	2	1
456	само оно	1	1
457	и будущее	1	1
458	эпохи и	1	1
459	только один	1	1
460	имеем в	2	1
461	но ведь	3	1
462	как принцип	1	1
463	корнями в	1	1
464	по самому	1	1
465	вера в	1	1
466	он ни	1	1
467	субъект все	1	1
468	мы можем	4	1
469	существу своему	1	1
470	опять-таки не	1	1
471	всех этих	1	1
472	с огромной	1	1
473	же это	1	1
474	что тут	1	1
475	что ни	1	1
476	этом мире	1	1
477	которым не	1	1
478	ней не	1	1
479	его можно	1	1
480	или иных	1	1
481	от нее	1	1
482	в мире	3	1
483	сознание не	1	1
484	они тоже	1	1
485	его в	3	1
486	это вовсе	2	1
487	в него	1	1
488	платона и	1	1
489	на почве	4	1
490	же если	1	1
491	всю свою	1	1
492	в споре	1	1
493	о характере	1	1
494	далеко не	4	1
495	всегда лежит	1	1
496	может нас	1	1
497	мы имеем	2	1
498	не всегда	1	1
499	которой он	1	1
500	всегда и	2	1
501	между собою	1	1
502	о чем	1	1
503	они в	1	1
504	ни видеть	1	1
505	то стало	1	1
506	лучше всего	1	1
507	и становится	2	1
508	и антипатии	1	1
509	симпатии и	1	1
510	или менее	1	1
511	ибо не	1	1
512	в отношении	1	1
513	смерть как	1	1
514	почти не	1	1
515	в котором	7	1
516	пор в	1	1
517	она в	1	1
518	место в	1	1
519	представление о	2	1
520	не от	1	1
521	не как	6	1
522	они уже	1	1
523	вовсе еще	1	1
524	для всякого	1	1
525	одном из	1	1
526	и той	3	1
527	выходит из	1	1
528	точку зрения	5	1
529	но он	1	1
530	друг другу	1	1
531	что было	1	1
532	и более	2	1
533	и предполагает	1	1
534	в устах	1	1
535	превратило бы	2	1
536	даже в	6	1
537	да ведь	2	1
538	и необходимость	1	1
539	и истории	1	1
540	если и	1	1
541	вещи не	1	1
542	а иногда	1	1
543	что эта	2	1
544	определяется своим	1	1
545	что с	1	1
546	еще до	1	1
547	считает что	1	1
548	того как	3	1
549	а тогда	1	1
550	на него	2	1
551	всей их	1	1
552	и помыслить	1	1
553	в единство	3	1
554	одной и	1	1
555	себе самом	3	1
556	может только	1	1
557	вопрос не	1	1
558	казалось бы	1	1
559	вещью он	1	1
560	жизни не	1	1
561	в самой	3	1
562	в науке	2	1
563	нее нет	1	1
564	они являются	1	1
565	это вещь	1	1
566	находиться в	2	1
567	правда это	1	1
568	себе систему	1	1
569	связи с	1	1
570	поэтому совершенно	1	1
571	эти три	1	1
572	входят в	1	1
573	что на	1	1
574	характерен для	1	1
575	перед ним	2	1
576	бытия не	1	1
577	точке зрения	3	1
578	эти же	2	1
579	все то	2	1
580	человека очень	1	1
581	говорят в	1	1
582	но все	4	1
583	это конечно	1	1
584	как только	1	1
585	всего в	1	1
586	как свой	1	1
587	как для	1	1
588	и любить	1	1
589	смерти и	1	1
590	социальные и	1	1
591	тот и	1	1
592	существует только	1	1
593	в каждой	1	1
594	ли вы	4	1
595	образы и	1	1
596	и входит	1	1
597	которого мы	1	1
598	с ее	3	1
599	не хочу	2	1
600	на нем	1	1
601	не могу	1	1
602	без всякого	1	1
603	точками зрения	2	1
604	в ее	3	1
605	данном случае	1	1
606	только при	1	1
607	были бы	2	1
608	уже с	1	1
609	за живое	1	1
610	мире он	1	1
611	и совершенно	1	1
612	и сам	3	1
613	iii в	1	1
614	достаточно чтобы	1	1
615	не с	1	1
616	сознание а	1	1
617	что идея	2	1
618	может находиться	1	1
619	личности нет	1	1
620	ибо только	1	1
621	веры в	1	1
622	строго говоря	1	1
623	другого и	1	1
624	в словах	2	1
625	с ним	8	1
626	свою смерть	1	1
627	могут стать	1	1
628	их основные	1	1
629	то есть	50	1
630	вот почему	3	1
631	возможна только	1	1
632	но к	1	1
633	и поэтому	1	1
634	положения которые	1	1
635	и та	1	1
636	знающего и	1	1
637	можно сказать	2	1
638	нам придется	1	1
639	мы понимаем	1	1
640	все в	1	1
641	две категории	1	1
642	тем или	1	1
643	вся эта	1	1
644	с вами	1	1
645	а потому	2	1
646	на одном	1	1
647	целиком в	1	1
648	есть с	2	1
649	в другой	1	1
650	тотчас же	2	1
651	вообще и	1	1
652	бы и	3	1
653	наконец в	1	1
654	представления о	1	1
655	еще только	1	1
656	если это	1	1
657	в лучшем	1	1
658	раз на	1	1
659	и мир	5	1
660	но тут	1	1
661	происходит в	1	1
662	возможно лишь	1	1
663	образом как	1	1
664	но с	3	1
665	его собственная	1	1
666	ведь эти	1	1
667	что только	1	1
668	здесь не	2	1
669	тот же	2	1
670	одной из	2	1
671	этот вопрос	4	1
672	полнотой и	1	1
673	вот все	2	1
674	или другим	1	1
675	никак нельзя	1	1
676	на мир	2	1
677	нем нет	1	1
678	в сторону	2	1
679	когда говорил	1	1
680	и умирают	1	1
681	каждый из	1	1
682	формулы и	2	1
683	ни одного	3	1
684	и способен	1	1
685	на всякую	1	1
686	только слово	1	1
687	а это	1	1
688	и обратно	1	1
689	я люблю	1	1
690	сами не	1	1
691	возможности для	1	1
692	был бы	1	1
693	не так	2	1
694	мы находим	1	1
695	представлений о	1	1
696	в одном	6	1
697	у нее	1	1
698	к ним	3	1
699	при всей	1	1
700	и никогда	1	1
701	бы все	1	1
702	притом как	1	1
703	характерны для	1	1
704	в других	1	1
705	или идеи	1	1
706	точек зрения	3	1
707	до сих	2	1
708	и красоту	1	1
709	будет ли	1	1
710	в каких	1	1
711	сам себя	1	1
712	как ряд	1	1
713	ну так	1	1
714	мы еще	1	1
715	капиталистического духа	1	1
716	между ними	4	1
717	однако нам	1	1
718	от другого	1	1
719	не правда	1	1
720	в некоторых	2	1
721	церкви и	1	1
722	идея не	1	1
723	но лишь	1	1
724	самое слово	1	1
725	а так	1	1
726	или с	1	1
727	не видит	1	1
728	но оно	1	1
729	связь с	2	1
730	вместе с	1	1
731	конечно есть	1	1
732	следовательно что	1	1
733	которая для	1	1
734	характера и	2	1
735	влияния на	1	1
736	в область	1	1
737	чем в	1	1
738	человека правда	1	1
739	образ и	1	1
740	да и	1	1
741	него есть	1	1
742	достаточно глубоко	1	1
743	для понимания	2	1
744	из отдельных	1	1
745	том смысле	1	1
746	и смерти	7	1
747	первом плане	1	1
748	слова и	1	1
749	что из	1	1
750	сих пор	2	1
751	лучшем случае	1	1
752	у вас	2	1
753	в научной	1	1
754	вы говорите	1	1
755	о мире	5	1
756	сознании и	2	1
757	здесь в	2	1
758	них идею	1	1
759	потому не	1	1
760	отсюда ясно	1	1
761	его с	2	1
762	в результате	3	1
763	о котором	1	1
764	которая в	1	1
765	напряженном и	1	1
766	от него	3	1
767	и разные	1	1
768	в идеализме	1	1
769	в этих	4	1
770	ну и	1	1
771	но зато	1	1
772	же оно	1	1
773	своего бытия	2	1
774	с таким	1	1
775	и очень	1	1
776	очень хорошо	1	1
777	но всегда	1	1
778	только она	2	1
779	видения и	3	1
780	собственного сознания	2	1
781	это все	1	1
782	зрения истории	1	1
783	но должна	1	1
784	следовательно с	1	1
785	совершенно нет	1	1
786	стадии своего	2	1
787	сознания на	1	1
788	которые сами	1	1
789	одновременно и	1	1
790	всем этом	1	1
791	об этих	2	1
792	а может	3	1
793	то оно	2	1
794	в процессе	2	1
795	и эта	3	1
796	у людей	1	1
797	которая не	2	1
798	с самим	2	1
