N	2gram	Vygotskiy__2	Tvorches
160	страдания и	1	2
161	от людей	1	2
162	же самая	1	2
163	у пушкина	1	2
164	здесь мы	2	2
165	прекрасное и	1	2
166	не будет	1	2
167	этом он	1	2
168	а по	1	2
169	и тем	4	2
170	когда я	2	2
171	в данном	4	2
172	такой же	7	2
173	и того	1	2
174	в этих	2	2
175	не столько	1	2
176	жизни с	3	2
177	не в	8	2
178	но он	3	2
179	по крайней	1	2
180	т п	8	2
181	однако в	1	2
182	на свете	1	2
183	он испытывает	1	2
184	одна из	1	2
185	в основе	11	2
186	но только	4	2
187	к ней	1	2
188	людей и	1	2
189	свидетельствует о	1	2
190	могут быть	4	2
191	к тому	7	2
192	отказаться от	3	2
193	в жизни	4	2
194	в виду	3	2
195	и отношений	3	2
196	данном случае	4	2
197	в себя	1	2
198	этот роман	1	2
199	приводит к	1	2
200	на том	2	2
201	и когда	4	2
202	так и	3	2
203	за то	1	2
204	живет в	1	2
205	об этом	3	2
206	еще в	1	2
207	быть может	1	2
208	стремление к	1	2
209	можно сказать	1	2
210	и та	1	2
211	что его	5	2
212	переходит в	1	2
213	что и	17	2
214	крайней мере	1	2
215	вслед за	5	2
216	значит что	3	2
217	герой в	1	2
218	в двух	1	2
219	тот же	6	2
220	в качестве	1	2
221	так что	3	2
222	же и	1	2
223	и у	2	2
224	от других	1	2
225	при помощи	10	2
226	из них	4	2
227	был бы	1	2
228	мы находим	2	2
229	раз на	1	2
230	только на	5	2
231	этой проблемы	1	2
232	именно в	1	2
233	что не	3	2
234	что для	7	2
235	до конца	3	2
236	зависит от	2	2
237	и далее	2	2
238	с которым	1	2
239	было в	1	2
240	все более	2	2
241	в частности	3	2
242	вместе с	2	2
243	согласии с	3	2
244	в него	2	2
245	еще более	3	2
246	вокруг себя	1	2
247	в первой	1	2
248	или в	1	2
249	справедливо указывает	2	2
250	который является	1	2
251	из себя	2	2
252	только что	1	2
253	в стихах	1	2
254	сказать что	7	2
255	в глаза	2	2
256	что ты	1	2
257	себе не	1	2
258	вся история	1	2
259	к этому	1	2
260	точно так	3	2
261	литературы а	1	1
262	только он	1	1
263	как известно	1	1
264	от этой	1	1
265	в сфере	1	1
266	в русских	1	1
267	же как	4	1
268	совершенно справедливо	6	1
269	чтобы не	1	1
270	эта теория	2	1
271	этой теории	2	1
272	из самых	2	1
273	и до	4	1
274	и этот	2	1
275	он сознает	1	1
276	также и	2	1
277	их и	1	1
278	мы имеем	4	1
279	что если	6	1
280	и тут	1	1
281	происходило в	1	1
282	в сущности	7	1
283	время как	3	1
284	что иное	1	1
285	принадлежит к	1	1
286	но даже	2	1
287	то это	3	1
288	построения в	1	1
289	разобраться в	1	1
290	частный случай	2	1
291	из ее	1	1
292	большей частью	1	1
293	себе а	1	1
294	еще не	2	1
295	по этому	1	1
296	в а	1	1
297	форму он	1	1
298	иное как	1	1
299	столь же	4	1
300	бы то	2	1
301	во всех	3	1
302	тем как	1	1
303	это имеет	1	1
304	совершенно прав	1	1
305	в сновидениях	1	1
306	видит в	3	1
307	наряду с	4	1
308	действия и	2	1
309	а и	1	1
310	что важнейшие	1	1
311	него с	1	1
312	к сожалению	1	1
313	в истории	1	1
314	как говорит	3	1
315	не согласиться	1	1
316	а самый	1	1
317	с этим	4	1
318	найти в	1	1
319	связывает их	1	1
320	в художественном	6	1
321	более и	2	1
322	кроме того	1	1
323	и где	1	1
324	сознания в	1	1
325	целый ряд	6	1
326	что по	2	1
327	сторона в	1	1
328	его к	1	1
329	гораздо существеннее	2	1
330	и к	3	1
331	в действительности	4	1
332	он на	1	1
333	этой цели	1	1
334	искусство и	1	1
335	от своей	1	1
336	при таком	4	1
337	не скрывает	1	1
338	бы и	3	1
339	что это	8	1
340	формы в	3	1
341	он в	3	1
342	все эти	7	1
343	так в	2	1
344	им в	1	1
345	человеке и	1	1
346	чем его	1	1
347	говорят о	1	1
348	имеем в	2	1
349	тому же	1	1
350	и те	4	1
351	трагического и	1	1
352	если он	1	1
353	вследствие этого	1	1
354	он считает	1	1
355	и если	1	1
356	вверх от	1	1
357	т д	2	1
358	не значит	2	1
359	идеи и	1	1
360	от формы	1	1
361	к одному	4	1
362	не к	3	1
363	и вот	3	1
364	у читателя	1	1
365	важную роль	1	1
366	и сколько	1	1
367	с представлением	1	1
368	на этом	3	1
369	заключает в	2	1
370	с законами	1	1
371	в нее	1	1
372	в основу	1	1
373	с фактами	2	1
374	подход к	2	1
375	то ни	2	1
376	он обладал	1	1
377	же не	1	1
378	и последнего	1	1
379	значение в	2	1
380	же касается	1	1
381	его не	1	1
382	на ту	1	1
383	на все	5	1
384	в несколько	1	1
385	его в	1	1
386	это было	3	1
387	заключается в	12	1
388	первой главе	1	1
389	как пример	1	1
390	в глазах	1	1
391	бы нам	1	1
392	было бы	11	1
393	то все	2	1
394	форму и	2	1
395	следует рассматривать	1	1
396	роль в	2	1
397	он приходит	1	1
398	д с	1	1
399	ни в	2	1
400	люди не	1	1
401	но мы	1	1
402	в них	2	1
403	он же	1	1
404	показывает что	3	1
405	на грани	2	1
406	с этой	4	1
407	с тем	11	1
408	всю жизнь	2	1
409	и уже	1	1
410	одна и	1	1
411	он и	1	1
412	жизни но	1	1
413	чем в	1	1
414	ключ к	1	1
415	духовной жизни	1	1
416	и было	1	1
417	элемента в	1	1
418	одного и	2	1
419	менее чем	1	1
420	политической экономии	1	1
421	видит причину	2	1
422	и ее	3	1
423	он понимал	1	1
424	человеком и	3	1
425	и читателя	1	1
426	что до	1	1
427	всякий раз	2	1
428	сам же	1	1
429	бумаги а	1	1
430	но эта	2	1
431	образом и	4	1
432	времен и	1	1
433	не поймет	1	1
434	было написано	1	1
435	и более	4	1
436	том же	2	1
437	что этот	2	1
438	по себе	12	1
439	в историческом	1	1
440	тому что	4	1
441	этой области	2	1
442	в отношении	3	1
443	однако уже	1	1
444	вплоть до	2	1
445	в таких	1	1
446	что эта	1	1
447	что с	3	1
448	и другое	2	1
449	что ему	1	1
450	же самую	2	1
451	в смысле	3	1
452	считает что	2	1
453	не имеет	4	1
454	что их	1	1
455	к этим	1	1
456	на него	2	1
457	в процессе	2	1
458	в плане	1	1
459	мы все	1	1
460	в уме	2	1
461	в нас	3	1
462	он с	2	1
463	все свои	1	1
464	человека от	1	1
465	казалось бы	2	1
466	вот это	1	1
467	не вполне	2	1
468	народной жизни	1	1
469	жизни не	1	1
470	что сами	1	1
471	действительности но	1	1
472	в самой	2	1
473	что называют	2	1
474	учения о	2	1
475	в русском	2	1
476	как она	4	1
477	показал что	2	1
478	и чувства	1	1
479	вытекающее из	1	1
480	же он	1	1
481	его собственное	1	1
482	только с	1	1
483	одним словом	1	1
484	и делает	1	1
485	эстетика в	1	1
486	в области	1	1
487	ли это	2	1
488	события но	1	1
489	один раз	1	1
490	не могут	3	1
491	мы узнаем	1	1
492	но все	1	1
493	в других	2	1
494	что оно	2	1
495	являются сами	1	1
496	как сон	1	1
497	что на	4	1
498	указывает на	3	1
499	не есть	1	1
500	оно не	2	1
501	он создает	1	1
502	если же	4	1
503	она не	2	1
504	и это	4	1
505	того самого	1	1
506	и о	1	1
507	в конце	3	1
508	читателя он	1	1
509	событиям и	1	1
510	свою очередь	2	1
511	но при	1	1
512	вывод что	2	1
513	в ее	2	1
514	он просто	1	1
515	другой стороны	2	1
516	в собственном	1	1
517	только не	1	1
518	и говорит	2	1
519	только то	1	1
520	культуры и	1	1
521	читаем я	1	1
522	что у	5	1
523	как три	1	1
524	полном согласии	1	1
525	утверждает что	5	1
526	часто в	1	1
527	жизнь и	3	1
528	сам не	1	1
529	волосы и	1	1
530	означает что	1	1
531	в таком	2	1
532	это объясняется	1	1
533	каждый раз	1	1
534	при такой	1	1
535	и здесь	2	1
536	на тех	3	1
537	и должно	1	1
538	в действительной	1	1
539	обращается к	1	1
540	никак не	4	1
541	и что	22	1
542	что каждый	1	1
543	и просто	1	1
544	с того	2	1
545	все его	1	1
546	напрашивается вывод	2	1
547	но когда	2	1
548	как у	1	1
549	в эстетической	1	1
550	связь между	1	1
551	к нему	2	1
552	свой художественный	1	1
553	между тем	4	1
554	была бы	2	1
555	эти два	1	1
556	автор как	1	1
557	восходит к	1	1
558	вообще и	1	1
559	движения в	1	1
560	под именем	1	1
561	представления о	1	1
562	все время	6	1
563	ряд других	1	1
564	нужно рассматривать	2	1
565	и самые	1	1
566	один момент	1	1
567	бросается в	1	1
568	действительности не	1	1
569	как он	2	1
570	с гораздо	1	1
571	с ними	1	1
572	пришел к	2	1
573	в согласии	2	1
574	грань между	1	1
575	должен был	2	1
576	это очень	2	1
577	идет к	1	1
578	свою эпоху	1	1
579	с одной	1	1
580	для всех	1	1
581	если мы	12	1
582	не знать	1	1
583	нет более	1	1
584	рассказывает о	1	1
585	его и	1	1
586	мы знаем	7	1
587	ведь это	1	1
588	в зубах	4	1
589	могло бы	2	1
590	в одном	2	1
591	сами по	3	1
592	и со	1	1
593	не совпадают	1	1
594	отличен от	1	1
595	составляет единственное	1	1
596	у нее	1	1
597	этой знаменитой	1	1
598	ее не	1	1
599	к ним	2	1
600	но что	2	1
601	рассказа он	1	1
602	заметить что	2	1
603	тем что	9	1
604	само собой	3	1
605	не было	2	1
606	видим что	3	1
607	и из	6	1
608	с другим	1	1
609	до сих	5	1
610	прикован к	1	1
611	мы никогда	1	1
612	к которому	2	1
613	с той	4	1
614	для этого	3	1
615	по выражению	1	1
616	что бог	1	1
617	а с	2	1
618	начинает напоминать	1	1
619	себя и	1	1
620	исходит из	5	1
621	объясняется тем	1	1
622	естественно что	1	1
623	что бы	1	1
624	и их	3	1
625	тот самый	2	1
626	каждый человек	1	1
627	одной стороны	1	1
628	связи с	1	1
629	а на	4	1
630	он только	1	1
631	на этот	2	1
632	такие же	2	1
633	на которых	2	1
634	не на	2	1
635	души он	1	1
636	есть лишь	1	1
637	жизнь в	1	1
638	впечатление от	1	1
639	в руках	2	1
640	среды не	1	1
641	так называемой	1	1
642	из героев	1	1
643	его собственной	1	1
644	когда же	1	1
645	когда она	4	1
646	романы достоевского	1	1
647	его характер	1	1
648	с помощью	1	1
649	этот рассказ	1	1
650	причину этого	1	1
651	деле это	1	1
652	бы ее	1	1
653	как это	4	1
654	возникает из	1	1
655	по своему	3	1
656	в область	1	1
657	и целый	1	1
658	есть только	5	1
659	утверждая что	1	1
660	это есть	1	1
661	во все	1	1
662	что же	3	1
663	очень важно	1	1
664	у этого	1	1
665	достоевского чем	1	1
666	это значит	3	1
667	критики и	1	1
668	и философии	1	1
669	человеческой психики	1	1
670	материал для	4	1
671	ли не	1	1
672	и смерти	1	1
673	сейчас же	5	1
674	художественное произведение	6	1
675	любят и	1	1
676	принцип в	1	1
677	сих пор	5	1
678	о его	1	1
679	указывал на	1	1
680	отличается от	2	1
681	же самое	6	1
682	эстетический факт	1	1
683	и тогда	1	1
684	признается в	1	1
685	как раз	5	1
686	в полном	2	1
687	и сам	4	1
688	в более	1	1
689	форм и	2	1
690	и часто	2	1
691	искусства как	2	1
692	в связи	1	1
693	природе как	1	1
694	он по	1	1
695	начала и	2	1
696	еще раз	1	1
697	не встречается	1	1
698	от него	1	1
699	о достоевском	1	1
700	тем более	2	1
701	не дают	1	1
702	конце концов	3	1
703	мы должны	3	1
704	понимал и	1	1
705	можно вывести	1	1
706	стихотворения и	1	1
707	ни было	1	1
708	хотя в	1	1
709	в искусстве	21	1
710	отношении к	3	1
711	и вдруг	1	1
712	и содержание	2	1
713	может и	1	1
714	этот вопрос	3	1
715	только как	3	1
716	их с	2	1
717	не что	1	1
718	из своей	1	1
719	в какой	2	1
720	о нем	1	1
721	а я	2	1
722	к людям	2	1
723	во сне	2	1
