N	2gram	Vygotskiy__7	formyVre
230	можно сказать	5	2
231	это не	3	2
232	и только	4	2
233	в литературе	1	2
234	значит что	1	2
235	что здесь	1	2
236	один из	2	2
237	ее к	1	2
238	мы видим	3	2
239	словом и	10	2
240	со всеми	2	2
241	него и	1	2
242	самых основных	1	2
243	и других	2	2
244	сказано в	1	2
245	от целого	1	2
246	в конце	4	2
247	не для	1	2
248	не были	1	2
249	или иной	1	2
250	до сих	3	2
251	с другой	4	2
252	именно в	6	2
253	было бы	6	2
254	наконец в	2	2
255	больше и	2	2
256	у нас	2	2
257	на друга	1	2
258	до конца	5	2
259	если не	1	2
260	что все	2	2
261	не может	11	2
262	все основные	1	2
263	так же	14	2
264	как это	5	2
265	по своему	9	2
266	в данном	5	2
267	наряду с	2	2
268	одновременно с	1	2
269	дело идет	1	2
270	этом случае	14	2
271	сих пор	3	2
272	только для	1	2
273	о его	3	2
274	друг на	1	2
275	в двух	1	2
276	но это	3	2
277	значения в	1	2
278	между ними	3	2
279	жизни а	1	2
280	в заключение	1	2
281	как на	6	2
282	во всяком	2	2
283	все что	6	2
284	эта новая	1	1
285	себя как	1	1
286	и адекватно	1	1
287	можно говорить	2	1
288	например в	1	1
289	и то	7	1
290	не находя	1	1
291	на самом	3	1
292	это и	4	1
293	некоторой степени	1	1
294	идет о	2	1
295	проявляются в	2	1
296	на этих	2	1
297	и больше	2	1
298	стороны мы	1	1
299	действительности и	1	1
300	которыми он	1	1
301	в несколько	1	1
302	а как	1	1
303	есть не	3	1
304	ему нужно	2	1
305	это делают	1	1
306	что если	2	1
307	которую мы	1	1
308	и свой	2	1
309	что уже	1	1
310	вопрос о	6	1
311	на место	1	1
312	всегда когда	1	1
313	во внутреннем	1	1
314	он как	1	1
315	начинается с	1	1
316	представлением о	1	1
317	время как	2	1
318	ее название	1	1
319	вместо того	1	1
320	из того	3	1
321	и самой	1	1
322	в ней	3	1
323	между собой	6	1
324	он сам	1	1
325	время в	2	1
326	в чем	3	1
327	это имеет	1	1
328	в нашем	4	1
329	самом деле	6	1
330	все больше	3	1
331	и вопрос	1	1
332	эта особенность	1	1
333	словами и	1	1
334	по направлению	1	1
335	и никак	1	1
336	случай имеет	1	1
337	отличие от	2	1
338	друга и	2	1
339	и речи	19	1
340	между словом	8	1
341	за пределы	1	1
342	всех ее	1	1
343	как говорит	5	1
344	их действительной	1	1
345	что во	1	1
346	в развернутом	1	1
347	что как	1	1
348	мы также	1	1
349	однако не	1	1
350	что по	2	1
351	его к	2	1
352	имеет свои	1	1
353	является выражением	1	1
354	в самом	9	1
355	в которой	11	1
356	ступени развития	1	1
357	чем больше	1	1
358	бы не	1	1
359	выражение в	6	1
360	учение о	3	1
361	еще один	1	1
362	остановиться на	2	1
363	и тот	1	1
364	и те	1	1
365	ее как	1	1
366	в наших	4	1
367	в случае	2	1
368	вследствие этого	1	1
369	но прежде	1	1
370	всеми ее	1	1
371	идей и	1	1
372	у людей	1	1
373	мы можем	3	1
374	они в	1	1
375	выражения и	1	1
376	не как	1	1
377	понятий и	2	1
378	на его	2	1
379	перестраивается и	2	1
380	чтобы в	1	1
381	основные группы	1	1
382	быть самим	1	1
383	его от	2	1
384	так например	1	1
385	в глубину	1	1
386	одно и	3	1
387	в основу	1	1
388	но все	1	1
389	от нее	2	1
390	общего и	1	1
391	для всей	1	1
392	в состоянии	1	1
393	об этом	3	1
394	это же	1	1
395	эти специфические	1	1
396	и внутренняя	1	1
397	особенности в	2	1
398	форм и	2	1
399	на этой	1	1
400	для своей	1	1
401	того почему	2	1
402	это было	1	1
403	этот новый	1	1
404	и тем	6	1
405	особое отношение	1	1
406	ни в	2	1
407	этого она	1	1
408	о которых	2	1
409	все равно	1	1
410	он и	1	1
411	чем в	4	1
412	ключ к	1	1
413	мы не	7	1
414	других и	1	1
415	речь на	1	1
416	такой же	3	1
417	в один	1	1
418	в своей	3	1
419	могут не	2	1
420	новой формы	1	1
421	различные по	1	1
422	целого но	1	1
423	с самого	7	1
424	от его	1	1
425	точку зрения	2	1
426	которые в	2	1
427	другом и	1	1
428	чтобы это	1	1
429	тому что	9	1
430	что есть	1	1
431	и слово	3	1
432	это обычно	1	1
433	возникает в	1	1
434	на ряд	1	1
435	есть прежде	1	1
436	что ему	3	1
437	не имеет	2	1
438	самого начала	7	1
439	одна из	1	1
440	слову и	1	1
441	и сама	1	1
442	на него	1	1
443	не по	4	1
444	и снова	1	1
445	но только	3	1
446	и уже	1	1
447	это мы	2	1
448	того и	2	1
449	так много	1	1
450	слово и	9	1
451	правда в	1	1
452	на два	1	1
453	слова как	5	1
454	этих двух	2	1
455	и лишь	1	1
456	или как	1	1
457	как она	5	1
458	и связи	1	1
459	он хочет	1	1
460	такая же	1	1
461	вперед и	1	1
462	на одной	1	1
463	во всем	3	1
464	каждой из	3	1
465	и делает	2	1
466	не до	2	1
467	в образах	1	1
468	и здесь	2	1
469	не могут	4	1
470	сказать только	2	1
471	как только	1	1
472	и развития	1	1
473	для развития	1	1
474	его с	3	1
475	как для	2	1
476	той или	1	1
477	сказать что	8	1
478	тот и	1	1
479	если же	2	1
480	всегда в	1	1
481	себе в	5	1
482	с ее	2	1
483	как не	1	1
484	свою очередь	2	1
485	но при	1	1
486	всем этим	1	1
487	в ее	6	1
488	отношений и	1	1
489	данном случае	5	1
490	и безусловно	1	1
491	то время	2	1
492	и дальше	1	1
493	в нескольких	1	1
494	времени и	1	1
495	здесь как	2	1
496	и которые	2	1
497	к самой	1	1
498	с собой	3	1
499	еще в	1	1
500	раны и	1	1
501	о природе	7	1
502	по сравнению	9	1
503	что от	1	1
504	мы в	3	1
505	если бы	5	1
506	из одного	1	1
507	и вообще	1	1
508	в разных	1	1
509	вот почему	1	1
510	скорее к	1	1
511	и т.д	1	1
512	но к	1	1
513	и поэтому	1	1
514	внимание на	2	1
515	но мы	3	1
516	никак не	5	1
517	и что	6	1
518	не имеем	1	1
519	аналогии с	1	1
520	раз и	1	1
521	двух сторон	1	1
522	между тем	1	1
523	нуждается в	3	1
524	когда дело	1	1
525	другого в	1	1
526	исходя из	1	1
527	всего этого	1	1
528	и следовательно	5	1
529	в другую	3	1
530	тех пор	1	1
531	по своей	10	1
532	в новой	3	1
533	мы увидим	1	1
534	они следовательно	1	1
535	для себя	24	1
536	и является	3	1
537	своего выражения	2	1
538	должен был	1	1
539	в самое	1	1
540	и ее	2	1
541	м б	1	1
542	по этому	4	1
543	где они	2	1
544	внимание в	1	1
545	есть в	3	1
546	не можем	4	1
547	то и	4	1
548	всем его	2	1
549	в виде	1	1
550	как этот	1	1
551	в пределе	3	1
552	является не	2	1
553	а это	1	1
554	менее всего	3	1
555	мы встречаем	1	1
556	ведь это	2	1
557	образовался из	1	1
558	до некоторой	1	1
559	это значило	2	1
560	бытия и	1	1
561	как такового	2	1
562	в случаях	1	1
563	и вместе	2	1
564	он для	1	1
565	ее на	1	1
566	в любви	2	1
567	и природа	1	1
568	не понятое	1	1
569	того в	1	1
570	в очень	1	1
571	момент в	3	1
572	на ее	2	1
573	говорить и	1	1
574	в отличие	2	1
575	не переставая	1	1
576	что не	2	1
577	показано в	1	1
578	пародии на	1	1
579	может жить	1	1
580	на этот	1	1
581	которых мы	2	1
582	ничем не	1	1
583	другой стороны	1	1
584	его как	1	1
585	одну из	1	1
586	и непосредственно	1	1
587	и том	1	1
588	ребенка и	8	1
589	в неразрывном	1	1
590	под влиянием	1	1
591	строение и	1	1
592	несмотря на	2	1
593	но как	1	1
594	тем больше	1	1
595	в речи	5	1
596	все более	1	1
597	живущих в	1	1
598	исторического развития	3	1
599	при переходе	3	1
600	почти без	1	1
601	в изображении	1	1
602	одной стороны	5	1
603	сравнению с	8	1
604	которые являются	1	1
605	это есть	4	1
606	и функций	2	1
607	дело здесь	1	1
608	этого слова	3	1
609	первейшей задачей	1	1
610	благодаря этому	2	1
611	весь эпизод	1	1
612	этого метода	2	1
613	говоря это	1	1
614	и тогда	1	1
615	рассматривать как	1	1
616	что то	2	1
617	мы найдем	1	1
618	должны быть	4	1
619	формы и	1	1
620	в результате	1	1
621	чтобы понять	1	1
622	в отдельных	1	1
623	бы в	5	1
624	и которое	1	1
625	останавливаться на	1	1
626	эти особенности	3	1
627	мы как	1	1
628	поэтому все	1	1
629	конце концов	1	1
630	на более	1	1
631	к самому	1	1
632	от ее	2	1
633	в свою	2	1
634	в большом	1	1
635	их нельзя	1	1
636	состоит из	1	1
637	связей и	1	1
638	совершенно не	2	1
639	дело с	1	1
640	природе и	2	1
641	развитие и	1	1
642	но этот	2	1
643	нет но	1	1
644	одновременно и	2	1
645	ко всему	2	1
646	его образе	1	1
647	находящихся в	1	1
648	представлена в	1	1
649	борьба и	1	1
650	по поводу	1	1
651	в таком	1	1
652	этой точки	4	1
653	они не	1	1
