N	2gram	Propp_Russ_2	KulturaY
184	быть только	2	2
185	и если	1	2
186	при этом	6	2
187	состоит в	15	2
188	это конечно	1	2
189	в одну	1	2
190	здесь мы	2	2
191	могла бы	1	2
192	связанные с	2	2
193	в другом	1	2
194	на все	1	2
195	того или	1	2
196	данном случае	7	2
197	рядом с	1	2
198	с тем	6	2
199	как и	11	2
200	не всегда	3	2
201	мы видели	7	2
202	и еще	2	2
203	в своей	2	2
204	таким же	1	2
205	в их	2	2
206	в отличие	3	2
207	в которых	4	2
208	и более	1	2
209	только для	1	2
210	стоит в	1	2
211	как можно	2	2
212	что эта	1	2
213	она не	3	2
214	мало того	1	2
215	дело не	2	2
216	того как	2	2
217	образом в	2	2
218	в день	7	2
219	следовательно и	1	2
220	оно не	1	2
221	некоторой степени	1	2
222	иметь в	1	2
223	свою очередь	1	2
224	что у	1	2
225	что для	3	2
226	когда в	1	2
227	это только	1	2
228	и вообще	1	2
229	после того	2	2
230	как у	1	2
231	к нему	4	2
232	вся эта	2	2
233	а именно	3	2
234	в современной	1	2
235	с той	1	2
236	но так	1	2
237	с ними	1	2
238	или же	5	2
239	их не	1	2
240	с одной	2	2
241	указывает что	1	2
242	же и	1	2
243	за этим	2	2
244	а это	1	2
245	е на	1	2
246	был бы	1	2
247	носит характер	1	2
248	до некоторой	1	2
249	ставит себе	1	2
250	в целях	2	2
251	никогда не	2	2
252	и даже	1	2
253	сюда же	2	2
254	но есть	1	2
255	обратить внимание	1	2
256	превращается в	1	2
257	смысла и	1	2
258	а на	9	2
259	не на	1	2
260	и следовательно	1	2
261	для этой	3	2
262	на который	1	2
263	в иных	1	2
264	смысле этого	1	2
265	как будто	1	2
266	быть не	1	2
267	с этой	2	2
268	этом случае	6	2
269	могут рассматриваться	1	2
270	и для	2	2
271	и от	3	2
272	и все	4	2
273	не более	1	2
274	мы должны	1	2
275	будто бы	5	2
276	в свою	1	2
277	только как	2	2
278	но можно	2	2
279	в своих	2	2
280	это в	2	2
281	это неверно	1	1
282	на годы	1	1
283	в такой	1	1
284	место при	1	1
285	он может	1	1
286	показать что	1	1
287	что тема	1	1
288	в котором	3	1
289	смысл этого	1	1
290	объясняется и	1	1
291	и должен	1	1
292	по его	1	1
293	а как	1	1
294	ссылкой на	1	1
295	мы не	6	1
296	уверен что	1	1
297	время как	1	1
298	совпадает с	1	1
299	что иное	2	1
300	е как	1	1
301	один пример	1	1
302	мы и	1	1
303	при переводе	1	1
304	мог бы	1	1
305	он был	1	1
306	на них	4	1
307	иное как	2	1
308	дают нам	2	1
309	это имеет	2	1
310	как правило	1	1
311	предположить что	4	1
312	же на	1	1
313	явлений и	1	1
314	только тогда	3	1
315	что так	1	1
316	нет и	1	1
317	говорилось выше	1	1
318	не представляет	1	1
319	к сожалению	1	1
320	относится к	1	1
321	так что	4	1
322	имеют целью	1	1
323	независимо от	1	1
324	что именно	1	1
325	в противном	1	1
326	кроме того	2	1
327	этом же	1	1
328	над этим	1	1
329	и как	2	1
330	что по	4	1
331	в круг	1	1
332	по пути	1	1
333	ясно почему	1	1
334	каким-то образом	1	1
335	в которой	2	1
336	этого круга	1	1
337	к необходимости	1	1
338	не оставляет	1	1
339	из этих	2	1
340	во многих	9	1
341	ни одна	1	1
342	идут в	2	1
343	что к	1	1
344	но он	3	1
345	возможен только	1	1
346	тому же	1	1
347	в лес	3	1
348	не могла	1	1
349	что без	1	1
350	как оно	2	1
351	в первую	1	1
352	он должен	1	1
353	том чтобы	2	1
354	вообще не	1	1
355	оно могло	1	1
356	так например	1	1
357	эта же	1	1
358	именно это	1	1
359	не будет	1	1
360	а когда	1	1
361	пишет в	3	1
362	связанных с	1	1
363	есть одна	1	1
364	а по	1	1
365	те или	1	1
366	первую очередь	1	1
367	и наша	1	1
368	известно что	1	1
369	что большинство	1	1
370	здесь нет	1	1
371	нет в	1	1
372	не понимают	1	1
373	дни в	1	1
374	далеко не	4	1
375	и некоторых	1	1
376	и целые	1	1
377	такой же	1	1
378	и становится	1	1
379	и при	2	1
380	можно найти	1	1
381	бы к	1	1
382	его мнению	1	1
383	этому же	1	1
384	место в	1	1
385	еще с	1	1
386	другие попытки	1	1
387	в одном	1	1
388	которые в	1	1
389	и торжественно	1	1
390	и действия	1	1
391	их в	4	1
392	как от	1	1
393	однако в	1	1
394	том же	4	1
395	что этот	1	1
396	таких случаев	1	1
397	и под	3	1
398	случае мы	1	1
399	что есть	1	1
400	того момента	1	1
401	а а	8	1
402	более широким	1	1
403	виду что	1	1
404	все мы	1	1
405	тогда когда	4	1
406	дело в	1	1
407	одна из	11	1
408	свою силу	1	1
409	быть поставлен	1	1
410	с и	1	1
411	и когда	1	1
412	же значение	1	1
413	во всем	2	1
414	буквальном смысле	1	1
415	ли в	1	1
416	которое не	1	1
417	только с	1	1
418	же до	1	1
419	представлять себе	1	1
420	такие же	3	1
421	тем это	2	1
422	д а	1	1
423	когда мы	2	1
424	как только	1	1
425	наоборот в	1	1
426	о таких	1	1
427	все еще	1	1
428	имеет место	1	1
429	ничего общего	1	1
430	обычно в	1	1
431	в деревне	6	1
432	это время	2	1
433	от разных	1	1
434	говорит и	1	1
435	без всякого	1	1
436	в ее	3	1
437	на основе	1	1
438	это имело	1	1
439	что подобные	1	1
440	в огромном	1	1
441	то время	2	1
442	ряду с	1	1
443	это для	1	1
444	идет речь	1	1
445	и иные	1	1
446	то как	1	1
447	что однако	1	1
448	не с	2	1
449	за волосы	1	1
450	которые с	2	1
451	не дают	1	1
452	к тем	1	1
453	что от	3	1
454	них есть	1	1
455	бы говорить	1	1
456	основана на	1	1
457	собой и	1	1
458	отрицать что	1	1
459	но может	1	1
460	все под	1	1
461	находится в	1	1
462	другой случай	1	1
463	из основных	2	1
464	можно объяснить	1	1
465	сл есть	1	1
466	своей книге	2	1
467	то они	1	1
468	о том	9	1
469	настоящее время	1	1
470	с того	1	1
471	нас в	1	1
472	ее от	2	1
473	состоит не	1	1
474	от них	1	1
475	но нет	1	1
476	можно проследить	1	1
477	первоначального смысла	1	1
478	в него	2	1
479	мы уже	1	1
480	может иметь	1	1
481	и несмотря	1	1
482	что здесь	3	1
483	как например	3	1
484	показывают что	1	1
485	которой и	1	1
486	но с	1	1
487	iv в	1	1
488	идет по	1	1
489	и дело	2	1
490	в какой	1	1
491	к вам	5	1
492	те которые	1	1
493	очень много	1	1
494	имело место	1	1
495	лучше чем	1	1
496	по земле	2	1
497	случай этот	1	1
498	собою как	1	1
499	чаще всего	1	1
500	по другим	1	1
501	характерной для	1	1
502	рассматриваться как	2	1
503	сомнений в	1	1
504	не всякое	1	1
505	в большинстве	1	1
506	первый вопрос	1	1
507	оставляет сомнений	1	1
508	в виде	4	1
509	как более	1	1
510	есть однако	1	1
511	не составляет	1	1
512	так называемый	1	1
513	или даже	3	1
514	е не	1	1
515	превращаются в	1	1
516	их как	1	1
517	одно из	2	1
518	в особую	1	1
519	не так	1	1
520	для него	1	1
521	могло бы	1	1
522	эти могут	1	1
523	отношение к	1	1
524	ее не	1	1
525	к ним	1	1
526	должен был	3	1
527	это слова	1	1
528	заметить что	2	1
529	где их	1	1
530	на некоторые	1	1
531	в руки	2	1
532	в других	15	1
533	об игре	1	1
534	когда пишет	1	1
535	нужно было	1	1
536	возможно что	1	1
537	также на	1	1
538	и молнии	1	1
539	игры и	1	1
540	нас совершенно	1	1
541	по всей	3	1
542	и др	1	1
543	в середине	1	1
544	от другого	1	1
545	одной стороны	2	1
546	чем речь	1	1
547	а так	1	1
548	если эти	1	1
549	нужно иметь	1	1
550	становится ясным	1	1
551	в одно	1	1
552	есть одно	1	1
553	для использования	1	1
554	это на	1	1
555	связь с	3	1
556	этой же	1	1
557	книге о	1	1
558	в европе	2	1
559	по своему	1	1
560	связаны в	1	1
561	в область	1	1
562	не был	2	1
563	эти слова	1	1
564	и там	3	1
565	когда он	1	1
566	из первого	1	1
567	и такие	1	1
568	к несколько	1	1
569	одно общее	1	1
570	в это	1	1
571	этот не	1	1
572	быть и	1	1
573	это выражение	1	1
574	из ряда	1	1
575	тем и	2	1
576	на сцену	1	1
577	она может	1	1
578	на новый	3	1
579	в связь	1	1
580	в настоящее	1	1
581	нас нет	1	1
582	у них	2	1
583	тем более	1	1
584	без таких	1	1
585	же к	1	1
586	в свете	3	1
587	только что	1	1
588	в этих	3	1
589	книги он	1	1
590	или не	1	1
591	нет никаких	2	1
592	е в	10	1
593	в период	1	1
594	о своем	1	1
595	с греческим	1	1
596	же относится	1	1
597	в точности	1	1
598	даже просто	1	1
599	и дает	1	1
600	не что	2	1
601	можно наблюдать	1	1
602	однако нет	1	1
603	и другие	14	1
604	как на	1	1
