N	2gram	Propp_Isto_5	Hudozhes
120	к нему	3	3
121	одной из	1	3
122	и ее	1	3
123	с одной	7	3
124	для нас	5	3
125	характерно что	1	3
126	в одном	1	3
127	что на	1	3
128	с другой	9	3
129	а с	1	3
130	прежде всего	6	3
131	в соответствии	1	3
132	человек в	1	3
133	так же	5	3
134	одной стороны	7	3
135	в состоянии	1	3
136	все это	4	3
137	или в	6	3
138	все они	1	3
139	героя и	3	3
140	есть и	1	3
141	самом деле	2	3
142	во сне	2	3
143	все что	1	3
144	же как	4	2
145	но тем	1	2
146	той же	1	2
147	а как	2	2
148	он знает	1	2
149	они были	1	2
150	он сам	1	2
151	если в	3	2
152	ответ на	1	2
153	отношение к	1	2
154	другой день	1	2
155	все же	10	2
156	как уже	1	2
157	и к	1	2
158	но в	1	2
159	говорится в	1	2
160	та же	1	2
161	ей в	3	2
162	т д	18	2
163	не как	4	2
164	на этом	3	2
165	оно не	1	2
166	его в	9	2
167	это было	2	2
168	о которых	2	2
169	и тогда	1	2
170	же я	1	2
171	только тем	1	2
172	место в	1	2
173	с точки	1	2
174	она в	1	2
175	начнем с	1	2
176	вместе со	1	2
177	дело не	1	2
178	по полю	1	2
179	того как	4	2
180	одна из	2	2
181	не по	1	2
182	к ней	1	2
183	тогда в	1	2
184	ему в	3	2
185	в основе	1	2
186	они и	1	2
187	приходит к	1	2
188	как мы	5	2
189	на другой	1	2
190	данном случае	2	2
191	приводит к	1	2
192	роль в	2	2
193	на свой	1	2
194	с собой	1	2
195	до сих	2	2
196	том как	2	2
197	один человек	1	2
198	о нем	3	2
199	а также	1	2
200	во втором	1	2
201	и только	1	2
202	с матерью	1	2
203	один из	2	2
204	здесь не	1	2
205	идет по	1	2
206	ли он	2	2
207	он уже	1	2
208	мы читаем	1	2
209	именно на	2	2
210	было так	1	2
211	же и	1	2
212	и у	1	2
213	в виде	9	2
214	его и	2	2
215	себе в	1	2
216	из них	2	2
217	вовсе не	2	2
218	ее на	1	2
219	сих пор	2	2
220	или иной	1	2
221	как у	2	2
222	как же	1	2
223	еще и	1	2
224	что не	1	2
225	мы знаем	8	2
226	ей не	1	2
227	а за	1	2
228	нет ничего	1	2
229	вместе с	22	2
230	этот мотив	6	2
231	в данном	3	2
232	и от	1	2
233	только для	1	2
234	н я	1	2
235	и для	2	2
236	отнюдь не	1	2
237	и видит	1	2
238	это уже	2	2
239	потому что	7	2
240	хотя бы	1	2
241	точки зрения	2	2
242	сказать что	2	2
243	т е	16	2
244	себе но	1	2
245	как на	1	2
246	тем самым	1	2
247	в роли	3	2
248	одним из	2	1
249	например в	5	1
250	дел и	1	1
251	функции в	1	1
252	в сердце	1	1
253	тех же	2	1
254	так у	1	1
255	мы имели	1	1
256	свою жену	1	1
257	здесь и	1	1
258	и так	1	1
259	себя оболочкой	1	1
260	на две	1	1
261	с изображением	1	1
262	когда это	1	1
263	момент когда	1	1
264	также и	1	1
265	чего в	1	1
266	пока он	1	1
267	мы имеем	14	1
268	мы не	5	1
269	видно как	2	1
270	и совсем	1	1
271	время как	1	1
272	и другая	1	1
273	но то	1	1
274	не совсем	6	1
275	что можно	1	1
276	это время	2	1
277	он приносит	1	1
278	не нужно	1	1
279	на них	2	1
280	именно этого	1	1
281	в различных	2	1
282	что умерший	1	1
283	во всех	2	1
284	этом говорит	1	1
285	то он	1	1
286	этого мотива	8	1
287	и съедает	1	1
288	с каким	1	1
289	него с	1	1
290	иногда и	1	1
291	себе и	1	1
292	была большая	1	1
293	в течение	2	1
294	не видно	1	1
295	в одной	1	1
296	как к	1	1
297	остановиться на	1	1
298	когда он	2	1
299	боли и	1	1
300	к иному	1	1
301	дает себя	1	1
302	но для	2	1
303	его к	3	1
304	напомним что	1	1
305	себе не	1	1
306	от этого	4	1
307	и говорит	1	1
308	за собой	1	1
309	в которой	4	1
310	представляет собой	7	1
311	он в	1	1
312	все эти	8	1
313	нами в	1	1
314	и тот	1	1
315	быть объяснена	1	1
316	по имени	1	1
317	в жертву	3	1
318	его но	1	1
319	еще раньше	1	1
320	пределах одного	1	1
321	в силу	1	1
322	уже говорилось	1	1
323	том чтобы	2	1
324	наших глазах	1	1
325	их в	3	1
326	с меня	1	1
327	него в	1	1
328	но все	5	1
329	здесь мы	5	1
330	смысле в	1	1
331	он входит	1	1
332	а когда	1	1
333	и характер	1	1
334	этом он	1	1
335	и других	2	1
336	и стала	2	1
337	с неба	1	1
338	как вдруг	1	1
339	что один	1	1
340	эти два	1	1
341	и деревья	1	1
342	и тем	4	1
343	даже в	2	1
344	за ней	2	1
345	она и	1	1
346	этого не	1	1
347	не всегда	4	1
348	которой он	2	1
349	живую и	1	1
350	для чего	1	1
351	было ни	1	1
352	прорывается сквозь	1	1
353	он от	1	1
354	согласно которому	1	1
355	в саду	1	1
356	и еще	1	1
357	во время	7	1
358	на мысль	1	1
359	в ходе	1	1
360	и при	2	1
361	никак не	1	1
362	таким же	2	1
363	о герое	2	1
364	на месте	1	1
365	в город	1	1
366	на свою	1	1
367	а потом	1	1
368	знаем что	6	1
369	от себя	2	1
370	от его	1	1
371	с дочерью	1	1
372	случай из	1	1
373	но он	2	1
374	и более	1	1
375	в конце	1	1
376	он увидел	1	1
377	случае мы	1	1
378	то с	1	1
379	эта картина	1	1
380	а иногда	1	1
381	что с	1	1
382	виду что	1	1
383	и начинает	3	1
384	и другое	1	1
385	самого начала	1	1
386	не могло	1	1
387	остановимся подробнее	1	1
388	например не	1	1
389	найти в	1	1
390	и всегда	1	1
391	не видели	1	1
392	о ней	1	1
393	этих двух	1	1
394	же после	1	1
395	однако это	1	1
396	в момент	1	1
397	встречается в	3	1
398	это также	1	1
399	мы узнаем	2	1
400	истории не	1	1
401	числе и	1	1
402	его с	1	1
403	ним о	1	1
404	все еще	4	1
405	возвращается домой	1	1
406	на это	1	1
407	время он	1	1
408	развитие сюжета	1	1
409	приезжают к	1	1
410	на наших	1	1
411	связывает его	1	1
412	потому не	1	1
413	а затем	7	1
414	можно показать	2	1
415	смерти в	1	1
416	в себя	3	1
417	с самого	1	1
418	в дальнейшем	4	1
419	на горах	3	1
420	на нее	2	1
421	особенно в	2	1
422	каждого из	1	1
423	и этого	1	1
424	иногда в	1	1
425	еще в	2	1
426	это только	1	1
427	что от	2	1
428	она тоже	1	1
429	мы в	1	1
430	с этого	2	1
431	по себе	2	1
432	образом в	2	1
433	она могла	1	1
434	сказывается и	1	1
435	автор не	1	1
436	с головой	1	1
437	и здесь	7	1
438	спать и	1	1
439	что перед	1	1
440	но мы	3	1
441	и что	8	1
442	обратим внимание	2	1
443	после того	3	1
444	его трудно	1	1
445	он возвращается	2	1
446	героя до	1	1
447	этот момент	1	1
448	должно было	2	1
449	на одном	2	1
450	это нужно	1	1
451	из своего	1	1
452	в другой	3	1
453	сад и	1	1
454	следующий эпизод	1	1
455	тот момент	1	1
456	того что	2	1
457	уходит в	1	1
458	к мотиву	1	1
459	но с	1	1
460	обе эти	1	1
461	а если	2	1
462	неведомо куда	1	1
463	на другие	1	1
464	проникнуть в	1	1
465	и потому	2	1
466	на своей	1	1
467	по мнению	1	1
468	но как	1	1
469	это означает	1	1
470	не мешает	1	1
471	это же	3	1
472	так что	2	1
473	что хотел	1	1
474	оказывается в	1	1
475	уже в	2	1
476	выходя из	1	1
477	мы получим	1	1
478	героя с	1	1
479	мешает ему	1	1
480	в нашей	1	1
481	в дом	2	1
482	него и	5	1
483	нет у	1	1
484	легко может	1	1
485	за ним	4	1
486	превращаются в	2	1
487	следует что	1	1
488	искать в	1	1
489	или даже	1	1
490	ведь это	1	1
491	так как	11	1
492	то время	1	1
493	на том	3	1
494	легко можно	1	1
495	и кроется	1	1
496	не человека	1	1
497	были бы	1	1
498	имели бы	1	1
499	ней и	1	1
500	и даже	1	1
501	что человек	1	1
502	а именно	4	1
503	наконец в	1	1
504	такое же	2	1
505	героя о	1	1
506	уже забыл	1	1
507	возвращается в	1	1
508	перед ним	1	1
509	по всей	1	1
510	когда герой	4	1
511	она меня	2	1
512	только по	1	1
513	на смену	4	1
514	и стал	2	1
515	а на	2	1
516	мать или	1	1
517	с которым	2	1
518	не то	1	1
519	там где	6	1
520	сложен и	1	1
521	теперь с	1	1
522	и мотив	1	1
523	мы пока	1	1
524	говорит например	1	1
525	стороны в	1	1
526	уже давно	1	1
527	этот рассказ	1	1
528	и она	3	1
529	ни на	1	1
530	в лесу	2	1
531	из форм	1	1
532	не удается	1	1
533	всех людей	3	1
534	не сразу	1	1
535	власть над	1	1
536	в пределах	4	1
537	что за	2	1
538	еще нет	1	1
539	приобщение к	1	1
540	такого рода	1	1
541	сердце мы	1	1
542	в тот	1	1
543	по существу	2	1
544	на свете	1	1
545	во всю	1	1
546	с этой	2	1
547	этом случае	7	1
548	но это	7	1
549	и таким	2	1
550	вокруг него	1	1
551	видят в	1	1
552	по дороге	1	1
553	которых он	1	1
554	только тогда	2	1
555	к жене	1	1
556	и заставляют	1	1
557	мира и	1	1
558	ее и	3	1
559	души в	1	1
560	из себя	4	1
561	бы в	1	1
562	природа этого	1	1
563	же в	2	1
564	она его	1	1
565	чем же	1	1
566	этом свете	1	1
567	с ней	2	1
568	не знает	1	1
569	только как	1	1
570	другой стороны	8	1
571	совершенно не	2	1
572	немного погодя	1	1
573	но когда	3	1
574	того на	1	1
575	точно так	1	1
576	за столом	1	1
577	из этого	1	1
578	и жизнь	1	1
579	внешнего облика	1	1
580	только о	1	1
581	здесь кроется	1	1
582	героя в	9	1
583	над собой	1	1
584	к этой	1	1
585	а я	1	1
586	в искусстве	1	1
587	в своих	1	1
588	том числе	1	1
589	к этому	2	1
590	можно назвать	1	1
591	в таком	1	1
592	и вновь	2	1
