N	2gram	Bakhtin_Fr_2	slovoVRo
174	хотя бы	1	3
175	сказать что	6	3
176	одновременно и	1	3
177	во всяком	2	3
178	новое время	1	2
179	одним из	2	2
180	также и	3	2
181	xvii века	9	2
182	к иной	1	2
183	это и	2	2
184	оно было	1	2
185	с таким	1	2
186	мы уже	6	2
187	на материале	2	2
188	о формах	1	2
189	но она	1	2
190	с ее	3	2
191	конечно и	1	2
192	всех сторон	1	2
193	меньше чем	2	2
194	на них	1	2
195	не был	3	2
196	в противовес	1	2
197	точка зрения	3	2
198	менее всего	3	2
199	и речи	1	2
200	за пределы	2	2
201	связи и	1	2
202	хотя и	2	2
203	время это	1	2
204	в нашем	2	2
205	романа но	1	2
206	в себе	4	2
207	эпохи и	1	2
208	роль в	5	2
209	но прежде	3	2
210	на его	2	2
211	он не	1	2
212	в xvii	10	2
213	в виде	1	2
214	и более	4	2
215	кажется нам	1	2
216	из него	1	2
217	людей и	1	2
218	в нее	1	2
219	значение в	4	2
220	зрения на	2	2
221	как особый	1	2
222	далеко не	3	2
223	независимо от	1	2
224	мы видели	3	2
225	чем в	1	2
226	автора и	2	2
227	смысл и	2	2
228	и другие	2	2
229	и художественно	1	2
230	в их	2	2
231	свой смысл	1	2
232	франции в	1	2
233	мы сказали	2	2
234	но он	6	2
235	даже в	3	2
236	в историческом	1	2
237	благодаря этой	1	2
238	громадное значение	2	2
239	тогда когда	1	2
240	дело в	1	2
241	того как	2	2
242	того чтобы	2	2
243	в одном	3	2
244	вне его	1	2
245	к ней	2	2
246	входят в	1	2
247	в области	4	2
248	и оценке	1	2
249	и другим	1	2
250	вырождается в	1	2
251	должен быть	1	2
252	без всякого	2	2
253	в себя	6	2
254	так в	3	2
255	в дальнейшем	2	2
256	мы наблюдаем	2	2
257	в другом	2	2
258	особенно в	2	2
259	о нем	1	2
260	и здесь	1	2
261	о том	3	2
262	и т.п	11	2
263	притом в	2	2
264	или на	1	2
265	влияние на	1	2
266	в различных	1	2
267	своим предметом	1	2
268	нуждается в	2	2
269	в форме	4	2
270	еще более	1	2
271	все формы	1	2
272	людей с	3	2
273	как например	1	2
274	что он	3	2
275	почти все	3	2
276	правда и	1	2
277	всяком случае	2	2
278	на мир	2	2
279	именно на	2	2
280	со всеми	2	2
281	уже в	5	2
282	всем его	1	2
283	почти до	1	2
284	и чисто	4	2
285	на протяжении	7	2
286	проникает в	1	2
287	в прошлом	1	2
288	для того	1	2
289	то что	6	2
290	не было	4	2
291	до сих	4	2
292	именно в	6	2
293	них и	1	2
294	в дон-кихоте	2	2
295	но лишь	1	2
296	более того	1	2
297	как о	1	2
298	не всегда	1	2
299	в связи	2	2
300	во франции	8	2
301	но оно	1	2
302	эти слова	1	2
303	вместе с	2	2
304	и особенно	3	2
305	это сознание	1	2
306	есть на	1	2
307	материал для	1	2
308	сих пор	4	2
309	и единственного	1	2
310	вокруг него	1	2
311	например у	3	2
312	в более	1	2
313	известной степени	1	2
314	включает в	2	2
315	всем этим	1	2
316	и ни	1	2
317	из существеннейших	1	2
318	все они	1	2
319	жизни в	3	2
320	только с	3	2
321	все что	2	2
322	еще слишком	2	2
323	и шире	1	1
324	как известно	2	1
325	наших дней	2	1
326	того же	1	1
327	он может	1	1
328	силы и	1	1
329	в средние	9	1
330	и есть	1	1
331	xvi веков	1	1
332	произведение которое	1	1
333	по преимуществу	2	1
334	мировоззрения и	1	1
335	и до	4	1
336	и этот	1	1
337	и за	2	1
338	и литературы	1	1
339	есть не	1	1
340	и значение	2	1
341	и xv	1	1
342	характер его	1	1
343	и о	4	1
344	что уже	1	1
345	время от	1	1
346	место в	3	1
347	он как	2	1
348	и стиль	1	1
349	для раскрытия	1	1
350	всего о	1	1
351	все здесь	1	1
352	на тему	1	1
353	диалога в	2	1
354	от времени	1	1
355	как не	1	1
356	проявляется в	1	1
357	и быта	1	1
358	литературы и	2	1
359	основном на	1	1
360	направлен на	3	1
361	бы она	1	1
362	в создании	1	1
363	видели что	1	1
364	возрастов и	1	1
365	к ним	1	1
366	вступают в	1	1
367	с диалогической	1	1
368	чем же	1	1
369	и ложь	1	1
370	характер и	4	1
371	в одной	1	1
372	процесс формирования	1	1
373	повсюду здесь	1	1
374	пределах одной	2	1
375	один только	1	1
376	все остальные	1	1
377	они дают	1	1
378	стилем в	1	1
379	целый ряд	2	1
380	бытового диалога	1	1
381	определили и	1	1
382	не ставились	1	1
383	них но	1	1
384	на символ	1	1
385	на важнейшие	1	1
386	что слово	2	1
387	для второй	1	1
388	для которого	3	1
389	в самом	3	1
390	та же	2	1
391	в целом	1	1
392	он в	1	1
393	и зачатки	1	1
394	без учета	1	1
395	сущности и	1	1
396	выражение в	5	1
397	в этой	10	1
398	явлений не	1	1
399	нами в	1	1
400	есть вне	1	1
401	от необходимости	1	1
402	и те	1	1
403	на то	2	1
404	играет и	1	1
405	этот процесс	4	1
406	но именно	3	1
407	вокруг себя	2	1
408	например вольтера	1	1
409	над романом	2	1
410	и еще	2	1
411	в корне	1	1
412	покаяния и	1	1
413	и сам	1	1
414	века это	1	1
415	и по	1	1
416	двусмысленности и	1	1
417	заложенную в	1	1
418	смысле в	1	1
419	для изображения	1	1
420	в мире	2	1
421	нем есть	1	1
422	об этом	1	1
423	поэтому понимание	1	1
424	на все	3	1
425	на этой	2	1
426	говорить не	1	1
427	свободного и	2	1
428	знает что	1	1
429	пародии и	2	1
430	должен был	2	1
431	особое отношение	1	1
432	о которых	1	1
433	соединение в	1	1
434	и идеологии	2	1
435	восприятие и	1	1
436	можем сказать	1	1
437	всегда и	1	1
438	несмотря на	3	1
439	основные линии	1	1
440	все условия	1	1
441	как сказано	1	1
442	здесь конечно	1	1
443	в один	1	1
444	и становится	2	1
445	этих произведений	1	1
446	в эту	5	1
447	которая является	1	1
448	линии в	1	1
449	его нельзя	1	1
450	в своей	5	1
451	роман этот	1	1
452	вольтера они	1	1
453	в такой	1	1
454	и без	2	1
455	к абстрактному	1	1
456	в кавычки	1	1
457	мы говорили	1	1
458	его современников	2	1
459	для развития	1	1
460	должны были	1	1
461	исключительно на	1	1
462	с разложением	1	1
463	своего расцвета	1	1
464	силу и	1	1
465	своего времени	2	1
466	есть именно	1	1
467	уже сказали	1	1
468	правды но	1	1
469	и единого	1	1
470	в низких	2	1
471	освободиться от	1	1
472	и вся	1	1
473	идеологической жизни	1	1
474	его целом	3	1
475	себя момент	1	1
476	до известной	1	1
477	xviii века	6	1
478	лиц и	3	1
479	можно понимать	1	1
480	не о	1	1
481	здесь лишь	1	1
482	текста и	1	1
483	связанная с	2	1
484	и имеет	1	1
485	чтобы стать	1	1
486	для всего	1	1
487	ничего не	2	1
488	от эпохи	1	1
489	необходимо однако	1	1
490	понимании и	1	1
491	а во	1	1
492	таким путем	1	1
493	таких произведений	1	1
494	моментов как	1	1
495	нам важно	1	1
496	же он	1	1
497	эти три	1	1
498	на самой	1	1
499	не столь	1	1
500	достаточно напомнить	1	1
501	их от	1	1
502	не слышит	1	1
503	есть к	1	1
504	конечно по	1	1
505	стиль и	1	1
506	к себе	1	1
507	в духе	4	1
508	во все	2	1
509	xiv и	1	1
510	конца в	1	1
511	и отдельных	1	1
512	протяжении всего	5	1
513	всего что	2	1
514	отношении он	1	1
515	жанров и	1	1
516	эти явления	2	1
517	с образом	1	1
518	значение это	1	1
519	правда не	1	1
520	и это	3	1
521	следовательно не	1	1
522	некоторой степени	1	1
523	говорят на	1	1
524	дошедшие до	1	1
525	то она	1	1
526	существенное значение	3	1
527	в виду	3	1
528	сочетается с	2	1
529	него самого	1	1
530	с самого	1	1
531	культуры и	3	1
532	например о	1	1
533	понимание и	1	1
534	резко отличает	1	1
535	и которые	1	1
536	еще в	2	1
537	во второй	1	1
538	поэтому в	1	1
539	это как	1	1
540	историческом аспекте	1	1
541	одно из	1	1
542	путем перевода	1	1
543	не на	1	1
544	образом в	1	1
545	века на	3	1
546	жанрах и	1	1
547	из образов	1	1
548	другими словами	3	1
549	символы этой	1	1
550	можно сказать	2	1
551	свою натуралистичность	1	1
552	за свое	1	1
553	должно было	1	1
554	всех своих	1	1
555	срастается с	2	1
556	в две	1	1
557	с моментами	1	1
558	например те	1	1
559	у сервантеса	1	1
560	во всей	1	1
561	лишь к	1	1
562	этот последний	1	1
563	ее представители	1	1
564	в художественной	1	1
565	века и	3	1
566	литературных и	1	1
567	представления о	1	1
568	в ту	2	1
569	сразу в	1	1
570	и следовательно	2	1
571	знания и	1	1
572	в лучшем	1	1
573	и она	1	1
574	более глубокие	1	1
575	того что	1	1
576	в формах	2	1
577	одной из	2	1
578	проникнуть в	2	1
579	в какой	1	1
580	целом ряде	1	1
581	таких моментов	1	1
582	уже говорили	5	1
583	линию развития	1	1
584	и действительно	1	1
585	до нас	8	1
586	никак нельзя	1	1
587	резче и	1	1
588	и мировоззрения	4	1
589	и ее	1	1
590	здесь с	2	1
591	и идеологических	1	1
592	иной характер	1	1
593	всего xvii	1	1
594	в качестве	2	1
595	есть чисто	1	1
596	совершался в	1	1
597	с нею	1	1
598	идеологии и	1	1
599	только на	1	1
600	значение и	1	1
601	был конечно	1	1
602	но самое	1	1
603	а это	1	1
604	за счет	2	1
605	xvii веке	11	1
606	за ним	1	1
607	всех сферах	1	1
608	характерно что	2	1
609	в известной	4	1
610	и со	3	1
611	в конце	2	1
612	с этими	1	1
613	до некоторой	1	1
614	мы можем	2	1
615	романом но	1	1
616	свое выражение	1	1
617	из которого	1	1
618	жизни на	1	1
619	как раз	1	1
620	xvii и	5	1
621	тем что	4	1
622	и оценки	1	1
623	чтобы оно	1	1
624	характерны для	1	1
625	с традицией	1	1
626	вне ее	1	1
627	чувствует себя	1	1
628	острое ощущение	1	1
629	не были	2	1
630	моментов и	1	1
631	и произведения	2	1
632	романа рабле	1	1
633	и глубже	1	1
634	и выдержанность	1	1
635	и самая	1	1
636	или меньшей	3	1
637	свое идеологическое	1	1
638	и образов	4	1
639	на которые	1	1
640	мы еще	2	1
641	что не	1	1
642	говорит о	1	1
643	пародии на	5	1
644	притом не	1	1
645	превращается в	3	1
646	нужно сказать	3	1
647	и оценен	1	1
648	другой стороны	3	1
649	как ни	1	1
650	когда она	1	1
651	более глубокое	1	1
652	ближе к	1	1
653	за каждым	1	1
654	влияние и	1	1
655	проникновения в	1	1
656	мы находим	4	1
657	все более	1	1
658	вступает в	1	1
659	в частности	1	1
660	ближе всего	1	1
661	в непрерывном	1	1
662	поэтому даже	1	1
663	покупается ценою	1	1
664	подвести под	1	1
665	литературы но	1	1
666	жанровых разновидностей	1	1
667	учета этого	1	1
668	много лишнего	1	1
669	всех других	2	1
670	наличны зачатки	1	1
671	или иного	1	1
672	реальные исторические	1	1
673	этой власти	1	1
674	существенное отличие	1	1
675	в литературе	6	1
676	и всей	1	1
677	быть только	1	1
678	шире и	1	1
679	да и	3	1
680	однако отметить	1	1
681	для понимания	2	1
682	с исключительной	1	1
683	конечно от	1	1
684	большей или	3	1
685	рассказ в	1	1
686	мира с	1	1
687	стал основным	1	1
688	на новый	2	1
689	здесь эти	1	1
690	в условиях	2	1
691	новые стороны	1	1
692	узка и	1	1
693	того или	1	1
694	в самую	1	1
695	однако не	1	1
696	более и	1	1
697	в наше	1	1
698	не является	1	1
699	судьбы и	1	1
700	для выражения	1	1
701	раз подчеркнуть	1	1
702	текстов и	1	1
703	сознания и	2	1
704	зазвучать в	1	1
705	его существенная	1	1
706	развития и	1	1
707	правду и	1	1
708	наблюдения над	1	1
709	и смысл	2	1
710	историческому становлению	1	1
711	вообще в	1	1
712	и могли	2	1
713	на языке	2	1
714	же в	3	1
715	же предмет	1	1
716	не носят	1	1
717	к самому	1	1
718	лишнего ненужного	1	1
719	чтобы добиться	1	1
720	разобранные нами	1	1
721	только как	1	1
722	средние века	8	1
723	всею силою	1	1
724	проникнуть во	1	1
725	и xviii	2	1
726	ко всему	2	1
727	в кругу	1	1
728	в своих	4	1
729	только не	1	1
730	его моментах	1	1
731	к этому	1	1
