N	2gram	Bakhtin_sl_1	Dialekti
162	все его	4	3
163	уже не	2	3
164	нуждается в	1	3
165	все время	3	3
166	может иметь	1	3
167	даны в	1	3
168	же мы	1	3
169	разную степень	1	3
170	из них	3	3
171	о котором	1	3
172	и их	1	3
173	не было	3	3
174	о чем	1	3
175	в данном	3	3
176	в той	10	3
177	в это	1	3
178	и от	4	3
179	его с	1	3
180	и слова	1	3
181	становления и	1	3
182	только как	1	3
183	они не	1	3
184	как известно	1	2
185	также и	3	2
186	связана с	2	2
187	на самом	2	2
188	он может	2	2
189	его не	1	2
190	например в	2	2
191	что уже	1	2
192	бы ни	3	2
193	зависимости от	3	2
194	в ней	4	2
195	в широком	2	2
196	во всех	17	2
197	различия между	2	2
198	чистой и	1	2
199	в общем	1	2
200	которые не	1	2
201	в истории	3	2
202	как в	8	2
203	и нет	1	2
204	перед нами	4	2
205	что по	1	2
206	более или	3	2
207	но в	8	2
208	еще на	1	2
209	в которой	4	2
210	бы и	3	2
211	так или	1	2
212	все эти	9	2
213	на его	8	2
214	в определенном	1	2
215	время и	2	2
216	в узком	10	2
217	не как	4	2
218	оно должно	1	2
219	широком смысле	2	2
220	на этом	2	2
221	в каждом	4	2
222	на всю	3	2
223	влиять на	1	2
224	на все	2	2
225	не умеет	1	2
226	в жизни	1	2
227	только одно	1	2
228	несмотря на	1	2
229	смысл и	1	2
230	или менее	3	2
231	в их	4	2
232	в зависимости	3	2
233	тем не	1	2
234	не должно	3	2
235	тому что	2	2
236	самого начала	1	2
237	дело не	2	2
238	в сущности	13	2
239	может только	1	2
240	только не	1	2
241	того и	1	2
242	только и	1	2
243	во все	1	2
244	к тому	3	2
245	всегда есть	1	2
246	с ее	4	2
247	данном случае	3	2
248	с самого	1	2
249	культуры и	1	2
250	и совершенно	1	2
251	со всем	1	2
252	совершенно невозможно	1	2
253	или на	1	2
254	поэтическое произведение	1	2
255	смысле не	1	2
256	между тем	2	2
257	или иначе	1	2
258	эти два	1	2
259	всяком случае	5	2
260	нем и	3	2
261	и она	1	2
262	следовательно в	3	2
263	как из	1	2
264	мы видим	2	2
265	с ними	3	2
266	в какой	1	2
267	на мир	4	2
268	с одной	4	2
269	себя в	9	2
270	есть в	1	2
271	если мы	2	2
272	и они	1	2
273	или в	8	2
274	а потому	1	2
275	т п	23	2
276	смысла и	3	2
277	в очень	1	2
278	момент в	1	2
279	до сих	2	2
280	именно в	3	2
281	и прежде	1	2
282	был в	1	2
283	не на	5	2
284	жизнь в	2	2
285	как ни	1	2
286	ни о	2	2
287	что мы	1	2
288	в частности	2	2
289	на который	1	2
290	вместе с	1	2
291	так же	2	2
292	в разной	1	2
293	по нем	1	2
294	быть только	2	2
295	в состоянии	1	2
296	сих пор	2	2
297	новые и	1	2
298	которые были	1	2
299	тех или	1	2
300	форм и	3	2
301	и часто	4	2
302	в результате	3	2
303	это может	1	2
304	же в	1	2
305	есть уже	1	2
306	в системе	1	2
307	которая есть	1	2
308	сознания на	1	2
309	в виде	2	2
310	того или	2	2
311	во всяком	7	2
312	всегда в	2	1
313	смысле слова	2	1
314	от этой	2	1
315	на предмет	4	1
316	существует особая	1	1
317	слова которые	1	1
318	того же	6	1
319	не остается	1	1
320	выражения в	1	1
321	тех же	1	1
322	в самостоятельный	2	1
323	самый предмет	1	1
324	далее и	1	1
325	как носители	1	1
326	по преимуществу	4	1
327	и до	1	1
328	ведь и	1	1
329	выражается в	1	1
330	оно было	2	1
331	века в	2	1
332	они вообще	1	1
333	только трех	1	1
334	для своего	1	1
335	но она	1	1
336	в некотором	1	1
337	мы и	2	1
338	свой предмет	2	1
339	не все	1	1
340	и он	1	1
341	всех сторон	1	1
342	не от	1	1
343	он был	1	1
344	бы то	1	1
345	в различных	1	1
346	точка зрения	8	1
347	есть своя	1	1
348	со всеми	1	1
349	свою жизнь	1	1
350	в новом	1	1
351	смыслу и	1	1
352	отличие от	1	1
353	нет и	1	1
354	этот особый	1	1
355	его на	1	1
356	по которому	1	1
357	стороны и	1	1
358	как систему	1	1
359	слово всегда	1	1
360	то в	2	1
361	где все	1	1
362	только один	1	1
363	отношения с	1	1
364	в целом	2	1
365	он в	5	1
366	из этих	3	1
367	сущности и	1	1
368	часто даже	1	1
369	другом случае	2	1
370	направлено на	1	1
371	не могла	2	1
372	так сказать	5	1
373	на свой	1	1
374	вообще не	3	1
375	с чем	1	1
376	в чужую	1	1
377	образ и	1	1
378	как оно	3	1
379	задний план	1	1
380	связанные с	3	1
381	что же?	1	1
382	одному из	2	1
383	и эти	2	1
384	не к	1	1
385	мир как	1	1
386	свое время	1	1
387	таких которые	1	1
388	из него	2	1
389	иногда же	1	1
390	всех своих	2	1
391	без исключения	1	1
392	не бывает	1	1
393	именно это	1	1
394	в основу	1	1
395	что все	2	1
396	есть все	1	1
397	значение в	1	1
398	ни чисто	1	1
399	же просто	1	1
400	входя в	4	1
401	или даже	2	1
402	в единую	1	1
403	со всех	1	1
404	может стать	1	1
405	действительности в	1	1
406	на почве	4	1
407	форму и	1	1
408	лишь на	3	1
409	всю его	2	1
410	и тем	2	1
411	но уже	1	1
412	в них	6	1
413	на которую	1	1
414	ни одной	1	1
415	далеко не	5	1
416	всегда и	1	1
417	и вне	1	1
418	чем в	1	1
419	и становится	1	1
420	в эту	2	1
421	относительно и	1	1
422	но если	1	1
423	и ее	3	1
424	могут не	2	1
425	как все	1	1
426	есть свой	2	1
427	в котором	2	1
428	что всякий	1	1
429	личность сама	1	1
430	его форму	1	1
431	мы называем	1	1
432	оно живет	1	1
433	бы мы	1	1
434	от его	3	1
435	сам же	1	1
436	есть его	1	1
437	друг другу	2	1
438	без всяких	2	1
439	том и	2	1
440	уже сказали	2	1
441	ним в	1	1
442	обнаруживает с	1	1
443	зрения и	2	1
444	оно конечно	1	1
445	от чисто	2	1
446	случае в	1	1
447	с теми	1	1
448	и проч	2	1
449	ее с	1	1
450	в основе	5	1
451	виду не	1	1
452	в самых	2	1
453	его есть	1	1
454	во всякой	1	1
455	к такому	1	1
456	нем в	3	1
457	эти голоса	1	1
458	все меньше	1	1
459	одна из	2	1
460	оно станет	1	1
461	с живым	1	1
462	и поэтическое	1	1
463	этом отношении	1	1
464	но даже	1	1
465	ему не	2	1
466	с другом	2	1
467	в стиле	1	1
468	по ней	1	1
469	воспринимаются как	1	1
470	все то	1	1
471	на границе	1	1
472	действуют в	1	1
473	взглянуть на	1	1
474	отличается от	1	1
475	вокруг него	2	1
476	и другим	2	1
477	и языком	1	1
478	всегда так	1	1
479	особенности и	1	1
480	оно не	6	1
481	и можем	1	1
482	должен быть	1	1
483	ясность и	1	1
484	то ни	1	1
485	оно может	2	1
486	и самое	2	1
487	и о	2	1
488	объединения и	4	1
489	здесь не	2	1
490	слоев и	2	1
491	приводит к	1	1
492	дано в	1	1
493	смысле но	1	1
494	социального контекста	1	1
495	поэтому мы	1	1
496	те же	2	1
497	здесь как	1	1
498	и которые	1	1
499	одного из	2	1
500	оно все	1	1
501	которые он	1	1
502	не должны	2	1
503	и на	14	1
504	можно вспомнить	1	1
505	всех возможных	1	1
506	из одного	2	1
507	сама она	1	1
508	спор и	1	1
509	смысле и	1	1
510	образом в	3	1
511	все дело	1	1
512	только так	1	1
513	на ту	2	1
514	и здесь	3	1
515	не был	1	1
516	нечто совсем	1	1
517	еще дальше	1	1
518	она всегда	1	1
519	оно ни	1	1
520	по их	1	1
521	нас в	2	1
522	и во	3	1
523	на всех	1	1
524	а напротив	1	1
525	от них	1	1
526	на одном	1	1
527	как его	5	1
528	образ может	2	1
529	которой все	1	1
530	в художественной	1	1
531	и всякое	2	1
532	в литературе	1	1
533	он действительно	1	1
534	большей или	4	1
535	разной степени	2	1
536	но с	1	1
537	притом на	1	1
538	оно и	4	1
539	время в	1	1
540	облик и	2	1
541	и одновременно	2	1
542	тот же	1	1
543	во всем	1	1
544	из многих	2	1
545	эта характеристика	1	1
546	эта общая	1	1
547	поэтому и	3	1
548	же о	1	1
549	всех его	7	1
550	еще от	1	1
551	именно на	1	1
552	в эти	1	1
553	где они	2	1
554	взятая в	1	1
555	к еще	1	1
556	только на	2	1
557	то и	1	1
558	понимать и	1	1
559	примеры из	1	1
560	без оговорок	1	1
561	его и	3	1
562	остаются в	2	1
563	на чужой	1	1
564	не изучены	1	1
565	содержание и	1	1
566	у нее	1	1
567	ее смысла	1	1
568	эти понятия	1	1
569	к ним	1	1
570	друг друга	3	1
571	у него	3	1
572	случае не	1	1
573	всеми его	1	1
574	резко и	1	1
575	мы берем	1	1
576	в других	3	1
577	от этого-то	1	1
578	такие которые	1	1
579	можно прямо	1	1
580	в особенности	8	1
581	же деле	1	1
582	или иной	9	1
583	как у	1	1
584	здесь в	4	1
585	на то	1	1
586	или меньшей	4	1
587	наконец в	2	1
588	и др	14	1
589	себя и	1	1
590	и нераздельно	1	1
591	месте и	1	1
592	предмет на	1	1
593	только по	1	1
594	них и	1	1
595	самом же	1	1
596	одной стороны	4	1
597	он только	1	1
598	них как	2	1
599	ничем не	1	1
600	изображения в	1	1
601	своем месте	1	1
602	и непосредственно	5	1
603	действительности и	1	1
604	с которым	2	1
605	и историческому	1	1
606	его как	2	1
607	в руках	1	1
608	своего предмета	5	1
609	там где	4	1
610	времени вне	1	1
611	и ему	1	1
612	смысле на	2	1
613	бы оно	1	1
614	входить в	1	1
615	вступает в	1	1
616	нет ничего	1	1
617	поняты и	1	1
618	возникает из	2	1
619	его содержание	1	1
620	себе самому	1	1
621	языком в	1	1
622	конечно всегда	1	1
623	которые являются	2	1
624	не понимать	1	1
625	слова он	1	1
626	совершенно иными	1	1
627	по существу	3	1
628	друг с	2	1
629	действительно не	2	1
630	в иные	3	1
631	с этой	3	1
632	слова и	13	1
633	не предполагает	2	1
634	глубины и	1	1
635	в одних	1	1
636	входящее в	1	1
637	о мире	1	1
638	и выразительных	1	1
639	например у	1	1
640	при всем	3	1
641	вне его	2	1
642	на одной	1	1
643	тем и	2	1
644	на задний	1	1
645	или только	1	1
646	в его	13	1
647	сколько бы	1	1
648	лишь как	3	1
649	тем более	1	1
650	может избежать	1	1
651	ибо в	1	1
652	мы не	2	1
653	дана в	1	1
654	все они	7	1
655	его формы	1	1
656	не видят	2	1
657	не знает	1	1
658	состоит из	1	1
659	как поэзия	1	1
660	равно как	1	1
661	от поэзии	1	1
662	гл xiv	1	1
663	по причине	1	1
664	или иного	2	1
665	из этого	3	1
666	в свое	3	1
667	который не	1	1
668	ли он	4	1
669	дана как	1	1
670	эти элементы	1	1
671	на своем	5	1
672	но эти	3	1
673	одном своем	1	1
674	и эта	2	1
675	им и	1	1
676	как на	1	1
677	все что	1	1
678	вещам как	1	1
679	каждом моменте	3	1
680	от самого	1	1
