N	2gram	Vygotskiy__5	formyVre
161	ту же	2	2
162	как его	1	2
163	связи между	1	2
164	и есть	7	2
165	тем же	1	2
166	из самых	1	2
167	оно было	1	2
168	мы имеем	1	2
169	для раскрытия	1	2
170	в сущности	13	2
171	говорить о	3	2
172	он был	1	2
173	первый план	1	2
174	бы она	1	2
175	и т.п	1	2
176	если в	3	2
177	к ним	2	2
178	друг от	4	2
179	значение имеет	1	2
180	в одной	1	2
181	опирается на	4	2
182	то в	3	2
183	и к	2	2
184	в этой	6	2
185	с одной	3	2
186	только один	2	2
187	как он	6	2
188	после этого	1	2
189	в корне	2	2
190	по всем	1	2
191	он так	1	2
192	на этом	3	2
193	по аналогии	1	2
194	мыслится как	1	2
195	лишь в	1	2
196	по себе	7	2
197	с тем	3	2
198	которой он	1	2
199	мы видели	3	2
200	в царстве	1	2
201	представление о	1	2
202	далее в	1	2
203	строго говоря	1	2
204	значение для	2	2
205	но он	7	2
206	друг другу	2	2
207	в прямом	1	2
208	и более	3	2
209	в той	6	2
210	в отношении	9	2
211	она не	1	2
212	на котором	1	2
213	там где	1	2
214	в самой	1	2
215	этом отношении	5	2
216	в духе	1	2
217	принадлежит к	2	2
218	могут быть	4	2
219	числе и	1	2
220	и потому	2	2
221	и это	1	2
222	и о	1	2
223	от друга	4	2
224	без всякого	1	2
225	и от	2	2
226	в себя	3	2
227	в плоскости	2	2
228	находится в	2	2
229	другом месте	4	2
230	влияние на	1	2
231	можно сказать	5	2
232	это не	4	2
233	и только	1	2
234	значит что	5	2
235	один из	1	2
236	мы видим	4	2
237	со всеми	2	2
238	и других	1	2
239	до того	2	2
240	в конце	1	2
241	они сами	1	2
242	каждый из	1	2
243	рядом с	1	2
244	или иной	1	2
245	до сих	3	2
246	с другой	4	2
247	именно в	4	2
248	было бы	10	2
249	их не	1	2
250	у нас	2	2
251	не знает	5	2
252	до конца	3	2
253	и самый	1	2
254	если не	1	2
255	для чего	1	2
256	что все	6	2
257	не может	18	2
258	все основные	3	2
259	так же	15	2
260	как это	8	2
261	по своему	3	2
262	в данном	1	2
263	одновременно с	1	2
264	а потом	1	2
265	лежит в	2	2
266	этом случае	3	2
267	сих пор	3	2
268	только для	2	2
269	здесь имеет	1	2
270	сила и	1	2
271	но это	3	2
272	между ними	1	2
273	в заключение	1	2
274	как на	3	2
275	во всяком	2	2
276	все что	2	2
277	эта новая	1	1
278	к полному	2	1
279	говоря о	1	1
280	например в	1	1
281	относится и	1	1
282	себе этот	1	1
283	связан с	1	1
284	и то	4	1
285	на самом	1	1
286	это и	3	1
287	здесь и	1	1
288	не имеют	2	1
289	в какой-то	1	1
290	должна быть	5	1
291	и больше	1	1
292	сказать по	1	1
293	которыми он	1	1
294	их и	2	1
295	есть не	2	1
296	для своего	1	1
297	миру и	1	1
298	что если	4	1
299	которую мы	2	1
300	что уже	1	1
301	вопрос о	12	1
302	лежит очень	1	1
303	на эти	1	1
304	во внутреннем	1	1
305	время как	4	1
306	в полной	1	1
307	вместо того	3	1
308	из того	11	1
309	же что	1	1
310	основе этого	2	1
311	в ней	2	1
312	меньше чем	1	1
313	между собой	13	1
314	он сам	1	1
315	старых и	1	1
316	в чем	3	1
317	с его	1	1
318	в нашем	1	1
319	самом деле	3	1
320	и вопрос	1	1
321	могло быть	1	1
322	с трудом	1	1
323	а он	1	1
324	в общем	1	1
325	связанного с	2	1
326	отличие от	2	1
327	за пределы	4	1
328	связи и	2	1
329	его на	2	1
330	бы при	1	1
331	более и	1	1
332	все остальные	1	1
333	в европейской	1	1
334	когда он	2	1
335	следующим образом	1	1
336	нашего анализа	1	1
337	и этим	1	1
338	в самом	4	1
339	в которой	5	1
340	ступени развития	2	1
341	формы в	1	1
342	чем больше	1	1
343	учение о	2	1
344	еще один	1	1
345	совершенно новые	1	1
346	и тот	3	1
347	и те	1	1
348	в наших	1	1
349	дальше и	1	1
350	его но	1	1
351	в случае	2	1
352	но прежде	1	1
353	вообще не	4	1
354	по самому	1	1
355	стороны в	1	1
356	основных задач	1	1
357	мы можем	6	1
358	в тот	2	1
359	же это	1	1
360	не как	1	1
361	понятий и	15	1
362	образом и	1	1
363	на его	2	1
364	сталкивается с	1	1
365	они на	1	1
366	одно и	1	1
367	развития они	1	1
368	но все	2	1
369	от нее	1	1
370	в каждом	1	1
371	для всей	1	1
372	в состоянии	4	1
373	другом случае	1	1
374	об этом	1	1
375	это же	1	1
376	форм и	2	1
377	того почему	1	1
378	это было	1	1
379	как тот	1	1
380	рассматриваются как	1	1
381	бы нам	1	1
382	моменты в	1	1
383	и тем	3	1
384	определенной системы	1	1
385	ни в	1	1
386	был поставлен	1	1
387	о которых	1	1
388	все равно	2	1
389	развития так	2	1
390	чем в	3	1
391	ключ к	1	1
392	мы не	3	1
393	такой же	4	1
394	и того	3	1
395	понятия и	2	1
396	нисколько не	1	1
397	одного и	3	1
398	в своей	2	1
399	определяется и	1	1
400	есть как	1	1
401	за которым	1	1
402	с самого	5	1
403	не столько	1	1
404	от его	1	1
405	для всякого	1	1
406	точку зрения	1	1
407	которые в	1	1
408	и эти	2	1
409	без всяких	2	1
410	чтобы это	1	1
411	однако в	1	1
412	единое целое	1	1
413	письма в	1	1
414	ним в	1	1
415	случае мы	1	1
416	тому что	5	1
417	же самого	3	1
418	чистом виде	1	1
419	о значении	1	1
420	с которой	1	1
421	что ему	1	1
422	не имеет	4	1
423	самого начала	5	1
424	и единство	2	1
425	и сама	1	1
426	когда они	1	1
427	о таких	1	1
428	но только	2	1
429	и уже	1	1
430	это мы	2	1
431	почему в	2	1
432	место его	1	1
433	этих двух	3	1
434	не принадлежат	1	1
435	и притом	1	1
436	как она	3	1
437	такая же	1	1
438	во всем	2	1
439	ним но	1	1
440	входят в	1	1
441	уже и	1	1
442	и делает	1	1
443	не до	2	1
444	в будущем	1	1
445	и здесь	2	1
446	начиная с	1	1
447	и принадлежит	1	1
448	не могут	4	1
449	как только	1	1
450	и развития	12	1
451	для развития	6	1
452	как для	1	1
453	той или	1	1
454	сказать что	13	1
455	оно не	1	1
456	тот и	1	1
457	если же	1	1
458	где он	1	1
459	есть нечто	1	1
460	они вовсе	1	1
461	приходит к	3	1
462	более не	1	1
463	с ее	1	1
464	свою очередь	3	1
465	но при	2	1
466	в ее	1	1
467	отношений и	1	1
468	более глубокий	1	1
469	нами выше	1	1
470	действия и	1	1
471	то время	4	1
472	ряду с	1	1
473	логика его	1	1
474	и которые	1	1
475	этого как	1	1
476	которые он	1	1
477	к самой	2	1
478	еще в	3	1
479	о природе	1	1
480	по сравнению	5	1
481	мы в	1	1
482	если бы	8	1
483	существенно новое	1	1
484	все дело	2	1
485	сводится к	1	1
486	вот почему	3	1
487	имеет еще	1	1
488	и т.д	4	1
489	эта точка	2	1
490	но к	1	1
491	и поэтому	2	1
492	но мы	5	1
493	никак не	3	1
494	и что	12	1
495	такова что	1	1
496	требует для	1	1
497	в различных	2	1
498	этот принцип	1	1
499	может не	1	1
500	аналогии с	1	1
501	этом процессе	1	1
502	между тем	3	1
503	по типу	2	1
504	можно видеть	1	1
505	этот момент	1	1
506	функций в	1	1
507	здесь мыслится	1	1
508	глубокий и	1	1
509	нуждается в	1	1
510	говорит он	2	1
511	на всех	1	1
512	другого в	1	1
513	столько сколько	1	1
514	исходя из	1	1
515	всего этого	1	1
516	представления о	2	1
517	и следовательно	6	1
518	в другую	1	1
519	и деятельность	1	1
520	в самый	1	1
521	он что	1	1
522	по своей	3	1
523	которой и	1	1
524	в новой	4	1
525	мы увидим	1	1
526	что даже	1	1
527	ли он	1	1
528	для себя	1	1
529	и является	3	1
530	целого и	1	1
531	должен был	1	1
532	он действует	1	1
533	и ее	1	1
534	вопрос об	3	1
535	больше чем	3	1
536	где они	1	1
537	себя в	1	1
538	внимание в	1	1
539	для всех	1	1
540	есть в	1	1
541	оказывается в	1	1
542	не можем	1	1
543	в соображение	1	1
544	то и	2	1
545	в виде	1	1
546	различия в	1	1
547	является не	2	1
548	а это	1	1
549	этому вопросу	1	1
550	же у	1	1
551	и вместе	1	1
552	они становятся	1	1
553	того в	1	1
554	без всякой	1	1
555	точек зрения	4	1
556	мы это	1	1
557	еще и	3	1
558	такое же	2	1
559	на которые	3	1
560	в природе	1	1
561	в отличие	2	1
562	что не	1	1
563	попал в	1	1
564	на этот	4	1
565	которых мы	1	1
566	более того	1	1
567	другой стороны	2	1
568	совсем иной	1	1
569	одну из	1	1
570	и непосредственно	1	1
571	ребенка и	4	1
572	под влиянием	1	1
573	строение и	1	1
574	несмотря на	1	1
575	но как	3	1
576	в речи	1	1
577	но что	3	1
578	всю полноту	2	1
579	все более	1	1
580	как нового	1	1
581	будем их	1	1
582	и иной	1	1
583	при переходе	1	1
584	одной стороны	3	1
585	сравнению с	5	1
586	которые являются	2	1
587	конца она	1	1
588	лежат в	1	1
589	утверждая что	1	1
590	это есть	4	1
591	в тех	1	1
592	да и	1	1
593	распадается на	1	1
594	этого слова	1	1
595	благодаря этому	2	1
596	этого метода	1	1
597	и действия	1	1
598	из него	1	1
599	говоря это	1	1
600	что должно	3	1
601	для такого	1	1
602	уже на	2	1
603	должны быть	2	1
604	основе этой	2	1
605	и позже	1	1
606	в результате	4	1
607	это как	1	1
608	которая в	2	1
609	чтобы понять	2	1
610	в отдельных	1	1
611	всеми своими	1	1
612	особого рода	1	1
613	из себя	1	1
614	бы в	4	1
615	и которое	1	1
616	останавливаться на	1	1
617	эти особенности	1	1
618	культурного развития	1	1
619	вообще в	1	1
620	обращение к	1	1
621	на более	1	1
622	его функции	1	1
623	хотя в	1	1
624	внутри которых	1	1
625	потребность в	4	1
626	не являются	1	1
627	в системе	4	1
628	в целях	1	1
629	в свою	4	1
630	вперед по	2	1
631	связей и	4	1
632	совершенно не	2	1
633	дело с	1	1
634	это на	1	1
635	природе и	1	1
636	развитие и	3	1
637	но этот	2	1
638	и внешние	1	1
639	по поводу	2	1
640	самой природе	2	1
641	этой точки	4	1
642	они не	3	1
