N	2gram	Bakhtin_Pr_5	Dialekti
419	к чему	1	1
420	но тотчас	1	1
421	вопрос почему	1	1
422	мы сразу	1	1
423	об этих	1	1
424	в целом	3	1
425	сказать о	1	1
426	он в	4	1
427	всей своей	2	1
428	чем бы	1	1
429	тому же	3	1
430	во многих	1	1
431	в братьях	3	1
432	но на	4	1
433	не могла	1	1
434	же но	2	1
435	так сказать	2	1
436	на свой	1	1
437	вообще не	2	1
438	образ его	1	1
439	образ и	1	1
440	что же?	1	1
441	одному из	1	1
442	собственно не	1	1
443	и эти	1	1
444	быть с	1	1
445	свое время	1	1
446	вот отчего	1	1
447	из него	1	1
448	без исключения	2	1
449	не бывает	1	1
450	именно это	1	1
451	я например	2	1
452	я бы	4	1
453	больше всего	1	1
454	что все	2	1
455	хочет чтобы	2	1
456	главным образом	1	1
457	есть все	1	1
458	значение в	1	1
459	до бесконечности	1	1
460	в глубине	1	1
461	или даже	1	1
462	знает что	3	1
463	тут надо	1	1
464	со всех	1	1
465	может стать	1	1
466	известно что	1	1
467	этом смысле	3	1
468	может до	2	1
469	делает его	1	1
470	уж не	2	1
471	он все	2	1
472	во многом	1	1
473	тех которые	1	1
474	но уже	2	1
475	в них	4	1
476	ни одной	1	1
477	они то	1	1
478	далеко не	1	1
479	нас к	1	1
480	всю жизнь	2	1
481	нигде не	1	1
482	перейдем к	1	1
483	есть какое-то	1	1
484	в москве	1	1
485	выразительное и	1	1
486	одного и	1	1
487	его образ	1	1
488	в эту	4	1
489	и вкрадчиво	1	1
490	бы на	1	1
491	почти что	1	1
492	и ее	1	1
493	как все	2	1
494	почти не	1	1
495	в котором	3	1
496	характер это	1	1
497	еще нет	1	1
498	она в	2	1
499	еще с	1	1
500	от времени	1	1
501	и другого	2	1
502	но эта	2	1
503	друг другу	4	1
504	теми же	2	1
505	без всяких	1	1
506	том и	1	1
507	в вашем	1	1
508	тому чтобы	2	1
509	еще короче	1	1
510	можем сказать	2	1
511	и очень	1	1
512	вернемся к	1	1
513	случае в	1	1
514	начиная от	1	1
515	без его	1	1
516	отчетливо и	1	1
517	с теми	1	1
518	считает что	1	1
519	в основе	1	1
520	тогда и	2	1
521	в вечность	1	1
522	из их	2	1
523	во всякой	1	1
524	к такому	1	1
525	чем не	1	1
526	он с	6	1
527	или еще	1	1
528	голос не	1	1
529	признания и	3	1
530	и всегда	1	1
531	слово и	2	1
532	эти голоса	1	1
533	подобно тому	2	1
534	передо мною	1	1
535	нами раньше	1	1
536	одна из	1	1
537	и любовь	1	1
538	это слово	4	1
539	яркостью и	1	1
540	остается в	1	1
541	всего то	1	1
542	в моих	1	1
543	этом отношении	1	1
544	но даже	1	1
545	не чувствуете	1	1
546	который сразу	1	1
547	ли это	2	1
548	с другом	4	1
549	в стиле	4	1
550	другой ее	1	1
551	таков же	1	1
552	отличается от	1	1
553	об одном	1	1
554	только еще	1	1
555	и другим	1	1
556	мысли о	1	1
557	они и	1	1
558	объективно а	1	1
559	слова о	4	1
560	оно не	1	1
561	о них	2	1
562	то ни	3	1
563	оно может	1	1
564	и самое	2	1
565	можно и	1	1
566	европейского искусства	1	1
567	всем этим	2	1
568	здесь не	1	1
569	мысль о	1	1
570	приводит к	2	1
571	в дальнейшем	2	1
572	мы наблюдаем	1	1
573	дано в	1	1
574	его самого	1	1
575	котором мы	1	1
576	в живых	1	1
577	в глаза	5	1
578	чтобы дать	1	1
579	на нее	2	1
580	за то	1	1
581	те же	2	1
582	себя что	1	1
583	здесь как	1	1
584	его структуре	1	1
585	мог бы	2	1
586	к его	1	1
587	еще в	4	1
588	она была	1	1
589	жизнь это	1	1
590	и на	6	1
591	у вас	1	1
592	по сравнению	1	1
593	и действий	1	1
594	он остается	1	1
595	смысле и	1	1
596	образом в	1	1
597	все дело	1	1
598	только так	2	1
599	же необходимо	1	1
600	это действительно	3	1
601	тому и	1	1
602	и поэтому	1	1
603	почему же	2	1
604	его тело	1	1
605	ли она	1	1
606	любви к	1	1
607	нас в	1	1
608	и во	3	1
609	нет у	1	1
610	а у	1	1
611	путь к	1	1
612	нем не	1	1
613	от них	1	1
614	только ему	1	1
615	на одном	1	1
616	как его	3	1
617	его мысль	4	1
618	во всей	1	1
619	не видел	1	1
620	себя но	2	1
621	тему о	2	1
622	тотчас же	4	1
623	не смогу	1	1
624	что-нибудь вроде	1	1
625	глаза на	1	1
626	есть субъект	1	1
627	бы меня	1	1
628	эти последние	1	1
629	большей или	1	1
630	этом моменте	1	1
631	но с	1	1
632	же все	1	1
633	совсем не	3	1
634	тот же	4	1
635	меня и	1	1
636	во всем	4	1
637	не любила	1	1
638	уже говорили	5	1
639	и действительно	1	1
640	ему и	1	1
641	и после	1	1
642	вот вы	1	1
643	у тебя	1	1
644	всех его	1	1
645	не происходит	1	1
646	но между	1	1
647	в эти	2	1
648	где они	1	1
649	человека с	3	1
650	как тело	1	1
651	думаете что	3	1
652	душу как	1	1
653	я имею	1	1
654	из которых	1	1
655	цельной и	1	1
656	только на	4	1
657	то и	1	1
658	оно в	1	1
659	не знал	2	1
660	однако вернемся	1	1
661	его и	3	1
662	превращаются в	1	1
663	не знаешь	1	1
664	я говорит	1	1
665	она действительно	1	1
666	мы знаем	2	1
667	действительно только	1	1
668	чтобы она	1	1
669	с собою	5	1
670	но этой	1	1
671	для меня	1	1
672	при всей	1	1
673	не о	4	1
674	друг друга	2	1
675	бы просто	1	1
676	меня то	1	1
677	братьях карамазовых	3	1
678	мы можем	2	1
679	у него	4	1
680	случае не	1	1
681	на меня	6	1
682	почему не	1	1
683	быть по	1	1
684	и вместе	1	1
685	ее на	1	1
686	в других	1	1
687	даже и	3	1
688	можно прямо	1	1
689	только мне	1	1
690	здесь только	1	1
691	жизнь как	1	1
692	в особенности	1	1
693	или иной	4	1
694	и характер	1	1
695	с другим	13	1
696	и последнем	1	1
697	и тех	1	1
698	здесь в	2	1
699	или просто	1	1
700	к которому	1	1
701	или меньшей	1	1
702	еще и	1	1
703	была и	2	1
704	наконец в	4	1
705	мы еще	1	1
706	себя и	8	1
707	одних и	1	1
708	что будет	1	1
709	говорит о	2	1
710	от другого	2	1
711	предмет на	1	1
712	превращается в	1	1
713	это взаимоотношение	1	1
714	из тех	1	1
715	он только	3	1
716	может ли	1	1
717	них как	1	1
718	мы так	1	1
719	изображения в	1	1
720	с которым	4	1
721	долго и	1	1
722	человек в	1	1
723	свое собственное	1	1
724	скрытая но	1	1
725	не он	1	1
726	там где	7	1
727	заставить себя	1	1
728	я хочу	2	1
729	все более	1	1
730	вступает в	2	1
731	нет ничего	1	1
732	себе самому	18	1
733	надо было	2	1
734	всех людей	1	1
735	или нет?	1	1
736	над ним	1	1
737	вас в	1	1
738	что первая	1	1
739	на тот	1	1
740	слова он	1	1
741	столкновение с	1	1
742	но вы	1	1
743	тому как	2	1
744	что весь	1	1
745	происходит в	1	1
746	как средство	1	1
747	друг с	4	1
748	действительно не	1	1
749	ни одного	9	1
750	или другого	1	1
751	нам еще	1	1
752	с этой	2	1
753	ты не	1	1
754	слова и	11	1
755	но почему	1	1
756	несколько слов	1	1
757	только для	1	1
758	внимания на	1	1
759	в одних	1	1
760	его игру	1	1
761	но для	2	1
762	это последнее	1	1
763	чего тут	1	1
764	о мире	8	1
765	при всем	1	1
766	самое главное	2	1
767	в его	21	1
768	я всегда	1	1
769	еще раз	1	1
770	своей собственной	1	1
771	человек и	4	1
772	из нее	1	1
773	пр в	1	1
774	себя самого	7	1
775	лишь как	1	1
776	которые будут	1	1
777	а говорит	1	1
778	у достоевского	12	1
779	тем более	1	1
780	еще придется	1	1
781	где ее	1	1
782	не должен	1	1
783	у которого	1	1
784	конце концов	3	1
785	ибо в	3	1
786	но зато	4	1
787	мы не	1	1
788	дана в	1	1
789	уже давно	1	1
790	я в	4	1
791	ним он	1	1
792	самосознание и	1	1
793	к самому	5	1
794	вероятно только	1	1
795	за живое	4	1
796	не знает	6	1
797	а ведь	1	1
798	своей душе	1	1
799	но этот	1	1
800	ко всему	1	1
801	из этого	2	1
802	в свое	1	1
803	который не	1	1
804	но эти	2	1
805	особый тип	1	1
806	и эта	1	1
807	это в	2	1
808	уже после	1	1
809	им и	3	1
810	как на	1	1
