N	2gram	Tiupa_Narr_1	Psycholo
340	писал что	1	1
341	между двумя	5	1
342	более или	2	1
343	в действительности	1	1
344	то в	6	1
345	в себя	6	1
346	ни один	1	1
347	таковы например	1	1
348	всей своей	2	1
349	большие и	1	1
350	в известном	2	1
351	рассказ о	1	1
352	имеет для	1	1
353	и тот	2	1
354	на его	1	1
355	ряд событий	1	1
356	в понимании	1	1
357	оказывается весьма	1	1
358	не как	2	1
359	собой не	2	1
360	однако он	1	1
361	том чтобы	1	1
362	факт который	1	1
363	действие но	1	1
364	подобно тому	2	1
365	образа и	1	1
366	но все	4	1
367	так близко	1	1
368	этом последнем	1	1
369	как они	1	1
370	не будет	3	1
371	а когда	1	1
372	чего он	1	1
373	и с	4	1
374	для своей	2	1
375	все их	2	1
376	того или	2	1
377	с другими	1	1
378	есть не	1	1
379	это не	2	1
380	всю свою	1	1
381	смысл рассказа	1	1
382	здесь это	1	1
383	но уже	1	1
384	все равно	1	1
385	все было	3	1
386	а за	1	1
387	в слове	1	1
388	он и	1	1
389	о чем	2	1
390	а если	2	1
391	и было	1	1
392	обратимся к	3	1
393	и тогда	1	1
394	еще раз	1	1
395	было не	1	1
396	или менее	2	1
397	это сообщение	1	1
398	и при	1	1
399	таким же	1	1
400	рассказа о	2	1
401	в следующем	1	1
402	с историей	1	1
403	в их	1	1
404	представляла собой	1	1
405	не от	2	1
406	мысли и	1	1
407	обнаруживается в	1	1
408	над ними	1	1
409	теми же	1	1
410	при рассмотрении	1	1
411	второй раз	1	1
412	однако в	2	1
413	тому чтобы	1	1
414	бы быть	3	1
415	и вообще	1	1
416	даже в	2	1
417	и какая	1	1
418	а от	1	1
419	как будет	3	1
420	бывает в	1	1
421	человек и	1	1
422	а иногда	2	1
423	в людях	1	1
424	как зерно	1	1
425	как о	1	1
426	принадлежат к	1	1
427	дело в	1	1
428	к этим	1	1
429	на него	3	1
430	не по	1	1
431	возражает против	1	1
432	это еще	1	1
433	не могло	2	1
434	что ни	1	1
435	это то	1	1
436	именно с	1	1
437	это явление	1	1
438	этих двух	1	1
439	мире и	1	1
440	с наивной	2	1
441	с таким	1	1
442	этом отношении	3	1
443	что на	2	1
444	одним из	2	1
445	сюжета в	2	1
446	которого он	2	1
447	и оно	1	1
448	подробная характеристика	1	1
449	этой истории	1	1
450	всего в	1	1
451	бы он	1	1
452	не есть	3	1
453	все еще	1	1
454	искусства как	1	1
455	всегда в	1	1
456	не ограничивается	1	1
457	но по	1	1
458	которых и	2	1
459	то она	2	1
460	действующие лица	1	1
461	в собственном	2	1
462	мысль о	1	1
463	роль в	2	1
464	на свой	2	1
465	слова а	1	1
466	можно было	2	1
467	так и	9	1
468	те же	4	1
469	не с	3	1
470	есть особая	1	1
471	мог бы	3	1
472	в результате	2	1
473	литературных жанров	1	1
474	один человек	2	1
475	никогда и	1	1
476	какой это	1	1
477	у нее	2	1
478	не кто	1	1
479	может не	3	1
480	не имеем	1	1
481	можно сказать	5	1
482	основе своей	4	1
483	все та	2	1
484	времени в	2	1
485	это часто	1	1
486	нас в	1	1
487	это было	1	1
488	в конечном	3	1
489	и всю	1	1
490	которых в	1	1
491	этот момент	1	1
492	или иначе	3	1
493	нет у	2	1
494	в глазах	1	1
495	в форме	5	1
496	только там	1	1
497	вслед за	4	1
498	подробностями и	1	1
499	быть и	1	1
500	дело с	2	1
501	будто бы	3	1
502	героического эпоса	1	1
503	или же	1	1
504	с которыми	1	1
505	до наших	1	1
506	и у	1	1
507	ни одного	1	1
508	себя и	2	1
509	в нашей	1	1
510	иной как	1	1
511	в начале	1	1
512	словами он	1	1
513	эта возможность	1	1
514	от других	1	1
515	тому же	5	1
516	не о	3	1
517	каждый из	2	1
518	не понимал	2	1
519	конца в	1	1
520	смерти и	2	1
521	не было	2	1
522	именно как	1	1
523	а на	1	1
524	мы воспринимаем	1	1
525	как у	1	1
526	две половины	1	1
527	именно в	6	1
528	а именно	3	1
529	тех слов	1	1
530	к которому	2	1
531	и прежде	1	1
532	чем он	1	1
533	характерно для	1	1
534	тому как	2	1
535	в отличие	5	1
536	ни на	1	1
537	положений и	1	1
538	от этого	1	1
539	ничем не	1	1
540	в рассказе	4	1
541	зависит от	2	1
542	что несмотря	1	1
543	объединены в	1	1
544	когда же	1	1
545	совершенно очевидно	2	1
546	если не	4	1
547	которой в	1	1
548	в частности	14	1
549	о себе	1	1
550	где эта	1	1
551	контрасту с	1	1
552	у себя	1	1
553	в область	2	1
554	истории не	1	1
555	рассказа в	1	1
556	быть только	1	1
557	своему герою	1	1
558	и там	1	1
559	о его	1	1
560	текст и	1	1
561	отличается от	4	1
562	ни для	7	1
563	элементов из	1	1
564	пока еще	4	1
565	не является	8	1
566	которых он	1	1
567	для автора	2	1
568	действие это	1	1
569	начала и	1	1
570	как не	1	1
571	от него	1	1
572	собственно говоря	1	1
573	идет не	1	1
574	от всех	2	1
575	и события	1	1
576	было на	1	1
577	по контрасту	1	1
578	в заключительном	1	1
579	это все	2	1
580	между ними	2	1
581	и эта	1	1
582	своего предмета	1	1
583	жизни а	2	1
584	или иного	2	1
585	мере в	1	1
586	сам того	1	1
587	жизни и	3	1
588	но еще	1	1
589	как результат	1	1
590	со времен	1	1
591	тем самым	6	1
592	во сне	1	1
593	этой точки	2	1
