N	2gram	Tiupa_Hudo_1	slovoVRo
151	рядом с	1	3
152	в особенности	1	3
153	точек зрения	1	3
154	в свою	3	3
155	смысла и	1	3
156	как к	2	3
157	в контексте	3	3
158	и от	1	3
159	что в	6	3
160	истории литературы	2	3
161	сказать что	4	3
162	речи и	3	3
163	одновременно и	1	3
164	героя в	1	3
165	можно говорить	1	2
166	одним из	1	2
167	также и	1	2
168	в сфере	1	2
169	это и	1	2
170	именно к	1	2
171	своими корнями	1	2
172	но она	2	2
173	с ее	5	2
174	имеет дело	1	2
175	подчеркнуть что	1	2
176	языка этот	1	2
177	на них	1	2
178	это возможно	1	2
179	роман и	2	2
180	одним словом	1	2
181	но как	2	2
182	не все	2	2
183	за пределы	2	2
184	не входят	1	2
185	хотя и	3	2
186	как уже	2	2
187	более или	5	2
188	в нашем	2	2
189	в себе	9	2
190	роль в	1	2
191	корнями в	1	2
192	с языком	3	2
193	материал из	1	2
194	на его	1	2
195	он не	4	2
196	и более	2	2
197	основе его	1	2
198	значение в	1	2
199	зрения и	1	2
200	далеко не	2	2
201	автора и	3	2
202	или менее	5	2
203	и другие	2	2
204	в их	5	2
205	на каждом	1	2
206	которые в	1	2
207	но он	3	2
208	однако в	4	2
209	даже в	3	2
210	на котором	1	2
211	дело в	1	2
212	которого он	1	2
213	материала в	2	2
214	и внутренней	1	2
215	того чтобы	2	2
216	в одном	2	2
217	только и	1	2
218	слова как	5	2
219	входят в	1	2
220	в области	6	2
221	в мировой	1	2
222	отличается от	2	2
223	и другим	1	2
224	вырождается в	1	2
225	должен быть	1	2
226	говорит и	3	2
227	свою очередь	2	2
228	в себя	2	2
229	степени и	1	2
230	так в	4	2
231	как с	1	2
232	в другом	3	2
233	те же	1	2
234	здесь как	1	2
235	и здесь	1	2
236	о том	2	2
237	и т.п	4	2
238	но мы	1	2
239	в различных	1	2
240	может не	1	2
241	нуждается в	1	2
242	в форме	4	2
243	и существенно	2	2
244	ни к	2	2
245	к различным	1	2
246	речь о	1	2
247	что он	3	2
248	на мир	1	2
249	со всеми	1	2
250	же и	1	2
251	в поэзии	1	2
252	в единое	3	2
253	в прошлом	1	2
254	для того	2	2
255	то что	4	2
256	не было	1	2
257	внутренней диалогичности	1	2
258	именно в	2	2
259	а именно	2	2
260	действующих лиц	1	2
261	более того	1	2
262	с которым	1	2
263	его как	1	2
264	не всегда	1	2
265	и слово	1	2
266	в одно	2	2
267	в связи	1	2
268	вместе с	1	2
269	и особенно	2	2
270	требует от	1	2
271	в данном	4	2
272	уходит своими	1	2
273	вокруг него	1	2
274	от нас	1	2
275	в более	1	2
276	известной степени	3	2
277	этих случаях	1	2
278	говорящего и	1	2
279	или в	2	2
280	в результате	1	2
281	все они	1	2
282	жизни в	2	2
283	не знает	3	2
284	и внутренне	1	2
285	и роман	1	2
286	к его	2	2
287	только о	2	2
288	речи как	1	2
289	просто не	1	2
290	все что	1	2
291	они не	1	2
292	и наиболее	1	1
293	но их	3	1
294	других языков	1	1
295	того же	2	1
296	в жизненном	1	1
297	границ и	1	1
298	идет о	1	1
299	и есть	1	1
300	между двумя	2	1
301	мы говорим	1	1
302	по преимуществу	2	1
303	можно лишь	1	1
304	иметь место	1	1
305	а как	1	1
306	есть не	1	1
307	от художественного	1	1
308	и о	3	1
309	стиля в	1	1
310	время от	1	1
311	и ограничивают	1	1
312	место в	4	1
313	высказывания в	4	1
314	языка без	1	1
315	вырастающая из	1	1
316	в составе	1	1
317	не знают	1	1
318	к общему	1	1
319	проявляется в	1	1
320	момент в	1	1
321	освобождения от	1	1
322	между собой	2	1
323	и возможности	1	1
324	людей в	1	1
325	в широком	1	1
326	и служит	1	1
327	слова эти	1	1
328	что его	1	1
329	чем это	2	1
330	в сторону	2	1
331	к ним	1	1
332	вступают в	1	1
333	гуманитарных науках	1	1
334	ивана карамазова	1	1
335	внешних и	1	1
336	в одной	1	1
337	процесс формирования	1	1
338	если на	1	1
339	сознания в	3	1
340	могли бы	1	1
341	и внутреннюю	1	1
342	а со	1	1
343	и свою	1	1
344	в герое	1	1
345	или иную	1	1
346	без остатка	2	1
347	для которого	2	1
348	в самом	5	1
349	в целом	3	1
350	в этой	2	1
351	рассказ о	2	1
352	говорят о	1	1
353	и те	1	1
354	ее как	1	1
355	на то	1	1
356	если он	1	1
357	и нашего	1	1
358	дело здесь	1	1
359	что она	2	1
360	время и	1	1
361	он ни	1	1
362	однако при	3	1
363	вокруг себя	1	1
364	и сам	1	1
365	и по	2	1
366	языков или	1	1
367	словом или	1	1
368	без исключения	4	1
369	одно и	3	1
370	русском языке	1	1
371	в каждом	1	1
372	подход к	1	1
373	в мире	21	1
374	об этом	2	1
375	и внутренняя	1	1
376	высказывания и	2	1
377	сознание не	1	1
378	глубокий и	1	1
379	это было	1	1
380	что неизбежно	1	1
381	должен был	1	1
382	и тем	2	1
383	мог бы	3	1
384	слишком сильно	1	1
385	и способов	1	1
386	этим и	1	1
387	рода и	1	1
388	как сказано	1	1
389	речи могут	1	1
390	ведет к	1	1
391	одного и	2	1
392	и становится	1	1
393	в окружающей	1	1
394	на первый	1	1
395	мифологического мышления	1	1
396	высказывания как	1	1
397	в своей	5	1
398	другим и	2	1
399	речи от	1	1
400	к окружающему	1	1
401	в такой	1	1
402	их сознания	1	1
403	и без	1	1
404	себе а	1	1
405	от его	1	1
406	этих моментов	1	1
407	но во	2	1
408	его сознание	1	1
409	через посредство	1	1
410	тем не	3	1
411	по ту	1	1
412	делает их	1	1
413	произведения в	1	1
414	в таких	1	1
415	произведений искусства	3	1
416	если нет	1	1
417	и достоевского	1	1
418	форму в	1	1
419	и одной	1	1
420	до известной	2	1
421	человека но	1	1
422	с которой	1	1
423	авторского слова	1	1
424	к определенному	1	1
425	и притом	3	1
426	облекается в	2	1
427	героев и	1	1
428	дело не	2	1
429	иметь в	1	1
430	к такому	1	1
431	в русском	1	1
432	по своей	7	1
433	задолго до	2	1
434	или иных	2	1
435	условность и	1	1
436	этот язык	1	1
437	числе и	1	1
438	всего что	1	1
439	человека внутренняя	1	1
440	но два	1	1
441	не предполагает	3	1
442	совершенно иной	2	1
443	реальности жизни	1	1
444	значение это	1	1
445	и это	2	1
446	синтаксической конструкции	1	1
447	существенное значение	1	1
448	в виду	5	1
449	как один	1	1
450	языка лишь	1	1
451	быть развернута	1	1
452	зрения не	1	1
453	приводит к	5	1
454	и может	1	1
455	внешне не	1	1
456	и иные	1	1
457	и другими	1	1
458	введенное в	1	1
459	на которую	1	1
460	в научном	1	1
461	случаях обычно	1	1
462	интересом к	1	1
463	возможно в	1	1
464	в последней	1	1
465	слова ни	1	1
466	одно из	2	1
467	к языку	1	1
468	с некоторыми	1	1
469	с человеком	1	1
470	не на	3	1
471	национальные языки	1	1
472	фамильярный контакт	1	1
473	определенным образом	2	1
474	за пределами	3	1
475	обращается к	1	1
476	и что	3	1
477	определяющее значение	1	1
478	можно сказать	5	1
479	мы понимаем	1	1
480	в евгении	1	1
481	это может	1	1
482	тем или	1	1
483	смысле не	1	1
484	тем как	1	1
485	кругозоров и	1	1
486	во всей	3	1
487	соединении с	2	1
488	способность к	2	1
489	в художественной	2	1
490	здесь выступает	1	1
491	человека как	1	1
492	в статике	1	1
493	языка мы	1	1
494	индивидуальный характер	1	1
495	его внешними	1	1
496	того что	4	1
497	на жизненное	1	1
498	в формах	2	1
499	себе еще	1	1
500	его смысла	1	1
501	есть процесс	1	1
502	языка наиболее	1	1
503	одной из	2	1
504	в какой	2	1
505	до нас	1	1
506	никак нельзя	1	1
507	между этими	1	1
508	и ее	3	1
509	ним всегда	1	1
510	в качестве	24	1
511	чаще всего	1	1
512	от автора	1	1
513	с нею	1	1
514	говорить об	1	1
515	пусть это	1	1
516	принадлежащих к	1	1
517	но самое	1	1
518	за ним	1	1
519	в высказывании	1	1
520	представить себе	1	1
521	в известной	1	1
522	в пространстве	2	1
523	и со	1	1
524	в конце	1	1
525	с этими	1	1
526	к явлениям	1	1
527	ту сторону	1	1
528	может служить	2	1
529	случае не	2	1
530	весьма различной	1	1
531	из которого	4	1
532	как такового	1	1
533	от языковой	1	1
534	как раз	3	1
535	тем что	1	1
536	чтобы оно	1	1
537	и политического	1	1
538	вне произведения	1	1
539	познаваемого объекта	1	1
540	лишь одним	1	1
541	говорим о	1	1
542	и глубже	1	1
543	как у	1	1
544	в общественном	1	1
545	или иначе	4	1
546	не обязательно	2	1
547	утратит свою	1	1
548	речи а	2	1
549	завершенность и	1	1
550	с той	1	1
551	значений и	1	1
552	это необходимо	1	1
553	на которые	1	1
554	души и	1	1
555	ему принадлежит	1	1
556	что не	1	1
557	говорит о	1	1
558	должно быть	1	1
559	которого может	1	1
560	превращается в	2	1
561	слов а	1	1
562	а на	5	1
563	зависит от	1	1
564	однако и	1	1
565	другой стороны	5	1
566	как ни	1	1
567	становления мира	1	1
568	отнюдь не	2	1
569	процесс их	1	1
570	могут служить	2	1
571	мира в	2	1
572	и литературные	1	1
573	здесь именно	1	1
574	мы находим	1	1
575	предмет речи	1	1
576	вступает в	1	1
577	в частности	13	1
578	все то	1	1
579	о себе	2	1
580	в рамках	8	1
581	целом здесь	1	1
582	в иных	1	1
583	и приобретает	1	1
584	литературы но	1	1
585	определяет его	1	1
586	он говорит	1	1
587	этого типа	1	1
588	или иного	3	1
589	в литературе	1	1
590	шире и	1	1
591	для понимания	2	1
592	всегда остается	1	1
593	евгении онегине	1	1
594	толстого в	1	1
595	мира с	1	1
596	этого слова	2	1
597	автором и	1	1
598	в систему	1	1
599	в условиях	1	1
600	только для	1	1
601	высказывания но	1	1
602	при условии	2	1
603	того или	3	1
604	языка происходит	1	1
605	тех или	2	1
606	не является	4	1
607	за его	1	1
608	становящегося человека	1	1
609	образом с	1	1
610	тем и	1	1
611	но на	1	1
612	или иным	3	1
613	речи с	1	1
614	себя самого	1	1
615	особого рода	5	1
616	из своего	1	1
617	на языке	2	1
618	своей внутренней	2	1
619	же в	1	1
620	но всегда	1	1
621	в системе	2	1
622	нами не	1	1
623	такого языка	1	1
624	также в	1	1
625	бы быть	1	1
626	синтаксических и	1	1
627	или точнее	1	1
628	что такое	1	1
629	частности в	1	1
630	в своих	1	1
631	или индивидуального	1	1
632	том числе	2	1
633	которая не	1	1
