N	2gram	Vinokur_Ku_1	Dialekti
121	и по	1	4
122	одно и	1	4
123	таким образом	12	4
124	заключается в	2	4
125	как таковой	2	4
126	нисколько не	3	4
127	в одном	3	4
128	но он	1	4
129	все это	6	4
130	с ним	5	4
131	связи с	7	4
132	в таком	3	4
133	в каком	2	4
134	не могут	2	4
135	есть только	1	4
136	что оно	3	4
137	той или	1	4
138	без всякого	1	4
139	в ее	1	4
140	и когда	1	4
141	ясно что	3	4
142	и только	1	4
143	субъекта и	1	4
144	вопрос об	1	4
145	уже в	3	4
146	одно из	2	4
147	от того	1	4
148	в связи	3	4
149	могут быть	1	4
150	том смысле	1	4
151	хотя бы	10	4
152	а в	5	4
153	другой стороны	6	4
154	же как	1	3
155	это и	4	3
156	как мы	1	3
157	что если	2	3
158	вопрос о	2	3
159	что иное	1	3
160	это время	1	3
161	думаю что	2	3
162	иное как	2	3
163	в чем	1	3
164	а только	8	3
165	себе и	2	3
166	в этой	3	3
167	с этим	4	3
168	кроме того	1	3
169	и где	1	3
170	от этого	2	3
171	всех этих	1	3
172	не значит	1	3
173	же не	1	3
174	об этом	1	3
175	его в	1	3
176	это было	2	3
177	чтобы все	1	3
178	и мы	2	3
179	было бы	15	3
180	мы имеем	6	3
181	и уже	1	3
182	между собою	2	3
183	и тогда	4	3
184	в этих	4	3
185	или вообще	1	3
186	что такое	6	3
187	но тут	1	3
188	сами по	1	3
189	и более	2	3
190	что этот	1	3
191	даже в	3	3
192	можно ли	2	3
193	не менее	7	3
194	важно что	1	3
195	ничего не	2	3
196	в разных	2	3
197	как только	1	3
198	должны быть	2	3
199	но только	1	3
200	это только	3	3
201	уже не	8	3
202	как они	2	3
203	нуждается в	3	3
204	все время	1	3
205	может иметь	2	3
206	он есть	3	3
207	сразу же	1	3
208	и необходима	1	3
209	будто бы	1	3
210	из них	4	3
211	мы находим	1	3
212	о котором	2	3
213	как же	1	3
214	и их	1	3
215	не было	3	3
216	о чем	2	3
217	сейчас же	1	3
218	мы говорим	2	3
219	в данном	4	3
220	в той	5	3
221	когда мы	2	3
222	в это	2	3
223	и от	1	3
224	это как	1	3
225	или нет	1	3
226	е в	2	3
227	понимать как	2	3
228	только как	1	3
229	была бы	3	3
230	не что	1	3
231	то оно	2	3
232	они не	3	3
233	смысле что	1	3
234	на лицо	2	2
235	я и	1	2
236	также что	1	2
237	также и	2	2
238	в сфере	1	2
239	связана с	1	2
240	на самом	2	2
241	только потому	6	2
242	что эти	4	2
243	его не	1	2
244	например в	5	2
245	повседневной жизни	1	2
246	так чтобы	1	2
247	как я	2	2
248	то это	3	2
249	как не	1	2
250	зависимости от	6	2
251	в ней	6	2
252	когда есть	1	2
253	говоря уже	1	2
254	во всех	1	2
255	что я	2	2
256	если в	2	2
257	в общем	3	2
258	очевидно что	3	2
259	к сожалению	1	2
260	которые не	1	2
261	в истории	3	2
262	мере в	6	2
263	в акте	1	2
264	как в	4	2
265	не самый	1	2
266	перед нами	1	2
267	более или	3	2
268	но в	2	2
269	в которой	6	2
270	бы и	2	2
271	мы получаем	1	2
272	так или	2	2
273	все эти	6	2
274	но ведь	2	2
275	каждая сфера	1	2
276	на его	3	2
277	широком смысле	1	2
278	на этом	1	2
279	но все	2	2
280	в каждом	2	2
281	на все	1	2
282	не умеет	1	2
283	в жизни	1	2
284	бытие и	1	2
285	она и	1	2
286	с тем	5	2
287	несмотря на	3	2
288	смысл и	2	2
289	или менее	3	2
290	и при	2	2
291	взгляд на	1	2
292	в их	3	2
293	можно понимать	1	2
294	в зависимости	5	2
295	тем не	4	2
296	такой вопрос	1	2
297	тому что	3	2
298	не раз	2	2
299	что с	2	2
300	дело не	2	2
301	того как	4	2
302	в науке	4	2
303	в сущности	3	2
304	и остается	1	2
305	иметь в	1	2
306	только не	1	2
307	только и	3	2
308	или иная	1	2
309	действительно в	1	2
310	убедиться в	1	2
311	следует что	4	2
312	это уже	1	2
313	уже и	3	2
314	и делает	1	2
315	что на	1	2
316	в области	7	2
317	однако это	1	2
318	во все	2	2
319	сомневаться в	1	2
320	и надо	1	2
321	к тому	5	2
322	всегда есть	1	2
323	когда они	1	2
324	вы не	1	2
325	в конце	1	2
326	та или	1	2
327	только через	1	2
328	что у	1	2
329	же эти	1	2
330	можно только	1	2
331	том как	3	2
332	имеется в	1	2
333	мы в	1	2
334	со всем	1	2
335	совершенно невозможно	1	2
336	разница между	1	2
337	и должно	2	2
338	вот и	1	2
339	времени в	1	2
340	собственно говоря	1	2
341	между тем	5	2
342	или иначе	2	2
343	когда оно	2	2
344	всяком случае	5	2
345	этих последних	1	2
346	не знаю	2	2
347	в каких	1	2
348	что здесь	1	2
349	д и	2	2
350	с ними	4	2
351	в какой	6	2
352	с одной	1	2
353	себя в	1	2
354	есть в	4	2
355	если мы	2	2
356	или в	2	2
357	д не	1	2
358	возможна и	1	2
359	а потому	5	2
360	но вот	2	2
361	т п	18	2
362	само по	1	2
363	тем что	8	2
364	момент в	1	2
365	живой и	1	2
366	до сих	4	2
367	именно в	6	2
368	только к	2	2
369	делает их	1	2
370	в некоторых	1	2
371	человека но	1	2
372	в любой	1	2
373	был в	2	2
374	не на	4	2
375	зависит от	1	2
376	человеческой жизни	1	2
377	жизнь в	1	2
378	что мы	1	2
379	в частности	4	2
380	вместе с	7	2
381	так же	4	2
382	я уже	1	2
383	что же	6	2
384	быть только	1	2
385	в тех	4	2
386	как нельзя	1	2
387	в состоянии	2	2
388	нечто совершенно	1	2
389	сих пор	4	2
390	тех или	1	2
391	же есть	2	2
392	и всякая	1	2
393	в результате	5	2
394	не будучи	1	2
395	это еще	1	2
396	тут мы	1	2
397	же в	4	2
398	есть уже	1	2
399	это все	1	2
400	в системе	3	2
401	может и	1	2
402	и прочих	2	2
403	не говоря	2	2
404	и идеи	1	2
405	только о	1	2
406	ее в	2	2
407	того или	4	2
408	в искусстве	1	2
409	в своих	1	2
410	во всяком	5	2
411	всегда в	1	1
412	который должен	1	1
413	смысле слова	1	1
414	речь идет	2	1
415	говоря о	1	1
416	слова которые	1	1
417	он также	1	1
418	я понимаю	1	1
419	е как	4	1
420	того же	4	1
421	выражения в	1	1
422	тех же	1	1
423	идет о	2	1
424	жизни по	1	1
425	пор я	1	1
426	очень много	2	1
427	достоевского в	1	1
428	по преимуществу	2	1
429	ведь и	1	1
430	все те	2	1
431	и значение	2	1
432	бы уже	2	1
433	для своего	1	1
434	народного просвещения	1	1
435	которую мы	1	1
436	ответить на	1	1
437	и идет	1	1
438	фактов но	1	1
439	тысячу раз	1	1
440	видели уже	1	1
441	в некотором	1	1
442	один пример	2	1
443	мы и	1	1
444	этого термина	2	1
445	свой предмет	2	1
446	что можно	2	1
447	не все	2	1
448	явление не	1	1
449	и он	3	1
450	в различных	1	1
451	истории культуры	1	1
452	в новом	1	1
453	искусстве но	1	1
454	отличие от	1	1
455	форме и	1	1
456	этот особый	1	1
457	меньше всего	2	1
458	общего с	1	1
459	что именно	1	1
460	поскольку они	1	1
461	показать что	1	1
462	приближение к	1	1
463	мы также	1	1
464	что касается	2	1
465	однако не	6	1
466	которое и	1	1
467	собственно и	1	1
468	когда он	3	1
469	и понимания	1	1
470	себе по	1	1
471	это просто	1	1
472	как иногда	1	1
473	мы сразу	1	1
474	в целом	4	1
475	из этих	4	1
476	на некоторых	1	1
477	однако как	1	1
478	с их	3	1
479	эти разграничения	1	1
480	тому же	1	1
481	во многих	2	1
482	в братьях	1	1
483	но на	1	1
484	мы получим	1	1
485	так сказать	5	1
486	вообще не	1	1
487	путем того	1	1
488	связанные с	1	1
489	раз навсегда	1	1
490	возможность и	2	1
491	чтобы была	1	1
492	собственном значении	1	1
493	собственно не	1	1
494	и эти	3	1
495	и еще	2	1
496	понятий и	1	1
497	к вашему	2	1
498	свое время	2	1
499	д все	1	1
500	для данной	1	1
501	из него	1	1
502	когда на	1	1
503	но дело	1	1
504	без исключения	1	1
505	именно это	1	1
506	от нее	1	1
507	больше всего	2	1
508	что все	2	1
509	главным образом	1	1
510	есть все	1	1
511	значение в	1	1
512	и никакого	1	1
513	или даже	1	1
514	может стать	1	1
515	на почве	1	1
516	этом смысле	3	1
517	силу которой	1	1
518	лишь на	1	1
519	истории и	1	1
520	а какая-то	1	1
521	его отдельных	1	1
522	и тем	2	1
523	уж не	1	1
524	во многом	1	1
525	бы совершенно	1	1
526	но уже	5	1
527	такому пониманию	1	1
528	в них	7	1
529	также не	1	1
530	далеко не	1	1
531	показывает что	1	1
532	бы было	1	1
533	не всегда	2	1
534	в москве	2	1
535	в трамвае	1	1
536	на лбу	1	1
537	сейчас мы	1	1
538	несомненно не	2	1
539	когда в	2	1
540	одного и	2	1
541	именно этот	1	1
542	и становится	2	1
543	на первый	1	1
544	бы на	2	1
545	но если	2	1
546	и сейчас	1	1
547	которая имеет	1	1
548	самих этих	1	1
549	тут то	1	1
550	на месте	2	1
551	в котором	3	1
552	мы называем	1	1
553	ли так	1	1
554	не содержит	1	1
555	отсюда для	1	1
556	и искусстве	1	1
557	друг другу	1	1
558	том и	2	1
559	тому чтобы	1	1
560	бесспорный факт	1	1
561	есть ничто	1	1
562	вернемся к	1	1
563	от чисто	1	1
564	невозможно сказать	1	1
565	это чувство	1	1
566	есть основное	1	1
567	отчетливо и	1	1
568	что ему	1	1
569	как о	2	1
570	это по-видимому	1	1
571	уже из	2	1
572	виду не	1	1
573	составные элементы	1	1
574	в самых	1	1
575	к такому	1	1
576	или еще	1	1
577	социального и	2	1
578	одна из	1	1
579	предполагать что	1	1
580	за время	1	1
581	это слово	3	1
582	и теперь	1	1
583	всего то	1	1
584	этом отношении	5	1
585	но даже	1	1
586	научных и	1	1
587	мною же	1	1
588	ли это	2	1
589	и далее	1	1
590	и живой	1	1
591	пользуясь своим	1	1
592	все то	1	1
593	мере того	3	1
594	наоборот в	1	1
595	же только	1	1
596	они и	1	1
597	всегда так	1	1
598	как некое	1	1
599	однако необходимо	1	1
600	оно не	3	1
601	должен быть	4	1
602	то ни	1	1
603	к жизни	2	1
604	и самое	1	1
605	можно и	1	1
606	своего развития	1	1
607	более не	1	1
608	всем этим	1	1
609	здесь не	3	1
610	своего существа	1	1
611	были бы	2	1
612	в собственном	2	1
613	чтобы быть	2	1
614	в дальнейшем	1	1
615	мы наблюдаем	2	1
616	чтобы дать	2	1
617	за то	1	1
618	здесь как	2	1
619	одного из	1	1
620	раз он	1	1
621	мог бы	1	1
622	к его	1	1
623	она была	1	1
624	подойти к	2	1
625	виду их	1	1
626	и на	4	1
627	по сравнению	1	1
628	из одного	3	1
629	по мере	3	1
630	уже само	1	1
631	смысле и	2	1
632	отходит на	1	1
633	образом в	1	1
634	все дело	1	1
635	что часто	1	1
636	на ту	1	1
637	и здесь	3	1
638	реальное бытие	1	1
639	не был	1	1
640	это действительно	1	1
641	возможна только	1	1
642	внимание на	4	1
643	любви к	2	1
644	нас в	1	1
645	и во	1	1
646	в которую	1	1
647	однако что	1	1
648	души по	1	1
649	по типу	1	1
650	как таковом	1	1
651	как его	1	1
652	не видел	1	1
653	себя но	1	1
654	ему все	1	1
655	тотчас же	1	1
656	вовсе нет	1	1
657	глаза на	1	1
658	смысле это	2	1
659	если это	1	1
660	общем смысле	1	1
661	а другое	1	1
662	в литературе	1	1
663	никакого другого	1	1
664	он действительно	1	1
665	их столько	1	1
666	наконец и	1	1
667	но с	2	1
668	время в	1	1
669	обе эти	3	1
670	и одновременно	1	1
671	а если	3	1
672	совсем не	1	1
673	тот же	2	1
674	меня и	3	1
675	не имеет	2	1
676	к их	1	1
677	поэтому и	1	1
678	и после	1	1
679	московский ученый	1	1
680	это же	1	1
681	в эти	1	1
682	стоит ли	1	1
683	действительно может	1	1
684	я имею	1	1
685	этом что	1	1
686	только на	1	1
687	то и	2	1
688	хочу сказать	2	1
689	первые три	1	1
690	является не	1	1
691	а это	3	1
692	на этих	1	1
693	его и	1	1
694	действительно только	1	1
695	проще всего	1	1
696	содержание и	5	1
697	к ним	1	1
698	пусть даже	1	1
699	братьях карамазовых	1	1
700	мы можем	1	1
701	природы а	1	1
702	она имеет	1	1
703	явлений в	2	1
704	и вместе	1	1
705	в других	1	1
706	даже и	3	1
707	можно прямо	1	1
708	не чувствовал	1	1
709	здесь только	2	1
710	в особенности	3	1
711	или иной	3	1
712	даже не	1	1
713	говорим о	1	1
714	отличаются от	1	1
715	сюда же	1	1
716	и тех	1	1
717	здесь в	1	1
718	на то	4	1
719	к которому	3	1
720	еще и	5	1
721	было и	1	1
722	оказалось в	1	1
723	себя и	1	1
724	говорит о	1	1
725	от другого	1	1
726	связано с	3	1
727	превращается в	2	1
728	к науке	1	1
729	же будет	1	1
730	в подлинном	1	1
731	одной стороны	1	1
732	них как	1	1
733	ничем не	1	1
734	что несмотря	1	1
735	своем месте	1	1
736	действительности и	1	1
737	его как	1	1
738	человек в	1	1
739	основное и	1	1
740	и принимает	1	1
741	не допускают	1	1
742	что обычно	1	1
743	там где	4	1
744	собственно нужно	1	1
745	тем чтобы	1	1
746	я хочу	1	1
747	основная и	1	1
748	все более	1	1
749	нет ничего	1	1
750	это делается	1	1
751	что за	1	1
752	на тот	1	1
753	первого из	1	1
754	один московский	1	1
755	приведу один	1	1
756	совершенно иными	1	1
757	подлинном смысле	1	1
758	как средство	1	1
759	по существу	4	1
760	действительно не	1	1
761	пр и	1	1
762	ни одного	2	1
763	или другого	1	1
764	с этой	2	1
765	слова и	4	1
766	несколько слов	3	1
767	своей жизни	1	1
768	только для	1	1
769	внимания на	1	1
770	видно что	2	1
771	таковы и	1	1
772	является как	1	1
773	но для	1	1
774	при всем	1	1
775	каждой из	1	1
776	уже значительно	1	1
777	только мы	1	1
778	на мой	2	1
779	времени его	1	1
780	образом есть	1	1
781	отсюда следует	2	1
782	об отношении	1	1
783	в его	12	1
784	это можно	1	1
785	а все	1	1
786	еще раз	1	1
787	развития и	1	1
788	нас совершенно	1	1
789	себя самого	2	1
790	лишь как	2	1
791	у достоевского	1	1
792	тем более	2	1
793	ли эти	1	1
794	на нас	1	1
795	я в	1	1
796	мешает им	1	1
797	условий и	1	1
798	имеет целью	1	1
799	нужно для	1	1
800	но точно	1	1
801	в типе	1	1
802	не знает	1	1
803	есть искусство	1	1
804	а ведь	1	1
805	сколько угодно	1	1
806	чувство было	1	1
807	или иного	3	1
808	перед нею	1	1
809	в свое	2	1
810	на своем	1	1
811	но эти	1	1
812	пушкина а	1	1
813	с прочими	2	1
814	невозможна без	1	1
815	как на	3	1
816	точно так	1	1
817	все что	1	1
818	гораздо более	3	1
