N	2gram	Vygotskiy__2	Literetu
124	очевидно что	3	2
125	в истории	6	2
126	все же	4	2
127	как уже	2	2
128	и наконец	1	2
129	и к	6	2
130	но в	6	2
131	в противоположность	2	2
132	со своей	1	2
133	в целом	10	2
134	жизнь как	1	2
135	представляет собой	2	2
136	в нашем	1	2
137	как он	6	2
138	о которой	1	2
139	и сам	3	2
140	свое время	1	2
141	подобно тому	2	2
142	на этом	1	2
143	одно и	1	2
144	не станем	2	2
145	а затем	1	2
146	в жизни	1	2
147	в них	4	2
148	нет в	1	2
149	все равно	2	2
150	с этой	2	2
151	с тем	1	2
152	и еще	1	2
153	как бы	7	2
154	в такой	2	2
155	не к	1	2
156	мысли и	1	2
157	по преимуществу	1	2
158	одном из	1	2
159	то с	1	2
160	на два	1	2
161	не по	1	2
162	в основе	3	2
163	перед ним	1	2
164	могут быть	2	2
165	я но	1	2
166	для того	10	2
167	для себя	3	2
168	в виду	6	2
169	в ее	1	2
170	это как	1	2
171	за то	2	2
172	для этого	3	2
173	о том	9	2
174	и что	8	2
175	для нас	4	2
176	а также	2	2
177	а потому	1	2
178	и только	3	2
179	не надо	3	2
180	жизнь никогда	1	2
181	было бы	10	2
182	могло бы	1	2
183	и одновременно	1	2
184	тот же	7	2
185	одной из	3	2
186	друг друга	5	2
187	потому что	7	2
188	уже в	5	2
189	ни было	1	2
190	свидетельствует о	1	2
191	речь в	3	2
192	из них	3	2
193	был бы	1	2
194	одно из	1	2
195	ведь это	1	2
196	в одном	2	2
197	что и	2	2
198	вовсе не	6	2
199	при всей	1	2
200	у него	2	2
201	как раз	4	2
202	что не	1	2
203	выше и	1	2
204	до конца	1	2
205	в руках	1	2
206	не видит	1	2
207	как это	6	2
208	жизни а	1	2
209	из которых	3	2
210	и столь	1	2
211	тому как	2	2
212	при всем	1	2
213	не является	9	2
214	в результате	3	2
215	а к	1	2
216	в третьем	1	2
217	хотя бы	4	2
218	с ним	3	2
219	из тех	3	2
220	не знает	1	2
221	в свое	1	2
222	себе не	1	2
223	к этой	3	2
224	в роли	1	2
225	в своих	1	2
226	он на	3	2
227	все что	5	2
228	том числе	3	2
229	и вновь	1	2
230	это и	1	1
231	что слово	1	1
232	и закон	1	1
233	здесь и	3	1
234	от самого	1	1
235	отношения между	3	1
236	как свою	1	1
237	по которым	1	1
238	мышления но	2	1
239	из всех	2	1
240	мы имеем	3	1
241	и само	2	1
242	как мы	6	1
243	что уже	1	1
244	на место	2	1
245	целым рядом	1	1
246	он как	2	1
247	исследования в	1	1
248	а для	1	1
249	но даже	1	1
250	личности с	1	1
251	нам о	1	1
252	какого бы	1	1
253	становясь на	1	1
254	процессов в	1	1
255	не от	1	1
256	он был	1	1
257	он сам	3	1
258	бы то	1	1
259	в чем	1	1
260	людей что	2	1
261	самом деле	6	1
262	то он	2	1
263	отличие от	3	1
264	за пределы	2	1
265	которые не	2	1
266	это самое	1	1
267	и вовсе	1	1
268	более чем	1	1
269	споре в	1	1
270	общего с	2	1
271	как в	4	1
272	данный момент	1	1
273	стороны и	2	1
274	этой точки	1	1
275	однако не	1	1
276	в полном	2	1
277	когда он	3	1
278	я должен	1	1
279	появляется у	1	1
280	к числу	1	1
281	и свою	1	1
282	от этого	2	1
283	за собой	2	1
284	гораздо раньше	1	1
285	для которого	3	1
286	в самом	11	1
287	утверждая что	1	1
288	что это	6	1
289	ни один	1	1
290	оказывается как	1	1
291	все эти	3	1
292	еще один	2	1
293	в известном	2	1
294	и потребности	2	1
295	двух других	1	1
296	на то	6	1
297	результате такой	1	1
298	с чем	1	1
299	не знающий	1	1
300	не следует	2	1
301	в переводе	1	1
302	потребности в	1	1
303	слова а	1	1
304	показал как	2	1
305	же это	2	1
306	этой книге	1	1
307	и вот	1	1
308	и по	3	1
309	без исключения	1	1
310	таким образом	14	1
311	здесь мы	1	1
312	то ни	1	1
313	свое имя	3	1
314	им как	1	1
315	нам остается	1	1
316	единственное что	1	1
317	только не	1	1
318	в ход	1	1
319	речь а	1	1
320	а по	1	1
321	по выражению	1	1
322	на протяжении	2	1
323	с другими	3	1
324	его личности	1	1
325	является общим	1	1
326	не хуже	1	1
327	это не	5	1
328	объективной действительности	2	1
329	в психологическую	1	1
330	полноте и	1	1
331	по мысли	1	1
332	должен был	1	1
333	поведения и	1	1
334	который по	1	1
335	всю жизнь	1	1
336	мы видели	6	1
337	сам говорит	2	1
338	движется в	1	1
339	иначе говоря	2	1
340	со всей	4	1
341	общественных отношений	1	1
342	т.д и	2	1
343	т.д или	1	1
344	в этих	2	1
345	мы стремились	1	1
346	в своей	4	1
347	он должен	2	1
348	место в	1	1
349	в отличие	3	1
350	от его	4	1
351	является в	1	1
352	но эта	3	1
353	при рассмотрении	3	1
354	их в	4	1
355	случае мы	1	1
356	и вся	1	1
357	тому что	1	1
358	что есть	1	1
359	в отношении	6	1
360	знал что	1	1
361	быть с	1	1
362	сущности говоря	1	1
363	общее место	1	1
364	не имеет	4	1
365	того как	4	1
366	и притом	1	1
367	концепция личности	1	1
368	вообще является	1	1
369	от жизни	2	1
370	не могло	2	1
371	того и	1	1
372	казалось бы	8	1
373	этих двух	2	1
374	пути и	1	1
375	по своей	6	1
376	во всем	2	1
377	у кого	1	1
378	есть не	1	1
379	и теперь	2	1
380	связи с	9	1
381	в сознании	1	1
382	и оказывается	1	1
383	что на	2	1
384	которых он	3	1
385	не могут	2	1
386	и вполне	1	1
387	в других	2	1
388	же самое	2	1
389	числе и	3	1
390	к тому	7	1
391	вновь и	1	1
392	говоря словами	2	1
393	ничего общего	1	1
394	приходит к	1	1
395	составляют не	1	1
396	и о	1	1
397	но по	1	1
398	того чтобы	12	1
399	здесь не	1	1
400	говорит и	1	1
401	на основе	7	1
402	в собственном	3	1
403	как по	2	1
404	по сути	1	1
405	в особенности	1	1
406	и говорит	1	1
407	только то	1	1
408	в пределах	1	1
409	приводит к	5	1
410	и находится	1	1
411	на том	2	1
412	можно было	5	1
413	не за	1	1
414	сознаний в	1	1
415	основана на	1	1
416	поэтому в	1	1
417	в словах	1	1
418	и внешней	1	1
419	находится в	2	1
420	сводится к	1	1
421	вот почему	3	1
422	единственно возможный	1	1
423	два момента	1	1
424	сила которая	1	1
425	направленной на	1	1
426	но мы	3	1
427	вынужден был	1	1
428	одного из	1	1
429	даже у	1	1
430	после того	1	1
431	можно сказать	2	1
432	самому себе	2	1
433	нет у	1	1
434	переходит в	1	1
435	быть вообще	1	1
436	и хорошо	1	1
437	ним и	1	1
438	бы в	1	1
439	отдельные слова	1	1
440	и мы	2	1
441	в жизнь	1	1
442	с человеческим	1	1
443	что только	1	1
444	идет по	1	1
445	которое мы	3	1
446	что способно	1	1
447	а после	1	1
448	нуждающихся в	1	1
449	за ней	1	1
450	человека с	1	1
451	не можем	3	1
452	вопроса о	1	1
453	только на	1	1
454	в итоге	1	1
455	мышления и	16	1
456	плана в	1	1
457	где бы	1	1
458	ответ на	1	1
459	ни с	1	1
460	мир в	1	1
461	земли и	1	1
462	тогда он	1	1
463	личности и	1	1
464	слова в	1	1
465	мы находим	6	1
466	не для	1	1
467	как при	2	1
468	во всей	5	1
469	по тем	1	1
470	на деле	5	1
471	лишь для	1	1
472	рядом с	1	1
473	нет и	2	1
474	в моменты	1	1
475	или иной	2	1
476	в данный	1	1
477	это составляет	1	1
478	мне и	1	1
479	как у	2	1
480	нашему мнению	1	1
481	именно в	2	1
482	к которому	6	1
483	в психологии	1	1
484	проявляющееся в	1	1
485	еще и	1	1
486	а с	4	1
487	только по	1	1
488	более того	1	1
489	однако и	2	1
490	все время	3	1
491	здесь этот	1	1
492	когда же	1	1
493	не всегда	1	1
494	что мы	9	1
495	которой он	1	1
496	человеческого но	1	1
497	всем своеобразии	1	1
498	для этой	1	1
499	по нашему	1	1
500	все более	1	1
501	развитии и	1	1
502	него в	1	1
503	эти слова	1	1
504	так же	4	1
505	усомниться в	1	1
506	и потому	1	1
507	мы говорим	1	1
508	он говорит	3	1
509	наряду с	2	1
510	одновременно с	1	1
511	что же	2	1
512	в тот	1	1
513	в развитии	26	1
514	в своем	9	1
515	приобретает в	1	1
516	его в	1	1
517	и от	1	1
518	над языком	1	1
519	своей жизни	2	1
520	автора и	1	1
521	деформирует и	1	1
522	возникает в	2	1
523	в смысле	1	1
524	я с	1	1
525	не принял	1	1
526	о мире	3	1
527	и где	1	1
528	всего в	1	1
529	и воля	1	1
530	практики в	1	1
531	на самом	3	1
532	он по	1	1
533	мира и	2	1
534	не свидетельствует	1	1
535	об одном	1	1
536	совершенно иной	1	1
537	всего что	1	1
538	от него	1	1
539	и все	3	1
540	как теперь	1	1
541	той или	2	1
542	еще более	1	1
543	от всего	1	1
544	что а	1	1
545	исключительно в	1	1
546	в ходе	1	1
547	в системе	1	1
548	к ее	1	1
549	ее развития	1	1
550	но разве	2	1
551	только и	1	1
552	начать с	1	1
553	к его	2	1
554	переход от	4	1
555	и привести	1	1
556	из этого	1	1
557	который в	4	1
558	частности в	1	1
559	мышления не	1	1
560	также не	1	1
561	ее в	2	1
562	отмежевывается от	1	1
563	и эта	2	1
564	который не	1	1
565	к этому	4	1
566	тенденции к	2	1
567	они не	3	1
568	гораздо более	1	1
