N	2gram	Losev_Prob_3	Narrotol
209	по сути	1	2
210	в пределах	1	2
211	особенно в	1	2
212	с ним	7	2
213	со словами	1	2
214	никак не	9	2
215	до сих	2	2
216	с другой	7	2
217	нас в	4	2
218	и только	6	2
219	от этих	1	2
220	же в	3	2
221	чем он	2	2
222	дело с	1	2
223	он уже	1	2
224	всяком случае	6	2
225	который в	2	2
226	где они	1	2
227	себя в	2	2
228	только на	5	2
229	до конца	1	2
230	сами по	6	2
231	в конце	5	2
232	друг друга	2	2
233	мы можем	6	2
234	нами не	1	2
235	и даже	14	2
236	в результате	2	2
237	она в	1	2
238	на ее	2	2
239	или просто	1	2
240	и притом	4	2
241	что не	1	2
242	впоследствии в	1	2
243	и стал	1	2
244	зависит от	1	2
245	человеческой жизни	2	2
246	только от	1	2
247	что мы	8	2
248	если не	3	2
249	вместе с	2	2
250	ни от	4	2
251	по своему	2	2
252	да и	5	2
253	в первой	1	2
254	слов в	1	2
255	быть и	3	2
256	о его	2	2
257	в связи	7	2
258	и от	9	2
259	она может	2	2
260	сливаются в	1	2
261	хотя бы	3	2
262	только что	2	2
263	исключительно в	1	2
264	но возможно	1	2
265	к ее	1	2
266	сказать что	16	2
267	чем иным	1	2
268	в таком	5	2
269	во всяком	9	2
270	термина в	1	1
271	метонимия и	1	1
272	и т	13	1
273	одним из	1	1
274	же как	3	1
275	не остается	1	1
276	сам по	6	1
277	получает в	1	1
278	в эстетике	1	1
279	на самом	7	1
280	значении этого	1	1
281	только потому	2	1
282	это и	7	1
283	говорилось выше	2	1
284	и есть	5	1
285	и до	2	1
286	выражается в	3	1
287	отделена от	1	1
288	мы уже	4	1
289	из всех	1	1
290	например в	1	1
291	слезами и	1	1
292	пока только	2	1
293	то и	5	1
294	что иное	4	1
295	из того	3	1
296	но даже	4	1
297	в некотором	2	1
298	мы и	2	1
299	этого термина	2	1
300	из которых	2	1
301	значит и	3	1
302	и сами	2	1
303	может функционировать	1	1
304	иное как	4	1
305	быть в	2	1
306	бы то	4	1
307	делает вид	1	1
308	не отличается	1	1
309	бы она	2	1
310	природы и	2	1
311	сказать и	1	1
312	словечко если	1	1
313	мы будем	2	1
314	а только	5	1
315	не то	2	1
316	значение и	5	1
317	не все	1	1
318	а он	1	1
319	ответ на	1	1
320	тут же	4	1
321	в особом	1	1
322	его на	1	1
323	что именно	1	1
324	с этим	2	1
325	еще и	7	1
326	когда он	2	1
327	в футляре	1	1
328	и к	6	1
329	следующим образом	1	1
330	сам без	1	1
331	что слово	2	1
332	еще на	2	1
333	в которой	2	1
334	из жизни	1	1
335	в литературном	1	1
336	что это	3	1
337	об этих	1	1
338	это за	3	1
339	бы не	1	1
340	во многих	1	1
341	тоже не	5	1
342	отношение между	1	1
343	и тот	1	1
344	особенно важно	1	1
345	что даже	4	1
346	не годится	1	1
347	чем его	1	1
348	но ведь	1	1
349	как он	1	1
350	но на	1	1
351	всей его	2	1
352	как принцип	1	1
353	например как	2	1
354	а более	1	1
355	что она	1	1
356	т д	13	1
357	не как	1	1
358	однако он	1	1
359	структуру в	1	1
360	новое и	1	1
361	содержит в	3	1
362	случае имеет	2	1
363	очевидным что	1	1
364	какой бы	1	1
365	его от	1	1
366	и по	2	1
367	так например	1	1
368	в нее	1	1
369	именно это	1	1
370	говоря в	1	1
371	таким образом	9	1
372	но все	3	1
373	в одну	1	1
374	однако все	1	1
375	то ни	6	1
376	себе весь	1	1
377	значение в	3	1
378	той же	1	1
379	них не	1	1
380	нас о	1	1
381	его в	3	1
382	первой главе	1	1
383	с другими	3	1
384	он есть	2	1
385	именно что	1	1
386	и прочих	1	1
387	но уже	3	1
388	произведение как	1	1
389	он является	3	1
390	далеко не	1	1
391	на основании	2	1
392	в ее	4	1
393	с тем	5	1
394	и само	1	1
395	мы видели	2	1
396	или попросту	1	1
397	и тоже	3	1
398	автора и	1	1
399	в один	1	1
400	нисколько не	2	1
401	связаны между	1	1
402	или менее	1	1
403	во время	1	1
404	на какой	1	1
405	отрыве от	1	1
406	себе с	1	1
407	она сама	1	1
408	и всеми	1	1
409	в котором	2	1
410	с точки	2	1
411	и благодаря	1	1
412	в их	2	1
413	что вся	2	1
414	оказывается что	1	1
415	себе а	3	1
416	в которых	3	1
417	от его	2	1
418	вовсе еще	1	1
419	и они	1	1
420	втором случае	1	1
421	точку зрения	1	1
422	в смысловом	1	1
423	по крайней	5	1
424	ни было	3	1
425	необходимо чтобы	1	1
426	для нее	2	1
427	бы но	1	1
428	даже в	1	1
429	случае мы	1	1
430	нас к	2	1
431	тому что	4	1
432	раз и	4	1
433	можно ли	4	1
434	так как	9	1
435	хотелось бы	1	1
436	которые не	1	1
437	для всех	1	1
438	степени это	2	1
439	до их	1	1
440	слова как	2	1
441	они являются	1	1
442	во всем	1	1
443	мы бы	1	1
444	конца этой	1	1
445	только с	4	1
446	самих этих	1	1
447	образом не	1	1
448	однако это	2	1
449	всех прочих	1	1
450	могут быть	2	1
451	еще одна	1	1
452	однако для	2	1
453	отличается от	4	1
454	для такого	1	1
455	для его	3	1
456	указывает на	7	1
457	ли в	1	1
458	еще при	1	1
459	подчеркнуть что	1	1
460	если же	3	1
461	можно свести	1	1
462	значение это	1	1
463	забыть о	1	1
464	словами в	1	1
465	от друга	2	1
466	здесь говорить	1	1
467	в виду	10	1
468	а когда	1	1
469	реальной действительности	1	1
470	смысл но	2	1
471	как знак	1	1
472	только то	2	1
473	говорили что	1	1
474	в более	1	1
475	различие между	1	1
476	слова а	2	1
477	и когда	1	1
478	и сам	5	1
479	в другом	2	1
480	в образе	1	1
481	на нее	1	1
482	не за	1	1
483	не с	1	1
484	ясно что	6	1
485	это вовсе	4	1
486	смысловых и	1	1
487	мог бы	1	1
488	на которую	3	1
489	с собой	3	1
490	имеет дело	1	1
491	том как	2	1
492	и мыслится	1	1
493	но у	1	1
494	не исчерпывается	1	1
495	является в	2	1
496	поэтому в	1	1
497	и чтобы	1	1
498	и вообще	8	1
499	и смерть	1	1
500	и вся	1	1
501	если первая	1	1
502	произведения как	1	1
503	и здесь	5	1
504	и та	1	1
505	определенным образом	2	1
506	в глаза	1	1
507	ее и	2	1
508	для нас	16	1
509	значимость только	1	1
510	в отрыве	1	1
511	во всех	2	1
512	нем не	1	1
513	возникает и	1	1
514	нечто иное	2	1
515	а потому	1	1
516	нуждается в	1	1
517	что и	9	1
518	крайней мере	5	1
519	все время	1	1
520	начале или	1	1
521	к ней	1	1
522	в него	1	1
523	но тут	2	1
524	другой более	1	1
525	она служит	1	1
526	с той	5	1
527	степени здесь	1	1
528	сразу же	2	1
529	или когда	1	1
530	значения как	1	1
531	зрения в	1	1
532	даже если	2	1
533	правда и	1	1
534	впрочем и	1	1
535	по мнению	2	1
536	это означает	1	1
537	бы ни	1	1
538	с одной	2	1
539	со всеми	1	1
540	с которыми	2	1
541	к одному	1	1
542	которые мы	3	1
543	того же	2	1
544	и событий	1	1
545	и у	2	1
546	уже в	3	1
547	не обходится	1	1
548	языка как	1	1
549	свидетельствует о	1	1
550	у них	2	1
551	в душе	1	1
552	и понимание	1	1
553	этот раз	3	1
554	их как	1	1
555	этом в	1	1
556	сказать мы	1	1
557	а то	3	1
558	или даже	5	1
559	представлялось ему	1	1
560	произведения и	2	1
561	случае не	3	1
562	само по	3	1
563	которые могут	1	1
564	них мы	1	1
565	ни для	2	1
566	тем что	4	1
567	не просто	23	1
568	на том	1	1
569	и всякий	1	1
570	указание на	1	1
571	друг от	2	1
572	момент в	1	1
573	это будет	4	1
574	которое мы	5	1
575	построена так	1	1
576	знаки и	1	1
577	трактовать как	1	1
578	даже не	2	1
579	одновременно а	1	1
580	же самым	1	1
581	не обязательно	2	1
582	если только	1	1
583	которых мы	1	1
584	а именно	8	1
585	для этого	6	1
586	поля зрения	1	1
587	а с	2	1
588	же о	1	1
589	мы еще	1	1
590	отдельного слова	1	1
591	что для	3	1
592	одной стороны	1	1
593	он только	2	1
594	на этот	4	1
595	иначе но	1	1
596	это могло	1	1
597	стремится к	1	1
598	а главное	1	1
599	не на	1	1
600	его как	3	1
601	знака при	1	1
602	что обычно	1	1
603	когда она	2	1
604	там где	1	1
605	со своими	1	1
606	произведение в	2	1
607	которой он	1	1
608	так же	5	1
609	и потому	7	1
610	со словом	1	1
611	сути дела	1	1
612	смысловом отношении	1	1
613	этих случаях	1	1
614	без которых	1	1
615	что за	1	1
616	быть несколько	1	1
617	перехода от	1	1
618	есть на	1	1
619	в тех	3	1
620	и всей	2	1
621	образ и	3	1
622	не можем	1	1
623	ней не	1	1
624	действительности как	2	1
625	указанием на	1	1
626	бросается в	1	1
627	в контексте	2	1
628	слова и	3	1
629	художественное произведение	8	1
630	первой главы	1	1
631	но это	8	1
632	речи или	1	1
633	при условии	2	1
634	все это	5	1
635	есть знак	1	1
636	пока еще	2	1
637	и собственно	1	1
638	случае он	1	1
639	искусства это	1	1
640	одного и	1	1
641	являются не	1	1
642	не изображает	1	1
643	случаях когда	1	1
644	указать на	1	1
645	при таком	2	1
646	о котором	1	1
647	она уже	3	1
648	или другой	4	1
649	то не	1	1
650	собственно говоря	5	1
651	но еще	1	1
652	тем более	3	1
653	у которого	1	1
654	будто бы	3	1
655	все они	2	1
656	похожи на	1	1
657	хотя как	1	1
658	есть от	2	1
659	из поля	1	1
660	на более	1	1
661	структура и	1	1
662	была бы	1	1
663	совершенно не	4	1
664	то хотя	1	1
665	остается на	1	1
666	не сами	1	1
667	только о	3	1
668	более или	1	1
669	себе но	1	1
670	не говорится	1	1
671	к этой	1	1
672	в искусстве	4	1
673	вся эта	3	1
674	по поводу	2	1
675	от которой	1	1
676	к этому	1	1
677	точно так	3	1
678	они не	1	1
