N	2gram	Propp_Isto_1	Problema
614	быть объяснено	1	1
615	вместе с	6	1
616	так же	7	1
617	происходит в	1	1
618	теперь к	1	1
619	но никогда	1	1
620	спокойно и	1	1
621	образом и	1	1
622	тесно связан	2	1
623	смысле этого	1	1
624	тому как	1	1
625	первом случае	1	1
626	и всей	1	1
627	в тот	1	1
628	исторических а	1	1
629	быть не	1	1
630	д мы	1	1
631	в художественную	1	1
632	этого слова	1	1
633	быть включены	1	1
634	есть первый	1	1
635	сих пор	5	1
636	первый шаг	1	1
637	словом в	1	1
638	особенно ясен	1	1
639	и часто	2	1
640	не существует	2	1
641	к тому	6	1
642	это можно	1	1
643	в результате	1	1
644	на большую	1	1
645	которая в	1	1
646	или иным	1	1
647	этой действительности	1	1
648	это может	1	1
649	бы в	2	1
650	и смысл	1	1
651	в обсуждение	1	1
652	же деле	1	1
653	хотя в	1	1
654	в мифе	2	1
655	ее основе	1	1
656	с людьми	1	1
657	но если	2	1
658	не говоря	1	1
659	скажем только	1	1
660	а со	1	1
661	материала как	1	1
662	быть признано	1	1
663	равно как	1	1
664	затем к	1	1
665	в иной	4	1
666	жизни а	1	1
667	слагается из	1	1
668	не что	1	1
669	чем иным	1	1
670	из этого	2	1
671	формы его	1	1
672	ее нет	1	1
673	в которой	1	1
674	в действительности	2	1
675	быть признана	1	1
676	к этой	1	1
677	это понятие	1	1
678	к подобным	1	1
679	необходимо строго	1	1
