N	2gram	Savitsky_E_1	Psycholo
195	во всяком	3	2
196	данном случае	2	2
197	можем сказать	2	2
198	в качестве	14	2
199	говорит о	3	2
200	в виде	5	2
201	так же	9	2
202	это есть	1	2
203	думать что	8	2
204	находятся в	1	2
205	друг другу	1	2
206	при такой	1	2
207	есть в	2	2
208	помощи которого	1	2
209	с ним	1	2
210	совершенно прав	2	2
211	и во	2	2
212	хотя бы	15	2
213	по преимуществу	2	2
214	не более	3	2
215	и другие	1	2
216	ли это	3	2
217	одно из	1	2
218	если так	1	2
219	ко второй	1	2
220	в эту	2	2
221	представляет собой	3	2
222	смысле этого	1	2
223	что же	2	2
224	из всего	1	2
225	между собой	2	2
226	с этой	6	2
227	например в	1	2
228	для него	1	2
229	тем в	3	2
230	видели что	1	2
231	с но	1	2
232	то как	1	2
233	что даже	1	2
234	но как	2	2
235	но они	1	2
236	к ней	4	2
237	и другими	1	2
238	в этих	2	2
239	что автор	1	2
240	в совершенно	1	2
241	с ее	1	2
242	следует что	1	2
243	утверждать что	2	2
244	у нас	1	2
245	что его	1	2
246	отнюдь не	9	2
247	уже не	1	2
248	которое имеет	1	2
249	что оно	1	2
250	и чем	2	2
251	в силу	2	2
252	свою очередь	2	2
253	можно назвать	1	2
254	к этой	1	2
255	лучшем случае	1	2
256	в одной	1	2
257	имеет место	2	2
258	в истории	2	2
259	очевидно что	3	2
260	при таком	1	2
261	том смысле	1	2
262	как же	2	2
263	той же	1	2
264	заметить что	2	2
265	то это	1	2
266	перед собой	1	2
267	со стороны	5	2
268	для этого	1	2
269	а у	1	2
270	внимание на	1	2
271	этого слова	1	2
272	всяком случае	3	2
273	всех этих	1	2
274	и та	2	2
275	он в	1	2
276	аналогии с	1	2
277	и следовательно	1	2
278	себя как	1	2
279	и по	5	2
280	такой же	2	2
281	не могут	2	2
282	бы она	1	2
283	если нельзя	1	2
284	что за	1	2
285	следует понимать	1	2
286	в лучшем	1	2
287	в которую	1	2
288	все другие	2	2
289	в общем	3	2
290	признать что	1	2
291	столь же	5	2
292	что прежде	1	2
293	при том	1	2
294	к берегам	1	2
295	то время	1	2
296	же в	2	2
297	всего этого	1	2
298	целый ряд	2	2
299	все более	9	2
300	и ее	1	2
301	нами в	1	2
302	одного из	1	2
303	и более	2	2
304	его к	1	2
305	есть только	1	2
306	всех прочих	2	2
307	или вернее	2	2
308	в данном	3	2
309	на примере	1	2
310	которую они	1	2
311	свои особые	1	1
312	такие же	1	1
313	в свои	2	1
314	то мы	1	1
315	может не	1	1
316	в определении	1	1
317	мы остановились	1	1
318	других случаях	1	1
319	прав и	1	1
320	бы по	1	1
321	на его	1	1
322	показать в	1	1
323	с более	3	1
324	он считает	1	1
325	сравнению с	2	1
326	и с	2	1
327	с к	1	1
328	к той	2	1
329	положения и	1	1
330	чем то	1	1
331	можно сказать	4	1
332	бы на	1	1
333	жизни и	2	1
334	этого следует	1	1
335	от этого	5	1
336	ко всему	2	1
337	среды и	1	1
338	самой природе	1	1
339	в русском	1	1
340	не будет	3	1
341	как некий	1	1
342	противоположных направлениях	1	1
343	чем это	1	1
344	о характере	1	1
345	для них	2	1
346	совершенно очевидно	2	1
347	которое существует	2	1
348	и их	1	1
349	не было	1	1
350	кроме того	1	1
351	но еще	2	1
352	видели в	1	1
353	зависит от	1	1
354	и тот	1	1
355	гораздо более	1	1
356	том случае	1	1
357	отказаться от	1	1
358	вслед за	6	1
359	в жизни	1	1
360	в результате	3	1
361	с ней	1	1
362	что начиная	1	1
363	его при	1	1
364	будет доказано	1	1
365	которое при	1	1
366	смысле что	1	1
367	случаи когда	1	1
368	и вообще	1	1
369	эту мысль	1	1
370	независимо от	4	1
371	к которому	1	1
372	не перед	1	1
373	это в	1	1
374	тем самым	5	1
375	в мировой	1	1
376	но с	2	1
377	второй половине	2	1
378	всегда в	1	1
379	не находим	1	1
380	в некоторых	2	1
381	могут стать	2	1
382	общего правила	1	1
383	по сравнению	2	1
384	относятся к	2	1
385	а на	1	1
386	при рассмотрении	1	1
387	тому чтобы	2	1
388	которые не	1	1
389	и те	1	1
390	в другой	2	1
391	что на	2	1
392	в их	11	1
393	то чтобы	1	1
394	между прочим	7	1
395	можно еще	1	1
396	это значит	2	1
397	же нет	1	1
398	и рядом	2	1
399	того или	4	1
400	и было	1	1
401	мы обнаруживаем	1	1
402	и великую	1	1
403	то в	4	1
404	сказал бы	1	1
405	ни для	1	1
406	те же	1	1
407	на которых	1	1
408	заключает в	3	1
409	если не	1	1
410	этот новый	1	1
411	но все	1	1
412	для нее	1	1
413	все знаем	1	1
414	или иного	4	1
415	случае если	1	1
416	но не	5	1
417	в начале	1	1
418	в корне	1	1
419	же к	2	1
420	но совершенно	1	1
421	сплошь и	2	1
422	есть не	2	1
423	и насколько	1	1
424	все остальные	1	1
425	а именно	2	1
426	или же	1	1
427	не пишем	1	1
428	бы такое	1	1
429	один и	1	1
430	и притом	4	1
431	дело в	3	1
432	нам кажется	7	1
433	между ними	2	1
434	по этому	1	1
435	дело с	1	1
436	мире и	1	1
437	чтобы не	1	1
438	как не	2	1
439	кажется что	2	1
440	а затем	1	1
441	дошла до	2	1
442	света и	1	1
443	которых до	1	1
444	которые как	1	1
445	него не	1	1
446	подходят к	1	1
447	другую сторону	1	1
448	это мы	1	1
449	если можно	1	1
450	именно с	1	1
451	он мог	1	1
452	относиться к	1	1
453	и имеет	2	1
454	еще более	2	1
455	и можно	2	1
456	что для	1	1
457	для понимания	2	1
458	и других	2	1
459	всей силой	1	1
460	одновременно с	1	1
461	имеет в	2	1
462	как они	1	1
463	остановились на	1	1
464	и прежде	3	1
465	п с	1	1
466	в отличие	1	1
467	на вопрос	1	1
468	и усилить	1	1
469	ее элементов	1	1
470	одна и	2	1
471	в других	2	1
472	мог бы	2	1
473	нас к	2	1
474	же все	1	1
475	доказано что	1	1
476	следовало бы	2	1
477	отличие от	1	1
478	в отдельных	1	1
479	даже в	4	1
480	только одно	2	1
481	силы и	1	1
482	более как	1	1
483	бы дать	1	1
484	с другими	2	1
485	скажем прямо	1	1
486	есть чем	1	1
487	что из	1	1
488	с большей	1	1
489	с такими	1	1
490	мы должны	2	1
491	в применении	3	1
492	принадлежат к	1	1
493	она и	1	1
494	в определенном	3	1
495	доказать что	1	1
496	с которыми	1	1
497	не является	3	1
498	так то	1	1
499	из русской	1	1
500	бороться с	2	1
501	будет ли	2	1
502	во все	3	1
503	относится к	1	1
504	отражение в	1	1
505	тому же	1	1
506	и потому	5	1
507	и еще	2	1
508	положение которое	1	1
509	должно быть	1	1
510	на основе	2	1
511	на основании	2	1
512	которые применяются	1	1
513	ли здесь	2	1
514	можно ли	3	1
515	а другие	1	1
516	если взять	1	1
517	хотя и	2	1
518	из их	1	1
519	это что	1	1
520	в последнем	1	1
521	рода и	1	1
522	все еще	1	1
523	считает что	1	1
524	представить себе	1	1
525	что при	1	1
526	как нам	5	1
527	или менее	1	1
528	не о	1	1
529	на нет	1	1
530	любой из	1	1
531	отношении к	15	1
532	более или	1	1
533	ней по	1	1
534	что конечно	1	1
535	именно поэтому	1	1
536	которые можно	1	1
537	как доказательство	1	1
538	здесь на	1	1
539	имеет для	1	1
540	же выводу	1	1
541	не кто	1	1
542	же как	5	1
543	которой обладает	1	1
544	сделать из	1	1
545	значение в	1	1
546	именно в	4	1
547	будто нет	1	1
548	иной как	1	1
549	в сторону	2	1
550	этом отношении	3	1
551	когда дело	1	1
552	по общему	3	1
553	и свести	1	1
554	от себя	1	1
555	гораздо большей	1	1
556	к любой	1	1
557	как известно	1	1
558	кто иной	1	1
559	в точном	1	1
560	с таким	1	1
561	будет уже	1	1
562	к области	1	1
563	ближе к	1	1
564	время с	1	1
565	язык и	1	1
566	от других	1	1
567	на практике	1	1
568	не как	1	1
569	таковы например	1	1
570	большую роль	1	1
571	та и	1	1
572	быть и	1	1
573	с его	1	1
574	его ни	1	1
575	в построении	1	1
576	в каждой	1	1
577	по своим	3	1
578	в известном	3	1
579	нас в	1	1
580	на такую	1	1
581	положений и	1	1
582	ее место	1	1
583	в частности	5	1
584	чем больше	2	1
585	на свой	1	1
586	все что	1	1
587	но по	2	1
588	от которых	1	1
589	тем меньше	2	1
590	всего в	2	1
591	так и	10	1
592	и до	1	1
593	этого факта	1	1
594	и где	1	1
595	не из	3	1
596	роли и	1	1
597	мы отнюдь	1	1
598	и тут	2	1
599	ряде случаев	1	1
600	оказались бы	1	1
601	ли чтобы	1	1
602	этой точки	5	1
603	на себя	3	1
604	был не	1	1
605	склонен думать	1	1
606	то она	1	1
607	и другая	2	1
608	лучше и	1	1
609	каждой из	1	1
610	времени в	1	1
611	на одну	2	1
612	или иначе	1	1
613	бы как	1	1
614	ни на	3	1
615	этот вопрос	2	1
616	можно было	3	1
617	такое предположение	2	1
618	тех случаях	1	1
619	что мы	1	1
620	иначе если	1	1
621	мысль о	1	1
622	участие в	2	1
623	и эта	2	1
624	мы будем	1	1
625	дело идет	2	1
626	не будут	1	1
627	мы знаем	1	1
628	вероятно что	1	1
629	если обратиться	1	1
630	применении к	3	1
631	не есть	2	1
632	сопоставить эти	1	1
633	воды и	1	1
634	а если	1	1
