N	2gram	Bakhtin_Fr_3	Psycholo
401	всей системы	3	1
402	такими же	1	1
403	своем романе	2	1
404	творчество и	1	1
405	самым существенным	1	1
406	во многих	1	1
407	не приводит	1	1
408	одно и	1	1
409	но прежде	1	1
410	на его	2	1
411	находит только	1	1
412	по словам	1	1
413	в первых	1	1
414	и легко	1	1
415	из учеников	1	1
416	определяют его	1	1
417	наивного и	1	1
418	и еще	2	1
419	моменты которые	1	1
420	он должен	1	1
421	к одному	1	1
422	в корне	2	1
423	ни было	1	1
424	теории и	1	1
425	науки и	1	1
426	что ни	1	1
427	основе своей	2	1
428	но все	3	1
429	такого же	1	1
430	что почти	1	1
431	мы его	1	1
432	для всей	2	1
433	могла бы	1	1
434	а затем	1	1
435	этом суждении	1	1
436	употребленные в	1	1
437	есть все	1	1
438	в мире	4	1
439	об этом	3	1
440	связанных с	1	1
441	на все	1	1
442	времени и	2	1
443	а как	1	1
444	xvii в	1	1
445	особенно в	4	1
446	это не	2	1
447	этого целого	1	1
448	в социальной	1	1
449	эти моменты	3	1
450	в большей	2	1
451	это положение	1	1
452	и вы	4	1
453	ни одной	2	1
454	все равно	1	1
455	в общей	2	1
456	тот самый	1	1
457	и уже	1	1
458	значит не	1	1
459	чем в	1	1
460	со всей	1	1
461	роль играют	1	1
462	места в	1	1
463	для него	5	1
464	к тем	2	1
465	и при	1	1
466	соответствующие им	1	1
467	мысли например	1	1
468	нас не	1	1
469	можно найти	1	1
470	основе всех	1	1
471	одним и	1	1
472	из которой	1	1
473	знаем что	1	1
474	жизни с	2	1
475	нему и	1	1
476	и представление	1	1
477	для изучения	1	1
478	образом и	1	1
479	в небольшом	1	1
480	такую же	1	1
481	и более	1	1
482	если хотите	1	1
483	не могли	1	1
484	что этот	1	1
485	трудно провести	1	1
486	этой работы	1	1
487	он дает	2	1
488	случае мы	1	1
489	мудрости и	1	1
490	я вас	3	1
491	повсюду мы	2	1
492	вплоть до	3	1
493	чтобы иметь	1	1
494	в таких	3	1
495	имеет свое	1	1
496	самого начала	1	1
497	для каждого	1	1
498	как о	2	1
499	считает что	2	1
500	дело не	3	1
501	дело в	2	1
502	всего и	1	1
503	здесь совершенно	1	1
504	применяет к	1	1
505	такая же	1	1
506	вместо того	1	1
507	с но	1	1
508	связи с	6	1
509	следует что	1	1
510	понимают и	1	1
511	во времена	1	1
512	точном смысле	1	1
513	и права	1	1
514	художественную форму	1	1
515	в духе	7	1
516	в направлении	1	1
517	во все	3	1
518	и такие	2	1
519	нельзя указать	1	1
520	числе и	2	1
521	произведения которое	1	1
522	для его	1	1
523	они и	2	1
524	все еще	1	1
525	оно может	1	1
526	значительной мере	1	1
527	законы и	1	1
528	языка и	1	1
529	направлении к	1	1
530	как по	1	1
531	характер и	2	1
532	изучения и	1	1
533	же и	3	1
534	с самого	1	1
535	в пределах	1	1
536	века но	1	1
537	следовательно и	2	1
538	что может	1	1
539	с первым	1	1
540	понимание и	1	1
541	и специфическое	1	1
542	в нескольких	1	1
543	на нее	1	1
544	здесь как	1	1
545	здесь нет	2	1
546	произведения эти	1	1
547	она была	1	1
548	том как	1	1
549	по сравнению	2	1
550	понятно что	1	1
551	поэтому в	2	1
552	в эпоху	8	1
553	и вообще	1	1
554	громадное значение	1	1
555	очень удачно	1	1
556	о нем	3	1
557	произведения как	1	1
558	бы вы	1	1
559	одного из	2	1
560	состоит что	1	1
561	можно сказать	2	1
562	а также	4	1
563	в значительной	3	1
564	нас от	1	1
565	определяется и	1	1
566	в согласии	1	1
567	его особенно	1	1
568	во втором	1	1
569	во всей	3	1
570	вообще и	1	1
571	слов и	1	1
572	в свете	3	1
573	и об	1	1
574	и существенно	1	1
575	говорит в	1	1
576	для установления	2	1
577	этих вопросов	1	1
578	но так	1	1
579	в ту	7	1
580	в точном	1	1
581	ею совершенно	1	1
582	обе эти	1	1
583	и неизменной	1	1
584	одной из	2	1
585	особая роль	1	1
586	нем не	1	1
587	в вопросе	1	1
588	как нечто	2	1
589	в стороне	1	1
590	ключом к	1	1
591	здесь с	1	1
592	иное как	1	1
593	метода и	1	1
594	в нашей	2	1
595	и обратно	1	1
596	не так	3	1
597	мы находим	3	1
598	не найдем	1	1
599	заметить что	1	1
600	и оценки	1	1
601	с искусством	1	1
602	ее на	1	1
603	в других	3	1
604	но из	1	1
605	в особенности	5	1
606	гораздо больше	2	1
607	со всем	2	1
608	без всякой	1	1
609	ей не	1	1
610	для художника	1	1
611	и из	1	1
612	значение которое	1	1
613	связаны с	5	1
614	литературы ни	1	1
615	именно в	2	1
616	здесь в	4	1
617	в свою	1	1
618	на чем	1	1
619	еще и	2	1
620	была и	2	1
621	такое же	1	1
622	мы еще	6	1
623	и др	7	1
624	к более	1	1
625	существенную роль	1	1
626	на которых	1	1
627	напомнить что	1	1
628	и самый	1	1
629	своего рода	2	1
630	чрезвычайно много	1	1
631	к трем	1	1
632	для этой	3	1
633	было в	1	1
634	в творчестве	1	1
635	своей основе	1	1
636	границы между	1	1
637	из форм	1	1
638	чрезвычайно важно	1	1
639	относятся к	1	1
640	вопросе о	1	1
641	ни от	2	1
642	этих работ	1	1
643	он говорит	6	1
644	сравнению с	2	1
645	в той	6	1
646	что бы	1	1
647	в литературе	5	1
648	первом случае	1	1
649	быть только	1	1
650	значение его	1	1
651	из этой	2	1
652	хотя он	3	1
653	для понимания	3	1
654	должно быть	1	1
655	дело здесь	1	1
656	указанием на	1	1
657	смысл в	2	1
658	в это	1	1
659	которые относятся	1	1
660	поэтому когда	1	1
661	его творчество	2	1
662	слова и	2	1
663	но почему	1	1
664	в любом	1	1
665	от окружающих	1	1
666	к объекту	1	1
667	в условиях	2	1
668	как предмет	1	1
669	судить о	1	1
670	это выражение	1	1
671	не к	2	1
672	но для	1	1
673	над его	1	1
674	между собой	1	1
675	же значение	1	1
676	в более	3	1
677	восприятия и	1	1
678	стихотворную форму	1	1
679	чтобы создать	1	1
680	или в	1	1
681	вот его	1	1
682	как для	1	1
683	почти вовсе	4	1
684	хотя бы	2	1
685	смыслу этого	1	1
686	на такой	2	1
687	же в	1	1
688	с он	1	1
689	даже при	1	1
690	между ними	3	1
691	как явление	1	1
692	в системе	2	1
693	в их	4	1
694	что требуется	1	1
695	с ними	1	1
696	с такой	1	1
697	одновременно и	2	1
698	религии и	1	1
699	не что	1	1
700	кота за	1	1
701	при изучении	1	1
702	находящихся в	1	1
703	включает в	2	1
704	всегда была	2	1
705	как всякое	1	1
706	те которые	1	1
707	думать что	2	1
708	том числе	3	1
