N	2gram	Losev_Vlad_2	StatiiOP
549	никому не	1	1
550	того как	2	1
551	только и	3	1
552	это то	1	1
553	и лишь	1	1
554	того в	1	1
555	и является	1	1
556	вернее сказать	1	1
557	к работе	1	1
558	уже и	2	1
559	из рукописей	2	1
560	которая по	1	1
561	больше того	2	1
562	ему не	1	1
563	ну а	1	1
564	ни о	1	1
565	к отдельным	1	1
566	которых он	1	1
567	не могут	1	1
568	когда мы	3	1
569	i здесь	2	1
570	безусловно и	1	1
571	и другим	1	1
572	к тому	2	1
573	отказаться от	1	1
574	не дала	2	1
575	то ни	1	1
576	как мы	11	1
577	и о	4	1
578	в виду	2	1
579	говоря уже	2	1
580	не могу	2	1
581	по следующим	1	1
582	ни стало	1	1
583	почему и	2	1
584	последнее время	2	1
585	только то	1	1
586	на той	1	1
587	с самого	1	1
588	его работа	1	1
589	обращается с	1	1
590	на том	1	1
591	то как	1	1
592	внимательном изучении	1	1
593	занимается не	1	1
594	которыми мы	1	1
595	времени и	1	1
596	больше в	1	1
597	ссылается на	1	1
598	во многом	1	1
599	на которую	1	1
600	он писал	1	1
601	еще в	2	1
602	можно только	1	1
603	разного рода	4	1
604	разумеется что	2	1
605	является почти	1	1
606	о трудностях	1	1
607	он говорил	1	1
608	он жил	2	1
609	против этого	1	1
610	вот это	2	1
611	о нем	2	1
612	до последних	1	1
613	и возможно	1	1
614	и та	1	1
615	язык и	1	1
616	настоящее время	2	1
617	тогда действительно	1	1
618	притом в	1	1
619	статьей в	1	1
620	после того	2	1
621	очень многое	1	1
622	что его	4	1
623	можно сказать	4	1
624	все его	1	1
625	и который	1	1
626	не просто	1	1
627	там же	12	1
628	читаем и	1	1
629	ли заслуживает	1	1
630	к истине	1	1
631	двух сторон	1	1
632	и всю	1	1
633	его личности	1	1
634	и всякая	2	1
635	его поездки	1	1
636	это нужно	1	1
637	и красоту	1	1
638	что бы	1	1
639	еще только	1	1
640	литературного критика	1	1
641	разницы между	2	1
642	дела в	1	1
643	судить по	4	1
644	не зная	1	1
645	следовательно в	1	1
646	в современной	1	1
647	критики в	1	1
648	но тот	1	1
649	что только	1	1
650	чем он	1	1
651	конечно еще	1	1
652	тот же	5	1
653	на каждое	1	1
654	и кажется	1	1
655	пор не	1	1
656	как нечто	1	1
657	рукописей а	2	1
658	те которые	1	1
659	но то	2	1
660	i и	2	1
661	и из	2	1
662	себя в	2	1
663	он считал	1	1
664	мы очень	1	1
665	уже не	3	1
666	если мы	1	1
667	чтобы он	1	1
668	слова не	1	1
669	же у	1	1
670	и других	1	1
671	всегда было	1	1
672	его и	2	1
673	в печать	1	1
674	не так	1	1
675	себе в	2	1
676	но вот	3	1
677	в одном	1	1
678	в прошлом	1	1
679	с этими	1	1
680	и стремится	1	1
681	у читателей	1	1
682	он именует	3	1
683	но которая	1	1
684	к ним	1	1
685	не о	2	1
686	текущей литературе	1	1
687	дело и	1	1
688	каждый из	1	1
689	от того	1	1
690	само собой	3	1
691	с общим	1	1
692	видно из	2	1
693	не были	1	1
694	себе представить	2	1
695	в период	1	1
696	на ее	1	1
697	здесь в	2	1
698	иначе но	1	1
699	собой разумеется	3	1
700	после прочтения	3	1
701	и др	1	1
702	этом у	1	1
703	обратиться к	1	1
704	больше и	1	1
705	этот термин	1	1
706	которых мы	1	1
707	до конца	7	1
708	не на	2	1
709	очень рад	1	1
710	и своим	1	1
711	также с	1	1
712	меньше всего	1	1
713	возвращаясь к	1	1
714	о чем	6	1
715	него не	1	1
716	которая на	1	1
717	но что	5	1
718	по мысли	1	1
719	можно утверждать	1	1
720	недоразумение и	1	1
721	вместе с	8	1
722	и гораздо	1	1
723	было по	1	1
724	в разной	1	1
725	что именно	1	1
726	чем то	1	1
727	к своему	1	1
728	xix века	1	1
729	его личной	1	1
730	вызвать у	1	1
731	он приводит	1	1
732	в течение	5	1
733	совсем на	1	1
734	пишет в	1	1
735	я никогда	1	1
736	это за	2	1
737	впрочем это	1	1
738	и всей	1	1
739	для понимания	1	1
740	в это	4	1
741	него в	4	1
742	как например	1	1
743	всех его	1	1
744	нужно отметить	1	1
745	этом смысле	1	1
746	относиться к	2	1
747	но помимо	1	1
748	тем и	1	1
749	и от	2	1
750	котором он	1	1
751	в настоящее	2	1
752	тот кто	1	1
753	с н	16	1
754	т iii	6	1
755	у них	1	1
756	я хотел	2	1
757	даже после	2	1
758	статья в	1	1
759	вообще в	3	1
760	разве только	1	1
761	конце концов	3	1
762	пришлось бы	1	1
763	на л	1	1
764	можно спорить	1	1
765	уже давно	2	1
766	я в	3	1
767	петра i	2	1
768	сверх того	1	1
769	могли быть	1	1
770	отношении к	1	1
771	фактами в	1	1
772	рецензий на	1	1
773	в целях	1	1
774	чем можно	1	1
775	но эта	1	1
776	с ней	2	1
777	не говоря	3	1
778	этот разрыв	1	1
779	это делает	1	1
780	от всех	1	1
781	к его	2	1
782	из этого	5	1
783	время не	1	1
784	большей частью	1	1
785	но эти	1	1
786	а может	1	1
787	и другие	1	1
788	к этому	6	1
789	точно так	3	1
790	они не	1	1
