N	2gram	Tiupa_Anal_1	Komedia
178	по своей	6	2
179	ему и	1	2
180	как будто	3	2
181	в области	4	2
182	уже о	1	2
183	одному из	2	2
184	же самое	2	2
185	для себя	2	2
186	на нем	1	2
187	как по	1	2
188	в себя	6	2
189	времени и	6	2
190	для этого	2	2
191	собой и	1	2
192	образом в	1	2
193	аналогии с	1	2
194	и во	1	2
195	под именем	1	2
196	или может	1	2
197	еще не	3	2
198	даже если	1	2
199	который в	2	2
200	для всех	1	2
201	из которых	4	2
202	вернуться к	1	2
203	а то	1	2
204	вовсе не	2	2
205	со стороны	2	2
206	даже не	1	2
207	до сих	1	2
208	вслед за	1	2
209	то и	1	2
210	в действии	1	2
211	одну из	1	2
212	не может	22	2
213	вместе с	4	2
214	или по	1	2
215	но не	10	2
216	говоря уже	1	2
217	в состоянии	1	2
218	к нему	3	2
219	сих пор	1	2
220	но это	1	2
221	и таким	1	2
222	или в	1	2
223	будто бы	3	2
224	ни было	4	2
225	то что	6	2
226	не говоря	2	2
227	в свою	1	2
228	в действительности	1	2
229	где он	1	2
230	ее в	1	2
231	в своих	1	2
232	во всяком	1	2
233	все что	1	2
234	также и	2	1
235	зависимость от	1	1
236	не остается	2	1
237	сам по	1	1
238	на самом	2	1
239	не что	4	1
240	между двумя	3	1
241	и больше	1	1
242	в зависимости	1	1
243	по его	1	1
244	одним из	3	1
245	мы уже	1	1
246	той же	2	1
247	и была	1	1
248	можно выявить	1	1
249	о способах	1	1
250	преждевременной смерти	1	1
251	за несколько	1	1
252	совпадает с	2	1
253	что иное	5	1
254	из того	4	1
255	хотел сказать	1	1
256	зависимости от	1	1
257	в мире	8	1
258	в ней	1	1
259	проявляется в	1	1
260	с двумя	2	1
261	иное как	5	1
262	ответа на	1	1
263	быть в	1	1
264	а только	1	1
265	служит для	1	1
266	во всех	1	1
267	и подобно	1	1
268	он может	2	1
269	коем случае	2	1
270	к которой	1	1
271	не входит	1	1
272	не все	2	1
273	поскольку в	1	1
274	также диалог	1	1
275	в наиболее	3	1
276	в поисках	1	1
277	отнюдь не	15	1
278	течение всего	1	1
279	причине что	1	1
280	мира в	2	1
281	в полном	1	1
282	смысле этого	1	1
283	не являются	2	1
284	его к	2	1
285	и к	3	1
286	над собой	1	1
287	более или	1	1
288	то в	2	1
289	всего лишь	4	1
290	не приходится	1	1
291	культуры и	1	1
292	что это	1	1
293	литературе нового	1	1
294	представляет собой	16	1
295	он в	1	1
296	что же	2	1
297	бы не	2	1
298	из этих	2	1
299	только на	1	1
300	и тот	1	1
301	роль в	2	1
302	и те	1	1
303	как он	3	1
304	не обходится	1	1
305	выступают не	1	1
306	но прежде	1	1
307	к миру	1	1
308	от которого	2	1
309	оно в	1	1
310	же году	1	1
311	состоит в	11	1
312	возвращение к	1	1
313	порядок в	1	1
314	у читателя	1	1
315	из него	1	1
316	его от	1	1
317	подобно тому	3	1
318	но все	1	1
319	что все	1	1
320	же не	1	1
321	же касается	1	1
322	выражение и	1	1
323	а его	1	1
324	то есть	11	1
325	говорить не	1	1
326	следует рассматривать	1	1
327	спор в	1	1
328	перед нами	1	1
329	героя или	1	1
330	по домам	1	1
331	а с	3	1
332	все равно	1	1
333	соответствии с	2	1
334	выступать в	1	1
335	с тем	1	1
336	и уже	1	1
337	жизни но	2	1
338	себе все	1	1
339	по той	1	1
340	в этих	1	1
341	не так	1	1
342	себя внимание	1	1
343	отрыве от	2	1
344	в ходе	3	1
345	показательно что	1	1
346	а как	2	1
347	никто не	3	1
348	однако этот	1	1
349	в отличие	6	1
350	в которых	1	1
351	время была	1	1
352	которые в	2	1
353	однако не	3	1
354	и эти	1	1
355	и более	4	1
356	том же	1	1
357	по себе	4	1
358	тому что	1	1
359	высказывания в	1	1
360	если и	1	1
361	между людьми	1	1
362	вызывает сомнений	1	1
363	преданий о	1	1
364	вплоть до	1	1
365	в обоих	1	1
366	если в	3	1
367	или лучше	1	1
368	сознания как	1	1
369	не вызывает	1	1
370	а может	1	1
371	в самых	1	1
372	того чтобы	3	1
373	в коем	2	1
374	под этим	1	1
375	в науке	1	1
376	в какой-то	1	1
377	первая часть	1	1
378	они являются	1	1
379	к концу	1	1
380	играли в	1	1
381	сложнее и	1	1
382	в тексте	5	1
383	во всем	1	1
384	персонажа в	1	1
385	рода художественный	1	1
386	одной лишь	1	1
387	следует что	2	1
388	обращает на	1	1
389	мы и	1	1
390	может показаться	1	1
391	и для	1	1
392	в специальном	1	1
393	к себе	1	1
394	не могут	3	1
395	еще одна	1	1
396	этой причине	1	1
397	его с	1	1
398	времени или	1	1
399	в театре	1	1
400	но при	1	1
401	данном случае	2	1
402	особенно в	2	1
403	первой из	1	1
404	диалог с	1	1
405	по аналогии	1	1
406	те же	1	1
407	мира и	1	1
408	от начала	1	1
409	и постоянно	1	1
410	с ним	4	1
411	означает что	3	1
412	эпизод в	1	1
413	воли и	1	1
414	о нем	3	1
415	познания и	1	1
416	упускать из	1	1
417	на вопрос	4	1
418	не означает	1	1
419	и внутреннее	1	1
420	и что	1	1
421	объяснение в	1	1
422	к действительности	1	1
423	общественного сознания	1	1
424	с целью	2	1
425	как было	1	1
426	это была	1	1
427	споры о	1	1
428	в отрыве	2	1
429	организации текста	3	1
430	состоит не	1	1
431	простора для	1	1
432	может и	1	1
433	и только	1	1
434	но нельзя	1	1
435	наконец в	1	1
436	внешнее и	1	1
437	в лице	1	1
438	в литературе	4	1
439	того что	4	1
440	большей или	4	1
441	тех пор	1	1
442	в двух	2	1
443	и диалогов	1	1
444	к внутреннему	1	1
445	дело с	4	1
446	нуждается в	8	1
447	за столом	1	1
448	хотя бы	3	1
449	самые разнообразные	1	1
450	во времени	4	1
451	этот факт	1	1
452	бы ни	2	1
453	вопрос об	3	1
454	тот что	1	1
455	себя в	6	1
456	так что	1	1
457	в т	2	1
458	оказывается в	2	1
459	а напротив	2	1
460	действующего лица	1	1
461	красоты и	1	1
462	личностью в	1	1
463	в данной	1	1
464	в душе	1	1
465	за ним	1	1
466	к своим	1	1
467	поведение молодого	1	1
468	себе в	2	1
469	перед собой	2	1
470	из функций	1	1
471	к первой	1	1
472	может служить	2	1
473	друг друга	1	1
474	не случайно	3	1
475	не говорит	1	1
476	на том	1	1
477	само собой	1	1
478	для того	4	1
479	в работу	1	1
480	в особенности	1	1
481	в н	1	1
482	на уровне	3	1
483	нам не	1	1
484	или иначе	1	1
485	последнего в	1	1
486	лица в	1	1
487	даже самого	1	1
488	далеко не	6	1
489	было и	1	1
490	и др	1	1
491	его из	1	1
492	к человеку	1	1
493	в соответствии	1	1
494	превращается в	1	1
495	автором в	1	1
496	его как	1	1
497	которой я	1	1
498	у одного	1	1
499	долгое время	1	1
500	о чем	1	1
501	него не	1	1
502	что из	2	1
503	связь с	1	1
504	ко всем	1	1
505	и потому	2	1
506	что именно	2	1
507	сама же	1	1
508	к своему	1	1
509	в данном	2	1
510	в той	8	1
511	тому как	3	1
512	как бы	5	1
513	герой в	1	1
514	или хотя	1	1
515	этого слова	7	1
516	с этой	1	1
517	в науках	1	1
518	о его	1	1
519	если оно	1	1
520	о воцарении	2	1
521	только одна	1	1
522	на сюжет	1	1
523	понять что	1	1
524	от него	1	1
525	зрения в	1	1
526	или меньшей	4	1
527	хотя в	1	1
528	то оно	1	1
529	бы с	1	1
530	и представляет	3	1
531	не знает	1	1
532	понимать как	2	1
533	связей и	1	1
534	совершенно не	1	1
535	к его	1	1
536	было показано	1	1
537	культуры в	2	1
538	ли он	2	1
539	на это	1	1
540	в каком	1	1
541	жизни и	1	1
542	человека к	4	1
543	именно здесь	1	1
544	и эта	1	1
545	в таком	3	1
546	в роли	2	1
547	этой точки	1	1
548	том числе	3	1
549	они не	1	1
550	случае его	1	1
551	событий в	1	1
