N	2gram	Propp_Isto_3	RusskieA
140	не будем	3	3
141	но он	4	3
142	она не	4	3
143	в таких	1	3
144	не имеет	2	3
145	на землю	2	3
146	и другой	1	3
147	как мы	8	3
148	должно было	2	3
149	в свете	5	3
150	а именно	4	3
151	того что	5	3
152	что здесь	6	3
153	девушки в	2	3
154	между тем	2	3
155	в качестве	2	3
156	лесу или	2	3
157	связь с	6	3
158	или даже	1	3
159	за ним	3	3
160	руки и	1	3
161	друг друга	6	3
162	связаны с	1	3
163	тем что	4	3
164	или с	1	3
165	для этой	1	3
166	тому как	1	3
167	и там	4	3
168	и от	3	3
169	было бы	3	3
170	но если	1	3
171	лесу в	2	2
172	также что	1	2
173	одним из	4	2
174	мы здесь	4	2
175	и то	2	2
176	тем и	1	2
177	на самом	2	2
178	это и	1	2
179	рассматривается как	1	2
180	но она	2	2
181	что иное	3	2
182	на себя	2	2
183	не совсем	3	2
184	видеть как	1	2
185	между собой	1	2
186	иное как	3	2
187	это означало	1	2
188	здесь имеем	1	2
189	с одной	2	2
190	а он	5	2
191	тогда как	1	2
192	иногда и	1	2
193	а через	3	2
194	мертвых и	1	2
195	с этим	8	2
196	ней в	2	2
197	все же	5	2
198	и как	3	2
199	не было	2	2
200	в руках	1	2
201	живут в	1	2
202	не можем	1	2
203	представляет собой	3	2
204	из этих	3	2
205	право на	1	2
206	идут в	1	2
207	после чего	10	2
208	если он	2	2
209	после этого	2	2
210	представления об	1	2
211	том чтобы	1	2
212	но вместе	1	2
213	в образе	1	2
214	здесь мы	5	2
215	чтобы решить	1	2
216	об этом	1	2
217	и иногда	1	2
218	в гроб	1	2
219	смерть и	2	2
220	для них	3	2
221	так в	6	2
222	в своей	1	2
223	приводящая к	1	2
224	должны были	3	2
225	для объяснения	1	2
226	имеем не	3	2
227	тем не	5	2
228	не менее	5	2
229	как можно	1	2
230	в то	2	2
231	того как	1	2
232	о них	1	2
233	никогда не	3	2
234	к ней	4	2
235	во всем	1	2
236	связи с	6	2
237	рубашку и	1	2
238	кроме того	1	2
239	что на	4	2
240	к таким	1	2
241	начиная с	1	2
242	что при	1	2
243	говорит о	1	2
244	на другой	2	2
245	за пределами	1	2
246	смерти в	3	2
247	то время	2	2
248	можно было	1	2
249	не с	2	2
250	не имели	1	2
251	образом в	2	2
252	будем здесь	2	2
253	с другим	1	2
254	или их	1	2
255	после того	2	2
256	с другой	7	2
257	можно встретить	1	2
258	состояла в	1	2
259	ее от	1	2
260	что и	9	2
261	также в	1	2
262	представления о	2	2
263	в него	2	2
264	приведенных материалов	3	2
265	один из	5	2
266	и дело	1	2
267	этот вопрос	2	2
268	по возвращении	1	2
269	по очереди	1	2
270	и ее	3	2
271	по этому	1	2
272	где они	2	2
273	или просто	1	2
274	на эту	1	2
275	одно из	1	2
276	царство мертвых	3	2
277	связано с	4	2
278	заметить что	1	2
279	ее на	1	2
280	же деле	1	2
281	чем в	1	2
282	сюда же	2	2
283	здесь в	1	2
284	в церковь	1	2
285	прежде всего	3	2
286	по нескольку	1	2
287	и пр	11	2
288	самом же	1	2
289	одной стороны	2	2
290	ниже в	1	2
291	там где	7	2
292	но можно	1	2
293	совершенно не	2	2
294	нет никаких	2	2
295	что такие	1	2
296	можно будет	1	2
297	к вечеру	1	2
298	сказки о	2	2
299	если она	1	2
300	многих случаях	1	2
301	магическую силу	1	2
302	в течение	6	2
303	могут быть	5	2
304	с этой	1	2
305	есть формы	1	2
306	видно что	2	2
307	и для	2	2
308	следующий за	1	2
309	отправляется в	2	2
310	такая форма	2	2
311	не что	3	2
312	из этого	1	2
313	представлениями о	1	2
314	это в	1	2
315	ту же	2	1
316	сообщает также	1	1
317	отношение к	4	1
318	человека и	1	1
319	говорилось выше	2	1
320	к этой	1	1
321	в приведенном	1	1
322	и есть	2	1
323	и живут	1	1
324	здесь и	2	1
325	как над	1	1
326	смысл этого	1	1
327	и до	1	1
328	очень много	2	1
329	с вином	1	1
330	мы уже	6	1
331	например в	2	1
332	очень широко	1	1
333	она в	1	1
334	как способ	1	1
335	превратились в	1	1
336	этому же	3	1
337	необходимо указать	1	1
338	они выходят	2	1
339	нас важно	1	1
340	на место	1	1
341	происходило в	1	1
342	в египетской	1	1
343	в царство	4	1
344	представляло собой	1	1
345	с деревянными	1	1
346	их с	1	1
347	или девушка	1	1
348	в песне	1	1
349	из того	2	1
350	один пример	1	1
351	мы и	1	1
352	то это	2	1
353	в народных	1	1
354	ставит себе	1	1
355	часто эти	1	1
356	в ней	2	1
357	не успела	1	1
358	это наблюдение	1	1
359	что каждый	1	1
360	на нем	1	1
361	выходит и	1	1
362	из особенностей	1	1
363	что его	1	1
364	в различных	1	1
365	тем как	1	1
366	они у	1	1
367	с умершим	1	1
368	землю и	1	1
369	не входит	1	1
370	ответ на	1	1
371	нет и	1	1
372	что они	8	1
373	к сожалению	1	1
374	относится к	2	1
375	отнюдь не	1	1
376	независимо от	2	1
377	некоторое время	3	1
378	стороны и	3	1
379	в своем	2	1
380	различных народов	1	1
381	к новому	1	1
382	все остальные	1	1
383	перед нами	1	1
384	тех случаях	1	1
385	в умерщвлении	1	1
386	хотя и	2	1
387	вот тебе	2	1
388	ясно и	1	1
389	есть ли	2	1
390	во двор	1	1
391	в особую	1	1
392	проблему в	1	1
393	них о	1	1
394	тем временем	1	1
395	еще на	1	1
396	этот случай	8	1
397	и мертвец	1	1
398	вопрос почему	1	1
399	уже в	1	1
400	русских народных	1	1
401	он в	1	1
402	что так	1	1
403	ни одна	1	1
404	прослеживается в	1	1
405	тому же	2	1
406	чего они	1	1
407	свете приведенных	2	1
408	на то	1	1
409	не могла	2	1
410	чтобы установить	1	1
411	вообще не	1	1
412	на передней	1	1
413	не следует	1	1
414	в нем	9	1
415	ей в	1	1
416	обряд а	1	1
417	место куда	1	1
418	видел в	1	1
419	образом на	1	1
420	всех этих	2	1
421	в первую	1	1
422	или предметы	1	1
423	единственный случай	1	1
424	по селению	1	1
425	здесь говорится	1	1
426	весь обряд	1	1
427	только в	4	1
428	человек с	1	1
429	в нее	2	1
430	но все	2	1
431	это конечно	1	1
432	от нее	1	1
433	встречаются и	1	1
434	в одну	1	1
435	могла бы	1	1
436	а когда	1	1
437	в другом	2	1
438	связанных с	2	1
439	этому обряду	1	1
440	рождение ребенка	3	1
441	на все	2	1
442	и руки	1	1
443	детей на	1	1
444	а как	1	1
445	входит в	1	1
446	дома и	3	1
447	обряд в	1	1
448	уже знаем	2	1
449	известно что	2	1
450	и дает	1	1
451	своем исследовании	1	1
452	братьев и	1	1
453	и была	1	1
454	не соответствует	1	1
455	остановиться на	1	1
456	и находит	1	1
457	здесь явно	1	1
458	по всему	1	1
459	только одно	1	1
460	здесь пока	1	1
461	могилу и	1	1
462	он из	1	1
463	для чего	1	1
464	домой и	1	1
465	здесь все	1	1
466	это сходство	1	1
467	такой же	2	1
468	можно найти	4	1
469	они говорят	1	1
470	в связь	1	1
471	этой связи	1	1
472	в такой	1	1
473	в женской	2	1
474	в город	1	1
475	это подтверждается	1	1
476	явлений относится	1	1
477	подтверждается некоторыми	1	1
478	своего рода	1	1
479	возвращение к	1	1
480	признает что	1	1
481	в сказке	50	1
482	если здесь	1	1
483	можем входить	1	1
484	есть некоторые	2	1
485	в семьях	2	1
486	неи в	8	1
487	только для	1	1
488	свет на	1	1
489	над ними	2	1
490	но они	2	1
491	дом и	4	1
492	однако в	1	1
493	что этот	1	1
494	на всю	1	1
495	случае мы	1	1
496	о потере	1	1
497	и очень	1	1
498	полное описание	1	1
499	некоторых случаях	3	1
500	стоит в	2	1
501	выходят из	1	1
502	себе целью	1	1
503	можно понимать	1	1
504	в русской	3	1
505	считает что	1	1
506	эти формы	1	1
507	нас это	1	1
508	или другие	1	1
509	ее с	1	1
510	быть поставлен	3	1
511	что представление	1	1
512	в сад	1	1
513	это еще	2	1
514	мужей и	1	1
515	к тебе	1	1
516	в огромном	1	1
517	до самой	1	1
518	ничего не	6	1
519	именно с	1	1
520	с одним	2	1
521	можно видеть	2	1
522	детей и	3	1
523	это продолжается	1	1
524	где уже	1	1
525	такая же	1	1
526	буквальном смысле	1	1
527	образа и	1	1
528	и его	4	1
529	так например	1	1
530	до того	1	1
531	домах на	1	1
532	женщины в	1	1
533	как будто	2	1
534	ином царстве	2	1
535	и здесь	7	1
536	других случаях	1	1
537	во все	2	1
538	основной формой	1	1
539	как только	2	1
540	в сказках	9	1
541	с полной	1	1
542	и другим	1	1
543	наблюдать что	1	1
544	форму по	1	1
545	и за	1	1
546	ссылкой на	1	1
547	не единственный	3	1
548	время они	2	1
549	ничего общего	1	1
550	здесь еще	1	1
551	обычно в	1	1
552	и это	2	1
553	выйти замуж	1	1
554	необходимо изучить	1	1
555	в гробу	1	1
556	себе в	2	1
557	сажей или	1	1
558	не будет	1	1
559	и обряд	1	1
560	свою очередь	1	1
561	здесь не	3	1
562	говорит и	2	1
563	но далеко	1	1
564	материалов можно	1	1
565	животное или	2	1
566	чем говорилось	1	1
567	она живет	1	1
568	в особенности	2	1
569	так на	2	1
570	и этим	1	1
571	в пределах	4	1
572	что души	1	1
573	что у	3	1
574	достаточно чтобы	2	1
575	с собой	2	1
576	так и	2	1
577	это настолько	1	1
578	характер этих	1	1
579	этим в	1	1
580	же кругу	1	1
581	можно только	3	1
582	к тем	1	1
583	возможно что	6	1
584	но иногда	1	1
585	если бы	6	1
586	не сообщается	1	1
587	с ним	1	1
588	означает что	1	1
589	находится в	4	1
590	что огонь	1	1
591	говорят что	2	1
592	вступали в	2	1
593	к заключению	1	1
594	на этой	1	1
595	и поэтому	1	1
596	более поздняя	1	1
597	в полночь	1	1
598	с того	2	1
599	можно сказать	2	1
600	это должно	1	1
601	нас в	1	1
602	из дому	3	1
603	как нет	1	1
604	можно отличить	1	1
605	по наблюдениям	1	1
606	с момента	1	1
607	каким-то образом	1	1
608	в его	3	1
609	и плясали	1	1
610	можно проследить	3	1
611	и пляски	1	1
612	по разным	1	1
613	возвращении домой	1	1
614	материалов достаточно	1	1
615	все время	2	1
616	как правило	2	1
617	если это	3	1
618	кругу явлений	2	1
619	дома в	8	1
620	же можно	2	1
621	уходит в	3	1
622	быть и	3	1
623	на которой	1	1
624	и держать	1	1
625	души людей	1	1
626	которой и	1	1
627	о двух	1	1
628	тот же	1	1
629	в основном	1	1
630	с ними	3	1
631	на очень	2	1
632	из дерева	2	1
633	что он	9	1
634	пришел к	1	1
635	мы увидим	3	1
636	огонь в	1	1
637	и действительно	2	1
638	и так	2	1
639	который в	1	1
640	они могут	2	1
641	от них	3	1
642	эту связь	1	1
643	а после	2	1
644	под образа	1	1
645	ночи и	1	1
646	указывает что	1	1
647	по другим	1	1
648	из которого	2	1
649	где-то в	2	1
650	с нею	1	1
651	можно установить	5	1
652	в большинстве	1	1
653	только на	2	1
654	вернуться к	1	1
655	здесь это	1	1
656	раньше чем	3	1
657	е не	1	1
658	при помощи	3	1
659	и обратно	1	1
660	они считались	1	1
661	но есть	2	1
662	превращаются в	1	1
663	на столе	2	1
664	вопрос может	1	1
665	обратить внимание	1	1
666	всяком случае	2	1
667	могло бы	1	1
668	в одном	2	1
669	ты меня	1	1
670	с девушкой	2	1
671	это предположение	1	1
672	и должна	1	1
673	в состоянии	1	1
674	носит характер	1	1
675	себя от	1	1
676	к ним	1	1
677	случае не	1	1
678	должны будем	1	1
679	которые иногда	1	1
680	как при	1	1
681	с обрядом	2	1
682	не просто	1	1
683	это по	1	1
684	не противоречит	5	1
685	время как	2	1
686	в другой	4	1
687	ней и	1	1
688	и даже	2	1
689	даже не	2	1
690	также на	1	1
691	живой и	1	1
692	как у	1	1
693	быть прослежены	1	1
694	и др	2	1
695	на стол	2	1
696	и затем	1	1
697	на ней	5	1
698	с мужскими	1	1
699	близко к	1	1
700	можно отнести	1	1
701	превращается в	3	1
702	и возвращается	2	1
703	рождались дети	1	1
704	на которых	1	1
705	леса таким	1	1
706	были женщины	1	1
707	на смерть	3	1
708	сложное явление	1	1
709	делали с	1	1
710	под влиянием	1	1
711	в исторической	1	1
712	также с	1	1
713	есть одно	1	1
714	которого она	1	1
715	исходит от	1	1
716	в одной	3	1
717	и потому	2	1
718	мертвых можно	1	1
719	к себе	1	1
720	или по	5	1
721	на нижнем	1	1
722	а так	1	1
723	по своему	1	1
724	в область	1	1
725	это делается	2	1
726	что за	1	1
727	исследован и	1	1
728	на тот	1	1
729	смысле этого	1	1
730	заключению что	1	1
731	ко всему	1	1
732	говорит вот	1	1
733	целый год	1	1
734	изучение этих	1	1
735	в тех	2	1
736	исходя из	1	1
737	и более	2	1
738	этого слова	1	1
739	и не	12	1
740	на другое	1	1
741	но это	3	1
742	фигуру с	1	1
743	живут не	1	1
744	речь будет	1	1
745	всего дома	1	1
746	становится ясным	1	1
747	в обрядах	3	1
748	в царстве	1	1
749	он видел	1	1
750	случаях когда	1	1
751	дом где	2	1
752	почему именно	1	1
753	другие детали	1	1
754	она может	1	1
755	указывалось выше	1	1
756	странствуют по	1	1
757	и путем	1	1
758	и другими	1	1
759	он по	2	1
760	следующие черты	2	1
761	от него	2	1
762	покойник умер	1	1
763	мы должны	7	1
764	за него	2	1
765	от обряда	2	1
766	которые в	1	1
767	будет ниже	1	1
768	или не	2	1
769	бывали случаи	1	1
770	и воскресение	1	1
771	русский материал	2	1
772	его к	1	1
773	только с	1	1
774	все еще	6	1
775	в свою	4	1
776	в домах	1	1
777	сказать что	3	1
778	другой стороны	7	1
779	сообщает о	2	1
780	многих местах	1	1
781	нет но	1	1
782	объясняет почему	1	1
783	есть и	5	1
784	можно наблюдать	1	1
785	этим объясняется	3	1
786	и становится	1	1
787	что обряд	1	1
788	это так	1	1
789	во всяком	2	1
790	направление в	1	1
791	и эта	1	1
792	гроб с	1	1
793	на лице	1	1
794	как на	1	1
795	все что	3	1
796	три ночи	3	1
