N	2gram	Bakhtin_Pr_1	DiskursI
174	времени и	1	2
175	отсюда и	2	2
176	в результате	4	2
177	между тем	5	2
178	что и	4	2
179	или напротив	1	2
180	и всякое	1	2
181	и одновременно	3	2
182	романа и	3	2
183	в большинстве	2	2
184	слова не	1	2
185	не о	2	2
186	бытия и	1	2
187	рассказа не	1	2
188	как субъект	1	2
189	именно в	5	2
190	далеко не	3	2
191	не на	4	2
192	романного жанра	1	2
193	в той	2	2
194	или иного	1	2
195	тому как	3	2
196	что же	4	2
197	мира с	1	2
198	и для	4	2
199	по природе	1	2
200	на языке	2	2
201	настоящим и	1	2
202	а в	7	2
203	может и	1	2
204	с ней	1	2
205	другой стороны	3	2
206	что он	8	2
207	себе самому	3	2
208	значение не	1	2
209	это в	1	2
210	себя как	2	1
211	обращено к	2	1
212	является для	2	1
213	одним из	6	1
214	вы из	1	1
215	художественного произведения	1	1
216	переходит к	2	1
217	самом деле	6	1
218	это и	5	1
219	изображения и	6	1
220	и есть	2	1
221	его жизненного	1	1
222	в первом	1	1
223	к другому	2	1
224	достоевского в	12	1
225	на две	1	1
226	но если	1	1
227	слово же	1	1
228	и могут	2	1
229	характеристик и	1	1
230	на материале	3	1
231	для своего	2	1
232	и само	1	1
233	в особой	1	1
234	мы не	1	1
235	вопрос о	2	1
236	этом не	1	1
237	не была	1	1
238	в сущности	5	1
239	она впервые	1	1
240	на практике	1	1
241	я не	3	1
242	и иван	1	1
243	но даже	1	1
244	становится объектом	1	1
245	и со	2	1
246	самого героя	8	1
247	с планом	1	1
248	героев в	3	1
249	во мне	1	1
250	нет а	1	1
251	героев или	1	1
252	он сам	3	1
253	людей в	1	1
254	на их	1	1
255	бы то	2	1
256	и решал	1	1
257	характер и	1	1
258	роман и	1	1
259	во всех	1	1
260	тем как	4	1
261	иного рода	1	1
262	автором как	1	1
263	в ее	1	1
264	самому герою	1	1
265	точка зрения	12	1
266	не то	1	1
267	эта особенность	4	1
268	ответ на	1	1
269	за пределы	7	1
270	в истории	2	1
271	в одной	6	1
272	вот как	1	1
273	своем творчестве	1	1
274	авторская позиция	1	1
275	однако не	2	1
276	хотя и	1	1
277	может получить	1	1
278	себе не	1	1
279	как формула	1	1
280	то в	1	1
281	видения мира	1	1
282	со своей	1	1
283	в самом	10	1
284	только то	3	1
285	себе как	1	1
286	в которой	2	1
287	ни один	3	1
288	в нашем	1	1
289	поэтому и	4	1
290	ни одна	1	1
291	и воспринимается	1	1
292	частности на	1	1
293	но на	1	1
294	как у	1	1
295	в случае	1	1
296	другого это	1	1
297	теми же	1	1
298	автора не	1	1
299	к миру	1	1
300	но именно	3	1
301	так сказать	4	1
302	и только	1	1
303	и именно	1	1
304	становится героем	1	1
305	и еще	1	1
306	он должен	1	1
307	же это	1	1
308	к одному	1	1
309	не как	14	1
310	характерное для	1	1
311	к собственному	1	1
312	такова например	1	1
313	же остается	1	1
314	на этом	1	1
315	образа и	1	1
316	мире на	1	1
317	с этой	2	1
318	дистанции между	1	1
319	таким образом	12	1
320	я бы	1	1
321	то ни	2	1
322	мы его	2	1
323	сознание и	5	1
324	самого автора	7	1
325	об этом	1	1
326	решал в	1	1
327	полной мере	1	1
328	лишь в	1	1
329	ее нельзя	1	1
330	того или	1	1
331	время и	1	1
332	и сердце	1	1
333	не совпадает	1	1
334	главного героя	1	1
335	лишь на	3	1
336	выходить за	1	1
337	в жизни	2	1
338	и романа	1	1
339	так называемого	1	1
340	героя или	1	1
341	она и	1	1
342	полифонического романа	7	1
343	мира где	1	1
344	и вне	1	1
345	несмотря на	6	1
346	ряде других	2	1
347	она была	1	1
348	со всей	1	1
349	восприятия и	1	1
350	которую он	1	1
351	на раскрытие	1	1
352	о герое	4	1
353	в рассказ	1	1
354	замысел этот	1	1
355	в которых	2	1
356	кругозор героя	2	1
357	жизни с	1	1
358	героя с	3	1
359	оно до	1	1
360	что делало	1	1
361	героя но	2	1
362	по крайней	1	1
363	произведения в	2	1
364	и герой	1	1
365	нас самих	1	1
366	с миром	1	1
367	не тип	1	1
368	при всех	1	1
369	период своего	1	1
370	но они	2	1
371	до известной	1	1
372	она не	7	1
373	самого начала	2	1
374	мысли в	2	1
375	одна из	3	1
376	к этим	2	1
377	на него	3	1
378	в процессе	4	1
379	которого он	1	1
380	всей их	1	1
381	и имеет	1	1
382	в вечность	2	1
383	та или	1	1
384	себе самом	9	1
385	например не	1	1
386	и всегда	1	1
387	на отношения	1	1
388	ничего не	5	1
389	того как	1	1
390	своему герою	1	1
391	или иная	1	1
392	и темперамента	2	1
393	показывает как	1	1
394	и до	3	1
395	целое в	1	1
396	героя это	1	1
397	позиции и	1	1
398	является по	1	1
399	ему не	1	1
400	события но	1	1
401	точке зрения	3	1
402	настоящего времени	1	1
403	известной степени	1	1
404	выпадает из	1	1
405	к себе	2	1
406	он видел	1	1
407	не могут	6	1
408	но все	5	1
409	отличается от	3	1
410	всего в	1	1
411	к тому	1	1
412	его с	1	1
413	выходе за	1	1
414	не есть	2	1
415	в полной	1	1
416	оно не	3	1
417	не исторически	1	1
418	должен быть	1	1
419	основе этого	1	1
420	и образ	1	1
421	жизненного пути	1	1
422	особенность художественного	1	1
423	между сознаниями	1	1
424	становится частью	1	1
425	с самого	1	1
426	сознания с	2	1
427	в условиях	2	1
428	слова а	2	1
429	столько в	1	1
430	как с	1	1
431	и сам	2	1
432	что может	2	1
433	в нескольких	1	1
434	здесь как	1	1
435	ориентировано на	1	1
436	его героев	6	1
437	не всякий	1	1
438	своих границах	1	1
439	строго говоря	1	1
440	поэтому в	2	1
441	ней и	1	1
442	для этого	1	1
443	и даже	2	1
444	человека это	1	1
445	не отдельная	1	1
446	бывает в	1	1
447	с ним	5	1
448	и лишена	1	1
449	о нем	9	1
450	образа такой	1	1
451	героев с	1	1
452	и здесь	3	1
453	другом месте	1	1
454	не перед	1	1
455	никак не	2	1
456	и что	2	1
457	прямого авторского	1	1
458	с авторским	3	1
459	один голос	1	1
460	себя самого	2	1
461	не позволяет	2	1
462	и во	2	1
463	всякий человек	1	1
464	романа как	3	1
465	ним и	3	1
466	и взаимодействия	2	1
467	словесного выражения	1	1
468	в форме	7	1
469	крайней мере	1	1
470	внешнее и	1	1
471	он создал	1	1
472	и следовательно	4	1
473	ставил и	1	1
474	как объект	4	1
475	определяет основную	1	1
476	сводить к	2	1
477	и быть	1	1
478	не появляется	1	1
479	как другое	1	1
480	не приобретают	1	1
481	не идет	1	1
482	даже если	1	1
483	и так	1	1
484	приходит в	1	1
485	выбора и	1	1
486	самого говорящего	1	1
487	на мир	6	1
488	от них	2	1
489	в окружающем	1	1
490	так что	2	1
491	и роста	1	1
492	же и	2	1
493	себя и	2	1
494	перестало быть	1	1
495	функционирует уже	1	1
496	во втором	1	1
497	не дает	3	1
498	большинстве случаев	2	1
499	мир в	3	1
500	в книге	1	1
501	только это	1	1
502	искать в	2	1
503	и их	1	1
504	всяком случае	3	1
505	могло бы	1	1
506	вовсе не	7	1
507	высказывания и	1	1
508	не для	1	1
509	в состоянии	1	1
510	авторского слова	8	1
511	может служить	1	1
512	друг друга	3	1
513	и художественный	1	1
514	случае не	1	1
515	вводит в	2	1
516	принципиально не	1	1
517	повесть о	1	1
518	тем что	4	1
519	и оценки	1	1
520	к той	1	1
521	в других	1	1
522	но из	1	1
523	были бы	4	1
524	того что	1	1
525	точек зрения	3	1
526	субъективную значимость	1	1
527	о своем	3	1
528	во второй	1	1
529	бытия в	3	1
530	и др	5	1
531	в романе	9	1
532	между ними	2	1
533	но есть	1	1
534	превращается в	4	1
535	на этот	2	1
536	до конца	8	1
537	не между	1	1
538	сколько в	2	1
539	повести с	1	1
540	его как	4	1
541	из героев	1	1
542	все то	4	1
543	там где	10	1
544	что из	2	1
545	оценки и	1	1
546	и слово	3	1
547	в одно	1	1
548	должна была	4	1
549	и глубоко	1	1
550	зрения автора	1	1
551	автора с	1	1
552	изображении как	1	1
553	в особенности	1	1
554	из которых	2	1
555	и полное	1	1
556	типа как	1	1
557	и там	1	1
558	художественного мира	5	1
559	до его	1	1
560	в мир	3	1
561	чужого я	1	1
562	сам в	1	1
563	в художественную	1	1
564	даже в	4	1
565	он от	1	1
566	слова и	1	1
567	на пути	2	1
568	и от	2	1
569	возможность одновременного	1	1
570	личность как	1	1
571	что касается	1	1
572	один из	2	1
573	что существенно	1	1
574	о мире	6	1
575	рассматривать как	1	1
576	но с	3	1
577	более того	5	1
578	слова но	2	1
579	мысли не	1	1
580	от той	1	1
581	с позицией	1	1
582	проблемы которые	1	1
583	а предмет	1	1
584	его нет	1	1
585	его не	1	1
586	в индивидуальном	1	1
587	совершенно иной	1	1
588	к чужому	1	1
589	отношении не	1	1
590	социальный и	1	1
591	пушкиным в	1	1
592	его жизнь	2	1
593	будто бы	1	1
594	прошлого и	1	1
595	ни было	2	1
596	же в	2	1
597	в искусстве	1	1
598	сфер в	1	1
599	быть и	1	1
600	в новый	1	1
601	его произведениях	2	1
602	к самому	1	1
603	всего на	1	1
604	одной из	1	1
605	а о	1	1
606	слово в	2	1
607	чужому слову	1	1
608	сказать что	3	1
609	он представляет	1	1
610	бы его	1	1
611	и повести	1	1
612	в какой	1	1
613	также может	1	1
614	характера но	1	1
615	также не	2	1
616	ее в	1	1
617	как слово	3	1
618	во всяком	5	1
