N	2gram	Vinokur_St_1	Hudozhes
450	тем самым	2	1
451	как можно	2	1
452	что эта	2	1
453	вполне справедливо	1	1
454	хотелось бы	1	1
455	как о	2	1
456	дело в	6	1
457	что их	1	1
458	в науке	1	1
459	в плане	1	1
460	в основе	3	1
461	читаем что	1	1
462	все обстоит	1	1
463	и имеет	1	1
464	не могло	1	1
465	каждый из	1	1
466	при отсутствии	1	1
467	это пожалуй	1	1
468	текста и	1	1
469	отнестись к	1	1
470	пример из	1	1
471	на тему	1	1
472	этих двух	3	1
473	и чувства	1	1
474	с но	1	1
475	о чем-то	1	1
476	традиций и	1	1
477	не потому	1	1
478	к отдельным	1	1
479	xx века	1	1
480	данного произведения	1	1
481	что ей	1	1
482	не могут	1	1
483	когда мы	1	1
484	могут быть	5	1
485	и вполне	3	1
486	что оно	3	1
487	за что	4	1
488	с пушкина	2	1
489	и приемов	1	1
490	но также	9	1
491	обращение к	1	1
492	о них	2	1
493	ничего общего	3	1
494	говорит о	3	1
495	опираясь на	1	1
496	самой земле	1	1
497	чем не	1	1
498	в виду	1	1
499	того времени	5	1
500	но при	1	1
501	данном случае	6	1
502	и проистекает	1	1
503	и говорит	1	1
504	с самого	1	1
505	на свой	2	1
506	за то	3	1
507	что ведь	1	1
508	что говорилось	1	1
509	здесь нет	1	1
510	мог бы	1	1
511	во многом	1	1
512	какие-то люди	1	1
513	чем у	2	1
514	но у	1	1
515	кажется вовсе	1	1
516	только у	2	1
517	в сознательный	1	1
518	общего контекста	1	1
519	даже не	4	1
520	автора к	1	1
521	раз того	1	1
522	имеет право	1	1
523	это действительно	1	1
524	может не	2	1
525	говорит об	2	1
526	обращается к	1	1
527	с личной	1	1
528	все его	1	1
529	для нас	7	1
530	с другой	9	1
531	нет это	2	1
532	а во	3	1
533	все в	2	1
534	во всех	8	1
535	я никогда	1	1
536	во втором	4	1
537	одним только	1	1
538	и только	3	1
539	в другой	1	1
540	что бы	1	1
541	к концу	2	1
542	в лучшем	1	1
543	и интерпретации	1	1
544	пора бросить	1	1
545	эти детали	1	1
546	как например	1	1
547	этих строк	1	1
548	которая вместе	1	1
549	сразу же	1	1
550	в двух	3	1
551	тот же	1	1
552	и кажется	1	1
553	детали в	1	1
554	в какой	3	1
555	это очень	3	1
556	времени и	1	1
557	всяком случае	6	1
558	деле не	1	1
559	одних и	1	1
560	ему самому	1	1
561	времени как	1	1
562	с одной	3	1
563	именно на	1	1
564	же и	4	1
565	есть в	2	1
566	литературы в	1	1
567	я в	1	1
568	и у	2	1
569	дважды в	1	1
570	уже в	2	1
571	конце первой	2	1
572	опоры в	1	1
573	является не	4	1
574	его и	1	1
575	но для	2	1
576	ни с	3	1
577	одно из	2	1
578	представить себе	1	1
579	могло бы	2	1
580	и та	1	1
581	сами по	1	1
582	в выборе	1	1
583	и никогда	1	1
584	в текстах	1	1
585	в целях	1	1
586	что они	7	1
587	где в	1	1
588	никого не	1	1
589	из двух	3	1
590	представляется в	1	1
591	и из	1	1
592	не один	1	1
593	и тех	1	1
594	определенностью но	1	1
595	еще и	2	1
596	объясняется тем	1	1
597	что для	3	1
598	обратиться к	1	1
599	можно назвать	2	1
600	связано с	1	1
601	них и	1	1
602	одной стороны	2	1
603	не на	1	1
604	и своим	1	1
605	в руках	1	1
606	несомненным что	2	1
607	вопросе о	1	1
608	там где	5	1
609	что мы	5	1
610	не видит	1	1
611	следовало бы	2	1
612	именно поэтому	1	1
613	как это	4	1
614	текста в	5	1
615	который видит	1	1
616	но все	4	1
617	из которых	1	1
618	xix века	1	1
619	о чем	1	1
620	в данном	14	1
621	которые являются	1	1
622	относиться к	1	1
623	пишет в	1	1
624	и там	1	1
625	на какой-то	1	1
626	и всей	1	1
627	присутствует в	1	1
628	согласно которому	1	1
629	и другой	1	1
630	том смысле	2	1
631	быть не	1	1
632	него в	1	1
633	лишь то	1	1
634	совсем недавно	1	1
635	является для	1	1
636	остается один	1	1
637	но это	6	1
638	его же	2	1
639	это был	1	1
640	до уровня	1	1
641	от друга	1	1
642	не случайным	1	1
643	г а	1	1
644	пор еще	1	1
645	в голову	1	1
646	при таком	2	1
647	себя на	1	1
648	узком смысле	1	1
649	м эйхенбаум	1	1
650	в отдельных	1	1
651	тем более	4	1
652	конце концов	1	1
653	всякий раз	2	1
654	зрения в	2	1
655	вполне достаточно	1	1
656	хотя в	2	1
657	самому и	1	1
658	но вот	1	1
659	мнению в	2	1
660	которая на	1	1
661	от своего	1	1
662	сказать что	7	1
663	на который	2	1
664	их с	1	1
665	к его	1	1
666	в зрелом	1	1
667	в последнем	1	1
668	его произведений	1	1
669	культуры в	3	1
670	из этого	1	1
671	в свое	2	1
672	время не	1	1
673	бы найти	1	1
674	результате которой	1	1
675	ни на	2	1
676	рассуждения в	1	1
677	и другие	1	1
678	молодой человек	2	1
679	который не	2	1
680	во всяком	6	1
681	в роли	1	1
