N	2gram	Losev_Dial_2	Istorich
229	не будем	1	2
230	образом и	1	2
231	силу и	1	2
232	без всяких	1	2
233	миф и	2	2
234	что этот	3	2
235	на эти	1	2
236	даже в	3	2
237	в древней	1	2
238	некоторых случаях	1	2
239	и другое	1	2
240	не имеет	1	2
241	одна из	1	2
242	на него	2	2
243	это мы	2	2
244	это то	1	2
245	или как	3	2
246	тела и	5	2
247	и далее	1	2
248	нет ни	3	2
249	ее на	1	2
250	зависимости от	2	2
251	отличается от	1	2
252	об одном	1	2
253	должны быть	3	2
254	к тому	2	2
255	от нее	1	2
256	с мифом	1	2
257	в свое	1	2
258	но при	1	2
259	здесь не	1	2
260	только то	4	2
261	что у	2	2
262	когда в	1	2
263	о котором	3	2
264	ничего не	3	2
265	эта сторона	1	2
266	но мы	2	2
267	можно сказать	5	2
268	как у	1	2
269	эти два	2	2
270	не видел	1	2
271	все время	3	2
272	того что	6	2
273	и решил	1	2
274	людей а	1	2
275	именно на	1	2
276	мы знаем	1	2
277	пока не	1	2
278	всяком случае	2	2
279	мы находим	3	2
280	она имеет	1	2
281	и мертвых	1	2
282	что они	6	2
283	и др	1	2
284	что не	6	2
285	в некоторых	2	2
286	а не	16	2
287	о чем	3	2
288	в одно	5	2
289	может иметь	3	2
290	уже давно	1	2
291	так же	2	2
292	на тот	1	2
293	когда мы	3	2
294	что же	2	2
295	быть только	2	2
296	стороны и	1	2
297	значит что	12	2
298	нам еще	1	2
299	что мы	2	2
300	видно что	1	2
301	но для	1	2
302	еще яснее	1	2
303	мира и	1	2
304	или другой	3	2
305	мы должны	2	2
306	только что	5	2
307	в этих	3	2
308	но вот	2	2
309	не есть	47	2
310	е в	3	2
311	но эти	1	2
312	с ними	2	2
313	нами как	2	2
314	жизни и	6	2
315	также не	1	2
316	точно так	1	2
317	во всяком	2	2
318	также что	2	1
319	речь идет	1	1
320	также и	2	1
321	потом и	1	1
322	таком случае	3	1
323	в связи	4	1
324	только потому	2	1
325	земле но	1	1
326	мере в	2	1
327	не через	1	1
328	и есть	4	1
329	которые были	2	1
330	очень много	1	1
331	между двумя	1	1
332	оно было	1	1
333	в какой-то	1	1
334	все те	1	1
335	в зависимости	2	1
336	есть не	7	1
337	со всех	1	1
338	он также	1	1
339	понятия но	1	1
340	по голове	1	1
341	что если	3	1
342	которую мы	1	1
343	ответить на	1	1
344	нам в	1	1
345	в египетской	1	1
346	равно как	1	1
347	но она	1	1
348	еще с	1	1
349	оно есть	3	1
350	но то	1	1
351	что можно	1	1
352	всех сторон	1	1
353	месте в	1	1
354	так или	2	1
355	по линии	2	1
356	на них	1	1
357	общий и	1	1
358	за это	1	1
359	во всех	2	1
360	природы и	1	1
361	точно выражает	1	1
362	них всегда	1	1
363	в голове	2	1
364	только тогда	7	1
365	не все	1	1
366	отличие от	1	1
367	тут же	4	1
368	не просто	12	1
369	есть просто	3	1
370	видах и	1	1
371	которые не	2	1
372	нашего сознания	1	1
373	в истории	2	1
374	идет о	1	1
375	это одно	1	1
376	что именно	1	1
377	миф не	22	1
378	и нет	2	1
379	он вступает	1	1
380	однако не	1	1
381	есть что-то	2	1
382	и где	3	1
383	которое и	1	1
384	она живет	1	1
385	и к	7	1
386	христианская религия	1	1
387	для которой	1	1
388	более или	2	1
389	уже нельзя	2	1
390	есть ли	5	1
391	в целом	1	1
392	сказать о	1	1
393	он в	1	1
394	раз в	2	1
395	по форме	1	1
396	голова и	1	1
397	но на	1	1
398	одно и	4	1
399	и если	4	1
400	в чужую	1	1
401	к выводу	1	1
402	земли на	1	1
403	задний план	1	1
404	тем не	2	1
405	ниоткуда не	1	1
406	предмет а	1	1
407	не значит	3	1
408	ничего специфически	1	1
409	есть та	3	1
410	этого вопроса	1	1
411	в силу	5	1
412	ее и	1	1
413	того можно	1	1
414	свое время	1	1
415	д все	1	1
416	слились в	1	1
417	подобно тому	1	1
418	оно само	1	1
419	на этом	2	1
420	на задний	1	1
421	жить в	1	1
422	в одну	5	1
423	это значит	8	1
424	как они	3	1
425	что все	1	1
426	связанные с	1	1
427	и может	6	1
428	в мире	2	1
429	на все	2	1
430	с целью	2	1
431	знает что	1	1
432	того или	2	1
433	египетской религии	1	1
434	обоих случаях	1	1
435	отличается тем	1	1
436	чтобы все	3	1
437	месте и	1	1
438	можно узнать	2	1
439	и проходит	1	1
440	д мы	1	1
441	в жизни	2	1
442	им самим	1	1
443	по существу	1	1
444	духа в	1	1
445	эти вопросы	3	1
446	она и	2	1
447	одна и	4	1
448	она действительно	1	1
449	есть явление	1	1
450	когда я	2	1
451	перейдем к	1	1
452	чем в	1	1
453	в один	3	1
454	остается в	1	1
455	же есть	2	1
456	сейчас же	3	1
457	и становится	1	1
458	одно из	4	1
459	или менее	2	1
460	точки зрения	12	1
461	от религии	2	1
462	но если	1	1
463	и при	2	1
464	она сама	3	1
465	не связан	1	1
466	на месте	1	1
467	в котором	1	1
468	случае в	1	1
469	не от	1	1
470	или вернее	1	1
471	что я	2	1
472	от его	1	1
473	он проходит	1	1
474	и новые	1	1
475	живут в	2	1
476	а есть	1	1
477	все богатство	1	1
478	все это	4	1
479	надо сказать	1	1
480	и более	3	1
481	тому чтобы	1	1
482	вообще на	1	1
483	это вопрос	1	1
484	мифов в	1	1
485	и очень	1	1
486	что есть	2	1
487	души как	2	1
488	можно ли	3	1
489	не менее	3	1
490	другой на	1	1
491	что с	2	1
492	в обоих	1	1
493	предмет ее	2	1
494	считает что	1	1
495	ее с	1	1
496	в основе	1	1
497	когда они	2	1
498	есть уже	2	1
499	больше чем	1	1
500	самая обыкновенная	1	1
501	и по-видимому	1	1
502	можно видеть	1	1
503	по своей	4	1
504	уже говорили	1	1
505	представление об	1	1
506	к мифу	1	1
507	но даже	1	1
508	что на	2	1
509	над ним	1	1
510	в области	2	1
511	ли это	1	1
512	в стиле	1	1
513	и оно	1	1
514	человека с	1	1
515	начиная с	1	1
516	не могут	4	1
517	есть только	4	1
518	есть вообще	1	1
519	похож на	1	1
520	собственно не	1	1
521	заметил что	1	1
522	разницей что	1	1
523	и надо	2	1
524	наоборот в	1	1
525	тех же	1	1
526	кто же	1	1
527	его значение	1	1
528	мысли о	1	1
529	бы ни	2	1
530	не живет	1	1
531	должен быть	1	1
532	из их	1	1
533	вот и	2	1
534	также имеет	2	1
535	не забудем	1	1
536	и о	1	1
537	тому что	2	1
538	с ее	2	1
539	не могу	6	1
540	в ее	4	1
541	больше на	1	1
542	нами выше	2	1
543	чтобы быть	1	1
544	приводит к	1	1
545	мы наблюдаем	1	1
546	и когда	4	1
547	его самого	1	1
548	в живых	1	1
549	сопоставление и	1	1
550	те же	1	1
551	ясно что	4	1
552	здесь как	1	1
553	дано только	1	1
554	или на	2	1
555	по тому	1	1
556	это только	3	1
557	жизнь и	5	1
558	по мере	1	1
559	хотя это	1	1
560	выводу что	1	1
561	об этом	3	1
562	образом в	1	1
563	перед нею	1	1
564	можно заметить	1	1
565	иное как	3	1
566	и здесь	1	1
567	и живой	1	1
568	и возможно	1	1
569	в другом	4	1
570	и поэтому	1	1
571	же жизнь	1	1
572	и из	3	1
573	одного из	1	1
574	от земли	2	1
575	него же	1	1
576	есть так	2	1
577	его тело	1	1
578	в индийской	1	1
579	все его	3	1
580	это была	1	1
581	нет у	1	1
582	к нему	4	1
583	однако что	1	1
584	между тем	2	1
585	не отличаются	2	1
586	но дело	1	1
587	необходима для	2	1
588	живой человек	1	1
589	на одном	1	1
590	бы она	1	1
591	новая форма	1	1
592	и можно	2	1
593	них в	1	1
594	наконец в	1	1
595	не должен	1	1
596	а она	5	1
597	но тут	3	1
598	никакого другого	1	1
599	он есть	3	1
600	быть и	4	1
601	но с	1	1
602	но ничего	1	1
603	не как	2	1
604	не решается	1	1
605	идет по	1	1
606	мне кажется	1	1
607	разница в	1	1
608	менее в	1	1
609	всегда только	1	1
610	на другие	1	1
611	ли он	1	1
612	или другого	1	1
613	друг друга	1	1
614	мыслили себе	1	1
615	они слились	1	1
616	из многих	1	1
617	пор не	1	1
618	как нечто	4	1
619	уже и	2	1
620	что миф	5	1
621	поэтому и	1	1
622	религии нет	1	1
623	в большом	1	1
624	их не	1	1
625	от них	1	1
626	мире и	2	1
627	делается все	1	1
628	же и	9	1
629	есть в	2	1
630	уже в	4	1
631	если мы	2	1
632	оно в	1	1
633	а это	1	1
634	или даже	1	1
635	но совершенно	1	1
636	его и	1	1
637	забудем что	1	1
638	и также	1	1
639	небо на	1	1
640	у нее	1	1
641	к ним	1	1
642	лишая их	1	1
643	при всей	1	1
644	как его	1	1
645	но что	7	1
646	случае не	1	1
647	и пр	5	1
648	на меня	1	1
649	но уже	1	1
650	уничтожение всех	1	1
651	есть выражение	3	1
652	но человек	1	1
653	и вместе	1	1
654	смотря по	1	1
655	были бы	1	1
656	в особенности	1	1
657	всегда уже	1	1
658	и даже	14	1
659	даже не	1	1
660	нет самого	1	1
661	все новые	1	1
662	или иначе	2	1
663	именно в	2	1
664	стороны эта	1	1
665	я был	2	1
666	сам себя	1	1
667	еще и	1	1
668	с другом	1	1
669	на ней	1	1
670	в другое	2	1
671	от другого	1	1
672	он только	1	1
673	не знает	1	1
674	в воздухе	2	1
675	лечение и	2	1
676	своем месте	1	1
677	его как	1	1
678	и принимает	1	1
679	огонь а	1	1
680	как о	1	1
681	могут служить	1	1
682	несмотря на	2	1
683	нигде в	1	1
684	есть одно	1	1
685	как ни	2	1
686	вступает в	1	1
687	еще раз	1	1
688	первый взгляд	1	1
689	во всю	1	1
690	это делается	1	1
691	а если	1	1
692	совершенно особый	1	1
693	вот мы	1	1
694	тому как	1	1
695	это есть	8	1
696	которые по	1	1
697	я ее	1	1
698	друг с	1	1
699	живущие и	1	1
700	и такие	1	1
701	том смысле	4	1
702	есть оно	1	1
703	несколько слов	1	1
704	своей жизни	1	1
705	новые и	2	1
706	есть другое	1	1
707	мере того	1	1
708	думают что	2	1
709	на одной	1	1
710	же все	1	1
711	только мы	1	1
712	и часто	2	1
713	элементы в	1	1
714	не существует	1	1
715	мы сразу	1	1
716	мы только	2	1
717	что кто-то	1	1
718	а все	1	1
719	своей собственной	1	1
720	к одной	1	1
721	то не	3	1
722	предстала перед	1	1
723	делает их	2	1
724	это может	2	1
725	из себя	1	1
726	тем более	1	1
727	но зато	1	1
728	будто бы	3	1
729	и земли	1	1
730	находим в	1	1
731	мифе нет	1	1
732	еще никогда	1	1
733	же в	2	1
734	имея в	1	1
735	ли сказать	1	1
736	здесь только	1	1
737	ты не	1	1
738	может и	2	1
739	уже содержит	1	1
740	неотделим от	3	1
741	к женщине	1	1
742	состоит из	1	1
743	в живописи	1	1
744	долго не	1	1
745	не что	3	1
746	оно не	1	1
747	в отдельности	1	1
748	что под	1	1
749	д в	1	1
750	время не	3	1
751	себе не	3	1
752	видим в	1	1
753	существо хотя	1	1
754	то оно	3	1
755	это в	1	1
756	в противоположность	2	1
757	в таком	4	1
758	смысле что	3	1
