N	2gram	Bakhtin_sl_1	Problemy
175	в одной	1	3
176	с этим	3	3
177	его к	1	3
178	своего слова	2	3
179	в целом	2	3
180	все эти	9	3
181	одно и	2	3
182	то ни	1	3
183	было бы	3	3
184	этого не	1	3
185	и тон	1	3
186	в котором	2	3
187	к одному	1	3
188	не как	4	3
189	которого он	1	3
190	но только	1	3
191	тона и	1	3
192	ничего не	4	3
193	к концу	1	3
194	им и	1	3
195	только с	1	3
196	с ее	4	3
197	в ее	2	3
198	два голоса	2	3
199	внутренняя речь	1	3
200	там в	1	3
201	сводится к	1	3
202	и во	3	3
203	что и	1	3
204	это не	6	3
205	в форме	1	3
206	слов и	2	3
207	в него	3	3
208	того что	3	3
209	нуждается в	1	3
210	словом и	3	3
211	со всеми	1	3
212	уже не	2	3
213	из них	3	3
214	его и	3	3
215	в диалоге	1	3
216	а с	2	3
217	своего собственного	1	3
218	он только	1	3
219	мы остановимся	1	3
220	слова которое	1	3
221	эти слова	2	3
222	рассказ в	2	3
223	должно быть	2	3
224	в реальном	1	3
225	в начале	1	3
226	и от	4	3
227	может войти	1	3
228	ибо в	1	3
229	речь героя	1	3
230	ни было	2	3
231	том что	2	3
232	слово рассказчика	1	3
233	отношением к	1	3
234	сказать что	2	3
235	другой стороны	4	3
236	бы его	2	3
237	каждое слово	4	3
238	и стилей	1	2
239	в обычном	1	2
240	например в	2	2
241	на слушателя	5	2
242	чтобы не	1	2
243	в первом	3	2
244	его же	3	2
245	из его	1	2
246	а как	2	2
247	речи героя	2	2
248	мы говорили	1	2
249	стиля в	2	2
250	время как	2	2
251	на чужое	1	2
252	свой предмет	2	2
253	своему смыслу	1	2
254	слово не	2	2
255	в ней	4	2
256	в которых	1	2
257	вне кругозора	1	2
258	столь же	2	2
259	бы не	1	2
260	с которыми	2	2
261	отличие от	1	2
262	не просто	1	2
263	однако в	1	2
264	по которому	1	2
265	в своем	3	2
266	и слова	1	2
267	хотя и	2	2
268	них он	1	2
269	в этот	1	2
270	в которой	4	2
271	бы и	3	2
272	автор в	1	2
273	момент его	3	2
274	свой голос	1	2
275	голоса героя	1	2
276	так сказать	5	2
277	начинает звучать	1	2
278	вообще не	3	2
279	при этом	6	2
280	но именно	4	2
281	всех этих	4	2
282	оно должно	1	2
283	с таким	1	2
284	и по	2	2
285	на этом	2	2
286	без исключения	1	2
287	ни был	1	2
288	бы они	1	2
289	а затем	1	2
290	что все	2	2
291	сознание и	1	2
292	той же	2	2
293	это было	1	2
294	с другими	5	2
295	героя на	1	2
296	ни в	1	2
297	но уже	1	2
298	этот стиль	2	2
299	его слова	2	2
300	и того	1	2
301	в этих	2	2
302	места в	1	2
303	как все	1	2
304	с точки	8	2
305	в отличие	1	2
306	речи в	4	2
307	идеологическое слово	1	2
308	войти в	2	2
309	на всю	3	2
310	тому что	2	2
311	не менее	1	2
312	слова довлеющего	1	2
313	литературной условности	1	2
314	его внутренняя	1	2
315	но что	1	2
316	ничего что	1	2
317	и лишь	1	2
318	по своей	1	2
319	такая же	2	2
320	голоса в	2	2
321	голосов и	2	2
322	очень часто	1	2
323	есть только	1	2
324	лежит в	4	2
325	этого и	1	2
326	для его	1	2
327	и он	1	2
328	и самое	2	2
329	авторское слово	3	2
330	без всякого	1	2
331	в тонах	3	2
332	характер и	1	2
333	так в	2	2
334	приводит к	1	2
335	можно было	2	2
336	конечно в	1	2
337	те же	2	2
338	особенно в	1	2
339	жизнь и	1	2
340	для этого	1	2
341	и вообще	2	2
342	в построении	2	2
343	о нем	4	2
344	именно потому	1	2
345	только так	1	2
346	о том	3	2
347	переходит в	3	2
348	ибо и	1	2
349	с чужим	8	2
350	и мир	5	2
351	быть и	4	2
352	вне себя	3	2
353	среди других	2	2
354	одной из	3	2
355	то в	2	2
356	иной степени	9	2
357	никаких новых	1	2
358	в эти	1	2
359	себя в	9	2
360	со своим	5	2
361	в сторону	1	2
362	конечно не	3	2
363	в большинстве	10	2
364	в жизни	1	2
365	к слову	1	2
366	диалог не	1	2
367	большинстве случаев	6	2
368	в душе	1	2
369	него нет	1	2
370	в роман	19	2
371	друг друга	3	2
372	каждый из	1	2
373	здесь в	4	2
374	его голос	1	2
375	на этот	1	2
376	слова не	1	2
377	точек зрения	5	2
378	весь его	1	2
379	внутренний голос	1	2
380	мы видели	1	2
381	чужих устах	1	2
382	вступает в	1	2
383	вместе с	1	2
384	сделать его	1	2
385	в чужих	3	2
386	себя то	1	2
387	когда она	1	2
388	из этого	3	2
389	с этой	3	2
390	свои собственные	2	2
391	или в	8	2
392	словом о	1	2
393	хотя бы	3	2
394	диалога в	1	2
395	слово в	10	2
396	в последнем	1	2
397	но эти	3	2
398	от этой	2	1
399	прямо сказать	1	1
400	именно как	2	1
401	ту же	4	1
402	одним из	4	1
403	и фактически	1	1
404	и через	1	1
405	жил в	1	1
406	он может	2	1
407	силы и	1	1
408	своей основной	1	1
409	в стороне	1	1
410	преломления в	1	1
411	звучат по-разному	1	1
412	такого слова	1	1
413	по преимуществу	4	1
414	и до	1	1
415	органически и	1	1
416	в кавычки	5	1
417	слово у	2	1
418	входящих в	1	1
419	в их	4	1
420	самом рассказе	1	1
421	которыми он	1	1
422	есть не	1	1
423	со всех	1	1
424	или наоборот	1	1
425	свои акценты	1	1
426	ему ни	1	1
427	мы не	2	1
428	и ничего	1	1
429	что уже	1	1
430	образованного человека	1	1
431	свой второй	1	1
432	и идеологической	2	1
433	в каждый	5	1
434	они были	2	1
435	но даже	1	1
436	выражение этого	1	1
437	и заставляет	2	1
438	диалога который	1	1
439	как впрочем	1	1
440	начала в	1	1
441	зависимости от	3	1
442	одного синтаксического	2	1
443	того же	6	1
444	произведение должно	1	1
445	всех сторон	1	1
446	свою очередь	2	1
447	меньшей степени	4	1
448	на другом	1	1
449	собой в	1	1
450	он был	1	1
451	оценок и	4	1
452	в монологическом	2	1
453	оглядки на	1	1
454	о друге	2	1
455	его так	1	1
456	и главное	1	1
457	его стиля	1	1
458	и нуждается	1	1
459	тех же	1	1
460	не все	1	1
461	в качестве	3	1
462	менее всего	1	1
463	литературная пародия	2	1
464	и место	1	1
465	можно прямо	1	1
466	между словом	2	1
467	его романа	1	1
468	своим словом	1	1
469	без другого	2	1
470	есть они	1	1
471	из уст	1	1
472	тем более	1	1
473	очень трудно	1	1
474	самим предметом	1	1
475	в различные	2	1
476	словом в	4	1
477	в одних	1	1
478	перед нами	4	1
479	кроме того	4	1
480	могли бы	1	1
481	что по	1	1
482	всего как	1	1
483	именно эта	2	1
484	них как	2	1
485	не дано	1	1
486	в письмах	1	1
487	же слово	3	1
488	или во	2	1
489	у каждого	2	1
490	чужих слов	7	1
491	еще далеко	1	1
492	является лишь	3	1
493	близости к	1	1
494	есть как	3	1
495	в этой	1	1
496	слушателя и	5	1
497	романа но	2	1
498	нами в	2	1
499	роль в	2	1
500	говорит не	1	1
501	мы чувствуем	1	1
502	не могла	2	1
503	его но	3	1
504	вследствие этого	1	1
505	очень велико	1	1
506	к миру	1	1
507	что же?	1	1
508	одному из	2	1
509	а вовсе	2	1
510	он должен	1	1
511	как увидим	2	1
512	ведь не	1	1
513	и если	1	1
514	полемики с	1	1
515	ни были	3	1
516	свое время	1	1
517	языком и	1	1
518	из него	2	1
519	его можно	1	1
520	в нее	1	1
521	конца и	3	1
522	не бывает	1	1
523	именно это	1	1
524	человека в	1	1
525	у жан-поля	1	1
526	взаимоориентации с	1	1
527	совпадают с	1	1
528	есть все	1	1
529	них не	1	1
530	а его	1	1
531	на все	2	1
532	косвенной речи	1	1
533	входит в	4	1
534	может стать	1	1
535	слову слово	1	1
536	только одно	1	1
537	слова по	2	1
538	ни одной	1	1
539	гл iv	1	1
540	далеко не	5	1
541	звучать как	1	1
542	стиля и	7	1
543	глазами другого	2	1
544	и было	1	1
545	действительно не	2	1
546	как таковой	1	1
547	в один	1	1
548	нисколько не	2	1
549	во взаимодействии	1	1
550	монологическом высказывании	2	1
551	таким же	1	1
552	затем и	1	1
553	определяется прежде	2	1
554	и ее	3	1
555	друг о	2	1
556	случае в	1	1
557	здесь существенно	1	1
558	но у	1	1
559	что говорит	1	1
560	он тоже	1	1
561	из области	1	1
562	нем он	1	1
563	на стиль	1	1
564	которые в	3	1
565	тонах и	1	1
566	тем не	1	1
567	по крайней	1	1
568	и эти	2	1
569	рассказа мы	1	1
570	без всяких	2	1
571	и более	1	1
572	есть еще	1	1
573	том и	2	1
574	в районе	2	1
575	с такими	1	1
576	том же	4	1
577	в устах	1	1
578	и почти	3	1
579	бы быть	1	1
580	заставляет его	2	1
581	время был	1	1
582	приводят к	1	1
583	мир он	1	1
584	весь в	1	1
585	такого диалога	1	1
586	в тесной	1	1
587	лежит для	1	1
588	громадное значение	1	1
589	слово должно	1	1
590	всякому слову	1	1
591	характерные для	2	1
592	она не	3	1
593	с теми	1	1
594	которых он	1	1
595	на котором	1	1
596	правда в	1	1
597	дело в	1	1
598	одна из	2	1
599	слову и	1	1
600	реагирует на	1	1
601	на себе	1	1
602	слово оно	3	1
603	в процессе	4	1
604	в основе	5	1
605	к изучению	1	1
606	героев и	1	1
607	остановимся еще	1	1
608	во всякой	1	1
609	к такому	1	1
610	того чтобы	1	1
611	для всего	1	1
612	только не	1	1
613	диалоге слово	1	1
614	стиля его	1	1
615	в самой	1	1
616	его новыми	1	1
617	слова как	6	1
618	заложенные в	1	1
619	а лишь	1	1
620	придаточным предложением	1	1
621	вот что	1	1
622	его он	1	1
623	чужие слова	1	1
624	связи с	2	1
625	входят в	1	1
626	в ответе	1	1
627	этом отношении	1	1
628	слова оно	1	1
629	среди них	1	1
630	героев из	1	1
631	над самим	1	1
632	не могут	3	1
633	отличается от	1	1
634	всего в	1	1
635	значительной степени	1	1
636	и другим	2	1
637	действия романа	1	1
638	и свое	1	1
639	для того	2	1
640	оно не	6	1
641	время он	1	1
642	оно может	2	1
643	но по	2	1
644	здесь не	2	1
645	данном случае	3	1
646	они ни	1	1
647	в особенности	8	1
648	словом к	1	1
649	в себя	1	1
650	то время	2	1
651	и может	3	1
652	на свой	1	1
653	дано в	1	1
654	речи то	1	1
655	идеологического слова	5	1
656	и совершенно	1	1
657	что может	1	1
658	в нескольких	1	1
659	почти каждый	1	1
660	здесь как	1	1
661	чем у	1	1
662	остаться в	1	1
663	является в	1	1
664	эти голоса	1	1
665	в диалог	1	1
666	даны в	1	1
667	был не	1	1
668	если бы	1	1
669	смысле и	1	1
670	ними и	1	1
671	но здесь	3	1
672	находится в	1	1
673	с исключительною	1	1
674	все дело	1	1
675	неразрывной связи	1	1
676	зрения на	7	1
677	прямо и	4	1
678	свое произведение	2	1
679	или на	1	1
680	образом в	3	1
681	романа мы	1	1
682	в значительной	1	1
683	не выходит	3	1
684	нас в	2	1
685	это может	1	1
686	от них	1	1
687	с одними	1	1
688	во втором	1	1
689	на одном	1	1
690	и только	1	1
691	крайней мере	1	1
692	сказали и	1	1
693	это чужое	1	1
694	но она	1	1
695	и она	1	1
696	такой человек	1	1
697	большей или	4	1
698	уходит в	1	1
699	один из	4	1
700	в большей	3	1
701	но с	1	1
702	значение в	1	1
703	конечно еще	1	1
704	и часто	4	1
705	дана в	1	1
706	те которые	1	1
707	всею ясностью	1	1
708	всех его	7	1
709	между этими	2	1
710	бы ни	3	1
711	на мир	4	1
712	с одной	4	1
713	же он	1	1
714	где они	2	1
715	определения и	1	1
716	из которого	1	1
717	есть в	1	1
718	литературной пародии	1	1
719	не входит	1	1
720	и строится	1	1
721	не укладывается	2	1
722	или рассказчика	2	1
723	то и	1	1
724	же была	1	1
725	есть уже	1	1
726	рано или	1	1
727	или даже	2	1
728	в ином	1	1
729	и других	3	1
730	раскрывается и	1	1
731	и чужой	1	1
732	ибо он	2	1
733	характерно что	2	1
734	мастерства в	1	1
735	самого слова	1	1
736	слово как	5	1
737	среди которых	1	1
738	дело и	1	1
739	случае не	1	1
740	и столь	1	1
741	или напротив	2	1
742	к той	1	1
743	в других	3	1
744	в очень	1	1
745	предмету но	1	1
746	момент в	1	1
747	стилистики в	1	1
748	слово возможно	1	1
749	или поздно	1	1
750	не были	3	1
751	со всем	1	1
752	диалог двух	1	1
753	район действия	2	1
754	до сих	2	1
755	главное и	1	1
756	в высшем	1	1
757	по своим	6	1
758	слово но	1	1
759	чем он	2	1
760	на которые	2	1
761	остаются вне	1	1
762	и крайняя	1	1
763	предмет и	1	1
764	его среди	1	1
765	пародии на	2	1
766	предмет на	1	1
767	и их	1	1
768	был в	1	1
769	после этих	1	1
770	не на	5	1
771	прямое слово	1	1
772	слове в	1	1
773	изображения в	1	1
774	о чем	1	1
775	произведение в	1	1
776	жизнь в	2	1
777	предмету с	1	1
778	слов о	2	1
779	автора а	1	1
780	ведет и	1	1
781	но оно	3	1
782	нет ничего	1	1
783	создают в	1	1
784	на который	1	1
785	ко всем	1	1
786	и потому	4	1
787	оставаясь в	2	1
788	пародийная стилизация	3	1
789	синтаксического целого	2	1
790	в данном	3	1
791	диалогически как	2	1
792	и следует	3	1
793	слова он	1	1
794	находятся в	1	1
795	это его	1	1
796	тесно сплетаться	1	1
797	со всею	2	1
798	даже с	1	1
799	образ и	1	1
800	только себя	1	1
801	образом на	1	1
802	слова все	2	1
803	в бесах	1	1
804	конечно и	2	1
805	поэтом и	1	1
806	мы сказали	4	1
807	рассказом и	1	1
808	у стерна	4	1
809	его из	1	1
810	и тонов	1	1
811	этом случае	2	1
812	и некоторые	1	1
813	можно сказать	2	1
814	сих пор	2	1
815	в основном	3	1
816	его стиль	1	1
817	при всем	3	1
818	такой образ	1	1
819	речи со	1	1
820	и строит	1	1
821	этим диалогом	1	1
822	оглядка на	1	1
823	и позволяет	1	1
824	не является	2	1
825	всего произведения	2	1
826	к диалогу	1	1
827	в результате	3	1
828	между ними	2	1
829	художественная проза	2	1
830	хроникеры достоевского	1	1
831	в другой	2	1
832	которая в	1	1
833	в двух	1	1
834	в отдельных	1	1
835	развертывается в	1	1
836	лишь как	3	1
837	в романе	21	1
838	еще более	5	1
839	его слову	1	1
840	укладывается в	2	1
841	же в	1	1
842	или меньшей	4	1
843	другие так	1	1
844	нем и	3	1
845	себе как	1	1
846	диалоге и	1	1
847	на фоне	7	1
848	в свою	3	1
849	чужому слову	4	1
850	с ней	2	1
851	может лишь	2	1
852	стилизация высокого	1	1
853	переход из	1	1
854	сам в	1	1
855	в свое	3	1
856	слияние голосов	1	1
857	речи как	1	1
858	того или	2	1
859	как слово	1	1
860	и другие	1	1
861	лиц он	1	1
862	и эта	2	1
863	который не	1	1
864	чужим словом	9	1
865	к этому	2	1
866	как на	1	1
